Madrid	Madrid	NP00000	madrid
cosas	cosas	NCFP000	cosa
que	que	PR0CN000	que
dicen	dicen	VMIP3P0	decir
de	de	SPS00	de
tus	tus	DP2CPS	tu
gentes	gentes	NCFP000	gente
y	y	CC	y
	,	Fc	,
entre	entre	SPS00	entre
otras	otras	PI0FP000	otro
	,	Fc	,
dicen	dicen	VMIP3P0	decir
que	que	CS	que
un	un	DI0MS0	uno
hermano	hermano	NCMS000	hermano
tuyo	tuyo	PX2MS0S0	tuyo
esta	está	VMIP3S0	estar
casado	casado	VMP00SM	casar
con	con	SPS00	con
la	la	DA0FS0	el
hermana	hermana	NCFS000	hermano
de	de	SPS00	de
un	un	DI0MS0	uno
cirujano	cirujano	NCCS000	cirujano
que	que	PR0CN000	que
aorcaron	ahorcaron	VMIS3P0	ahorcar
en	en	SPS00	en
Barcelona	Barcelona	NP00000	barcelona
	.	Fp	.
y	Y	CC	y
yo	yo	PP1CSN00	yo
siento	siento	VMIP1S0	sentir
que	que	CS	que
digan	digan	VMSP3P0	decir
esto	esto	PD0NN000	esto
y	y	CC	y
tu	tú	PP2CSN00	tú
tamvien	también	RG	también
lo	lo	PP3CNA00	lo
sentiras	sentirás	VMIF2S0	sentir
	,	Fc	,
pero	pero	CC	pero
por	por	SPS00	por
eso	eso	PD0NN000	eso
	,	Fc	,
Hijo	hijo	NP00000	hijo
mio	mío	DP1MSS	mío
	,	Fc	,
no	no	RN	no
me	me	PP1CS000	me
dejare	dejaré	VMIF1S0	dejar
de	de	SPS00	de
casarme	casarme	VMN0000+PP1CS000	casar+me
contigo	contigo	SPS00+PP2CSO00	con+ti
	,	Fc	,
porque	porque	CS	porque
soy	soy	VSIP1S0	ser
muger	mujer	NCFS000	mujer
de	de	SPS00	de
estimacion	estimación	NCFS000	estimación
	.	Fp	.
ya	Ya	RG	ya
nada	nada	PI0NN00N	nada
que	que	PR0CN000	que
me	me	PP1CS000	me
digan	digan	VMSP3P0	decir
no	no	RN	no
me	me	PP1CS000	me
ara	hará	VMIF3S0	hacer
fuersa	fuerza	NCFS000	fuerza
para	para	SPS00	para
dejar	dejar	VMN0000	dejar
de	de	SPS00	de
casarme	casarme	VMN0000+PP1CS000	casar+me
	,	Fc	,
esto	esto	PD0NN000	esto
del	del	SPS00+DA0MS0	de+el
cirujano	cirujano	NCCS000	cirujano
ni	ni	CCN	ni
otra	otra	DI0FS0	otro
cosa	cosa	NCFS000	cosa
	.	Fp	.
no	No	RN	no
digas	digas	VMSP2S0	decir
que	que	CS	que
yo	yo	PP1CSN00	yo
te	te	PP2CS000	te
lo	lo	PP3CNA00	lo
escrivo	escribo	VMIP1S0	escribir
porque	porque	CS	porque
lo	lo	PP3CNA00	lo
pagaria	pagaría	VMIC0S0	pagar
Don	don	NP00000	don
Jose	José	NP00000	josé
	.	Fp	.
es	Es	VSIP3S0	ser
verdad	verdad	NCFS000	verdad
que	que	CS	que
Dn	don	NP00000	don
francisco	Francisco	NP00000	francisco
me	me	PP1CS000	me
escrivio	escribió	VMIS3S0	escribir
una	una	DI0FS0	uno
carta	carta	NCFS000	carta
para	para	SPS00	para
que	que	CS	que
me	me	PP1CS000	me
volviesa	volviese	VMSI0S0	volver
en	en	SPS00	en
casa	casa	NCFS000	casa
	,	Fc	,
pero	pero	CC	pero
yo	yo	PP1CSN00	yo
te	te	PP2CS000	te
aseguro	aseguro	VMIP1S0	asegurar
que	que	CS	que
no	no	RN	no
lo	lo	PP3CNA00	lo
lograra	logrará	VMIF3S0	lograr
	.	Fp	.
me	Me	PP1CS000	me
dice	dice	VMIP3S0	decir
en	en	SPS00	en
su	su	DP3CS0	su
carta	carta	NCFS000	carta
que	que	CS	que
	,	Fc	,
si	si	CS	si
no	no	RN	no
te	te	PP2CS000	te
apartas	apartas	VMIP2S0	apartar
de	de	SPS00	de
la	la	DA0FS0	el
voda	boda	NCFS000	boda
	,	Fc	,
que	que	CS	que
te	te	PP2CS000	te
perderas	perderás	VMIF2S0	perder
	,	Fc	,
pero	pero	CC	pero
he	he	VAIP1S0	haber
visto	visto	VMP0000	ver
otra	otra	PI0FS000	otro
suya	suya	PX3FS000	suyo
que	que	PR0CN000	que
no	no	RN	no
es	es	VSIP3S0	ser
para	para	SPS00	para
mi	mí	PP1CSO00	mí
y	y	CC	y
en	en	SPS00	en
ninguna	ninguna	PI0FS00N	ninguno
de	de	SPS00	de
estas	éstas	PD0FP000	este
dice	dice	VMIP3S0	decir
lo	lo	DA0NS0	el
del	del	SPS00+DA0MS0	de+el
cirujano	cirujano	NCCS000	cirujano
	,	Fc	,
antes	antes	RG	antes
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
contrario	contrario	AQ0CS0	contrario
	.	Fp	.
ya	Ya	RG	ya
savia	sabía	VMII0S0	saber
yo	yo	PP1CSN00	yo
qu	que	CS	que
el	el	DA0MS0	el
arsovispo	arzobispo	NCMS000	arzobispo
te	te	PP2CS000	te
avlaria	hablaría	VMIC0S0	hablar
	,	Fc	,
pero	pero	CC	pero
ya	ya	RG	ya
pienso	pienso	VMIP1S0	pensar
no	no	RN	no
lograra	logrará	VMIF3S0	lograr
nada	nada	PI0NN00N	nada
	.	Fp	.
eso	Eso	PD0NN000	eso
que	que	CS	que
dicen	dicen	VMIP3P0	decir
de	de	SPS00	de
aqui	aquí	RG	aquí
un	un	DI0MS0	uno
oño	año	NCMS000	año
es	es	VSIP3S0	ser
mentira	mentira	NCFS000	mentira
porque	porque	CS	porque
yo	yo	PP1CSN00	yo
se	sé	VMIP1S0	saber
que	que	CS	que
padre	padre	NCMS000	padre
a	ha	VAIP3S0	haber
dicho	dicho	VMP0000	decir
nunca	nunca	RN	nunca
	.	Fp	.
no	No	RN	no
me	me	PP1CS000	me
escrivas	escribas	VMSP2S0	escribir
mas	más	RC	más
que	que	CS	que
una	una	DI0FS0	uno
vez	vez	NCFS000	vez
a	a	SPS00	a
la	la	DA0FS0	el
sammana	semana	NCFS000	semana
y	y	CC	y
a	ha	VMIP3S0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
el	el	DA0MS0	el
martes	martes	NCMN000	martes
	,	Fc	,
porque	porque	CS	porque
me	me	PP1CS000	me
veo	veo	VMIP1S0	ver
con	con	SPS00	con
mucho	mucho	DI0MS0	mucho
travajo	trabajo	NCMS000	trabajo
para	para	SPS00	para
recivir	recibir	VMN0000	recibir
tus	tus	DP2CPS	tu
cartas	cartas	NCFP000	carta
y	y	CC	y
	,	Fc	,
si	si	CS	si
no	no	RN	no
fuesa	fuese	VSSI0S0	ser
por	por	SPS00	por
la	la	DA0FS0	el
mariquita	Mariquita	NP00000	mariquita
y	y	CC	y
su	su	DP3CS0	su
ora	hora	NCFS000	hora
	,	Fc	,
no	no	RN	no
podria	podría	VMIC0S0	poder
escrivir	escribir	VMN0000	escribir
	.	Fp	.
el	El	DA0MS0	el
amo	amo	NCMS000	amo
es	es	VSIP3S0	ser
el	el	DA0MS0	el
mayor	mayor	AQ0CS0	mayor
enemigo	enemigo	NCMS000	enemigo
y	y	CC	y
la	la	DA0FS0	el
otra	otra	PI0FS000	otro
es	es	VSIP3S0	ser
una	una	DI0FS0	uno
picara	pícara	NCFS000	pícaro
	.	Fp	.
Tuya	Tuya	PX2FS0S0	tuyo
	.	Fc	,
Ma	María	NP00000	maría
Aa	Antonia	NP00000	antonia
Gimbernat	Gimbernat	NP00000	gimbernat
Mio	Mío	PX1MS0S0	mío
	,	Fc	,
Leonardo	Leonardo	NP00000	leonardo
Galli	Galli	NP00000	galli
	.	Fp	.
Mi	Mi	DP1CSS	mi
Leonardo	Leonardo	NP00000	leonardo
	,	Fc	,
yo	yo	PP1CSN00	yo
siento	siento	VMIP1S0	sentir
el	el	DA0MS0	el
no	no	RN	no
poder	poder	VMN0000	poder
recivir	recibir	VMN0000	recibir
carta	carta	NCFS000	carta
tuya	tuya	PX2FS0S0	tuyo
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
correos	correos	NCMP000	correo
	,	Fc	,
pero	pero	CC	pero
paciencia	paciencia	NCFS000	paciencia
	.	Fp	.
no	No	RN	no
piensas	pienses	VMSP2S0	pensar
que	que	CS	que
por	por	SPS00	por
eso	eso	PD0NN000	eso
te	te	PP2CS000	te
olvidae	olvide	VMSP0S0	olvidar
	,	Fc	,
que	que	CS	que
lo	lo	DA0NS0	el
mismo	mismo	AQ0MS0	mismo
te	te	PP2CS000	te
querre	querré	VMIF1S0	querer
	.	Fp	.
he	He	VAIP1S0	haber
escrito	escrito	VMP0000	escribir
al	al	SPS00+DA0MS0	a+el
padre	padre	NCMS000	padre
no	no	RN	no
para	para	SPS00	para
volverme	volverme	VMN0000+PP1CS000	volver+me
en	en	SPS00	en
su	su	DP3CS0	su
casa	casa	NCFS000	casa
	,	Fc	,
sino	sino	CC	sino
porque	porque	CS	porque
el	él	PP3MS000	él
me	me	PP1CS000	me
escrivio	escribió	VMIS3S0	escribir
	.	Fp	.
veremos	Veremos	VMIF1P0	ver
lo	lo	DA0NS0	el
que	que	PR0CN000	que
me	me	PP1CS000	me
responde	responde	VMIP3S0	responder
	.	Fp	.
aDios	Adiós	I	adiós
y	y	CC	y
aDios	adiós	I	adiós
	.	Fp	.
