Illmo	Ilustrísimo	AQSMS0	ilustre
Missa	misa	NCFS000	misa
Matinal	matinal	AQ0CS0	matinal
un	un	DI0MS0	uno
Religioso	religioso	NCMS000	religioso
Caputxino	caputxino	NCMS000	caputxino
llamado	llamado	VMP00SM	llamar
P	padre	NP00000	padre
Juan	Juan	NP00000	juan
(	(	Fba	(
y	y	CC	y
si	si	CS	si
no	no	RN	no
me	me	PP1CS000	me
engaño	engaño	NCMS000	engaño
)	)	Fbt	)
Evangelista	Evangelista	NCMS000	evangelista
;	.	Fp	.
â	A	SPS00	a
mas	más	RC	más
de	de	SPS00	de
esto	esto	PD0NN000	esto
	,	Fc	,
por	por	SPS00	por
la	la	DA0FS0	el
Missa	misa	NCFS000	misa
Mayor	mayor	AQ0CS0	mayor
havia	había	VMII0S0	haber
un	un	DI0MS0	uno
Difunto	difunto	AQ0MS0	difunto
(	(	Fba	(
qual	cual	CC	cual
murio	murió	VMIS3S0	morir
sin	sin	SPS00	sin
sacramentos	sacramentos	NCMP000	sacramento
,	,	Fc	,
porqe	porque	CS	porque
yo	yo	PP1CSN00	yo
vi	vi	VMIS1S0	ver
en	en	SPS00	en
el	él	PP3MS000	él
una	una	DI0FS0	uno
total	total	AQ0CS0	total
re-pugnancia	repugnancia	NCFS000	repugnancia
en	en	SPS00	en
recibirlos	recibirlos	VMN0000+PP3MPA00	recibir+lo
,	,	Fc	,
como	como	CS	como
si	si	CS	si
conviene	conviene	VMIP3S0	convenir
lo	lo	PP3CNA00	lo
testi-ficaràn	testificarán	VMIF3P0	testificar
dos	dos	Z	2
Hombres	hombres	NCMP000	hombre
qe	que	PR0CN000	que
havia	había	VMII0S0	haber
en	en	SPS00	en
el	el	DA0MS0	el
Aposento	aposento	NCMS000	aposento
del	del	SPS00+DA0MS0	de+el
Enfermo	enfermo	NCMS000	enfermo
la	la	DA0FS0	el
ultima	última	AO0FS0	último
vez	vez	NCFS000	vez
qe	que	CS	que
Yo	yo	PP1CSN00	yo
fui	fui	VMIS1S0	ir
â	a	SPS00	a
verlo	verlo	VMN0000+PP3MSA00	ver+lo
,	,	Fc	,
y	y	CC	y
aora	ahora	RG	ahora
hazen	hacen	VMIP3P0	hacer
correr	correr	VMN0000	correr
,	,	Fc	,
y	y	CC	y
jusgo	juzgo	VMIP1S0	juzgar
qe	que	CS	que
los	los	DA0MP0	el
principales	principales	AQ0CP0	principal
son	son	VSIP3P0	ser
los	los	DA0MP0	el
de	de	SPS00	de
esta	esta	DD0FS0	este
Casa	casa	NCFS000	casa
,	,	Fc	,
qe	que	CS	que
Yo	yo	PP1CSN00	yo
no	no	RN	no
quise	quise	VMIS1S0	querer
administrarle	administrarle	VMN0000+PP3CSD00	administrar+le
los	los	DA0MP0	el
sacra-mentos	sacramentos	NCMP000	sacramento
)	)	Fbt	)
	;	Fx	;
y	y	CC	y
â	a	SPS00	a
hora	hora	NCFS000	hora
competente	competente	RG	competente
,	,	Fc	,
ya	ya	RG	ya
â	a	SPS00	a
dos	dos	Z	2
quartos	cuartos	NCMP000	cuarto
para	para	SPS00	para
las	las	DA0FP0	el
onze	once	Z	11
,	,	Fc	,
poco	poco	RQ	poco
mas	más	RC	más
ô	o	CC	o
menos	menos	RC	menos
,	,	Fc	,
dije	dije	VMIS1S0	decir
â	a	SPS00	a
Raymundo	Raimundo	NP00000	raimundo
	,	Fc	,
Hermano	hermano	NCMS000	hermano
del	del	SPS00+DA0MS0	de+el
Cura	cura	NCMS000	cura
,	,	Fc	,
qe	que	CS	que
hiciesse	hiciese	VMSI0S0	hacer
tocar	tocar	VMN0000	tocar
y	y	CC	y
viesse	viese	VMSI0S0	ver
si	si	CS	si
las	las	DA0FP0	el
cosas	cosas	NCFP000	cosa
estaban	estaban	VMII3P0	estar
â	a	SPS00	a
punto	punto	NCMS000	punto
y	y	CC	y
me	me	PP1CS000	me
dijo	dijo	VMIS3S0	decir
:	:	Fd	:
	«	Fra	«
	¿	Fia	¿
como	Cómo	PA000000	cómo
qe	que	CS	que
ha	ha	VMIP3S0	haber
de	de	SPS00	de
decir	decir	VMN0000	decir
Missa	misa	NCFS000	misa
Vmd	VM	NP00000	VM
?	?	Fit	?
tanto	Tanto	RC	tanto
se	se	P00CN000	se
me	me	PP1CS000	me
dá	da	VMIP3S0	dar
si	si	CS	si
la	la	PP3FSA00	lo
dice	dice	VMIP3S0	decir
como	como	CS	como
si	si	CS	si
no	no	RN	no
la	la	PP3FSA00	lo
dice	dice	VMIP3S0	decir
,	.	Fp	.
si	Si	CS	si
Vmd	VM	NP00000	VM
se	se	P00CN000	se
quiere	quiere	VMIP3S0	querer
ir	ir	VMN0000	ir
	,	Fc	,
vayasse	váyase	VMSP0S0+P00CN000	ir+se
,	.	Fp	.
y	Y	CC	y
Vmd	VM	NP00000	VM
harà	hará	VMIF3S0	hacer
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
Yo	yo	PP1CSN00	yo
querre	querré	VMIF1S0	querer
,	.	Fp	.
y	Y	CC	y
si	si	CS	si
no	no	RN	no
	,	Fc	,
passarà	pasará	VMIF3S0	pasar
la	la	DA0FS0	el
Puerta	puerta	NCFS000	puerta
	»	Frt	»
	.	Fp	.
(	(	Fba	(
si	Si	CS	si
convie-ne	conviene	VMIP3S0	convenir
Testigo	testigo	NCCS000	testigo
y	y	CC	y
quiere	quiere	VMIP3S0	querer
decir	decir	VMN0000	decir
la	la	DA0FS0	el
verdad	verdad	NCFS000	verdad
de	de	SPS00	de
esto	esto	PD0NN000	esto
,	,	Fc	,
tambien	también	RG	también
le	le	PP3CSD00	le
ay	hay	VMIP3S0	haber
,	;	Fx	;
no	no	RN	no
se	sé	VMIP1S0	saber
si	si	CSI	si
oyó	oyó	VMIS3S0	oír
el	el	DA0MS0	el
Testigo	testigo	NCCS000	testigo
todo	todo	DI0MS0	todo
el	el	DA0MS0	el
assumpto	asunto	NCMS000	asunto
)	)	Fbt	)
	.	Fp	.
Yo	Yo	PP1CSN00	yo
le	le	PP3CSD00	le
dijè	dije	VMIS1S0	decir
,	:	Fd	:
	«	Fra	«
	¿	Fia	¿
como	Cómo	PA000000	cómo
qe	que	CS	que
ay	hay	VMIP3S0	haber
algun	algún	DI0MS0	alguno
otro	otro	PI0MS000	otro
para	para	SPS00	para
decir	decir	VMN0000	decir
Missa	misa	NCFS000	misa
?	?	Fit	?
	»	Frt	»
	.	Fp	.
y	Y	CC	y
dijo	dijo	VMIS3S0	decir
de	de	SPS00	de
es-to	esto	PD0NN000	esto
	:	Fd	:
	«	Fra	«
Vmd	VM	NP00000	VM
no	no	RN	no
se	se	P00CN000	se
cuyde	cuide	VMSP0S0	cuidar
	»	Frt	»
,	.	Fp	.
y	Y	CC	y
era	era	VSII0S0	ser
qe	que	CS	que
dicho	dicho	VMP00SM	decir
Religiosso	religioso	NCMS000	religioso
Ca-putxino	caputxino	CS	caputxino
se	se	P00CN000	se
havia	había	VAII0S0	haber
reservado	reservado	VMP0000	reservar
por	por	SPS00	por
la	la	DA0FS0	el
Missa	misa	NCFS000	misa
Mayor	mayor	AQ0CS0	mayor
,	,	Fc	,
como	como	CS	como
el	él	PP3MS000	él
mismo	mismo	RG	mismo
me	me	PP1CS000	me
lo	lo	PP3CNA00	lo
dijo	dijo	VMIS3S0	decir
,	.	Fp	.
y	Y	CC	y
preguntandole	preguntándole	VMG0000+PP3CSD00	preguntar+le
Yo	yo	PP1CSN00	yo
por	por	SPS00	por
qe	qué	PT0CN000	qué
se	se	P00CN000	se
havia	había	VAII0S0	haber
reservado	reservado	VMP0000	reservar
,	,	Fc	,
me	me	PP1CS000	me
dijo	dijo	VMIS3S0	decir
porqe	porque	CS	porque
havia	había	VAII0S0	haber
querido	querido	VMP0000	querer
,	.	Fp	.
y	Y	CC	y
	,	Fc	,
por	por	SPS00	por
tanto	tanto	RG	tanto
	,	Fc	,
quisiera	quisiera	VMSI0S0	querer
qe	que	CS	que
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
pusiesse	pusiese	VMSI0S0	poner
algun	algún	DI0MS0	alguno
arre-glo	arreglo	NCMS000	arreglo
en	en	SPS00	en
esta	esta	DD0FS0	este
Casa	casa	NCFS000	casa
.	.	Fp	.
Jusgo	Juzgo	VMIP1S0	juzgar
qe	que	CS	que
ha	ha	VAIP3S0	haber
recivido	recibido	VMP0000	recibir
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
la	la	DA0FS0	el
otra	otra	PI0FS000	otro
mia	mía	PX1FS0S0	mío
de	de	SPS00	de
4	4	Z	4
del	del	SPS00+DA0MS0	de+el
mismo	mismo	AQ0MS0	mismo
.	.	Fp	.
Quisiera	Quisiera	VMSI0S0	querer
tambien	también	RG	también
me	me	PP1CS000	me
de-clarasse	declarase	VMSI0S0	declarar
si	si	CS	si
la	la	DA0FS0	el
suspencion	suspensión	NCFS000	suspensión
â	a	SPS00	a
mi	mí	PP1CSO00	mí
impuesta	impuesta	VMP00SF	imponer
por	por	SPS00	por
el	el	DA0MS0	el
De-creto	decreto	NCMS000	decreto
de	de	SPS00	de
20	20	Z	20
de	de	SPS00	de
Febrero	febrero	NCMS000	febrero
de	de	SPS00	de
este	este	DD0MS0	este
año	año	NCMS000	año
1785	1785	Z	1785
,	,	Fc	,
Reg	registro	VMIP1S0	registrar
fol	folio	NCMS000	folio
39	39	Z	39
	,	Fc	,
en	en	SPS00	en
mi	mi	DP1CSS	mi
licencia	licencia	NCFS000	licencia
de	de	SPS00	de
celebrar	celebrar	VMN0000	celebrar
persevera	persevera	VMIP3S0	perseverar
ô	o	CC	o
no	no	RN	no
perse-vera	persevera	VMIP3S0	perseverar
,	,	Fc	,
ô	o	CC	o
bien	bien	RG	bien
como	cómo	PA000000	cómo
se	se	P00CN000	se
entiende	entiende	VMIP3S0	entender
,	.	Fp	.
y	Y	CC	y
	,	Fc	,
finalmente	finalmente	RG	finalmente
	,	Fc	,
estima-ria	estimaría	VMIC0S0	estimar
muchissimo	muchísimo	DI0MS0	muchísimo
â	a	SPS00	a
la	la	DA0FS0	el
Piedad	piedad	NCFS000	piedad
de	de	SPS00	de
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
me	me	PP1CS000	me
aquietasse	aquietase	VMSI0S0	aquietar
mi	mi	DP1CSS	mi
conciencia	conciencia	NCFS000	conciencia
sobre	sobre	SPS00	sobre
estos	estos	DD0MP0	este
assumptos	asuntos	NCMP000	asunto
,	,	Fc	,
y	y	CC	y
sobre	sobre	SPS00	sobre
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
con	con	SPS00	con
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
y	y	CC	y
Dn	don	NP00000	don
Manuèl	Manuel	NP00000	manuel
Martinez	Martínez	NP00000	martínez
de	de	SPS00	de
la	la	DA0FS0	el
Vega	Vega	NP00000	vega
he	he	VAIP1S0	haber
con-sultado	consultado	VMP0000	consultar
otras	otras	DI0FP0	otro
Vezes	veces	NCFP000	vez
,	,	Fc	,
segun	según	SPS00	según
las	las	DA0FP0	el
Disposiciones	disposiciones	NCFP000	disposición
con-migo	conmigo	SPS00+PP1CSO00	con+mí
tomadas	tomadas	VMP00PF	tomar
por	por	SPS00	por
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
y	y	CC	y
por	por	SPS00	por
el	él	PP3MS000	él
.	.	Fp	.
Gracias	Gracias	NCFP000	gracia
qe	que	PR0CN000	que
espero	espero	VMIP1S0	esperar
de	de	SPS00	de
la	la	DA0FS0	el
notoria	notoria	AQ0FS0	notorio
Equidad	equidad	NCFS000	equidad
de	de	SPS00	de
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
	.	Fp	.
Pobla	Pobla	NP00000	pobla
de	de	SPS00	de
Claramùnt	Claramunt	NP00000	claramunt
	,	Fc	,
y	y	CC	y
7bre	septiembre	NCMS000	septiembre
19	19	Z	19
de	de	SPS00	de
1785	1785	Z	1785
.	.	Fp	.
B	Besa	VMIP3S0	besar
L	la	DA0FS0	el
M	mano	NCFS000	mano
de	de	SPS00	de
V	vuestra	DP2FSP	vuestro
S	señoría	NP00000	señoría
I	ilustrísima	AQSFS0	ilustre
su	su	DP3CS0	su
mas	más	RC	más
atto	atento	AQ0MS0	atento
	,	Fc	,
humie	humilde	AQ0CS0	humilde
	,	Fc	,
oblio	obligado	VMP00SM	obligar
seror	servidor	NCMS000	servidor
y	y	CC	y
Can	capellán	NCMS000	capellán
	,	Fc	,
Thomàs	Tomás	NP00000	tomás
Canàl	Canal	NP00000	canal
	,	Fc	,
Vico	vicario	NCMS000	vicario
Illmo	Ilustrísimo	AQSMS0	ilustre
y	y	CC	y
Rmo	reverendísimo	AQ0MS0	reverendísimo
Sr	señor	NP00000	señor
Dn	don	NP00000	don
Gavino	Gabino	NP00000	gabino
de	de	SPS00	de
Valladares	Valladares	NP00000	valladares
	.	Fp	.
