1542	1542	Z	1542
vm	VM	NP00000	VM
nõ	não	RN	não
ve	vê	VMIP3S0	ver
minhas	minhas	DP1FPS	meu
cartas	cartas	NCFP000	carta
	,	Fc	,
pq	porque	CS	porque
seu	seu	DP3MS0	seu
cryado	criado	NCMS000	criado
nã	não	RN	não
lhe	lhe	PP3CSD00	lhe
mostra	mostra	VMIP3S0	mostrar
senã	senão	CC	senão
as	as	DA0MS0	o
que	que	PR0CN000	que
quer	quer	VMIP3S0	querer
e	e	CC	e
as	as	DA0MS0	o
q	que	PR0CN000	que
nõ	não	RN	não
quer	quer	VMIP3S0	querer
ficã	ficam	VMIP3P0	ficar
no	no	SPS00+DA0MS0	em+o
tintro	tinteiro	NCMS000	tinteiro
	.	Fp	.
e	E	CC	e
	,	Fc	,
desta	desta	SPS00+DD0FS0	de+este
manra	maneira	NCFS000	maneira
	,	Fc	,
mall	mal	RG	mal
se	se	CS	se
pode	pode	VMIP3S0	poder
fazer	fazer	VMN0000	fazer
bom	bom	AQ0MS0	bom
negocio	negócio	NCMS000	negócio
	.	Fp	.
sua	Sua	DP3FS0	seu
resposta	resposta	NCFS000	resposta
veja	veja	VMSP0S0	ver
e	e	CC	e
	,	Fc	,
se	se	CS	se
quer	quer	VMIP3S0	querer
negocio	negócio	NCMS000	negócio
	,	Fc	,
ha	há	VMIP3S0	haver
mester	mister	NCMS000	mister
q	que	CS	que
faça	faça	VMSP0S0	fazer
outo	outro	DI0MS0	outro
mũdo	mundo	NCMS000	mundo
	.	Fp	.
e	E	CC	e
nã	não	RN	não
buscarei	buscarei	VMIF1S0	buscar
meu	meu	DP1MSS	meu
remedio	remédio	NCMS000	remédio
	,	Fc	,
pois	pois	CS	pois
meus	meus	DP1MPS	meu
pecados	pecados	NCMP000	pecado
asy	assim	RG	assim
o	o	PP3MSA00	o
querẽ	querem	VMIP3P0	querer
	,	Fc	,
que	que	CS	que
	,	Fc	,
pa	para	SPS00	para
pagar	pagar	VMN0000	pagar
cambios	câmbios	NCMP000	câmbio
	,	Fc	,
me	me	PP1CS000	me
mãda	manda	VMIP3S0	mandar
azeites	azeites	NCMP000	azeite
	.	Fp	.
ẽ	Em	SPS00	em
tempos	tempos	NCMP000	tempo
lhe	lhe	PP3CSD00	lhe
tenho	tenho	VMIP1S0	ter
stpto	escrito	NCMS000	escrito
q	que	CS	que
nõ	não	RN	não
mãde	mande	VMSP0S0	mandar
nhũ	nenhum	DI0MS0	nenhum
	.	Fp	.
Hũa	Uma	DI0FS0	um
caxa	caixa	NCFS000	caixa
de	de	SPS00	de
toalhas	toalhas	NCFP000	toalha
lhe	lhe	PP3CSD00	lhe
mãdo	mando	VMIP1S0	mandar
no	no	SPS00+DA0MS0	em+o
mõdragã	Mondragão	NP00000	Mondragão
	,	Fc	,
ẽ	em	SPS00	em
estremo	extremo	NCMS000	extremo
boas	boas	AQ0FP0	bom
	,	Fc	,
e	e	CC	e
seis	seis	Z	seis
cestas	cestas	NCFP000	cesta
de	de	SPS00	de
filra	filra	NCFS000	filra
	,	Fc	,
ẽ	em	SPS00	em
hũa	uma	DI0FS0	um
paca	paca	NCFS000	paca
	,	Fc	,
ẽ	em	SPS00	em
luis	Luís	NP00000	luís
lousado	Lousado	NP00000	Lousado
	,	Fc	,
mto	muito	RQ	muito
boas	boas	AQ0FP0	bom
	,	Fc	,
e	e	CC	e
dro	dinheiro	NCMS000	dinheiro
menos	menos	RC	menos
por	por	SPS00	por
lhe	lhe	PP3CSD00	lhe
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
soyã	soiam	VMIP3P0	soiar
ir	ir	VMN0000	ir
	,	Fc	,
esperãdo	esperando	VMG0000	esperar
me	me	PP1CS000	me
fara	fará	VMIF3S0	fazer
pvisão	provisão	NCFS000	provisão
	.	Fp	.
nõ	Não	RN	não
faco	faço	VMIP1S0	fazer
mudãça	mudança	NCFS000	mudança
de	de	SPS00	de
mỹ	mim	PP1CSO00	mim
e	e	CC	e
o	o	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
	,	Fc	,
creo	creio	VMIP1S0	crer
	,	Fc	,
fara	fará	VMIF3S0	fazer
tome	Tomé	NP00000	tomé
serã	Serrão	NP00000	serrão
a	a	SPS00	a
seu	seu	DP3MS0	seu
filho	filho	NCMS000	filho
	.	Fp	.
e	E	CC	e
	,	Fc	,
se	se	CS	se
ho	o	DA0MS0	o
nã	não	RN	não
fizer	fizer	VMSF0S0	fazer
	,	Fc	,
ho	o	PP3MSA00	o
meterey	meterei	VMIF1S0	meter
ẽ	em	SPS00	em
hũa	uma	DI0FS0	um
cadea	cadeia	NCFS000	cadeia
	,	Fc	,
homde	onde	PA000000	onde
este	este	PD0MS000	este
toda	toda	DI0FS0	todo
sua	sua	DP3FS0	seu
vida	vida	NCFS000	vida
	,	Fc	,
ate	até	SPS00	até
q	que	PR0CN000	que
me	me	PP1CS000	me
pase	passe	VMSP0S0	passar
	,	Fc	,
posto	posto	CS	pôr
q	que	CS	que
eu	eu	PP1CSN00	eu
nã	não	RN	não
poderey	poderei	VMIF1S0	poder
pagar	pagar	VMN0000	pagar
se	se	CS	se
me	me	PP1CS000	me
elle	ele	PP3MS000	ele
nõ	não	RN	não
paga	paga	VMIP3S0	pagar
	.	Fp	.
e	E	CC	e
	,	Fc	,
se	se	CS	se
caso	caso	NCMS000	caso
for	for	VMSF0S0	ir
q	que	CS	que
seu	seu	DP3MS0	seu
pay	pai	NCMS000	pai
nõ	não	RN	não
faca	faça	VMSP0S0	fazer
pvisã	provisão	NCFS000	provisão
	,	Fc	,
faca	faça	VMSP0S0	fazer
vm	VM	NP00000	VM
	.	Fp	.
como	Como	CS	como
eu	eu	PP1CSN00	eu
tenha	tenha	VMSP0S0	ter
	,	Fc	,
aviso	aviso	NCMS000	aviso
mto	muito	RQ	muito
çedo	cedo	RG	cedo
	.	Fp	.
e	E	CC	e
	,	Fc	,
asy	assim	RG	assim
	,	Fc	,
bẽ	bem	RG	bem
diga	diga	VMSP0S0	dizer
q	que	CS	que
	,	Fc	,
se	se	CS	se
não	não	RN	não
pver	prouver	VMN0000	prouver
e	e	CC	e
vm	VM	NP00000	VM
me	me	PP1CS000	me
quiser	quiser	VMSF0S0	querer
prover	prover	VMN0000	prover
	,	Fc	,
q	que	CS	que
a	a	DA0FS0	o
pvisã	provisão	NCFS000	provisão
venha	venha	VMSP0S0	vir
a	a	SPS00	a
poder	poder	VMN0000	poder
d	de	SPS00	de
agostinho	Agostinho	NP00000	agostinho
ãriqez	Henriques	NP00000	henriques
e	e	CC	e
carta	carta	NCFS000	carta
	,	Fc	,
pa	para	SPS00	para
q	que	CS	que
facã	façam	VMSP3P0	fazer
minha	minha	DP1FSS	meu
vomtade	vontade	NCFS000	vontade
	,	Fc	,
posto	posto	CS	pôr
q	que	CS	que
eu	eu	PP1CSN00	eu
tenho	tenho	VMIP1S0	ter
pa	para	SPS00	para
mỹ	mim	PP1CSO00	mim
tome	Tomé	NP00000	tomé
serã	Serrão	NP00000	serrão
nõ	não	RN	não
me	me	PP1CS000	me
fara	fará	VMIF3S0	fazer
tall	tal	RC	tal
vileza	vileza	NCFS000	vileza
	.	Fp	.
aqui	Aqui	RG	aqui
ãda	anda	VMIP3S0	andar
nõ	não	RN	não
sey	sei	VMIP1S0	saber
q	que	CS	que
fugy fugy	foge-foge	CS	que
sobre	sobre	SPS00	sobre
do	Diogo	NP00000	diogo
mẽdez	Mendes	NP00000	mendes
e	e	CC	e
	,	Fc	,
p	por	SPS00	por
isto	isto	PD0NN000	isto
	,	Fc	,
resquey o	risquei-o	VMIS1S0+PP3MSA00	riscar+o
de	de	SPS00	de
cima	cima	NCFS000	cima
	.	Fp	.
Ja	Já	RG	já
lhe	lhe	PP3CSD00	lhe
stpvy	escrevi	VMIS1S0	escrever
como	como	CS	como
achei	achei	VMIS1S0	achar
mais	mais	RC	mais
de	de	SPS00	de
200	200	Z	200
c||cruzados	cruzados	NCMP000	cruzado
	,	Fc	,
mto	muito	RQ	muito
ligeyros	ligeiros	AQ0MP0	ligeiro
	,	Fc	,
destes	destes	SPS00+DD0MP0	de+este
q	que	PR0CN000	que
vierã	vieram	VMIS3P0	vir
no	no	SPS00+DA0MS0	em+o
mondragã	Mondragão	NP00000	Mondragão
	,	Fc	,
aos	aos	SPS00+DA0MP0	a+o
quais	quais	PR0CP000	qual
lhe	lhe	PP3CSD00	lhe
tornarey	tornarei	VMIF1S0	tornar
a	a	SPS00	a
mãdar	mandar	VMN0000	mandar
	.	Fp	.
e	E	CC	e
	,	Fc	,
nesto	nisto	SPS00+PD0NN000	em+isto
e	e	CC	e
ẽ	em	SPS00	em
outas	outras	DI0FP0	outro
semelhãtes	semelhantes	AQ0CP0	semelhante
	,	Fc	,
vejo	vejo	VMIP1S0	ver
eu	eu	PP1CSN00	eu
como	como	CS	como
nõ	não	RN	não
ve	vê	VMIP3S0	ver
minhas	minhas	DP1FPS	meu
cartas	cartas	NCFP000	carta
	.	Fp	.
depois	Depois	RG	depois
desta	desta	SPS00+DD0FS0	de+este
stpta	escrita	NCFS000	escrita
	,	Fc	,
acordamos	acordámos	VMIP3S0	acordár
ho	o	DA0MS0	o
que	que	PR0CN000	que
tẽ	têm	VMIP3P0	ter
os	os	DA0MP0	o
arbis	arbis	NCMP000	arbi
	,	Fc	,
q	que	PR0CN000	que
chamã	chamam	VMIP3P0	chamar
frco	Francisco	NP00000	francisco
aliaga	Arriaga	NP00000	Arriaga
e	e	CC	e
domimgos	Domingos	NP00000	domingos
symã	Simão	NP00000	simão
e	e	CC	e
João	João	NP00000	joão
d	de	SPS00	de
aramda	Aranda	NP00000	Aranda
e	e	CC	e
eu	eu	PP1CSN00	eu
	,	Fc	,
q	que	CS	que
somos	somos	VSIP1P0	ser
todos	todos	AQ0MP0	todo
mto	muito	RQ	muito
amigos	amigos	NCMP000	amigo
de	de	SPS00	de
mãdarmos	mandarmos	VMN01P0	mandar
todas	todas	DI0FP0	todo
p	por	SPS00	por
todas	todas	DI0FP0	todo
ou	ou	CC	ou
a	a	SPS00	a
mor	mor	NCMS000	mor
pte	parte	NCFS000	parte
dos	dos	SPS00+DA0MP0	de+o
arbis	arbis	NCMP000	arbi
d	de	SPS00	de
espadas	espadas	NCFP000	espada
por	por	SPS00	por
comta	conta	NCFS000	conta
de	de	SPS00	de
todos	todos	DI0MP0	todo
	,	Fc	,
e	e	CC	e
q	que	CS	que
ã	hão	VMIP3P0	haver
de	de	SPS00	de
ir	ir	VMN0000	ir
todos	todos	DI0MP0	todo
a	à	SPS00+DA0FS0	a+o
vosa	vossa	DP2FSP	vosso
mão	mão	NCFS000	mão
e	e	CC	e
vos	vos	PP2CP000	vos
darã	darão	VMIF3P0	dar
2	2	Z	2
por	por	SPS00	por
co	cento	NCMS000	cento
por	por	SPS00	por
voso	vosso	DP2MSP	vosso
trabalho	trabalho	NCMS000	trabalho
	.	Fp	.
isto	Isto	PD0NN000	isto
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
se	se	P00CN000	se
vemder	vender	VMN0000	vender
de	de	SPS00	de
cõtado	contado	VMP00SM	contar
	.	Fp	.
e	E	CC	e
	,	Fc	,
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
vemderdes	venderdes	VMIP3S0	venderder
fiado	fiado	VMP00SM	fiar
	,	Fc	,
vos	vos	PP2CP000	vos
darã	darão	VMIF3P0	dar
3	3	Z	3
por	por	SPS00	por
co	cento	NCMS000	cento
	.	Fp	.
e	E	CC	e
q	que	CS	que
vm	VM	NP00000	VM
respomda	responda	VMSP0S0	responder
	,	Fc	,
pola	pela	SPS00+DA0FS0	por+o
dita	dita	NCFS000	dita
	,	Fc	,
a	a	SPS00	a
qẽ	quem	PR0CN000	quem
se	se	P00CN000	se
vemderã	venderam	VMIS3P0	vender
e	e	CC	e
todos	todos	DI0MP0	todo
perdamos	percamos	NCMP000	percamo
X	X	SPS00	X
l	libras	NCFP000	libra
no	no	SPS00+DA0MS0	em+o
ganho	ganho	NCMS000	ganho
ou	ou	CC	ou
perda	perda	NCFS000	perda
	.	Fp	.
ora	Ora	RG	ora
	,	Fc	,
porq	porque	CS	porque
eu	eu	PP1CSN00	eu
nã	não	RN	não
sey	sei	VMIP1S0	saber
se	se	CS	se
vm	VM	NP00000	VM
era	era	VSII0S0	ser
cõtẽte	contente	AQ0CS0	contente
d	de	SPS00	de
aceytar	aceitar	VMN0000	aceitar
este	este	DD0MS0	este
ptido	partido	NCMS000	partido
	,	Fc	,
posto	posto	CS	pôr
q	que	CS	que
he	é	VSIP3S0	ser
homrado	honrado	AQ0MS0	honrado
e	e	CC	e
de	de	SPS00	de
pouqo	pouco	DI0MS0	pouco
trabalho	trabalho	NCMS000	trabalho
e	e	CC	e
pveitoso	proveitoso	AQ0MS0	proveitoso
	,	Fc	,
stpva lhes	escreva-lhes	VMSP0S0+PP3CPD00	escrever+lhe
pmo	primeiro	NCMS000	primeiro
pa	para	SPS00	para
saber	saber	VMN0000	saber
sua	sua	DP3FS0	seu
vontade	vontade	NCFS000	vontade
	,	Fc	,
a	a	SPS00	a
ql	qual	PR0CN000	qual
logo	logo	RG	logo
me	me	PP1CS000	me
avisara	avisará	VMIF3S0	avisar
	.	Fp	.
e	E	CC	e
	,	Fc	,
se	se	CS	se
caso	caso	NCMS000	caso
for	for	VMSF0S0	ir
q	que	CS	que
nã	não	RN	não
o	o	PP3MSA00	o
queira	queira	VMSP0S0	querer
fazer	fazer	VMN0000	fazer
	,	Fc	,
ẽ	em	SPS00	em
tall	tal	RC	tal
caso	caso	NCMS000	caso
	,	Fc	,
vm	VM	NP00000	VM
buscara	buscará	VMIF3S0	buscar
hũ	um	DI0MS0	um
homẽ	homem	NCMS000	homem
q	que	PR0CN000	que
nolo	no-lo	PP1CP000+PP3MSA00	nos+o
faça	faça	VMSP0S0	fazer
	,	Fc	,
de	de	SPS00	de
quẽ	quem	PR0CN000	quem
se	se	P00CN000	se
posa	possa	VMSP0S0	poder
cõfiar	confiar	VMN0000	confiar
q	que	CS	que
ho	o	PP3MSA00	o
fara	fará	VMIF3S0	fazer
como	como	CS	como
he	é	VSIP3S0	ser
rezã	razão	NCFS000	razão
	,	Fc	,
cõ	com	SPS00	com
verdade	verdade	NCFS000	verdade
e	e	CC	e
deligençia	diligência	NCFS000	diligência
	,	Fc	,
e	e	CC	e
q	que	CS	que
sẽpre	sempre	RG	sempre
nos	nos	SPS00+DA0MP0	em+o
mãde	mande	VMSP0S0	mandar
dinho	dinheiro	NCMS000	dinheiro
d	de	SPS00	de
avãtajẽ	avantagem	NCFS000	avantagem
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
for	for	VMSF0S0	ir
vemdido	vendido	VMP00SM	vender
	,	Fc	,
quãdo	quando	CS	quando
seja	seja	VSSP0S0	ser
do	do	SPS00+DA0MS0	de+o
seu	seu	DP3MS0	seu
	,	Fc	,
pois	pois	CS	pois
q	que	CS	que
o	o	DA0MS0	o
negocio	negócio	NCMS000	negócio
he	é	VSIP3S0	ser
de	de	SPS00	de
calidade	qualidade	NCFS000	qualidade
	,	Fc	,
que	que	CS	que
	,	Fc	,
aimda	ainda	RG	ainda
q	que	CS	que
ponhã	ponham	VMSP3P0	pôr
mill	mil	Z	mil
R	reais	NCMP000	real
de	de	SPS00	de
sua	sua	DP3FS0	seu
bolsa	bolsa	NCFS000	bolsa
	,	Fc	,
o	o	DA0MS0	o
poderã	poderão	VMIF3P0	poder
bẽ	bem	RG	bem
fazer	fazer	VMN0000	fazer
	.	Fp	.
e	E	CC	e
asy	assim	RG	assim
mais	mais	CC	mais
non	não	RN	não
digo	digo	VMIP1S0	dizer
	.	Fp	.
ha	Há	VMIP3S0	haver
mester	mister	NCMS000	mister
q	que	CS	que
seja	seja	VSSP0S0	ser
mto	muito	RQ	muito
secreto	secreto	NCMS000	secreto
que	que	PR0CN000	que
pesoa	pessoa	NCFS000	pessoa
viva	viva	AQ0FS0	vivo
não	não	RN	não
o	o	PP3MSA00	o
symta	sinta	VMSP0S0	sentir
	,	Fc	,
porq	porque	CS	porque
se	se	CS	se
mutivarã	motivarão	NCFS000	motivarão
cõtra	contra	SPS00	contra
nos	nós	PP1CP000	nós
	.	Fp	.
e	E	CC	e
	,	Fc	,
p	por	SPS00	por
mais	mais	RC	mais
desymulacã	dissimulação	NCFS000	dissimulação
	,	Fc	,
