1542	1542	Z	1542
sor	Senhor	NP00000	senhor
	,	Fc	,
que	que	CS	que
digo	digo	VMIP1S0	dizer
q	que	CS	que
em	em	SPS00	em
cousas	coisas	NCFP000	coisa
de	de	SPS00	de
mor	mor	AQCCS0	mor
sustamcia	substância	NCFS000	substância
e	e	CC	e
de	de	SPS00	de
sua	sua	DP3FS0	seu
homRa	honra	NCFS000	honra
me	me	PP1CS000	me
querya	queria	VMII0S0	querer
ẽpregar	empregar	VMN0000	empregar
polo	pelo	SPS00+DA0MS0	por+o
povir	porvir	NCMS000	provir
e	e	CC	e
nesta	nesta	SPS00+DD0FS0	em+este
	,	Fc	,
como	como	CS	como
digo	digo	VMIP1S0	dizer
	,	Fc	,
fazer	fazer	VMN0000	fazer
meu	meu	DP1MSS	meu
melhor	melhor	NCCN000	melhor
.	.	Fp	.
E	E	CC	e
quãto	quanto	PA000000	quanto
ao	ao	SPS00+DA0MS0	a+o
q	que	PR0CN000	que
vm	VM	NP00000	VM
diz	diz	VMIP3S0	dizer
mãdou	mandou	VMIS3S0	mandar
cõprar	comprar	VMN0000	comprar
10	10	Z	10
ou	ou	CC	ou
12	12	Z	12
toneis	tonéis	NCMP000	tonel
pa	para	SPS00	para
os	os	PP3MPA00	o
mãdar	mandar	VMN0000	mandar
qua	cá	RG	cá
	,	Fc	,
digo	digo	VMIP1S0	dizer
q	que	CS	que
vm	VM	NP00000	VM
nõ	não	RN	não
hos	os	PP3MPA00	o
mãde	mande	VMSP0S0	mandar
	,	Fc	,
e	e	CC	e
se	se	CS	se
os	os	PP3MPA00	o
tiV	tiver	VASF0S0	ter
cõprado	comprado	VMP0000	comprar
	,	Fc	,
tenhamos	tenha-mos	VMSP0S0+PP1CS000+PP3MPA00	ter+me+o
la	lá	RG	lá
	,	Fc	,
porq	porque	CS	porque
nõ	não	RN	não
valẽ	valem	VMIP3P0	valer
qua	cá	RG	cá
sall	sal	NCMS000	sal
nẽ	nem	CC	nem
agoa	água	NCFS000	água
	.	Fp	.
e	E	CC	e
polo	pelo	SPS00+DA0MS0	por+o
proveito	proveito	NCMS000	proveito
q	que	PR0CN000	que
eu	eu	PP1CSN00	eu
digo	digo	VMIP1S0	dizer
poso	posso	VMIP1S0	poder
tirar	tirar	VMN0000	tirar
	,	Fc	,
nã	não	RN	não
quero	quero	VMIP1S0	querer
eu	eu	PP1CSN00	eu
ẽganar	enganar	VMN0000	enganar
nhũ	nenhum	PI0MS00N	nenhum
q	que	PR0CN000	que
mãde	mande	VMSP0S0	mandar
sua	sua	DP3FS0	seu
fzda	fazenda	NCFS000	fazenda
ẽ	em	SPS00	em
Mcada	mercadoria	NCFS000	mercadoria
que	que	PR0CN000	que
Pda	perda	VMSP0S0	perder
dinho	dinheiro	NCMS000	dinheiro
	,	Fc	,
porque	porque	CS	porque
mais	mais	RC	mais
symto	sinto	VMIP1S0	sentir
ho	o	DA0MS0	o
q	que	PR0CN000	que
Pdẽ	perdem	VMIP3P0	perder
meus	meus	DP1MPS	meu
amigos	amigos	NCMP000	amigo
e	e	CC	e
sores	senhores	NCMP000	senhor
q	que	PR0CN000	que
que	que	PR0CN000	que
fose	fosse	VSSI0S0	ser
meu	meu	PX1MS0S0	meu
	.	Fp	.
portamto	Portanto	RG	portanto
	,	Fc	,
vm	VM	NP00000	VM
nõ	não	RN	não
faça	faça	VMSP0S0	fazer
comta	conta	NCFS000	conta
este	este	DD0MS0	este
ano	ano	NCMS000	ano
de	de	SPS00	de
mãdar	mandar	VMN0000	mandar
qua	cá	RG	cá
nhũ	nenhum	PI0MS00N	nenhum
	,	Fc	,
mormte	mormente	RG	mormente
tall	tal	RC	tal
como	como	CS	como
este	este	PD0MS000	este
	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
do	do	SPS00+DA0MS0	de+o
novo	novo	AQ0MS0	novo
deste	deste	SPS00+DD0MS0	de+este
ano	ano	NCMS000	ano
e	e	CC	e
nã	não	RN	não
valle	vale	VMIP3S0	valer
nada	nada	PI0NN00N	nada
	,	Fc	,
nẽ	nem	CC	nem
he	é	VSIP3S0	ser
milhor	melhor	RC	melhor
q	que	CS	que
graxo	graxo	NCMS000	graxo
	.	Fp	.
ãtes	Antes	RG	antes
	,	Fc	,
se	se	CS	se
fora	fora	VSIM0S0	ser
graxo	graxo	NCMS000	graxo
	,	Fc	,
se	se	CS	se
vemdera	vendera	VMIM0S0	vender
logo	logo	RG	logo
a	a	SPS00	a
12	12	Z	12
lhx	libras	NCFP000	libra
	,	Fc	,
e	e	CC	e
por	por	SPS00	por
este	este	PD0MS000	este
nõ	não	RN	não
querẽ	querem	VMIP3P0	querer
dar	dar	VMN0000	dar
nada	nada	PI0NN00N	nada
poq	porque	CS	porque
nẽ	nem	RN	nem
he	é	VSIP3S0	ser
graxo	graxo	NCMS000	graxo
nẽ	nem	CC	nem
he	é	VSIP3S0	ser
pa	para	SPS00	para
comer	comer	VMN0000	comer
	.	Fp	.
cõtodo	Contudo	RG	contudo
	,	Fc	,
farey	farei	VMIF1S0	fazer
meu	meu	DP1MSS	meu
milhor	melhor	NCCN000	melhor
	,	Fc	,
e	e	CC	e
niste	neste	SPS00+DD0MS0	em+este
caso	caso	NCMS000	caso
este	estê	VMSP0S0	estar
vm	VM	NP00000	VM
descansado	descansado	VMP00SM	descansar
	.	Fp	.
e	E	CC	e
ao	ao	SPS00+DA0MS0	a+o
sor	Senhor	NP00000	senhor
seu	seu	DP3MS0	seu
Pmo	primo	NCMS000	primo
fernã	Fernão	NP00000	fernão
guterez	Guterres	NP00000	guterres
	,	Fc	,
beyjo	beijo	VMIP1S0	beijar
mill	mil	Z	mil
vezes	vezes	NCFP000	vez
as	as	DA0FP0	o
maos	mãos	NCFP000	mão
por	por	SPS00	por
dizer	dizer	VMN0000	dizer
ho	o	DA0MS0	o
q	que	PR0CN000	que
nã	não	RN	não
ha	há	VMIP3S0	haver
ẽ	em	SPS00	em
mỹ	mim	PP1CSO00	mim
	.	Fp	.
porẽ	Porém	RG	porém
	,	Fc	,
eu	eu	PP1CSN00	eu
lho	lho	PP3CSD00+PP3MSA00	lhe+o
mereço	mereço	VMIP1S0	merecer
	,	Fc	,
e	e	CC	e
basta	basta	VMIP3S0	bastar
	.	Fp	.
de	De	SPS00	de
novo	novo	NCMS000	novo
nã	não	RN	não
ha	há	VMIP3S0	haver
cousa	coisa	NCFS000	coisa
de	de	SPS00	de
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
dar	dar	VMN0000	dar
comta	conta	NCFS000	conta
	,	Fc	,
somte	somente	RG	somente
Rogar	rogar	VMN0000	rogar
a	a	SPS00	a
noso	Nosso	DP1MSP	nosso
sor	Senhor	NP00000	senhor
sua	sua	DP3FS0	seu
nobre	nobre	AQ0CS0	nobre
pesoa	pessoa	NCFS000	pessoa
guarde	guarde	VMSP0S0	guardar
e	e	CC	e
prospere	prospere	VMSP0S0	prosperar
como	como	CS	como
deseja	deseja	VMIP3S0	desejar
	.	Fp	.
a	A	SPS00	a
so	serviço	NCMS000	serviço
de	de	SPS00	de
vm	VM	NP00000	VM
	,	Fc	,
ãto	António	NP00000	antónio
frz	Fernandes	NP00000	fernandes
