1542	1542	Z	1542
q	que	PR0CN000	que
fiz	fiz	VMIS1S0	fazer
por	por	SPS00	por
gardar	guardar	VMN0000	guardar
sua	sua	DP3FS0	seu
homra	honra	NCFS000	honra
	.	Fp	.
e	E	CC	e
como	como	CS	como
ẽ	em	SPS00	em
fim	fim	NCMS000	fim
de	de	SPS00	de
julho	julho	NCMS000	julho
sã	são	VSIP3P0	ser
os	os	DA0MP0	o
pagos	pagos	NCMP000	pago
	,	Fc	,
homde	onde	PA000000	onde
estou	estou	VMIP1S0	estar
obrigado	obrigado	VMP00SM	obrigar
por	por	SPS00	por
mel	Manuel	NP00000	manuel
serã	Serrão	NP00000	serrão
	,	Fc	,
polo	pelo	SPS00+DA0MS0	por+o
seguimte	seguinte	NCMS000	seguinte
	,	Fc	,
vã	vão	VMIP3P0	ir
dala	dá-la	VMN0000+PP3FSA00	dar+o
por	por	SPS00	por
666	666	Z	666
lhx	libras	NCFP000	libra
a	a	SPS00	a
mel	Manuel	NP00000	manuel
bernaldes	Bernardes	NP00000	bernardes
	,	Fc	,
caxro	caixeiro	NCMS000	caixeiro
do	do	SPS00+DA0MS0	de+o
feitor	feitor	NCMS000	feitor
	,	Fc	,
por	por	SPS00	por
211	211	Z	211
lhx	libras	NCFP000	libra
	,	Fc	,
a	a	SPS00	a
hũ	um	DI0MS0	um
alemã	alemão	NCMS000	alemão
	,	Fc	,
por	por	SPS00	por
418	418	Z	418
lhx	libras	NCFP000	libra
	,	Fc	,
a	a	SPS00	a
frco	Francisco	NP00000	francisco
de	de	SPS00	de
baros	Barros	NP00000	barros
	,	Fc	,
por	por	SPS00	por
620	620	Z	620
lhx	libras	NCFP000	libra
	.	Fp	.
faz	Faz	VMIP3S0	fazer
todo	todo	PI0NN000	todo
1915	1915	Z	1915
lhx	libras	NCFP000	libra
	,	Fc	,
e	e	CC	e
mais	mais	RC	mais
	,	Fc	,
q	que	CS	que
tenho	tenho	VAIP1S0	ter
dado	dado	VMP0000	dar
letras	letras	NCFP000	letra
minhas	minhas	DP1FPS	meu
q	que	PR0CN000	que
mõtã	montam	VMIP3P0	montar
700	700	Z	700
lhx	libras	NCFP000	libra
	.	Fp	.
estas	Estas	PD0FP000	este
se	se	P00CN000	se
pagarã	pagarão	VMIF3P0	pagar
esta	esta	DD0FS0	este
pasqoa	Páscoa	NP00000	páscoa
	,	Fc	,
e	e	CC	e
a	a	DA0FS0	o
de	de	SPS00	de
junho	junho	NCMS000	junho
q	que	PR0CN000	que
vẽ	vem	VMIP3S0	vir
	,	Fc	,
q	que	CS	que
sera	será	VSIF3S0	ser
	,	Fc	,
segũdo	segundo	CS	segundo
vejo	vejo	VMIP1S0	ver
	,	Fc	,
forçado	forçado	VMP00SM	forçar
q	que	CS	que
eu	eu	PP1CSN00	eu
haja	haja	VMSP0S0	haver
tãbẽ	também	RG	também
ho	o	DA0MS0	o
meu	meu	PX1MS0S0	meu
	,	Fc	,
porq	porque	CS	porque
estas	estas	DD0FP0	este
letras	letras	NCFP000	letra
sã	são	VSIP3P0	ser
de	de	SPS00	de
Mcadsa	mercadorias	NCFP000	mercadoria
	,	Fc	,
e	e	CC	e
seu	seu	DP3MS0	seu
filho	filho	NCMS000	filho
deve	deve	VMIP3S0	dever
de	de	SPS00	de
dinhro	dinheiro	NCMS000	dinheiro
tomados	tomados	VMP00PM	tomar
a	a	SPS00	a
ẽtereses	interesses	NCMP000	interesse
q	que	PR0CN000	que
sã	são	VSIP3P0	ser
valuados	avaliados	VMP00PM	avaliar
	.	Fp	.
e	E	CC	e
poq	porque	CS	porque
se	se	P00CN000	se
Pdia	perdia	VMIS3S0	perder
mto	muito	RQ	muito
de	de	SPS00	de
todas	todas	DI0FP0	todo
moedas	moedas	NCFP000	moeda
ao	ao	SPS00+DA0MS0	a+o
valuado	avaliado	VMP00SM	avaliar
	,	Fc	,
dey	dei	VMIS1S0	dar
estas	estas	DD0FP0	este
minhas	minhas	DP1FPS	meu
letras	letras	NCFP000	letra
ẽ	em	SPS00	em
penhor	penhor	NCMS000	penhor
	,	Fc	,
e	e	CC	e
asy	assim	RG	assim
mta	muita	DI0FS0	muito
prata	prata	NCFS000	prata
e	e	CC	e
Mcadsa	mercadorias	NCFP000	mercadoria
	,	Fc	,
pa	para	SPS00	para
lhe	lhe	PP3CSD00	lhe
aV	haver	VMN0000	haver
dinho	dinheiro	NCMS000	dinheiro
valuado	avaliado	VMP00SM	avaliar
ate	até	SPS00	até
fra	feira	NCFS000	feira
de	de	SPS00	de
seto	setembro	NCMS000	setembro
	.	Fp	.
ora	Ora	RG	ora
eu	eu	PP1CSN00	eu
ey	hei	VMIP1S0	haver
tãbẽ	também	RG	também
mester	mister	NCMS000	mister
ho	o	DA0MS0	o
meu	meu	PX1MS0S0	meu
	,	Fc	,
polo	pelo	SPS00+DA0MS0	por+o
qll	qual	PR0CS000	qual
ha	há	VMIP3S0	haver
mester	mister	NCMS000	mister
q	que	PR0CN000	que
vm	VM	NP00000	VM
proveja	proveja	VMSP0S0	prover
pa	para	SPS00	para
todo	todo	PI0NN000	todo
cõ	com	SPS00	com
dinho	dinheiro	NCMS000	dinheiro
ou	ou	CC	ou
credito	crédito	NCMS000	crédito
	.	Fp	.
e	E	CC	e
	,	Fc	,
nã	não	RN	não
ho	o	PP3MSA00	o
fazendo	fazendo	VMG0000	fazer
	,	Fc	,
eu	eu	PP1CSN00	eu
vejo	vejo	VMIP1S0	ver
mão	mau	AQ0MS0	mau
caminho	caminho	NCMS000	caminho
pa	para	SPS00	para
se	se	P00CN000	se
pagar	pagar	VMN0000	pagar
ho	o	DA0MS0	o
que	que	PR0CN000	que
se	se	P00CN000	se
deve	deve	VMIP3S0	dever
	.	Fp	.
e	E	CC	e
	,	Fc	,
como	como	CS	como
acima	acima	RG	acima
digo	digo	VMIP1S0	dizer
	,	Fc	,
todos	todos	PI0MP000	todo
pdremos	perderemos	VMIF1P0	perder
nossas	nossas	DP1FPP	nosso
homras	honras	NCFP000	honra
	.	Fp	.
e	E	CC	e
isto	isto	PD0NN000	isto
me	me	PP1CS000	me
guanharey	ganharei	VMIF1S0	ganhar
por	por	SPS00	por
fazer	fazer	VMN0000	fazer
bẽ	bem	RG	bem
	,	Fc	,
ho	o	DA0MS0	o
qll	qual	PR0CS000	qual
lhe	lhe	PP3CSD00	lhe
digo	digo	VMIP1S0	dizer
q	que	CS	que
nũca	nunca	RN	nunca
seu	seu	DP3MS0	seu
filho	filho	NCMS000	filho
fez	fez	VMIS3S0	fazer
por	por	SPS00	por
mỹ	mim	PP1CSO00	mim
ẽ	em	SPS00	em
tpo	tempo	NCMS000	tempo
de	de	SPS00	de
minhas	minhas	DP1FPS	meu
nesesydades	necessidades	NCFP000	necessidade
	.	Fp	.
e	E	CC	e
	,	Fc	,
cõtodo	contudo	RG	contudo
	,	Fc	,
eu	eu	PP1CSN00	eu
me	me	PP1CS000	me
dou	dou	VMIP1S0	dar
por	por	SPS00	por
ditoso	ditoso	AQ0MS0	ditoso
de	de	SPS00	de
q	que	PR0CN000	que
fiz	fiz	VMIS1S0	fazer
	,	Fc	,
cõtãto	contanto	RG	contanto
que	que	CS	que
saya	saia	VMSP0S0	sair
cõ	com	SPS00	com
minha	minha	DP1FSS	meu
homra	honra	NCFS000	honra
	.	Fp	.
porq	Porque	CS	porque
	,	Fc	,
sendo	sendo	VSG0000	ser
ho	o	DA0MS0	o
cõtrairo	contrário	NCMS000	contrário
	,	Fc	,
serya	seria	VSIC0S0	ser
cousa	coisa	NCFS000	coisa
forte	forte	AQ0CS0	forte
	.	Fp	.
e	E	CC	e
porq	porque	CS	porque
pa	para	SPS00	para
cõ	com	SPS00	com
vm	VM	NP00000	VM
o	o	DA0MS0	o
dito	dito	VMP00SM	dizer
basta	basta	VMIP3S0	bastar
	,	Fc	,
creo	creio	VMIP1S0	crer
	,	Fc	,
rogamdo	rogando	VMG0000	rogar
a	a	SPS00	a
noso	Nosso	DP1MSP	nosso
snr	Senhor	NP00000	senhor
sua	sua	DP3FS0	seu
nobre	nobre	AQ0CS0	nobre
pesoa	pessoa	NCFS000	pessoa
prospere	prospere	VMSP0S0	prosperar
cõ	com	SPS00	com
vida	vida	NCFS000	vida
e	e	CC	e
descamso	descanso	NCMS000	descanso
como	como	CS	como
deseja	deseja	VMIP3S0	desejar
,	.	Fp	.
a	À	SPS00+DA0FS0	a+o
sora	Senhora	NP00000	senhor
	,	Fc	,
beyjo	beijo	VMIP1S0	beijar
mil	mil	Z	mil
vezes	vezes	NCFP000	vez
as	as	DA0FP0	o
mãos	mãos	NCFP000	mão
	.	Fp	.
a	A	SPS00	a
so	serviço	NCMS000	serviço
de	de	SPS00	de
vm	VM	NP00000	VM
	,	Fc	,
ãto	António	NP00000	antónio
frz	Fernandes	NP00000	fernandes
