Jhs	JHS	NP00000	jhs
que	que	PR0CN000	que
toca	toca	VMIP3S0	tocar
a	a	SPS00	a
su	su	DP3CS0	su
esposo	esposo	NCMS000	esposo
celestial	celestial	AQ0CS0	celestial
	.	Fp	.
y	Y	CC	y
mira	mira	NCFS000	mira
acia	hacia	SPS00	hacia
el	él	PP3MS000	él
y	y	CC	y
muerta	muerta	VMP00SF	morir
à	a	SPS00	a
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
que	que	PR0CN000	que
es	es	VSIP3S0	ser
mundo	mundo	NCMS000	mundo
	,	Fc	,
embriagada	embriagada	VMP00SF	embriagar
del	del	SPS00+DA0MS0	de+el
amor	amor	NCMS000	amor
dibino	divino	AQ0MS0	divino
:	.	Fp	.
Y	Y	CC	y
	,	Fc	,
no	no	RN	no
perdiendo	perdiendo	VMG0000	perder
el	el	DA0MS0	el
santo	santo	AQ0MS0	santo
temor	temor	NCMS000	temor
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
de	de	SPS00	de
que	que	CS	que
puede	puede	VMIP3S0	poder
ser	ser	VSN0000	ser
que	que	CS	que
aquello	aquello	PD0NN000	aquello
que	que	CS	que
alli	allí	RG	allí
pasa	pasa	VMIP3S0	pasar
sea	sea	VSSP0S0	ser
ilusión	ilusión	NCFS000	ilusión
.	,	Fc	,
dicele	dícele	NCMS000	dícele
al	al	SPS00+DA0MS0	a+el
esposo	esposo	NCMS000	esposo
sto	santo	AQ0MS0	santo
que	que	CS	que
si	si	CS	si
aquello	aquello	PD0NN000	aquello
que	que	CS	que
alli	allí	RG	allí
le	le	PP3CSD00	le
ama	ama	VMIP3S0	amar
es	es	VSIP3S0	ser
de	de	SPS00	de
su	su	DP3CS0	su
agrado	agrado	NCMS000	agrado
que	que	CS	que
la	la	PP3FSA00	lo
abrase	abrase	VMSP0S0	abrasar
en	en	SPS00	en
su	su	DP3CS0	su
amor	amor	NCMS000	amor
,	,	Fc	,
que	que	CS	que
sea	sea	VSSP0S0	ser
morir	morir	VMN0000	morir
de	de	SPS00	de
amor	amor	NCMS000	amor
dibino	divino	AQ0MS0	divino
en	en	SPS00	en
su	su	DP3CS0	su
santissima	santísima	AQSFS0	santo
cruz	cruz	NCFS000	cruz
.	.	Fp	.
Ya	Ya	RG	ya
se	se	P00CN000	se
sabe	sabe	VMIP3S0	saber
que	que	CS	que
el	el	DA0MS0	el
Aguila	águila	NP00000	águila
es	es	VSIP3S0	ser
simbolo	símbolo	NCMS000	símbolo
de	de	SPS00	de
las	las	DA0FP0	el
almas	almas	NCFP000	alma
contemplativas	contemplativas	AQ0FP0	contemplativo
y	y	CC	y
que	que	CS	que
el	el	DA0MS0	el
esposo	esposo	NCMS000	esposo
santo	santo	NCMS000	santo
compara	compara	VMIP3S0	comparar
los	los	DA0MP0	el
ojos	ojos	NCMP000	ojo
de	de	SPS00	de
su	su	DP3CS0	su
esposa	esposa	NCFS000	esposo
	,	Fc	,
el	el	DA0MS0	el
alma	alma	NCFS000	alma
sta	santa	AQ0FS0	santo
	,	Fc	,
a	a	SPS00	a
los	los	DA0MP0	el
ojos	ojos	NCMP000	ojo
de	de	SPS00	de
la	la	DA0FS0	el
paloma	paloma	NCFS000	paloma
.	.	Fp	.
extiende	Extiende	NP00000	extiende
las	las	DA0FP0	el
alas	alas	NCFP000	ala
del	del	SPS00+DA0MS0	de+el
amor	amor	NCMS000	amor
,	,	Fc	,
bolando	volando	VMG0000	volar
a	a	SPS00	a
la	la	DA0FS0	el
contemplazion	contemplación	NCFS000	contemplación
dibina	divina	AQ0FS0	divino
y	y	CC	y
con	con	SPS00	con
el	el	DA0MS0	el
acto	acto	NCMS000	acto
pa	para	SPS00	para
la	la	DA0FS0	el
correczion	corrección	NCFS000	corrección
	,	Fc	,
porque	porque	CS	porque
esto	esto	PD0NN000	esto
no	no	RN	no
es	es	VSIP3S0	ser
a	a	SPS00	a
ojos	ojos	NCMP000	ojo
de	de	SPS00	de
pecados	pecados	NCMP000	pecado
el	El	DA0MS0	el
girar	girar	VMN0000	girar
los	los	DA0MP0	el
ayres	aires	NCMP000	aire
es	es	VSIP3S0	ser
el	el	DA0MS0	el
romper	romper	VMN0000	romper
por	por	SPS00	por
quantas	cuantas	DT0FP0	cuanto
dificultades	dificultades	NCFP000	dificultad
le	le	PP3CSD00	le
proponen	proponen	VMIP3P0	proponer
los	los	DA0MP0	el
enemigos	enemigos	NCMP000	enemigo
invisibles	invisibles	NCMP000	invisibl
pa	para	SPS00	para
impedirle	impedirle	VMN0000+PP3CSD00	impedir+le
esta	esta	DD0FS0	este
oraçion	oración	NCFS000	oración
	,	Fc	,
la	la	DA0FS0	el
carne	carne	NCFS000	carne
	,	Fc	,
la	la	DA0FS0	el
naturaleza	naturaleza	NCFS000	naturaleza
	,	Fc	,
el	el	DA0MS0	el
amor	amor	NCMS000	amor
propio	propio	NCMS000	propio
y	y	CC	y
el	el	DA0MS0	el
temor	temor	NCMS000	temor
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
a	a	SPS00	a
las	las	DA0FP0	el
cosas	cosas	NCFP000	cosa
sobrenaturales	sobrenaturales	AQ0CP0	sobrenatural
como	como	CS	como
bisiones	visiones	NCFP000	visión
	,	Fc	,
rebelaziones	revelaciones	NCFP000	revelación
ea	etc	NCMS000	etcétera
	,	Fc	,
lo	lo	DA0NS0	el
qual	cual	PR0CS000	cual
es	es	VSIP3S0	ser
efecto	efecto	NCMS000	efecto
de	de	SPS00	de
una	una	DI0FS0	uno
gran	gran	AQ0CS0	gran
resignazion	resignación	NCFS000	resignación
,	,	Fc	,
de	de	SPS00	de
amor	amor	NCMS000	amor
cordialissimo	cordialísimo	AQSMS0	cordial
y	y	CC	y
de	de	SPS00	de
gran	gran	AQ0CS0	gran
humildad	humildad	NCFS000	humildad
.	.	Fp	.
de	De	SPS00	de
esta	esta	DD0FS0	este
forma	forma	NCFS000	forma
entiendo	entiendo	VMIP1S0	entender
yo	yo	PP1CSN00	yo
ese	ese	DD0MS0	ese
villancico	villancico	NCMS000	villancico
:	.	Fp	.
si	Si	CS	si
no	no	RN	no
le	le	PP3CSD00	le
has	has	VAIP2S0	haber
dado	dado	VMP0000	dar
esta	esta	DD0FS0	este
inteliga	inteligencia	NCFS000	inteligencia
la	la	PP3FSA00	lo
has	has	VAIP2S0	haber
errado	errado	VMP0000	errar
	.	Fp	.
aora	Ahora	RG	ahora
sabete	sábete	SPS00	sábete
que	que	CS	que
yo	yo	PP1CSN00	yo
le	le	PP3CSD00	le
doy	doy	VMIP1S0	dar
à	a	SPS00	a
Dios	Dios	NP00000	dios
la	la	DA0FS0	el
gloria	gloria	NCFS000	gloria
Y	y	CC	y
que	que	CS	que
el	el	DA0MS0	el
derecho	derecho	NCMS000	derecho
que	que	PR0CN000	que
tengo	tengo	VMIP1S0	tener
a	a	SPS00	a
cuidar	cuidar	VMN0000	cuidar
de	de	SPS00	de
tu	tu	DP2CSS	tu
alma	alma	NCFS000	alma
no	no	RN	no
lo	lo	PP3CNA00	lo
puedo	puedo	VMIP1S0	poder
ceder	ceder	VMN0000	ceder
en	en	SPS00	en
perjuicio	perjuicio	NCMS000	perjuicio
de	de	SPS00	de
los	los	DA0MP0	el
creditos	créditos	NCMP000	crédito
de	de	SPS00	de
mis	mis	DP1CPS	mi
directores	directores	NCMP000	director
ni	ni	CC	ni
lo	lo	PP3CNA00	lo
cedere	cederé	VMIF1S0	ceder
	.	Fp	.
no	No	RN	no
biene	viene	VMIP3S0	venir
la	la	DA0FS0	el
explicazion	explicación	NCFS000	explicación
del	del	SPS00+DA0MS0	de+el
versillo	versillo	NCMS000	versillo
	:	Fd	:
	«	Fra	«
factum	factum	Fra	«
est	est	Fra	«
cor	cor	Fra	«
meum	meum	Fra	«
tan	tan	Fra	«
quam	quam	Fra	«
cera	cera	Fra	«
liquescens	liquescens	Fra	«
in	in	Fra	«
medio	medio	Fra	«
ventris	ventris	Fra	«
mei	mei	Fra	«
	»	Frt	»
	(	Fba	(
mi	mi	DP1CSS	mi
corazon	corazón	NCMS000	corazón
esta	está	VMIP3S0	estar
en	en	SPS00	en
medio	medio	NCMS000	medio
de	de	SPS00	de
mi	mi	DP1CSS	mi
vientre	vientre	NCMS000	vientre
assi	así	RG	así
como	como	CS	como
la	la	DA0FS0	el
cera	cera	NCFS000	cera
quando	cuando	PA000000	cuando
la	la	PP3FSA00	lo
derriten	derriten	VMIP3P0	derretir
:	)	Fbt	)
	.	Fp	.
	¿	Fia	¿
que	Qué	PT0CN000	qué
quiere	quiere	VMIP3S0	querer
decir	decir	VMN0000	decir
en	en	SPS00	en
sentido	sentido	NCMS000	sentido
mixtico	místico	NCMS000	místico
?	?	Fit	?
	¿	Fia	¿
y	Y	CC	y
en	en	SPS00	en
que	qué	DT0CN0	qué
grado	grado	NCMS000	grado
de	de	SPS00	de
eternidad	eternidad	NCFS000	eternidad
estava	estaba	VMII0S0	estar
el	el	DA0MS0	el
que	que	CS	que
lo	lo	PP3CNA00	lo
dijo	dijo	VMIS3S0	decir
quando	cuando	PA000000	cuando
lo	lo	PP3CNA00	lo
dijo	dijo	VMIS3S0	decir
?	?	Fit	?
	¿	Fia	¿
pues	Pues	CS	pues
no	no	RN	no
beremos	veremos	VMIF1P0	ver
la	la	DA0FS0	el
buena	buena	AQ0FS0	bueno
gracia	gracia	NCFS000	gracia
de	de	SPS00	de
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
directores	directores	NCMP000	director
de	de	SPS00	de
tu	tu	DP2CSS	tu
combento	convento	NCMS000	convento
?	?	Fit	?
ben	Ven	VMM02S0	venir
aca	acá	RG	acá
	,	Fc	,
	¿	Fia	¿
porqe	porque	CS	porque
le	le	PP3CSD00	le
mejoren	mejoren	VMSP3P0	mejorar
de	de	SPS00	de
pulpito	púlpito	NCMS000	púlpito
a	a	SPS00	a
ese	ese	DD0MS0	ese
sujeto	sujeto	NCMS000	sujeto
por	por	SPS00	por
eso	eso	PD0NN000	eso
sera	será	VSIF3S0	ser
mejor	mejor	RC	mejor
consejo	consejo	NCMS000	consejo
eso	eso	PD0NN000	eso
que	que	CS	que
el	el	DA0MS0	el
que	que	CS	que
yo	yo	PP1CSN00	yo
te	te	PP2CS000	te
di	di	VMIS1S0	dar
?	?	Fit	?
aora	Ahora	RG	ahora
lo	lo	PP3CNA00	lo
beras	verás	VMIF2S0	ver
:	.	Fp	.
si	Si	CS	si
yo	yo	PP1CSN00	yo
le	le	PP3CSD00	le
estubiera	estuviera	VMSI0S0	estar
comunicando	comunicando	VMG0000	comunicar
de	de	SPS00	de
consejo	consejo	NCMS000	consejo
	,	Fc	,
haviendoteme	habiéndoteme	VAG0000+PP2CS000+PP1CS000	haber+te+me
entregado	entregado	VMP0000	entregar
pa	para	SPS00	para
que	que	CS	que
continuare	continuare	VMSF0S0	continuar
en	en	SPS00	en
cuidar	cuidar	VMN0000	cuidar
de	de	SPS00	de
ti	ti	PP2CSO00	ti
	,	Fc	,
y	y	CC	y
estando	estando	VMG0000	estar
en	en	SPS00	en
esta	esta	DD0FS0	este
exaltazion	exaltación	NCFS000	exaltación
le	le	PP3CSD00	le
mejoraran	mejoraran	VMSI3P0	mejorar
de	de	SPS00	de
pulpito	púlpito	NCMS000	púlpito
	,	Fc	,
	¿	Fia	¿
fuera	fuera	VSSI0S0	ser
más	más	RC	más
exaltado	exaltado	NCMS000	exaltado
?	?	Fit	?
cierto	Cierto	AQ0MS0	cierto
que	que	CS	que
un	un	DI0MS0	uno
ciego	ciego	NCMS000	ciego
dira	dirá	VMIF3S0	decir
que	que	CS	que
si	sí	RG	sí
.	.	Fp	.
Pues	Pues	CS	pues
sacate	sácate	SPS00	sácate
la	la	DA0FS0	el
consequencia	consecuencia	NCFS000	consecuencia
	.	Fp	.
la	La	DA0FS0	el
dicipula	discípula	NCFS000	discípula
quedava	quedaba	VMII0S0	quedar
con	con	SPS00	con
dicipulo	discípulo	NCMS000	discípulo
del	del	SPS00+DA0MS0	de+el
Pe	padre	NCMS000	padre
Carrillo	Carrillo	NP00000	carrillo
	,	Fc	,
y	y	CC	y
ese	ese	DD0MS0	ese
sugeto	sujeto	NCMS000	sujeto
iba	iba	VMII0S0	ir
con	con	SPS00	con
el	el	DA0MS0	el
credito	crédito	NCMS000	crédito
de	de	SPS00	de
Pe	padre	NP00000	padre
consiliario	consiliario	NCMS000	consiliario
del	del	SPS00+DA0MS0	de+el
dicipulo	discípulo	NCMS000	discípulo
del	del	SPS00+DA0MS0	de+el
Pe	padre	NCMS000	padre
Carrillo	Carrillo	NP00000	carrillo
y	y	CC	y
su	su	DP3CS0	su
discipula	discípula	NCFS000	discípula
debajo	debajo	RG	debajo
la	la	DA0FS0	el
direczion	dirección	NCFS000	dirección
de	de	SPS00	de
su	su	DP3CS0	su
discipulo	discípulo	NCMS000	discípulo
de	de	SPS00	de
consejo	consejo	NCMS000	consejo
	.	Fp	.
y	Y	CC	y
bes	ves	VMIP2S0	ver
aqui	aquí	RG	aquí
bien	bien	RG	bien
puesta	puesta	VMP00SF	poner
a	a	SPS00	a
toda	toda	DI0FS0	todo
la	la	DA0FS0	el
compañia	compañía	NCFS000	compañía
de	de	SPS00	de
Jhs	JHS	NP00000	jhs
	.	Fp	.
y	Y	CC	y
yendose	yéndose	VMG0000+P00CN000	ir+se
sui	sin	SPS00	sin
esto	esto	PD0NN000	esto
	,	Fc	,
no	no	RN	no
continuando	continuando	VMG0000	continuar
tu	tú	PP2CSN00	tú
conmigo	conmigo	SPS00+PP1CSO00	con+mí
	,	Fc	,
la	la	DA0FS0	el
compa	compañía	NCFS000	compañía
de	de	SPS00	de
Jhs	JHS	NP00000	jhs
quedara	quedará	VMIF3S0	quedar
	.	Fp	.
ya	Ya	RG	ya
se	se	P00CN000	se
esta	está	VMIP3S0	estar
dicho	dicho	VMP00SM	decir
que	que	CS	que
tal	tal	RC	tal
	.	Fp	.
y	y	CC	y
su	su	DP3CS0	su
Pe	padre	NCMS000	padre
	,	Fc	,
aunque	aunque	CS	aunque
en	en	SPS00	en
algo	algo	PI0CS000	algo
exaltado	exaltado	NCMS000	exaltado
	,	Fc	,
no	no	RN	no
en	en	SPS00	en
lo	lo	DA0NS0	el
mas	más	RC	más
esencial	esencial	AQ0CS0	esencial
	.	Fp	.
àDios	Adiós	I	adiós
	.	Fp	.
