somos	Somos	VSIP1P0	ser
Vm	VM	NP00000	VM
digo	digo	VMIP1S0	decir
sobre	sobre	SPS00	sobre
los	los	DA0MP0	el
bariles	barriles	NCMP000	barril
de	de	SPS00	de
carne	carne	NCFS000	carne
	.	Fp	.
y	Y	CC	y
por	por	SPS00	por
eso	eso	PD0NN000	eso
no	no	RN	no
lo	lo	PP3CNA00	lo
ago	hago	VMIP1S0	hacer
en	en	SPS00	en
esta	esta	DD0FS0	este
ocasion	ocasión	NCFS000	ocasión
	,	Fc	,
ni	ni	CC	ni
tanpoco	tampoco	RG	tampoco
lo	lo	PP3CNA00	lo
ago	hago	VMIP1S0	hacer
a	a	SPS00	a
mi	mi	DP1CSS	mi
Hno	hermano	NP00000	hermano
anto	Antonio	NP00000	antonio
por	por	SPS00	por
lo	lo	PP3CNA00	lo
aber	haber	VAN0000	haber
echo	hecho	VMP0000	hacer
como	como	CS	como
el	el	DA0MS0	el
dho	dicho	NCMS000	dicho
.	.	Fp	.
aora	Ahora	RG	ahora
	,	Fc	,
sr	señor	NP00000	señor
	,	Fc	,
digo	digo	VMIP1S0	decir
a	a	SPS00	a
Vm	VM	NP00000	VM
que	que	CS	que
e	he	VAIP1S0	haber
pensado	pensado	VMP0000	pensar
que	que	CS	que
en	en	SPS00	en
estas	estas	DD0FP0	este
partes	partes	NCFP000	parte
no	no	RN	no
se	se	P00CN000	se
aora	ahorra	VMIP3S0	ahorrar
uno	uno	Z	1
con	con	SPS00	con
otro	otro	PI0MS000	otro
y	y	CC	y
que	que	CS	que
don	don	NP00000	don
pedro	Pedro	NP00000	pedro
a	ha	VAIP3S0	haber
usado	usado	VMP0000	usar
poca	poca	DI0FS0	poco
cortesia	cortesía	NCFS000	cortesía
conmigo	conmigo	SPS00+PP1CSO00	con+mí
en	en	SPS00	en
lo	lo	DA0NS0	el
que	que	PR0CN000	que
le	le	PP3CSD00	le
e	he	VAIP1S0	haber
serbido	servido	VMP0000	servir
	.	Fp	.
y	Y	CC	y
aqui	aquí	RG	aquí
todos	todos	PI0MP000	todo
estan	están	VMIP3P0	estar
escandalisados	escandalizados	NCMP000	escandalizado
de	de	SPS00	de
su	su	DP3CS0	su
poca	poca	DI0FS0	poco
cortesia	cortesía	NCFS000	cortesía
y	y	CC	y
primor	primor	NCMS000	primor
,	,	Fc	,
y	y	CC	y
creo	creo	VMIP1S0	creer
que	que	CS	que
alla	allá	RG	allá
es	es	VSIP3S0	ser
lo	lo	DA0NS0	el
mismo	mismo	AQ0MS0	mismo
	.	Fp	.
y	Y	CC	y
yo	yo	PP1CSN00	yo
estoi	estoy	VMIP1S0	estar
por	por	SPS00	por
su	su	DP3CS0	su
orden	orden	NCMS000	orden
agustado	ajustado	VMP0000	ajustar
con	con	SPS00	con
su	su	DP3CS0	su
onbre	hombre	NCMS000	hombre
como	como	CS	como
echo	hecho	NCMS000	hecho
	.	Fp	.
y	Y	CC	y
bisto	visto	VMP0000	ver
que	que	CS	que
le	le	PP3CSD00	le
asisti	asistí	VMIS1S0	asistir
desde	desde	SPS00	desde
que	que	CS	que
bino	vino	VMIS3S0	venir
ju	Juan	NP00000	juan
bas	Bas	NP00000	bas
y	y	CC	y
en	en	SPS00	en
conpra	compra	NCFS000	compra
	,	Fc	,
y	y	CC	y
que	que	CS	que
despues	después	RG	después
de	de	SPS00	de
muerto	muerto	VMP00SM	morir
por	por	SPS00	por
su	su	DP3CS0	su
orden	orden	NCFS000	orden
tome	tome	VMSP0S0	tomar
posesion	posesión	NCFS000	posesión
del	del	SPS00+DA0MS0	de+el
plantage	plantaje	NCMS000	plantaje
,	,	Fc	,
y	y	CC	y
en	en	SPS00	en
resibir	recibir	VMN0000	recibir
y	y	CC	y
bender	vender	VMN0000	vender
las	las	DA0FP0	el
cosas	cosas	NCFP000	cosa
que	que	CS	que
en	en	SPS00	en
nonbre	nombre	NCMS000	nombre
de	de	SPS00	de
ju	Juan	NP00000	juan
bas	Bas	NP00000	bas
benian	venían	VMII3P0	venir
	,	Fp	,
y	y	CC	y
en	en	SPS00	en
benefisiar	beneficiar	VMN0000	beneficiar
su	su	DP3CS0	su
plantage	plantaje	NCMS000	plantaje
y	y	CC	y
poner	poner	VMN0000	poner
en	en	SPS00	en
el	él	PP3MS000	él
a	a	SPS00	a
ysaque	Isaac	NP00000	isaac
arias	Arias	NP00000	arias
	,	Fc	,
que	que	CS	que
asia	hacía	VMII0S0	hacer
lo	lo	DA0NS0	el
que	que	PR0CN000	que
yo	yo	PP1CSN00	yo
le	le	PP3CSD00	le
ordenaba	ordenaba	VMIP1S0	ordenar
,	,	Fc	,
bien	bien	RG	bien
sera	será	VSIF3S0	ser
	(	Fba	(
que	que	CS	que
ba	va	VMIP3S0	ir
sacando	sacando	VMG0000	sacar
probecho	provecho	NCMS000	provecho
de	de	SPS00	de
su	su	DP3CS0	su
plantage	plantaje	NCMS000	plantaje
	)	Fbt	)
que	que	CS	que
me	me	PP1CS000	me
page	pague	VMSP0S0	pagar
mi	mi	DP1CSS	mi
trabago	trabajo	NCMS000	trabajo
debido	debido	VMP00SM	deber
en	en	SPS00	en
ley	ley	NCFS000	ley
debina	divina	AQ0FS0	divino
y	y	CC	y
romana	romana	NCFS000	romano
	.	Fp	.
y	Y	CC	y
asi	así	RG	así
pido	pido	VMIP1S0	pedir
a	a	SPS00	a
Vm	VM	NP00000	VM
lisensia	licencia	NCFS000	licencia
para	para	SPS00	para
aserlo	hacerlo	VMN0000+PP3CNA00	hacer+lo
	,	Fc	,
Recomendandome	recomendándome	VMG0000+PP1CS000	recomendar+me
como	como	CS	como
sienpre	siempre	RG	siempre
en	en	SPS00	en
Vm	VM	NP00000	VM
y	y	CC	y
mi	mi	DP1CSS	mi
sr	señor	NP00000	señor
Hno	hermano	NP00000	hermano
y	y	CC	y
sobrino	sobrino	NCMS000	sobrino
	,	Fc	,
que	que	CS	que
dios	Dios	NP00000	dios
gde	guarde	VMSP0S0	guardar
muchos	muchos	DI0MP0	mucho
anos	años	NCMP000	año
	.	Fp	.
Hno	Hermano	NP00000	hermano
de	de	SPS00	de
Vm	VM	NP00000	VM
	,	Fc	,
ysaque	Isaac	NP00000	isaac
montesinos	Montesinos	NP00000	montesinos
el	El	DA0MS0	el
capitulo	capítulo	NCMS000	capítulo
atrasado	atrasado	VMP00SM	atrasar
escribo	escribo	VMIP1S0	escribir
ansi	así	RG	así
por	por	SPS00	por
si	si	CS	si
fuera	fuera	VSSI0S0	ser
nesesario	necesario	AQ0MS0	necesario
demostrarlo	demostrarlo	VMN0000+PP3MSA00	demostrar+lo
	,	Fc	,
pero	pero	CC	pero
a	a	SPS00	a
Vm	VM	NP00000	VM
digo	digo	VMIP1S0	decir
que	que	CS	que
pido	pido	VMIP1S0	pedir
mucha	mucha	DI0FS0	mucho
rason	razón	NCFS000	razón
y	y	CC	y
que	que	CS	que
	,	Fc	,
aunque	aunque	CS	aunque
fuese	fuese	VMSI0S0	ir
recomendado	recomendado	VMP00SM	recomendar
en	en	SPS00	en
Vm	VM	NP00000	VM
	,	Fc	,
no	no	RN	no
por	por	SPS00	por
eso	eso	PD0NN000	eso
me	me	PP1CS000	me
dega	deja	VMIP3S0	dejar
de	de	SPS00	de
deber	deber	VMN0000	deber
mi	mi	DP1CSS	mi
comision	comisión	NCFS000	comisión
que	que	CS	que
no	no	RN	no
me	me	PP1CS000	me
aia	haya	VASP0S0	haber
querido	querido	VMP0000	querer
pagar	pagar	VMN0000	pagar
con	con	SPS00	con
malos	malos	AQ0MP0	malo
terminos	términos	NCMP000	término
	.	Fp	.
ademas	Además	RG	además
que	que	CS	que
cada	cada	DI0CN0	cada
uno	uno	PI0MS000	uno
a	ha	VMIP3S0	haber
menester	menester	NCMS000	menester
lo	lo	DA0NS0	el
suio	suyo	PX3MS000	suyo
y	y	CC	y
d	de	SPS00	de
el	él	PP3MS000	él
no	no	RN	no
tengo	tengo	VMIP1S0	tener
un	un	DI0MS0	uno
agradesimto	agradecimiento	NCMS000	agradecimiento
mas	más	RC	más
que	que	CS	que
un	un	DI0MS0	uno
estuche	estuche	DI0MS0	uno
y	y	CC	y
una	una	DI0FS0	uno
botiga	botija	NCFS000	botija
de	de	SPS00	de
aseitunas	aceitunas	NCFP000	aceituna
que	que	PR0CN000	que
me	me	PP1CS000	me
mando	mandó	VMIS3S0	mandar
en	en	SPS00	en
tienpo	tiempo	NCMS000	tiempo
de	de	SPS00	de
ju	Juan	NP00000	juan
bas	Bas	NP00000	bas
	.	Fp	.
y	Y	CC	y
aqui	aquí	RG	aquí
se	se	P00CN000	se
paga	paga	VMIP3S0	pagar
mucho	mucho	RQ	mucho
por	por	SPS00	por
el	el	DA0MS0	el
trabago	trabajo	NCMS000	trabajo
	,	Fc	,
donde	donde	PA000000	donde
me	me	PP1CS000	me
haran	harán	VMIF3P0	hacer
pagar	pagar	VMN0000	pagar
	.	Fp	.
porque	Porque	CS	porque
yo	yo	PP1CSN00	yo
i	y	CC	y
mi	mi	DP1CSS	mi
muger	mujer	NCFS000	mujer
estamos	estamos	VMIP1P0	estar
sin	sin	SPS00	sin
un	un	DI0MS0	uno
trapo	trapo	NCMS000	trapo
y	y	CC	y
me	me	PP1CS000	me
quiero	quiero	VMIP1S0	querer
bestir	vestir	VMN0000	vestir
,	,	Fc	,
pero	pero	CC	pero
soi	soy	VSIP1S0	ser
tan	tan	RC	tan
ubidiente	obediente	AQ0CS0	obediente
a	a	SPS00	a
su	su	DP3CS0	su
gusto	gusto	NCMS000	gusto
de	de	SPS00	de
Vm	VM	NP00000	VM
que	que	CS	que
no	no	RN	no
lo	lo	PP3CNA00	lo
are	haré	VMIF1S0	hacer
asta	hasta	SPS00	hasta
saber	saber	VMN0000	saber
lo	lo	DA0NS0	el
que	que	PR0CN000	que
Vm	VM	NP00000	VM
me	me	PP1CS000	me
abisa	avisa	VMIP3S0	avisar
.	.	Fp	.
y	Y	CC	y
dios	Dios	NP00000	dios
que	que	CS	que
gde	guarde	VMSP0S0	guardar
a	a	SPS00	a
	.	Fp	.
y	Y	CC	y
aunq	aunque	CS	aunque
Vm	VM	NP00000	VM
me	me	PP1CS000	me
da	da	VMIP3S0	dar
lisensia	licencia	NCFS000	licencia
que	que	CS	que
conpre	compre	VMSP0S0	comprar
lo	lo	DA0NS0	el
que	que	PR0CN000	que
ubiere	hubiere	VMSF0S0	haber
menester	menester	NCMS000	menester
	,	Fc	,
ya	ya	RG	ya
tengo	tengo	VMIP1S0	tener
dho	dicho	VMP00SM	decir
a	a	SPS00	a
Vm	VM	NP00000	VM
que	que	CS	que
aqui	aquí	RG	aquí
no	no	RN	no
biene	viene	VMIP3S0	venir
nada	nada	PI0NN00N	nada
si	si	CS	si
no	no	RN	no
es	es	VSIP3S0	ser
trefo	trefo	X	x
y	y	CC	y
lienso	lienzo	NCMS000	lienzo
	;	Fx	;
y	y	CC	y
lo	lo	DA0NS0	el
de	de	SPS00	de
bestir	vestir	VMN0000	vestir
	,	Fp	,
carisimo	carísimo	AQSMS0	caro
y	y	CC	y
desecho	desecho	NCMS000	desecho
de	de	SPS00	de
tienda	tienda	NCFS000	tienda
	.	Fp	.
Buelbo	Vuelvo	VMIP1S0	volver
a	a	SPS00	a
desir	decir	VMN0000	decir
que	que	CS	que
supe	supe	VMIS1S0	saber
de	de	SPS00	de
algunos	algunos	DI0MP0	alguno
amigos	amigos	NCMP000	amigo
que	que	CS	que
el	el	DA0MS0	el
nabio	navío	NCMS000	navío
de	de	SPS00	de
pita	Peter	NP00000	peter
yaspe	Jaspe	NP00000	jaspe
	,	Fc	,
donde	donde	PA000000	donde
estaba	estaba	VMII0S0	estar
,	,	Fc	,
se	se	P00CN000	se
estaba	estaba	VMII0S0	estar
sienpre	siempre	RG	siempre
dando	dando	VMG0000	dar
a	a	SPS00	a
la	la	DA0FS0	el
bonba	bomba	NCFS000	bomba
y	y	CC	y
que	que	CS	que
era	era	VSII0S0	ser
mui	muy	RQ	muy
biego	viejo	AQ0MS0	viejo
	.	Fp	.
y	Y	CC	y
acorde	acordé	VMIS1S0	acordar
de	de	SPS00	de
no	no	RN	no
cargar	cargar	VMN0000	cargar
nada	nada	PI0NN00N	nada
en	en	SPS00	en
el	él	PP3MS000	él
	,	Fc	,
lo	lo	PP3CNA00	lo
qual	cual	CC	cual
are	haré	VMIF1S0	hacer
en	en	SPS00	en
ju	Jan	NP00000	jan
andres	Andris	NP00000	andris
	,	Fc	,
que	que	CS	que
sale	sale	VMIP3S0	salir
dentro	dentro	RG	dentro
de	de	SPS00	de
10	10	Z	10
dias	días	NCMP000	día
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
el	él	PP3MS000	él
mandare	mandaré	VMIF1S0	mandar
ocho	ocho	Z	8
u	o	CC	o
nuebe	nueve	Z	9
mil	mil	Z	1000
libras	libras	NCFP000	libra
y	y	CC	y
lo	lo	PP3CNA00	lo
ire	iré	VMIF1S0	ir
continuando	continuando	VMG0000	continuar
	.	Fp	.
dios	Dios	NP00000	dios
de	dé	VMSP0S0	dar
buen	buen	AQ0MS0	bueno
suseso	suceso	NCMS000	suceso
en	en	SPS00	en
todo	todo	PI0MS000	todo
	.	Fp	.
