Illmo	Ilustrísimo	AQSMS0	ilustre
Rasgo	rasgo	NCMS000	rasgo
para	para	SPS00	para
la	la	DA0FS0	el
segunda	segunda	AO0FS0	segundo
instanzia	instancia	NCFS000	instancia
	,	Fc	,
pasaran	pasarán	VMIF3P0	pasar
a	a	SPS00	a
mal	mal	RG	mal
dar	dar	VMN0000	dar
mas	más	RC	más
de	de	SPS00	de
tres	tres	Z	3
años	años	NCMP000	año
,	,	Fc	,
sin	sin	SPS00	sin
que	que	CS	que
en	en	SPS00	en
todo	todo	DI0MS0	todo
este	este	DD0MS0	este
tienpo	tiempo	NCMS000	tiempo
tenga	tenga	VMSP0S0	tener
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
ningun	ningún	DI0MS0	ninguno
gasto	gasto	NCMS000	gasto
que	que	PR0CN000	que
hazer	hacer	VMN0000	hacer
sino	sino	CC	sino
el	el	DA0MS0	el
de	de	SPS00	de
unas	unas	DI0FP0	uno
letras	letras	NCFP000	letra
de	de	SPS00	de
Roma	Roma	NP00000	roma
	.	Fp	.
Y	Y	CC	y
despues	después	RG	después
de	de	SPS00	de
esto	esto	PD0NN000	esto
	,	Fc	,
con	con	SPS00	con
el	el	DA0MS0	el
motibo	motivo	NCMS000	motivo
de	de	SPS00	de
consultar	consultar	VMN0000	consultar
el	el	DA0MS0	el
pleito	pleito	NCMS000	pleito
	,	Fc	,
se	se	P00CN000	se
pasara	pasará	VMIF3S0	pasar
otro	otro	DI0MS0	otro
año	año	NCMS000	año
,	.	Fp	.
Y	Y	CC	y
si	si	CS	si
en	en	SPS00	en
tantos	tantos	PI0MP000	tanto
no	no	RN	no
perzibe	percibe	VMIP3S0	percibir
un	un	DI0MS0	uno
marabi	maravedí	NCMS000	maravedí
Ariza	Ariza	NP00000	ariza
de	de	SPS00	de
su	su	DP3CS0	su
pension	pensión	NCFS000	pensión
,	,	Fc	,
como	como	CS	como
Yo	yo	PP1CSN00	yo
asiguro	aseguro	VMIP1S0	asegurar
que	que	CS	que
no	no	RN	no
perzibira	percibirá	VMIF3S0	percibir
,	,	Fc	,
no	no	RN	no
dudo	dudo	VMIP1S0	dudar
que	que	CS	que
el	él	PP3MS000	él
solizite	solicite	VMSP0S0	solicitar
ajuste	ajuste	NCMS000	ajuste
,	;	Fx	;
pero	pero	CC	pero
si	si	CS	si
el	él	PP3MS000	él
me	me	PP1CS000	me
lo	lo	PP3CNA00	lo
propusiera	propusiera	VMSI0S0	proponer
a	a	SPS00	a
mi	mí	PP1CSO00	mí
	,	Fc	,
abia	había	VMII0S0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
con	con	SPS00	con
muy	muy	RQ	muy
diferente	diferente	AQ0CS0	diferente
equibalenzia	equivalencia	NCFS000	equivalencia
que	que	CS	que
los	los	DA0MP0	el
que	que	PR0CN000	que
estan	están	VMIP3P0	estar
echos	hechos	VMP00PM	hacer
para	para	SPS00	para
admitir	admitir	VMN0000	admitir
la	la	DA0FS0	el
platica	plática	NCFS000	plática
;	.	Fp	.
Y	Y	CC	y
sobre	sobre	SPS00	sobre
los	los	DA0MP0	el
4	4	Z	4
años	años	NCMP000	año
que	que	PR0CN000	que
digo	digo	VMIP1S0	decir
que	que	CS	que
se	se	P00CN000	se
gastaran	gastarán	VMIF3P0	gastar
en	en	SPS00	en
entretenidas	entretenidas	VMP00PF	entretener
,	,	Fc	,
siguense	síguense	VMIP3P0+P00CN000	seguir+se
los	los	DA0MP0	el
que	que	PR0CN000	que
seran	serán	VSIF3P0	ser
menester	menester	NCMS000	menester
para	para	SPS00	para
ganar	ganar	VMN0000	ganar
carta	carta	NCFS000	carta
ejecutoria	ejecutoria	AQ0FS0	ejecutorio
,	.	Fp	.
Y	Y	CC	y
dado	dado	VMP00SM	dar
caso	caso	NCMS000	caso
que	que	PR0CN000	que
la	la	PP3FSA00	lo
saque	saque	VMSP0S0	sacar
Ariza	Ariza	NP00000	ariza
	,	Fc	,
entonzes	entonces	RG	entonces
le	le	PP3CSD00	le
tocara	tocará	VMIF3S0	tocar
la	la	DA0FS0	el
porzion	porción	NCFS000	porción
sueldo	sueldo	NCMS000	sueldo
a	a	SPS00	a
libra	libra	NCFS000	libra
con	con	SPS00	con
los	los	DA0MP0	el
demas	demás	DI0CP0	demás
modernos	modernos	AQ0MP0	moderno
,	,	Fc	,
en	en	SPS00	en
lo	lo	DA0NS0	el
que	que	PR0CN000	que
de	de	SPS00	de
la	la	DA0FS0	el
terzera	tercera	AO0FS0	tercero
parte	parte	NCFS000	parte
dejen	dejen	VMSP3P0	dejar
los	los	DA0MP0	el
antiguos	antiguos	AQ0MP0	antiguo
;	,	Fc	,
Y	y	CC	y
las	las	DA0FP0	el
decursas	decursas	NCFP000	decursas
asta	hasta	SPS00	hasta
los	los	DA0MP0	el
frutos	frutos	NCMP000	fruto
de	de	SPS00	de
este	este	DD0MS0	este
año	año	NCMS000	año
perdidas	perdidas	VMP00PF	perder
,	,	Fc	,
sin	sin	SPS00	sin
mas	más	RC	más
esperanza	esperanza	NCFS000	esperanza
que	que	CS	que
apelar	apelar	VMN0000	apelar
al	al	SPS00+DA0MS0	a+el
espolio	expolio	NCMS000	expolio
,	,	Fc	,
que	que	PR0CN000	que
fio	fío	VMIP1S0	fiar
en	en	SPS00	en
Dios	Dios	NP00000	dios
no	no	RN	no
lo	lo	PP3CNA00	lo
a	ha	VMIP3S0	haber
de	de	SPS00	de
ber	ver	VMN0000	ver
Ariza	Ariza	NP00000	ariza
Y	y	CC	y
que	que	CS	que
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
a	ha	VMIP3S0	haber
de	de	SPS00	de
Vivir	vivir	VMN0000	vivir
mas	más	RC	más
que	que	CS	que
el	él	PP3MS000	él
Y	y	CC	y
su	su	DP3CS0	su
hijo	hijo	NCMS000	hijo
.	.	Fp	.
con	Con	SPS00	con
estas	estas	DD0FP0	este
consideraziones	consideraciones	NCFP000	consideración
Y	y	CC	y
otras	otras	PI0FP000	otro
muchas	muchas	DI0FP0	mucho
Resolbio	resolvió	VMIS3S0	resolver
el	el	DA0MS0	el
Amigo	amigo	NCMS000	amigo
por	por	SPS00	por
ser	ser	VSN0000	ser
de	de	SPS00	de
combenienzia	conveniencia	NCFS000	conveniencia
que	que	CS	que
el	el	DA0MS0	el
Auditor	auditor	NCMS000	auditor
de	dé	VMSP0S0	dar
la	la	DA0FS0	el
terzera	tercera	AO0FS0	tercero
parte	parte	NCFS000	parte
a	a	SPS00	a
los	los	DA0MP0	el
pensionistas	pensionistas	NCMP000	pensionista
,	,	Fc	,
con	con	SPS00	con
ssentenzia	sentencia	NCFS000	sentencia
de	de	SPS00	de
graduazion	graduación	NCFS000	graduación
entre	entre	SPS00	entre
ellos	ellos	PP3MP000	ellos
,	.	Fp	.
asi	Así	RG	así
esta	está	VMIP3S0	estar
el	el	DA0MS0	el
auto	auto	NCMS000	auto
,	,	Fc	,
o	o	CC	o
sentenzia	sentencia	NCFS000	sentencia
	,	Fc	,
con	con	SPS00	con
estas	estas	DD0FP0	este
palabras	palabras	NCFP000	palabra
,	:	Fd	:
	«	Fra	«
declarase	declárase	VMIP3S0+P00CN000	declarar+se
no	no	RN	no
haber	haber	VMN0000	haber
lugar	lugar	NCMS000	lugar
a	a	SPS00	a
los	los	DA0MP0	el
alimentos	alimentos	NCMP000	alimento
pedidos	pedidos	VMP00PM	pedir
por	por	SPS00	por
el	el	DA0MS0	el
sor	señor	NP00000	señor
obpo	obispo	NP00000	obispo
Y	y	CC	y
que	que	CS	que
la	la	DA0FS0	el
3a	tercera	AO0FS0	tercero
pte	parte	NCFS000	parte
de	de	SPS00	de
frutos	frutos	NCMP000	fruto
toca	toca	VMIP3S0	tocar
a	a	SPS00	a
los	los	DA0MP0	el
pensionistas	pensionistas	NCMP000	pensionista
Y	y	CC	y
entre	entre	SPS00	entre
estos	éstos	PD0MP000	este
sentenzia	sentencia	NCFS000	sentencia
de	de	SPS00	de
graduazion	graduación	NCFS000	graduación
	»	Frt	»
.	.	Fp	.
esta	Esta	DD0FS0	este
sentenzia	sentencia	NCFS000	sentencia
de	de	SPS00	de
graduazion	graduación	NCFS000	graduación
se	se	P00CN000	se
haze	hace	VMIP3S0	hacer
segun	según	SPS00	según
la	la	DA0FS0	el
antiguedad	antigüedad	NCFS000	antigüedad
de	de	SPS00	de
cada	cada	DI0CN0	cada
uno	uno	PI0MS000	uno
.	.	Fp	.
el	El	DA0MS0	el
auto	auto	NCMS000	auto
no	no	RN	no
esta	está	VMIP3S0	estar
firmado	firmado	VMP00SM	firmar
porque	porque	CS	porque
Ariza	Ariza	NP00000	ariza
rreusa	rehúsa	VMIP3S0	rehusar
dar	dar	VMN0000	dar
15	15	Z	15
Dos	ducados	NCMP000	ducado
de	de	SPS00	de
plata	plata	NCFS000	plata
que	que	PR0CN000	que
le	le	PP3CSD00	le
piden	piden	VMIP3P0	pedir
,	.	Fp	.
asi	Así	RG	así
que	que	CS	que
se	se	P00CN000	se
firme	firme	VMSP0S0	firmar
	,	Fc	,
apelare	apelaré	VMIF1S0	apelar
Y	y	CC	y
se	se	P00CN000	se
conzedera	concederá	VMIF3S0	conceder
en	en	SPS00	en
anbos	ambos	DI0MP0	ambos
efestos	efectos	NCMP000	efecto
,	.	Fp	.
Y	Y	CC	y
sobre	sobre	SPS00	sobre
aberla	haberla	VAN0000+PP3FSA00	haber+lo
otorgado	otorgado	VMP0000	otorgar
o	o	CC	o
conzedido	concedido	VMP0000	conceder
no	no	RN	no
puede	puede	VMIP3S0	poder
haber	haber	VMN0000	haber
fuerza	fuerza	NCFS000	fuerza
.	.	Fp	.
si	Si	CS	si
a	a	SPS00	a
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
le	le	PP3CSD00	le
pareziere	pareciere	VMSF0S0	parecer
que	que	CS	que
la	la	DA0FS0	el
3a	tercera	AO0FS0	tercero
parte	parte	NCFS000	parte
que	que	PR0CN000	que
se	se	P00CN000	se
señala	señala	VMIP3S0	señalar
a	a	SPS00	a
los	los	DA0MP0	el
pensionistas	pensionistas	NCMP000	pensionista
debe	debe	VMIP3S0	deber
quedar	quedar	VMN0000	quedar
rreserbada	reservada	VMP00SF	reservar
en	en	SPS00	en
poder	poder	NCMS000	poder
de	de	SPS00	de
el	el	DA0MS0	el
administrador	administrador	NCMS000	administrador
,	,	Fc	,
para	para	SPS00	para
sacarla	sacarla	VMN0000+PP3FSA00	sacar+lo
sin	sin	SPS00	sin
rriesgo	riesgo	NCMS000	riesgo
suio	suyo	DP3CS0	suyo
sirbe	sirve	VMIP3S0	servir
la	la	DA0FS0	el
conposizion	composición	NCFS000	composición
hecha	hecha	VMP00SF	hacer
con	con	SPS00	con
ellos	ellos	PP3MP000	ellos
Y	y	CC	y
la	la	DA0FS0	el
graduazion	graduación	NCFS000	graduación
pribilijiando	privilegiando	VMG0000	privilegiar
a	a	SPS00	a
los	los	DA0MP0	el
antiguos	antiguos	AQ0MP0	antiguo
,	.	Fp	.
Y	Y	CC	y
a	a	SPS00	a
todo	todo	DI0MS0	todo
turbio	turbio	AQ0MS0	turbio
llober	llover	VMN0000	llover
	,	Fc	,
solo	sólo	RG	sólo
el	el	DA0MS0	el
administrador	administrador	NCMS000	administrador
obrando	obrando	VMG0000	obrar
rrigurosamte	rigurosamente	RG	rigurosamente
podra	podrá	VMIF3S0	poder
rreserbar	reservar	VMN0000	reservar
la	la	DA0FS0	el
pte	parte	NCFS000	parte
que	que	PR0CN000	que
puede	puede	VMIP3S0	poder
corresponder	corresponder	VMN0000	corresponder
a	a	SPS00	a
Ariza	Ariza	NP00000	ariza
	,	Fc	,
que	que	CS	que
estando	estando	VMG0000	estar
arrendado	arrendado	VMP00SM	arrendar
el	el	DA0MS0	el
obpado	obispado	NCMS000	obispado
claramente	claramente	RG	claramente
se	se	P00CN000	se
conozera	conocerá	VMIF3S0	conocer
lo	lo	DA0NS0	el
que	que	PR0CN000	que
es	es	VSIP3S0	ser
.	.	Fp	.
Y	Y	CC	y
qdo	cuando	PA000000	cuando
el	el	DA0MS0	el
administrador	administrador	NCMS000	administrador
fuera	fuera	VMSI0S0	ser
otro	otro	PI0MS000	otro
,	,	Fc	,
hubiera	hubiera	VMSI0S0	haber
modo	modo	NCMS000	modo
para	para	SPS00	para
mudarlo	mudarlo	VMN0000+PP3MSA00	mudar+lo
Y	y	CC	y
poner	poner	VMN0000	poner
el	el	DA0MS0	el
que	que	PR0CN000	que
quisiese	quisiese	VMSI0S0	querer
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
	,	Fc	,
pero	pero	CC	pero
siendolo	siéndolo	VSG0000+PP3MSA00	ser+lo
el	el	DA0MS0	el
sor	señor	NP00000	señor
D	don	NP00000	don
Matheo	Mateo	NP00000	mateo
no	no	RN	no
puede	puede	VMIP3S0	poder
haber	haber	VMN0000	haber
otro	otro	PI0MS000	otro
tan	tan	RC	tan
a	a	SPS00	a
proposito	propósito	NCMS000	propósito
,	.	Fp	.
Y	Y	CC	y
asi	así	RG	así
	,	Fc	,
solo	sólo	RG	sólo
digo	digo	VMIP1S0	decir
esto	esto	PD0NN000	esto
para	para	SPS00	para
que	que	CS	que
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
conozca	conozca	VMSP0S0	conocer
que	que	CS	que
no	no	RN	no
quedo	quedó	VMIS3S0	quedar
punto	punto	NCMS000	punto
que	que	PR0CN000	que
no	no	RN	no
se	se	P00CN000	se
premeditase	premeditase	VMSI0S0	premeditar
.	.	Fp	.
sera	Será	VSIF3S0	ser
combeniente	conveniente	AQ0CS0	conveniente
pedir	pedir	VMN0000	pedir
el	el	DA0MS0	el
administrador	administrador	NCMS000	administrador
se	se	P00CN000	se
le	le	PP3CSD00	le
señalen	señalen	VMSP3P0	señalar
salarios	salarios	NCMP000	salario
para	para	SPS00	para
que	que	CS	que
quede	quede	VMSP0S0	quedar
menos	menos	RC	menos
de	de	SPS00	de
terzera	tercera	AO0FS0	tercero
parte	parte	NCFS000	parte
,	;	Fx	;
lo	lo	DA0NS0	el
que	que	PR0CN000	que
para	para	SPS00	para
esto	esto	PD0NN000	esto
es	es	VSIP3S0	ser
menester	menester	NCMS000	menester
	,	Fc	,
si	si	CS	si
no	no	RN	no
lo	lo	PP3CNA00	lo
añadire	añadiere	VMSF0S0	añadir
en	en	SPS00	en
posdata	posdata	NCFS000	posdata
	,	Fc	,
lo	lo	PP3CNA00	lo
dire	diré	VMIF1S0	decir
el	el	DA0MS0	el
correo	correo	NCMS000	correo
que	que	PR0CN000	que
biene	viene	VMIP3S0	venir
.	.	Fp	.
la	La	DA0FS0	el
ssentenzia	sentencia	NCFS000	sentencia
	,	Fc	,
mirada	mirada	VMP00SF	mirar
por	por	SPS00	por
el	el	DA0MS0	el
eco	eco	NCMS000	eco
de	de	SPS00	de
terzera	tercera	AO0FS0	tercero
parte	parte	NCFS000	parte
a	a	SPS00	a
los	los	DA0MP0	el
pensionistas	pensionistas	NCMP000	pensionista
,	,	Fc	,
no	no	RN	no
pareze	parece	VMIP3S0	parecer
buena	buena	AQ0FS0	bueno
	,	Fc	,
pero	pero	CC	pero
atendiendo	atendiendo	VMG0000	atender
a	a	SPS00	a
estar	estar	VMN0000	estar
conpuestos	compuestos	VMP00PM	componer
todos	todos	PI0MP000	todo
,	,	Fc	,
sino	sino	CC	sino
dos	dos	Z	2
de	de	SPS00	de
los	los	DA0MP0	el
de	de	SPS00	de
modernos	modernos	AQ0MP0	moderno
,	,	Fc	,
es	es	VSIP3S0	ser
faborable	favorable	AQ0CS0	favorable
con	con	SPS00	con
la	la	DA0FS0	el
zircunstanzia	circunstancia	NCFS000	circunstancia
de	de	SPS00	de
conzeder	conceder	VMN0000	conceder
las	las	DA0FP0	el
apelaziones	apelaciones	NCFP000	apelación
,	,	Fc	,
porque	porque	CS	porque
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
modo	modo	NCMS000	modo
tazito	tácito	AQ0MS0	tácito
de	de	SPS00	de
dizirles	decirles	VMN0000+PP3CPD00	decir+le
no	no	RN	no
cobren	cobren	VMSP3P0	cobrar
Y	y	CC	y
esto	esto	PD0NN000	esto
sin	sin	SPS00	sin
otro	otro	DI0MS0	otro
rrecurso	recurso	NCMS000	recurso
en	en	SPS00	en
lo	lo	DA0NS0	el
umano	humano	AQ0MS0	humano
que	que	CS	que
el	el	DA0MS0	el
de	de	SPS00	de
esperar	esperar	VMN0000	esperar
una	una	DI0FS0	uno
ejecutoria	ejecutoria	NCFS000	ejecutoria
que	que	PR0CN000	que
no	no	RN	no
ay	hay	VMIP3S0	haber
vida	vida	NCFS000	vida
para	para	SPS00	para
esperarla	esperarla	VMN0000+PP3FSA00	esperar+lo
,	.	Fp	.
Y	Y	CC	y
si	si	CS	si
el	el	DA0MS0	el
Auditor	auditor	NCMS000	auditor
diera	diera	VMSI0S0	dar
a	a	SPS00	a
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
mas	más	RC	más
alimentos	alimentos	NCMP000	alimento
q	que	CS	que
las	las	DA0FP0	el
dos	dos	Z	2
partes	partes	NCFP000	parte
,	,	Fp	,
apelaban	apelaban	VMII3P0	apelar
ellos	ellos	PP3MP000	ellos
,	.	Fp	.
si	Si	CS	si
les	les	PP3CPD00	le
conzedia	concedía	VMII0S0	conceder
la	la	DA0FS0	el
apelazion	apelación	NCFS000	apelación
	,	Fc	,
en	en	SPS00	en
ambos	ambos	DI0MP0	ambos
efestos	efectos	NCMP000	efecto
no	no	RN	no
habiamos	habíamos	VAII1P0	haber
echo	hecho	VMP0000	hacer
nada	nada	PI0NN00N	nada
,	.	Fp	.
si	Si	CS	si
no	no	RN	no
se	se	PP3CN000	se
la	la	PP3FSA00	lo
conzedia	concedía	VMII0S0	conceder
	,	Fc	,
lo	lo	PP3CNA00	lo
lleban	llevan	VMIP3P0	llevar
al	al	SPS00+DA0MS0	a+el
consejo	consejo	NCMS000	consejo
por	por	SPS00	por
bia	vía	NCFS000	vía
de	de	SPS00	de
fuerza	fuerza	NCFS000	fuerza
Y	y	CC	y
declararan	declararan	VMSI3P0	declarar
	,	Fc	,
sin	sin	SPS00	sin
duda	duda	NCFS000	duda
	,	Fc	,
la	la	PP3FSA00	lo
azia	hacía	VMII0S0	hacer
porque	porque	CS	porque
en	en	SPS00	en
el	el	DA0MS0	el
consejo	consejo	NCMS000	consejo
atienden	atienden	VMIP3P0	atender
como	como	CS	como
deben	deben	VMIP3P0	deber
a	a	SPS00	a
la	la	DA0FS0	el
Regalia	regalía	NCFS000	regalía
de	de	SPS00	de
su	Su	DP3CS0	su
Mgd	Majestad	NP00000	majestad
de	de	SPS00	de
cargar	cargar	VMN0000	cargar
pensiones	pensiones	NCFP000	pensión
,	.	Fp	.
Y	Y	CC	y
si	si	CS	si
no	no	RN	no
se	se	P00CN000	se
pagan	pagan	VMIP3P0	pagar
	,	Fc	,
dizen	dicen	VMIP3P0	decir
que	que	CS	que
se	se	P00CN000	se
le	le	PP3CSD00	le
quita	quita	VMIP3S0	quitar
,	.	Fp	.
esto	Esto	PD0NN000	esto
lo	lo	PP3CNA00	lo
tenia	tenía	VMII0S0	tener
Yo	yo	PP1CSN00	yo
ia	ya	RG	ya
muy	muy	RQ	muy
sabido	sabido	VMP00SM	saber
de	de	SPS00	de
las	las	DA0FP0	el
combersaziones	conversaciones	NCFP000	conversación
de	de	SPS00	de
algunos	algunos	DI0MP0	alguno
ministros	ministros	NCMP000	ministro
Y	y	CC	y
asi	así	RG	así
no	no	RN	no
fuera	fuera	VMSI0S0	ser
prudenzia	prudencia	NCFS000	prudencia
llebar	llevar	VMN0000	llevar
el	el	DA0MS0	el
pleito	pleito	NCMS000	pleito
a	a	SPS00	a
su	su	DP3CS0	su
tribunal	tribunal	NCMS000	tribunal
	,	Fc	,
teniendo	teniendo	VMG0000	tener
êbidenzia	evidencia	NCFS000	evidencia
de	de	SPS00	de
el	el	DA0MS0	el
mal	mal	AQ0MS0	mal
subzeso	suceso	NCMS000	suceso
;	.	Fp	.
en	En	SPS00	en
esta	esta	DD0FS0	este
suposizion	suposición	NCFS000	suposición
	,	Fc	,
sor	señor	NP00000	señor
	,	Fc	,
atendiendo	atendiendo	VMG0000	atender
a	a	SPS00	a
las	las	DA0FP0	el
zircunstanzias	circunstancias	NCFP000	circunstancia
digo	digo	VMIP1S0	decir
que	que	CS	que
no	no	RN	no
pudo	pudo	VMIS3S0	poder
haber	haber	VMN0000	haber
sentenzia	sentencia	NCFS000	sentencia
mas	más	RC	más
faborable	favorable	AQ0CS0	favorable
,	,	Fc	,
pues	pues	CS	pues
por	por	SPS00	por
un	un	DI0MS0	uno
camino	camino	NCMS000	camino
u	u	CC	o
otro	otro	PI0MS000	otro
VS	VSa	NP00000	VSa
I	ilustrísima	AQSFS0	ilustre
queda	queda	VMIP3S0	quedar
Dueño	dueño	NCMS000	dueño
de	de	SPS00	de
su	su	DP3CS0	su
obispado	obispado	NCMS000	obispado
	,	Fc	,
que	que	CS	que
Ariza	Ariza	NP00000	ariza
es	es	VSIP3S0	ser
uno	uno	PI0MS000	uno
solo	solo	AQ0MS0	solo
Y	y	CC	y
muy	muy	RQ	muy
poco	poco	RQ	poco
para	para	SPS00	para
