Mi	Mi	DP1CSS	mi
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
	.	Fp	.
se	Se	P00CN000	se
llama	llama	VMIP3S0	llamar
el	el	DA0MS0	el
P	padre	NCMS000	padre
tamayo	Tamayo	NP00000	tamayo
	.	Fp	.
y	Y	CC	y
asi	así	RG	así
	,	Fc	,
si	si	CS	si
mi	mi	DP1CSS	mi
suplica	súplica	NCFS000	súplica
bale	vale	VMIP3S0	valer
algo	algo	PI0CS000	algo
para	para	SPS00	para
con	con	SPS00	con
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
	,	Fc	,
le	le	PP3CSD00	le
suplico	suplico	VMIP1S0	suplicar
que	que	CS	que
me	me	PP1CS000	me
aga	haga	VMSP0S0	hacer
fabor	favor	NCMS000	favor
	,	Fc	,
que	que	CS	que
sera	será	VSIF3S0	ser
para	para	SPS00	para
mi	mí	PP1CSO00	mí
de	de	SPS00	de
mucho	mucho	DI0MS0	mucho
gusto	gusto	NCMS000	gusto
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
esto	esto	PD0NN000	esto
y	y	CC	y
en	en	SPS00	en
todo	todo	PI0MS000	todo
quanto	cuanto	PA000000	cuanto
me	me	PP1CS000	me
mandare	mandare	VMSF0S0	mandar
estare	estaré	VMIF1S0	estar
muy	muy	RQ	muy
a	a	SPS00	a
su	su	DP3CS0	su
obediencia	obediencia	NCFS000	obediencia
	,	Fc	,
deseando	deseando	VMG0000	desear
que	que	CS	que
me	me	PP1CS000	me
mande	mande	VMSP0S0	mandar
y	y	CC	y
reconociendo	reconociendo	VMG0000	reconocer
o	o	CC	o
teniendo	teniendo	VMG0000	tener
por	por	SPS00	por
muy	muy	RQ	muy
seguro	seguro	AQ0MS0	seguro
lo	lo	PP3CNA00	lo
a	ha	VMIP3S0	haber
de	de	SPS00	de
açer	hacer	VMN0000	hacer
	.	Fp	.
estara	Estará	VMIF3S0	estar
en	en	SPS00	en
ese	ese	DD0MS0	ese
conbento	convento	NCMS000	convento
por	por	SPS00	por
el	él	PP3MS000	él
un	un	DI0MS0	uno
propio	propio	NCMS000	propio
el	el	DA0MS0	el
dia	día	NCMS000	día
de	de	SPS00	de
nuestra	Nuestra	DP1FSP	nuestro
Sa	Señora	NP00000	señor
	.	Fp	.
y	Y	CC	y
mas	más	RC	más
por	por	SPS00	por
aberse	haberse	VAN0000+P00CN000	haber+se
balido	válido	NCMS000	válido
de	de	SPS00	de
mi	mí	PP1CSO00	mí
que	que	CS	que
estando	estando	VMG0000	estar
comunicando	comunicando	VMG0000	comunicar
con	con	SPS00	con
este	este	DD0MS0	este
tal	tal	RC	tal
Sr	señor	NP00000	señor
	,	Fc	,
y	y	CC	y
saliendo	saliendo	VMG0000	salir
a	a	SPS00	a
quento	cuento	NCMS000	cuento
la	la	DA0FS0	el
mucha	mucha	DI0FS0	mucho
merced	merced	NCFS000	merced
que	que	PR0CN000	que
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
me	me	PP1CS000	me
hacia	hacía	VMII0S0	hacer
y	y	CC	y
el	el	DA0MS0	el
conocimiento	conocimiento	NCMS000	conocimiento
que	que	PR0CN000	que
teniamos	teníamos	VMII1P0	tener
	,	Fp	,
se	se	P00CN000	se
balio	valió	VMIS3S0	valer
de	de	SPS00	de
mi	mí	PP1CSO00	mí
para	para	SPS00	para
este	este	DD0MS0	este
enpeño	empeño	NCMS000	empeño
	.	Fp	.
confio	Confío	VMIP1S0	confiar
en	en	SPS00	en
dios	Dios	NP00000	dios
que	que	CS	que
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
me	me	PP1CS000	me
a	ha	VMIP3S0	haber
de	de	SPS00	de
sacar	sacar	VMN0000	sacar
d	de	SPS00	de
el	él	PP3MS000	él
por	por	SPS00	por
ser	ser	VSN0000	ser
la	la	DA0FS0	el
primera	primera	AO0FS0	primero
cosa	cosa	NCFS000	cosa
que	que	PR0CN000	que
le	le	PP3CSD00	le
e	he	VAIP1S0	haber
pedido	pedido	VMP0000	pedir
y	y	CC	y
mas	más	RC	más
abiendose	habiéndose	VAG0000+P00CN000	haber+se
balido	válido	NCMS000	válido
de	de	SPS00	de
mi	mí	PP1CSO00	mí
que	que	CS	que
tan	tan	RC	tan
poco	poco	RQ	poco
balgo	valgo	VMIP1S0	valer
	.	Fp	.
dios	Dios	NP00000	dios
guarde	guarde	VMSP0S0	guardar
a	a	SPS00	a
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
y	y	CC	y
le	le	PP3CSD00	le
de	dé	VMSP0S0	dar
la	la	DA0FS0	el
salud	salud	NCFS000	salud
que	que	PR0CN000	que
yo	yo	PP1CSN00	yo
deseo	deseo	VMIP1S0	desear
y	y	CC	y
juntamente	juntamente	RG	juntamente
le	le	PP3CSD00	le
alibie	alivie	VMSP0S0	aliviar
de	de	SPS00	de
todas	todas	DI0FP0	todo
sus	sus	DP3CP0	su
penalidades	penalidades	NCFP000	penalidad
	.	Fp	.
Tembleque	Tembleque	NP00000	tembleque
	,	Fc	,
y	y	CC	y
setiembre	septiembre	NCMS000	septiembre
4	4	Z	4
de	de	SPS00	de
89	89	Z	89
.	.	Fp	.
serbidora	Servidora	NCFS000	servidor
de	de	SPS00	de
V	vuestra	DP2FSP	vuestro
P	paternidad	NP00000	paternidad
	,	Fc	,
Jeronima	Jerónima	NP00000	jerónima
de	de	SPS00	de
la	la	DA0FS0	el
cruz	Cruz	NCFS000	cruz
prior	Prior	NCMS000	prior
fr	fray	NP00000	fray
Julian	Julián	NP00000	julián
cano	Cano	NP00000	cano
	.	Fp	.
