Jhs	JHS	NP00000	jhs
sera	será	VSIF3S0	ser
fazil	fácil	AQ0CS0	fácil
de	de	SPS00	de
llevar	llevar	VMN0000	llevar
con	con	SPS00	con
la	la	DA0FS0	el
grazia	gracia	NCFS000	gracia
de	de	SPS00	de
Dios	Dios	NP00000	dios
	,	Fc	,
que	que	CS	que
siempre	siempre	RG	siempre
asista	asista	VMSP0S0	asistir
en	en	SPS00	en
su	su	DP3CS0	su
alma	alma	NCFS000	alma
de	de	SPS00	de
mi	mi	DP1CSS	mi
querido	querido	VMP00SM	querer
sobrino	sobrino	NCMS000	sobrino
	.	Fp	.
d	De	SPS00	de
este	este	DD0MS0	este
convto	convento	NCMS000	convento
de	de	SPS00	de
sta	Santa	NP00000	santo
cata	Catalina	NP00000	catalina
	,	Fc	,
de	de	SPS00	de
Dize	diciembre	NCMS000	diciembre
22	22	Z	22
de	de	SPS00	de
1676	1676	Z	1676
	.	Fp	.
De	De	SPS00	de
mi	mi	DP1CSS	mi
sobrino	sobrino	NCMS000	sobrino
quien	quien	PR0CS000	quien
todo	todo	PI0MS000	todo
su	su	DP3CS0	su
bien	bien	NCMS000	bien
desea	desea	VMIP3S0	desear
	,	Fc	,
Cata	Catalina	NP00000	catalina
getrudis	Gertrudis	NP00000	gertrudis
de	de	SPS00	de
jesus	Jesús	NP00000	jesús
maria	María	NP00000	maría
Sobrino	Sobrino	NP00000	sobrino
de	de	SPS00	de
mi	mi	DP1CSS	mi
alma	alma	NCFS000	alma
	,	Fc	,
quando	cuando	PA000000	cuando
vmd	VM	NP00000	VM
escriba	escriba	VMSP0S0	escribir
a	a	SPS00	a
mi	mi	DP1CSS	mi
sobrina	sobrina	NCFS000	sobrino
le	le	PP3CSD00	le
de	dé	VMSP0S0	dar
las	las	DA0FP0	el
pasquas	Pascuas	NP00000	pascuas
de	de	SPS00	de
mi	mi	DP1CSS	mi
parte	parte	NCFS000	parte
sinificandole	significándole	VMG0000+PP3CSD00	significar+le
con	con	SPS00	con
el	el	DA0MS0	el
sentimiento	sentimiento	NCMS000	sentimiento
con	con	SPS00	con
que	que	CS	que
estoi	estoy	VMIP1S0	estar
de	de	SPS00	de
que	que	CS	que
no	no	RN	no
las	las	PP3FPA00	lo
tenga	tenga	VMSP0S0	tener
en	en	SPS00	en
compa	compañía	NCFS000	compañía
de	de	SPS00	de
vmd	VM	NP00000	VM
	.	Fp	.
y	Y	CC	y
a	a	SPS00	a
su	su	DP3CS0	su
pd	paternidad	NP00000	paternidad
de	de	SPS00	de
nro	nuestro	DP1MSP	nuestro
pe	padre	NP00000	padre
fr	fray	NP00000	fray
Diego	Diego	NP00000	diego
de	de	SPS00	de
Jesus	Jesús	NP00000	jesús
se	se	PP3CN000	se
las	las	PP3FPA00	lo
de	dé	VMSP0S0	dar
mi	mi	DP1CSS	mi
sobrino	sobrino	NCMS000	sobrino
cumpliendo	cumpliendo	VMG0000	cumplir
por	por	SPS00	por
mi	mí	PP1CSO00	mí
con	con	SPS00	con
su	su	DP3CS0	su
pd	paternidad	NP00000	paternidad
	,	Fc	,
que	que	CS	que
por	por	SPS00	por
no	no	RN	no
embarazarle	embarazarle	VMN0000+PP3CSA00	embarazar+le
con	con	SPS00	con
mis	mis	DP1CPS	mi
letras	letras	NCFP000	letra
no	no	RN	no
le	le	PP3CSD00	le
escribo	escribo	VMIP1S0	escribir
	.	Fp	.
de	De	SPS00	de
su	su	DP3CS0	su
Ra	reverenda	AQ0FS0	reverendo
nra	nuestra	DP1FSP	nuestro
me	madre	NCFS000	madre
Abba	abadesa	NCFS000	abade
las	las	PP3FPA00	lo
rreziba	reciba	VMSP0S0	recibir
vmd	VM	NP00000	VM
y	y	CC	y
de	de	SPS00	de
todas	todas	DI0FP0	todo
estas	estas	DD0FP0	este
stas	santas	AQ0FP0	santo
mes	madres	NCFP000	madre
en	en	SPS00	en
general	general	RG	general
i	y	CC	y
en	en	SPS00	en
particular	particular	NCMS000	particular
	,	Fc	,
que	que	CS	que
con	con	SPS00	con
todo	todo	DI0MS0	todo
cuidado	cuidado	NCMS000	cuidado
encomiendan	encomiendan	VMIP3P0	encomendar
a	a	SPS00	a
mi	mi	DP1CSS	mi
sobrino	sobrino	NCMS000	sobrino
a	a	SPS00	a
nro	Nuestro	DP1MSP	nuestro
sr	Señor	NP00000	señor
y	y	CC	y
el	el	DA0MS0	el
buen	buen	AQ0MS0	bueno
zuseso	suceso	NCMS000	suceso
del	del	SPS00+DA0MS0	de+el
pleito	pleito	NCMS000	pleito
	.	Fp	.
deseo	Deseo	VMIP1S0	desear
saber	saber	VMN0000	saber
si	si	CSI	si
Dio	dio	VMIS3S0	dar
vmd	VM	NP00000	VM
mi	mi	DP1CSS	mi
carta	carta	NCFS000	carta
con	con	SPS00	con
las	las	DA0FP0	el
tres	tres	Z	3
de	de	SPS00	de
los	los	DA0MP0	el
ssres	señores	NCMP000	señor
oidores	oidores	NCMP000	oidor
al	al	SPS00+DA0MS0	a+el
cura	cura	NCMS000	cura
don	don	NP00000	don
po	Pedro	NP00000	pedro
de	de	SPS00	de
espinosa	Espinosa	NP00000	espinosa
	,	Fc	,
porque	porque	CS	porque
en	en	SPS00	en
cortesia	cortesía	NCFS000	cortesía
me	me	PP1CS000	me
abia	había	VMII0S0	haber
de	de	SPS00	de
aber	haber	VAN0000	haber
rrespondido	respondido	VMP0000	responder
	,	Fc	,
si	si	CS	si
no	no	RN	no
es	es	VSIP3S0	ser
que	que	CS	que
mi	mi	DP1CSS	mi
sobrino	sobrino	NCMS000	sobrino
determino	determinó	VMIS3S0	determinar
el	el	DA0MS0	el
darlas	darlas	VMN0000+PP3FPA00	dar+lo
por	por	SPS00	por
otra	otra	DI0FS0	otro
via	vía	NCFS000	vía
	.	Fp	.
si	Si	CS	si
vmd	VM	NP00000	VM
se	se	PP3CN000	se
las	las	PP3FPA00	lo
dio	dio	VMIS3S0	dar
i	y	CC	y
le	le	PP3CSD00	le
a	ha	VMIP3S0	haber
de	de	SPS00	de
dar	dar	VMN0000	dar
las	las	DA0FP0	el
pasquas	Pascuas	NP00000	pascuas
	,	Fc	,
se	se	P00CN000	se
sirba	sirva	VMSP0S0	servir
de	de	SPS00	de
darselas	dárselas	VMN0000+PP3CN000+PP3FPA00	dar+se+lo
de	de	SPS00	de
mi	mi	DP1CSS	mi
parte	parte	NCFS000	parte
sinificandole	significándole	VMG0000+PP3CSD00	significar+le
con	con	SPS00	con
el	el	DA0MS0	el
cuidado	cuidado	NCMS000	cuidado
que	que	PR0CN000	que
estoi	estoy	VMIP1S0	estar
si	si	CS	si
es	es	VSIP3S0	ser
por	por	SPS00	por
falta	falta	NCFS000	falta
de	de	SPS00	de
salud	salud	NCFS000	salud
el	el	DA0MS0	el
no	no	RN	no
aberme	haberme	VAN0000+PP1CS000	haber+me
rrespondido	respondido	VMP0000	responder
.	.	Fp	.
