Jhs	JHS	NP00000	jhs
otros	otros	DI0MP0	otro
fueran	fueran	VSSI3P0	ser
muy	muy	RQ	muy
loables	loables	NP00000	loables
y	y	CC	y
en	en	SPS00	en
mi	mí	PP1CSO00	mí
seran	serán	VSIF3P0	ser
muy	muy	RQ	muy
odiosas	odiosas	AQ0FP0	odioso
	—	Fg	—
	.	Fp	.
que	Que	CS	que
si	si	CS	si
no	no	RN	no
es	es	VSIP3S0	ser
el	el	DA0MS0	el
estar	estar	VMN0000	estar
lleno	lleno	AQ0MS0	lleno
de	de	SPS00	de
rencores	rencores	NCMP000	rencor
y	y	CC	y
el	el	DA0MS0	el
buscarme	buscarme	VMN0000+PP1CS000	buscar+me
a	a	SPS00	a
mi	mí	PP1CSO00	mí
en	en	SPS00	en
todo	todo	PI0MS000	todo
no	no	RN	no
ebe	debe	VMIP3S0	deber
de	de	SPS00	de
haver	haber	VMN0000	haber
en	en	SPS00	en
mi	mí	PP1CSO00	mí
otra	otra	DI0FS0	otro
cosa	cosa	NCFS000	cosa
	.	Fp	.
	¿	Fia	¿
que	Qué	PT0CN000	qué
puedo	puedo	VMIP1S0	poder
deçir	decir	VMN0000	decir
	,	Fc	,
aunque	aunque	CS	aunque
tenga	tenga	VMSP0S0	tener
liza	licencia	NCFS000	licencia
de	de	SPS00	de
mill	mil	Z	1000
tricolores	tricolores	AQ0CP0	tricolor
	,	Fc	,
sino	sino	CC	sino
que	que	CS	que
alavo	alabo	VMIP1S0	alabar
al	al	SPS00+DA0MS0	a+el
Sr	Señor	NP00000	señor
por	por	SPS00	por
tanto	tanto	RG	tanto
bueno	bueno	AQ0MS0	bueno
como	como	CS	como
a	ha	VAIP3S0	haber
comunicado	comunicado	VMP0000	comunicar
à	a	SPS00	a
Vm	VM	NP00000	VM
en	en	SPS00	en
todo	todo	PI0MS000	todo
	,	Fc	,
y	y	CC	y
por	por	SPS00	por
los	los	DA0MP0	el
exerciçios	ejercicios	NCMP000	ejercicio
tan	tan	RC	tan
buenos	buenos	AQ0MP0	bueno
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
	,	Fc	,
y	y	CC	y
por	por	SPS00	por
lo	lo	DA0NS0	el
mucho	mucho	RQ	mucho
que	que	PR0CN000	que
dice	dice	VMIP3S0	decir
le	le	PP3CSD00	le
ama	ama	VMIP3S0	amar
al	al	SPS00+DA0MS0	a+el
celestial	celestial	AQ0CS0	celestial
esposo	esposo	NCMS000	esposo
	?	Fit	?
y	Y	CC	y
darle	darle	VMN0000+PP3CSD00	dar+le
infinitas	infinitas	AQ0FP0	infinito
graçias	gracias	NCFP000	gracia
porque	porque	CS	porque
a	a	SPS00	a
mi	mí	PP1CSO00	mí
me	me	PP1CS000	me
tolera	tolera	VMIP3S0	tolerar
y	y	CC	y
suplicar	suplicar	VMN0000	suplicar
a	a	SPS00	a
Vm	VM	NP00000	VM
persebere	persevere	VMSP0S0	perseverar
en	en	SPS00	en
sus	sus	DP3CP0	su
buenos	buenos	AQ0MP0	bueno
exerçicios	ejercicios	NCMP000	ejercicio
	.	Fp	.
y	Y	CC	y
fue	fue	VMIS3S0	ir
mucho	mucho	RQ	mucho
de	de	SPS00	de
Dios	Dios	NP00000	dios
y	y	CC	y
de	de	SPS00	de
camino	camino	NCMS000	camino
aprender	aprender	VMN0000	aprender
de	de	SPS00	de
Vm	VM	NP00000	VM
à	a	SPS00	a
pelear	pelear	VMN0000	pelear
con	con	SPS00	con
los	los	DA0MP0	el
enemigos	enemigos	NCMP000	enemigo
que	que	CS	que
a	a	SPS00	a
la	la	DA0FS0	el
diestra	diestra	NCFS000	diestra
y	y	CC	y
a	a	SPS00	a
la	la	DA0FS0	el
siniestra	siniestra	AQ0FS0	siniestro
estan	están	VMIP3P0	estar
	,	Fc	,
que	que	CS	que
no	no	RN	no
descansan	descansan	VMIP3P0	descansar
	.	Fp	.
y	Y	CC	y
reforzar	reforzar	VMN0000	reforzar
mi	mi	DP1CSS	mi
flogeria	flojería	NCFS000	flojería
con	con	SPS00	con
el	el	DA0MS0	el
ferbor	fervor	NCMS000	fervor
de	de	SPS00	de
Vm	VM	NP00000	VM
	.	Fp	.
y	Y	CC	y
reñirme	reñirme	VMN0000+PP1CS000	reñir+me
a	a	SPS00	a
mi	mí	PP1CSO00	mí
y	y	CC	y
tratarme	tratarme	VMN0000+PP1CS000	tratar+me
de	de	SPS00	de
perezosso	perezoso	AQ0MS0	perezoso
y	y	CC	y
sierbo	siervo	NCMS000	siervo
inutil	inútil	AQ0CS0	inútil
que	que	CS	que
no	no	RN	no
se	sé	VMIP1S0	saber
pagarle	pagarle	VMN0000+PP3CSD00	pagar+le
a	a	SPS00	a
mi	mi	DP1CSS	mi
sr	señor	NP00000	señor
las	las	DA0FP0	el
migajuelas	migajuelas	NCFP000	migajuela
que	que	PR0CN000	que
me	me	PP1CS000	me
da	da	VMIP3S0	dar
de	de	SPS00	de
su	su	DP3CS0	su
mesa	mesa	NCFS000	mesa
	,	Fc	,
sino	sino	CC	sino
que	que	CS	que
quiero	quiero	VMIP1S0	querer
siempre	siempre	RG	siempre
andar	andar	VMN0000	andar
como	como	CS	como
el	el	DA0MS0	el
azeyte	aceite	NCMS000	aceite
	.	Fp	.
y	Y	CC	y
metiendome	metiéndome	VMG0000+PP1CS000	meter+me
a	a	SPS00	a
abisar	avisar	VMN0000	avisar
de	de	SPS00	de
las	las	DA0FP0	el
llagas	llagas	NCFP000	llaga
ajenas	ajenas	AQ0FP0	ajeno
me	me	PP1CS000	me
olbido	olvido	VMIP1S0	olvidar
de	de	SPS00	de
aplicarles	aplicarles	VMN0000+PP3CPD00	aplicar+le
mediçina	medicina	NCFS000	medicina
a	a	SPS00	a
las	las	DA0FP0	el
mias	mías	PX1FP0S0	mío
	,	Fc	,
de	de	SPS00	de
forma	forma	NCFS000	forma
que	que	CS	que
por	por	SPS00	por
este	este	DD0MS0	este
atrebimiento	atrevimiento	NCMS000	atrevimiento
y	y	CC	y
otros	otros	PI0MP000	otro
que	que	CS	que
d	de	SPS00	de
el	él	PP3MS000	él
se	se	P00CN000	se
siguen	siguen	VMIP3P0	seguir
bien	bien	RG	bien
merecido	merecido	NCMS000	merecido
me	me	PP1CS000	me
tengo	tengo	VMIP1S0	tener
el	el	DA0MS0	el
que	que	CS	que
todos	todos	PI0MP000	todo
huyan	huyan	VMSP3P0	huir
de	de	SPS00	de
mi	mí	PP1CSO00	mí
como	como	CS	como
de	de	SPS00	de
una	una	DI0FS0	uno
cosa	cosa	NCFS000	cosa
disforme	disforme	AQ0CS0	disforme
	.	Fp	.
esta	Esta	DD0FS0	este
mi	mi	DP1CSS	mi
gran	gran	AQ0CS0	gran
falta	falta	NCFS000	falta
de	de	SPS00	de
humildad	humildad	NCFS000	humildad
y	y	CC	y
de	de	SPS00	de
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
bueno	bueno	AQ0MS0	bueno
me	me	PP1CS000	me
haçe	hace	VMIP3S0	hacer
suspirar	suspirar	VMN0000	suspirar
incansablemente	incansablemente	RG	incansablemente
mas	más	RC	más
	.	Fp	.
	¡	Faa	¡
y	Y	CC	y
que	qué	PT0CN000	qué
dire	diré	VMIF1S0	decir
de	de	SPS00	de
mi	mi	DP1CSS	mi
poca	poca	DI0FS0	poco
deboçion	devoción	NCFS000	devoción
	!	Fat	!
	¡	Faa	¡
ò	Oh	I	oh
	,	Fc	,
si	si	CS	si
yo	yo	PP1CSN00	yo
fuera	fuera	VSSI0S0	ser
el	el	DA0MS0	el
que	que	PR0CN000	que
debo	debo	VMIP1S0	deber
y	y	CC	y
que	qué	DT0CN0	qué
otro	otro	PI0MS000	otro
fuera	fuera	RG	fuera
	!	Fat	!
pidaselo	Pídaselo	VMSP0S0+PP3CN000+PP3CNA00	pedir+se+lo
Vm	VM	NP00000	VM
à	a	SPS00	a
Dios	Dios	NP00000	dios
	,	Fc	,
sra	señora	NP00000	señor
mia	mía	DP1FSS	mío
	,	Fc	,
de	de	SPS00	de
chard	caridad	NCFS000	caridad
	,	Fc	,
que	que	CS	que
yo	yo	PP1CSN00	yo
pagare	pagaré	VMIF1S0	pagar
con	con	SPS00	con
oraçiones	oraciones	NCFP000	oración
y	y	CC	y
Jhs	JHS	NP00000	jhs
del	del	SPS00+DA0MS0	de+el
Puerto	Puerto	NCMS000	puerto
pagara	pagará	VMIF3S0	pagar
por	por	SPS00	por
mi	mí	PP1CSO00	mí
:	.	Fp	.
sin	Sin	SPS00	sin
embargo	embargo	NCMS000	embargo
	,	Fc	,
si	si	CS	si
algo	algo	PI0CS000	algo
bueno	bueno	AQ0MS0	bueno
ay	hay	VMIP3S0	haber
en	en	SPS00	en
mi	mí	PP1CSO00	mí
conozco	conozco	VMIP1S0	conocer
que	que	CS	que
es	es	VSIP3S0	ser
de	de	SPS00	de
Dios	Dios	NP00000	dios
	,	Fc	,
fuente	fuente	NCFS000	fuente
de	de	SPS00	de
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
bueno	bueno	AQ0MS0	bueno
	,	Fc	,
y	y	CC	y
no	no	RN	no
mio	mío	DP1MSS	mío
	.	Fp	.
y	Y	CC	y
me	me	PP1CS000	me
gozo	gozo	VMIP1S0	gozar
de	de	SPS00	de
que	que	CS	que
sea	sea	VSSP0S0	ser
Dios	Dios	NP00000	dios
tan	tan	RC	tan
liberal	liberal	AQ0CS0	liberal
	,	Fc	,
tan	tan	RC	tan
misericordiosso	misericordioso	AQ0MS0	misericordioso
	,	Fc	,
tan	tan	RC	tan
amante	amante	AQ0CS0	amante
	,	Fc	,
tan	tan	RC	tan
padre	padre	NCMS000	padre
	.	Fp	.
son	Son	VSIP3P0	ser
sus	sus	DP3CP0	su
misericordias	misericordias	NCFP000	misericordia
sin	sin	SPS00	sin
numo	número	NCMS000	número
y	y	CC	y
yo	yo	PP1CSN00	yo
las	las	PP3FPA00	lo
cantare	cantaré	VMIF1S0	cantar
eternamente	eternamente	RG	eternamente
	.	Fp	.
no	No	RN	no
se	se	P00CN000	se
haçe	hace	VMIP3S0	hacer
caso	caso	NCMS000	caso
de	de	SPS00	de
mi	mí	PP1CSO00	mí
en	en	SPS00	en
el	el	DA0MS0	el
mundo	mundo	NCMS000	mundo
y	y	CC	y
yo	yo	PP1CSN00	yo
me	me	PP1CS000	me
huelgo	huelgo	VMIP1S0	holgar
	,	Fc	,
porque	porque	CS	porque
estoy	estoy	VMIP1S0	estar
dado	dado	VMP0000	dar
al	al	SPS00+DA0MS0	a+el
olbido	olvido	NCMS000	olvido
como	como	CS	como
un	un	DI0MS0	uno
muerto	muerto	VMP00SM	morir
de	de	SPS00	de
corazon	corazón	NCMS000	corazón
:	.	Fc	,
soy	Soy	VSIP1S0	ser
pisado	pisado	VMP00SM	pisar
de	de	SPS00	de
todos	todos	DI0MP0	todo
	:	Fd	:
eso	eso	PD0NN000	eso
mereçe	merece	VMIP3S0	merecer
la	la	DA0FS0	el
tierra	tierra	NCFS000	tierra
:	.	Fp	.
todos	Todos	PI0MP000	todo
se	se	P00CN000	se
apartan	apartan	VMIP3P0	apartar
de	de	SPS00	de
mi	mí	PP1CSO00	mí
	.	Fp	.
eso	Eso	PD0NN000	eso
merezco	merezco	VMIP1S0	merecer
y	y	CC	y
mucho	mucho	RQ	mucho
mas	más	RC	más
	,	Fc	,
de	de	SPS00	de
forma	forma	NCFS000	forma
que	que	CS	que
	,	Fc	,
si	si	CS	si
bien	bien	RG	bien
me	me	PP1CS000	me
miro	miro	VMIP1S0	mirar
no	no	RN	no
apartandome	apartándome	VMG0000+PP1CS000	apartar+me
de	de	SPS00	de
mi	mi	DP1CSS	mi
Sr	Señor	NP00000	señor
	,	Fc	,
mucho	mucho	RQ	mucho
tengo	tengo	VMIP1S0	tener
por	por	SPS00	por
que	que	CS	que
temer	temer	VMN0000	temer
su	su	DP3CS0	su
enojo	enojo	NCMS000	enojo
y	y	CC	y
muy	muy	RQ	muy
poco	poco	RQ	poco
por	por	SPS00	por
que	que	CS	que
engreirme	engreírme	VMN0000+PP1CS000	engreír+me
	.	Fp	.
y	Y	CC	y
si	si	CS	si
mi	mi	DP1CSS	mi
sa	señora	NP00000	señor
se	se	P00CN000	se
aparta	aparta	VMIP3S0	apartar
de	de	SPS00	de
mi	mí	PP1CSO00	mí
	,	Fc	,
mucho	mucho	RQ	mucho
tengo	tengo	VMIP1S0	tener
por	por	SPS00	por
que	que	CS	que
esperar	esperar	VMN0000	esperar
en	en	SPS00	en
su	su	DP3CS0	su
misericordia	misericordia	NCFS000	misericordia
	.	Fp	.
y	Y	CC	y
si	si	CS	si
en	en	SPS00	en
si	sí	RG	sí
mismo	mismo	RG	mismo
se	se	P00CN000	se
escondiesse	escondiese	VMSI0S0	esconder
	,	Fc	,
escondiendome	escondiéndome	VMG0000+PP1CS000	esconder+me
en	en	SPS00	en
mi	mí	PP1CSO00	mí
mismo	mismo	RG	mismo
le	le	PP3CSD00	le
hallare	hallaré	VMIF1S0	hallar
en	en	SPS00	en
mi	mí	PP1CSO00	mí
mismo	mismo	AQ0MS0	mismo
	.	Fp	.
y	Y	CC	y
estas	estas	DD0FP0	este
cosas	cosas	NCFP000	cosa
ya	ya	CC	ya
beo	veo	VMIP1S0	ver
son	son	VSIP3P0	ser
mal	mal	NCMS000	mal
empleadas	empleadas	NCFP000	empleado
en	en	SPS00	en
mi	mí	PP1CSO00	mí
	,	Fc	,
pero	pero	CC	pero
se	sé	VMIP1S0	saber
que	que	CS	que
Dios	Dios	NP00000	dios
no	no	RN	no
puede	puede	VMIP3S0	poder
errar	errar	VMN0000	errar
en	en	SPS00	en
darmelas	dármelas	VMN0000+PP1CS000+PP3FPA00	dar+me+lo
	.	Fp	.
quizas	Quizás	RG	quizás
por	por	SPS00	por
este	este	DD0MS0	este
camino	camino	NCMS000	camino
querra	querrá	VMIF3S0	querer
obligarme	obligarme	VMN0000+PP1CS000	obligar+me
a	a	SPS00	a
que	que	CS	que
le	le	PP3CSD00	le
busque	busque	VMSP0S0	buscar
con	con	SPS00	con
amor	amor	NCMS000	amor
.	.	Fp	.
mas	Mas	CC	mas
que	que	CS	que
hermosso	hermosso	NCMS000	hermosso
es	es	VSIP3S0	ser
mi	mi	DP1CSS	mi
amado	amado	VMP00SM	amar
	.	Fp	.
Los	Los	DA0MP0	el
cielos	cielos	NCMP000	cielo
y	y	CC	y
la	la	DA0FS0	el
tierra	tierra	NCFS000	tierra
	,	Fc	,
el	el	DA0MS0	el
mar	mar	NCMS000	mar
y	y	CC	y
el	el	DA0MS0	el
aire	aire	NCMS000	aire
	,	Fc	,
las	las	DA0FP0	el
flores	flores	NCFP000	flor
y	y	CC	y
las	las	DA0FP0	el
plantas	plantas	NCFP000	planta
	,	Fc	,
los	los	DA0MP0	el
arboles	árboles	NCMP000	árbol
y	y	CC	y
los	los	DA0MP0	el
montes	montes	NCMP000	monte
	,	Fc	,
los	los	DA0MP0	el
mares	mares	NCMP000	mar
y	y	CC	y
los	los	DA0MP0	el
rios	ríos	NCMP000	río
	,	Fc	,
los	los	DA0MP0	el
pezes	peces	NCMP000	pez
y	y	CC	y
todas	todas	DI0FP0	todo
las	las	DA0FP0	el
criaturas	criaturas	NCFP000	criatura
criadas	criadas	VMP00PF	criar
y	y	CC	y
posibles	posibles	AQ0CP0	posible
dan	dan	VMIP3P0	dar
testimo	testimonio	NCMS000	testimonio
de	de	SPS00	de
su	su	DP3CS0	su
hermosura	hermosura	NCFS000	hermosura
	;	Fx	;
mas	mas	CC	mas
mas	más	RC	más
testimonio	testimonio	NCMS000	testimonio
d	de	SPS00	de
ella	ella	PP3FS000	él
da	da	VMIP3S0	dar
su	su	DP3CS0	su
ser	ser	VSN0000	ser
increado	increado	AQ0MS0	increado
	,	Fc	,
su	su	DP3CS0	su
Grandeza	grandeza	NCFS000	grandeza
immensa	inmensa	AQ0FS0	inmenso
y	y	CC	y
un	un	DI0MS0	uno
no	no	RN	no
se	sé	VMIP1S0	saber
que	que	CS	que
se	se	P00CN000	se
queda	queda	VMIP3S0	quedar
escondido	escondido	VMP00SM	esconder
	,	Fc	,
que	que	CS	que
mata	mata	VMIP3S0	matar
de	de	SPS00	de
amor	amor	NCMS000	amor
.	.	Fp	.
pido	Pido	VMIP1S0	pedir
à	a	SPS00	a
Vm	VM	NP00000	VM
le	le	PP3CSD00	le
ame	ame	VMSP0S0	amar
mucho	mucho	RQ	mucho
y	y	CC	y
le	le	PP3CSD00	le
sirba	sirva	VMSP0S0	servir
y	y	CC	y
pelee	pelee	VMSP0S0	pelear
con	con	SPS00	con
los	los	DA0MP0	el
enemigos	enemigos	NCMP000	enemigo
baronilmte	varonilmente	RG	varonilmente
	.	Fp	.
y	Y	CC	y
al	al	SPS00+DA0MS0	a+el
sr	Señor	NP00000	señor
supco	suplico	VMIP1S0	suplicar
de	dé	VMSP0S0	dar
a	a	SPS00	a
Vm	VM	NP00000	VM
sus	sus	DP3CP0	su
asistençias	asistencias	NCFP000	asistencia
para	para	SPS00	para
que	que	CS	que
gane	gane	VMSP0S0	ganar
d	de	SPS00	de
ellos	ellos	PP3MP000	ellos
muchos	muchos	DI0MP0	mucho
laureles	laureles	NCMP000	laurel
con	con	SPS00	con
que	que	CS	que
corone	corone	VMSP0S0	coronar
a	a	SPS00	a
su	su	DP3CS0	su
celestial	celestial	AQ0CS0	celestial
esposo	esposo	NCMS000	esposo
.	.	Fp	.
este	Este	DD0MS0	este
mundo	mundo	NCMS000	mundo
es	es	VSIP3S0	ser
todo	todo	DI0MS0	todo
trabajos	trabajos	NCMP000	trabajo
y	y	CC	y
asi	así	RG	así
no	no	RN	no
me	me	PP1CS000	me
admiro	admiro	VMIP1S0	admirar
de	de	SPS00	de
que	que	CS	que
a	a	SPS00	a
nadie	nadie	PI0NN00N	nadie
le	le	PP3CSA00	le
suçedan	sucedan	VMSP3P0	suceder
	.	Fp	.
digolo	Dígolo	VMIP1S0+PP3CNA00	decir+lo
por	por	SPS00	por
lo	lo	DA0NS0	el
que	que	PR0CN000	que
Vm	VM	NP00000	VM
sabe	sabe	VMIP3S0	saber
	.	Fp	.
y	Y	CC	y
admiro	admiro	VMIP1S0	admirar
los	los	DA0MP0	el
juiçios	juicios	NCMP000	juicio
del	del	SPS00+DA0MS0	de+el
Altissmo	Altísimo	AQSMS0	alto
y	y	CC	y
los	los	DA0MP0	el
benero	venero	NCMS000	venero
	.	Fp	.
y	Y	CC	y
pido	pido	VMIP1S0	pedir
que	que	CS	que
a	a	SPS00	a
todos	todos	PI0MP000	todo
nos	nos	PP1CP000	nos
llebe	lleve	VMSP0S0	llevar
à	a	SPS00	a
su	su	DP3CS0	su
sta	santa	AQ0FS0	santo
gloria	gloria	NCFS000	gloria
.	.	Fp	.
en	En	SPS00	en
qto	cuanto	PA000000	cuanto
a	a	SPS00	a
lo	lo	DA0NS0	el
demas	demás	NCMS000	demás
	,	Fc	,
a	a	SPS00	a
mi	mí	PP1CSO00	mí
nadie	nadie	PI0NN00N	nadie
sera	será	VSIF3S0	ser
molesto	molesto	AQ0MS0	molesto
porque	porque	CS	porque
traigo	traigo	VMIP1S0	traer
en	en	SPS00	en
mi	mi	DP1CSS	mi
spiritu	espíritu	NCMS000	espíritu
las	las	DA0FP0	el
llagas	llagas	NCFP000	llaga
de	de	SPS00	de
mi	mi	DP1CSS	mi
sr	Señor	NP00000	señor
crucificado	crucificado	VMP00SM	crucificar
y	y	CC	y
a	a	SPS00	a
mi	mi	DP1CSS	mi
sr	señor	NP00000	señor
cruçificado	crucificado	VMP00SM	crucificar
.	.	Fp	.
La	La	DA0FS0	el
graçia	gracia	NCFS000	gracia
de	de	SPS00	de
nro	Nuestro	DP1MSP	nuestro
sr	Señor	NP00000	señor
Jesuchristo	Jesucristo	NP00000	jesucristo
sea	sea	VSSP0S0	ser
con	con	SPS00	con
todos	todos	PI0MP000	todo
	.	Fp	.
amen	Amén	I	amén
.	.	Fp	.
quedo	Quedo	VMIP1S0	quedar
con	con	SPS00	con
el	el	DA0MS0	el
seguro	seguro	NCMS000	seguro
de	de	SPS00	de
que	que	CS	que
no	no	RN	no
quiero	quiero	VMIP1S0	querer
mal	mal	NCMS000	mal
a	a	SPS00	a
nadie	nadie	PI0NN00N	nadie
ni	ni	CC	ni
Dios	Dios	NP00000	dios
lo	lo	PP3CNA00	lo
permite	permite	VMIP3S0	permitir
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
este	este	DD0MS0	este
particular	particular	NCMS000	particular
andan	andan	VMIP3P0	andar
brabos	bravos	NCMP000	bravo
engaños	engaños	NCMP000	engaño
en	en	SPS00	en
este	este	DD0MS0	este
lugar	lugar	NCMS000	lugar
.	.	Fp	.
Que	Que	CS	que
esto	esto	PD0NN000	esto
de	de	SPS00	de
tener	tener	VMN0000	tener
spiritu	espíritu	NCMS000	espíritu
de	de	SPS00	de
soberbia	soberbia	NCFS000	soberbia
sera	será	VSIF3S0	ser
muy	muy	RQ	muy
raro	raro	AQ0MS0	raro
el	el	DA0MS0	el
que	que	CS	que
no	no	RN	no
le	le	PP3CSD00	le
tenga	tenga	VMSP0S0	tener
	,	Fc	,
si	si	CS	si
no	no	RN	no
tiene	tiene	VMIP3S0	tener
spiritu	espíritu	NCMS000	espíritu
de	de	SPS00	de
dios	Dios	NP00000	dios
	,	Fc	,
aunque	aunque	CS	aunque
no	no	RN	no
sea	sea	VSSP0S0	ser
mas	más	RC	más
de	de	SPS00	de
secreta	secreta	NCFS000	secreta
.	.	Fp	.
no	No	RN	no
faltara	faltará	VMIF3S0	faltar
quien	quien	PR0CS000	quien
diga	diga	VMSP0S0	decir
que	que	CS	que
todo	todo	DI0MS0	todo
esto	esto	PD0NN000	esto
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
finjimto	fingimiento	NCMS000	fingimiento
de	de	SPS00	de
virtud	virtud	NCFS000	virtud
	,	Fc	,
mas	mas	CC	mas
alla	allá	RG	allá
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
aya	haya	VMSP0S0	haber
con	con	SPS00	con
su	su	DP3CS0	su
Juiçio	juicio	NCMS000	juicio
	,	Fc	,
que	que	CS	que
a	a	SPS00	a
