j	Jesus	NP00000	jesus
remedio	remédio	NCMS000	remédio
meu	meu	DP1MSS	meu
corpo	corpo	NCMS000	corpo
e	e	CC	e
alma	alma	NCFS000	alma
	,	Fc	,
peso	peço	VMIP1S0	pedir
e	e	CC	e
rogo	rogo	VMIP1S0	rogar
a	a	SPS00	a
Vmce	VM	NP00000	VM
com	com	SPS00	com
a	a	DA0FS0	o
brevidade	brevidade	NCFS000	brevidade
posivel	possível	AQ0CS0	possível
	,	Fc	,
emqto	enquanto	CS	enquanto
não	não	RN	não
chega	chega	VMIP3S0	chegar
	,	Fc	,
a	a	CC	a
dara	dará	VMIF3S0	dar
por	por	SPS00	por
ca	cá	RG	cá
	,	Fc	,
a	a	SPS00	a
q	que	CS	que
todos	todos	PI0MP000	todo
estamos	estamos	VMIP1P0	estar
sogeitos	sujeitos	NCMP000	sujeito
	.	Fp	.
e	e	CC	e
me	me	PP1CS000	me
persepite	precipite	VMSP0S0	precipitar
no	no	SPS00+DA0MS0	em+o
imferno	inferno	NCMS000	inferno
	.	Fp	.
me	Me	PP1CS000	me
acuda	acuda	VMSP0S0	acudir
com	com	SPS00	com
o	o	DA0MS0	o
remedio	remédio	NCMS000	remédio
unico	único	AQ0MS0	único
q	que	CS	que
sabe	sabe	VMIP3S0	saber
careso	careço	VMIP1S0	carecer
pa	para	SPS00	para
minha	minha	DP1FSS	meu
salvação	salvação	NCFS000	salvação
;	,	Fc	,
senão	senão	CC	senão
	,	Fc	,
snr	senhor	NP00000	senhor
	,	Fc	,
de	de	SPS00	de
tudo	tudo	PI0NN000	tudo
istou	estou	VMIP1S0	estar
perdida	perdida	VMP00SF	perder
	.	Fp	.
e	E	CC	e
se	se	CS	se
	,	Fc	,
donde	onde	PA000000	onde
Vmce	VM	NP00000	VM
sabe	sabe	VMIP3S0	saber
	,	Fc	,
me	me	PP1CS000	me
não	não	RN	não
mandão	mandam	VMIP3P0	mandar
hir	ir	VMN0000	ir
logo	logo	RG	logo
	,	Fc	,
he	é	VSIP3S0	ser
emfalivel	infalível	AQ0CS0	infalível
o	o	DA0MS0	o
matarme	matar-me	VMN0000+PP1CS000	matar+me
	.	Fp	.
pois	Pois	RG	pois
	,	Fc	,
pa	para	SPS00	para
este	este	DD0MS0	este
fim	fim	NCMS000	fim
	,	Fc	,
juro	juro	NCMS000	juro
a	a	SPS00	a
Vmce	VM	NP00000	VM
pelos	pelos	SPS00+DA0MP0	por+o
Stos	Santos	NP00000	santos
Evangelios	Evangelhos	NP00000	evangelhos
	,	Fc	,
não	não	RN	não
espero	espero	VMIP1S0	esperar
mais	mais	RC	mais
q	que	CS	que
athe	até	SPS00	até
quinta feira	quinta-feira	NCFS000	quinta-feira
da	da	SPS00+DA0FS0	de+o
semana	semana	NCFS000	semana
q	que	PR0CN000	que
vem	vem	VMIP3S0	vir
	,	Fc	,
p	pois	CS	pois
he	é	VSIP3S0	ser
o	o	DA0MS0	o
mais	mais	NCMS000	mais
q	que	PR0CN000	que
se	se	P00CN000	se
pode	pode	VMIP3S0	poder
demorar	demorar	VMN0000	demorar
a	a	DA0FS0	o
rezelução	resolução	NCFS000	resolução
	,	Fc	,
pa	para	SPS00	para
eu	eu	PP1CSN00	eu
tambem	também	RG	também
comcluir	concluir	VMN0000	concluir
a	a	SPS00	a
minha	minha	DP1FSS	meu
quando	quando	CS	quando
se	se	CS	se
me	me	PP1CS000	me
negue	negue	VMSP0S0	negar
a	a	DA0FS0	o
piadade	piedade	NCFS000	piedade
	,	Fc	,
não	não	RN	não
tendo	tendo	VMG0000	ter
mais	mais	RC	mais
pa	para	SPS00	para
q	que	PR0CN000	que
apelar	apelar	VMN0000	apelar
	.	Fp	.
asim	Assim	RG	assim
	,	Fc	,
vejão	vejam	VMSP3P0	ver
Vmces	VMs	NP00000	VM
se	se	CS	se
querem	querem	VMIP3P0	querer
q	que	CS	que
a	a	SPS00	a
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
se	se	CS	se
salve	salve	VMSP0S0	salvar
ou	ou	CC	ou
se	se	CS	se
perca	perca	VMSP0S0	perder
	.	Fp	.
esta	Está	VMIP3S0	estar
neste	neste	SPS00+DD0MS0	em+este
extremo	extremo	NCMS000	extremo
a	à	SPS00+DA0FS0	a+o
vista	vista	NCFS000	vista
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
espero	espero	VMIP1S0	esperar
da	da	SPS00+DA0FS0	de+o
compachão	compaixão	NCFS000	compaixão
de	de	SPS00	de
Vmce	VM	NP00000	VM
pelo	pelo	SPS00+DA0MS0	por+o
sangue	sangue	NCMS000	sangue
derremido	dirimido	NCMS000	dirimido
	.	Fp	.
por	Por	SPS00	por
ela	ela	PP3FS000	ele
me	me	PP1CS000	me
acuda	acuda	VMSP0S0	acudir
	,	Fc	,
e	e	CC	e
me	me	PP1CS000	me
valha	valha	VMSP0S0	valer
com	com	SPS00	com
exseso	excesso	NCMS000	excesso
e	e	CC	e
a	a	DA0FS0	o
brevidade	brevidade	NCFS000	brevidade
q	que	PR0CN000	que
nesesita	necessita	VMIP3S0	necessitar
huma	uma	DI0FS0	um
alma	alma	NCFS000	alma
quaize	quase	RG	quase
perdida	perdida	VMP00SF	perder
	.	Fp	.
e	E	CC	e
se	se	CS	se
	,	Fc	,
sem	sem	SPS00	sem
cartas	cartas	NCFP000	carta
e	e	CC	e
palavras	palavras	NCFP000	palavra
	,	Fc	,
aja	aja	SPS00	aja
Snr	senhor	NP00000	senhor
pelo	pelo	SPS00+DA0MS0	por+o
amor	amor	NCMS000	amor
de	de	SPS00	de
Ds	Deus	NP00000	deus
das	das	SPS00+DA0FP0	de+o
exzicusois	execuções	NCFP000	execução
o	o	DA0MS0	o
total	total	AQ0CS0	total
ifeito	efeito	NCMS000	efeito
	,	Fc	,
antes	antes	RG	antes
q	que	CS	que
isto	isto	PD0NN000	isto
fenelize	finalize	RG	finalize
pa	para	SPS00	para
morrer	morrer	VMN0000	morrer
sem	sem	SPS00	sem
acabar	acabar	VMN0000	acabar
	.	Fp	.
e	E	CC	e
sera	será	VSIF3S0	ser
esta	esta	PD0FS000	este
esmola	esmola	NCFS000	esmola
	,	Fc	,
e	e	CC	e
pelas	pelas	SPS00+DA0FP0	por+o
chagas	chagas	NCFP000	chaga
de	de	SPS00	de
Christo	Cristo	NP00000	cristo
	,	Fc	,
por	por	SPS00	por
qm	quem	PR0CN000	quem
tambem	também	RG	também
a	a	SPS00	a
Vmce	VM	NP00000	VM
peso	peço	VMIP1S0	pedir
queime	queime	VMSP0S0	queimar
todas	todas	DI0FP0	todo
as	as	DA0FP0	o
minhas	minhas	DP1FPS	meu
cartas	cartas	NCFP000	carta
	.	Fp	.
não	Não	RN	não
recomendo	recomendo	VMIP1S0	recomendar
o	o	DA0MS0	o
segredo	segredo	NCMS000	segredo
porq	porque	CS	porque
sei	sei	VMIP1S0	saber
	,	Fc	,
inda	ainda	RG	ainda
q	que	CS	que
não	não	RN	não
tivera	tivera	VMIM0S0	ter
tanta	tanta	DI0FS0	tanto
obrigação	obrigação	NCFS000	obrigação
de	de	SPS00	de
o	o	DA0MS0	o
guardar	guardar	VMN0000	guardar
	,	Fc	,
o	o	PP3MSA00	o
avia	havia	VMII0S0	haver
de	de	SPS00	de
fazer	fazer	VMN0000	fazer
	,	Fc	,
por	por	SPS00	por
não	não	RN	não
faltar	faltar	VMN0000	faltar
a	à	SPS00+DA0FS0	a+o
sua	sua	DP3FS0	seu
pesoa	pessoa	NCFS000	pessoa
	.	Fp	.
q	Que	CS	que
Ds	Deus	NP00000	deus
gde	guarde	VMSP0S0	guardar
ms	muitos	DI0MP0	muito
ans	anos	NCMP000	ano
como	como	CS	como
lhe	lhe	PP3CSD00	lhe
dezejo	desejo	VMIP1S0	desejar
	.	Fp	.
Ilg	Ilg	NP00000	Ilg
Espra	Esperança	NP00000	esperança
	,	Fc	,
oje	hoje	RG	hoje
	,	Fc	,
6	6	Z	6
fa	feira	NCFS000	feira
de	de	SPS00	de
manhã	manhã	NCFS000	manhã
	.	Fp	.
de	De	SPS00	de
Vmce	VM	NP00000	VM
Capta	cativa	NCFS000	cativo
a	a	SPS00	a
mais	mais	RC	mais
disgraçada	desgraçada	VMP00SF	desgraçar
	,	Fc	,
se	se	CS	se
Vmce	VM	NP00000	VM
lhe	lhe	PP3CSD00	lhe
não	não	RN	não
da	da	SPS00+DA0FS0	de+o
remedio	remédio	NCMS000	remédio
e	e	CC	e
a	a	SPS00	a
não	não	RN	não
acude	acode	VMIP3S0	acudir
com	com	SPS00	com
exseso	excesso	NCMS000	excesso
a	a	SPS00	a
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
	,	Fc	,
Soror	soror	NCMS000	soror
Franca	Francisca	NP00000	francisca
jozepha	Josefa	NP00000	josefa
