J	Jesus	NP00000	jesus
offender	ofender	VMN0000	ofender
o	o	DA0MS0	o
sigillo	sigilo	NCMS000	sigilo
da	da	SPS00+DA0FS0	de+o
confissão	confissão	NCFS000	confissão
ou	ou	CC	ou
	,	Fc	,
ao	ao	SPS00+DA0MS0	a+o
menos	menos	RC	menos
	,	Fc	,
dar	dar	VMN0000	dar
mto	muito	RQ	muito
que	que	CS	que
falar	falar	VMN0000	falar
na	na	SPS00+DA0FS0	em+o
frga	freguesia	NCFS000	freguesia
,	,	Fc	,
salvo	salvo	SPS00	salvo
fosse	fosse	VSSI0S0	ser
tornando	tornando	VMG0000	tornar
a	a	SPS00	a
fazer	fazer	VMN0000	fazer
missão	missão	NCFS000	missão
na	na	SPS00+DA0FS0	em+o
mesma	mesma	AQ0FS0	mesmo
Igreja	igreja	NCFS000	igreja
pa	para	SPS00	para
ver	ver	VMN0000	ver
se	se	CSI	se
assim	assim	RG	assim
me	me	PP1CS000	me
tornava	tornava	VMII0S0	tornar
aos	aos	SPS00+DA0MP0	a+o
pes	padres	NCMP000	padre
,	.	Fp	.
e	E	CC	e
ainda	ainda	RG	ainda
isto	isto	PD0NN000	isto
nos	nos	SPS00+DA0MP0	em+o
havia	havia	VMII0S0	haver
de	de	SPS00	de
ser	ser	VSN0000	ser
mu	muito	RQ	muito
estranhado	estranhado	VMP00SM	estranhar
por	por	SPS00	por
ser	ser	VSN0000	ser
tão	tão	RC	tão
che-gada	chegada	VMP00SF	chegar
a	à	SPS00+DA0FS0	a+o
outra	outra	PI0FS000	outro
,	,	Fc	,
que	que	CS	que
foy	foi	VSIS3S0	ser
de	de	SPS00	de
alguns	alguns	DI0MP0	algum
doze	doze	Z	doze
sermoens	sermões	NCMP000	sermão
,	.	Fp	.
e	E	CC	e
por	por	SPS00	por
esta	esta	DD0FS0	este
causa	causa	NCFS000	causa
	,	Fc	,
e	e	CC	e
tambem	também	RG	também
por	por	SPS00	por
não	não	RN	não
largarmos	largarmos	VMN01P0	largar
a	a	DA0FS0	o
missão	missão	NCFS000	missão
	,	Fc	,
tão	tão	RC	tão
necessaria	necessária	AQ0FS0	necessário
nestas	nestas	SPS00+DD0FP0	em+este
terras	terras	NCFP000	terra
em	em	SPS00	em
que	que	PR0CN000	que
andamos	andamos	VMIP1P0	andar
(	(	Fc	(
sendo	sendo	VSG0000	ser
que	que	CS	que
isto	isto	PD0NN000	isto
he	é	VSIP3S0	ser
o	o	DA0MS0	o
menos	menos	RC	menos
,	,	Fc	,
o	o	DA0MS0	o
mais	mais	RC	mais
he	é	VSIP3S0	ser
o	o	DA0MS0	o
de	de	SPS00	de
cima	cima	NCFS000	cima
)	)	Fbt	)
	,	Fc	,
accceyto	aceito	VMIP1S0	aceitar
o	o	DA0MS0	o
favor	favor	NCMS000	favor
que	que	PR0CN000	que
VSa	VSa	NP0S000	VSa
me	me	PP1CS000	me
fas	faz	VMIP3S0	fazer
e	e	CC	e
me	me	PP1CS000	me
fico	fico	VMIP1S0	ficar
sem	sem	SPS00	sem
escrupulo	escrúpulo	NCMS000	escrúpulo
,	,	Fc	,
mas	mas	CC	mais
sempre	sempre	RG	sempre
prompto	pronto	AQ0MS0	pronto
pa	para	SPS00	para
fazer	fazer	VMN0000	fazer
o	o	DA0MS0	o
que	que	PR0CN000	que
VSa	VSa	NP0S000	VSa
me	me	PP1CS000	me
ordenar	ordenar	VMN0000	ordenar
e	e	CC	e
como	como	CS	como
melhor	melhor	RC	melhor
lhe	lhe	PP3CSD00	lhe
pa-recer	parecer	VMN0000	parecer
que	que	CS	que
o	o	PP3MSA00	o
possa	possa	VMSP0S0	poder
fazer	fazer	VMN0000	fazer
sem	sem	SPS00	sem
offender	ofender	VMN0000	ofender
o	o	DA0MS0	o
sygillo	sigilo	NCMS000	sigilo
;	.	Fp	.
e	E	CC	e
no	no	SPS00+DA0MS0	em+o
que	que	PR0CN000	que
toca	toca	VMIP3S0	tocar
ao	ao	SPS00+DA0MS0	a+o
declarar	declarar	VMN0000	declarar
as	as	DA0FP0	o
acçoens	ações	NCFP000	ação
da	da	SPS00+DA0FS0	de+o
solicitação	solicitação	NCFS000	solicitação
na	na	SPS00+DA0FS0	em+o
confissão	confissão	NCFS000	confissão
	,	Fc	,
não	não	RN	não
ouve	houve	VMIS3S0	haver
ac-çoens	ações	NCFP000	ação
nem	nem	CCN	nem
movimtos	movimentos	NCMP000	movimento
alguns	alguns	DI0MP0	algum
que	que	PR0CN000	que
a	a	DA0FS0	o
penitente	penitente	NCCS000	penitente
podesse	pudesse	VMSI0S0	poder
conhecer	conhecer	VMN0000	conhecer
,	,	Fc	,
con-forme	conforme	SPS00	conforme
ella	ela	PP3FS000	ele
me	me	PP1CS000	me
disse	disse	VMIS3S0	dizer
e	e	CC	e
eu	eu	PP1CSN00	eu
a	a	PP3FSA00	o
inquiri	inquiri	VMIS1S0	inquirir
,	.	Fp	.
o	O	DA0MS0	o
que	que	PR0CN000	que
so	só	RG	só
ouve	houve	VMIS3S0	haver
forão	foram	VSIS3P0	ser
unicamte	unicamente	RG	unicamente
as	as	DA0FP0	o
palavras	palavras	NCFP000	palavra
que	que	PR0CN000	que
forão	foram	VMIS3P0	ir
na	na	SPS00+DA0FS0	em+o
carta	carta	NCFS000	carta
,	,	Fc	,
que	que	PR0CN000	que
elle	ele	PP3MS000	ele
escreveo	escreveu	VMIS3S0	escrever
a	à	SPS00+DA0FS0	a+o
minha	minha	DP1FSS	meu
vista	vista	NCFS000	vista
e	e	CC	e
da	da	SPS00+DA0FS0	de+o
mesma	mesma	AQ0FS0	mesmo
sorte	sorte	NCFS000	sorte
que	que	CS	que
a	a	DA0FS0	o
penitente	penitente	NCCS000	penitente
mas	mas	PP1CS000+PP3FPA00	me+o
disse	disse	VMIS3S0	dizer
na	na	SPS00+DA0FS0	em+o
confissão	confissão	NCFS000	confissão
;	.	Fp	.
nem	Nem	CC	nem
mais	mais	RC	mais
nem	nem	CC	nem
menos	menos	RC	menos
,	,	Fc	,
as	as	DA0MS0	o
que	que	PR0CN000	que
ella	ela	PP3FS000	ele
disse	disse	VMIS3S0	dizer
forão	foram	VSIS3P0	ser
escriptas	escritas	VMP00PF	escrever
;	.	Fp	.
porque	Porque	CS	porque
as	as	DA0FP0	o
acçoens	ações	NCFP000	ação
e	e	CC	e
confianças	confianças	NCFP000	confianças
que	que	PR0CN000	que
elle	ele	PP3MS000	ele
confessou	confessou	VMIS3S0	confessar
na	na	SPS00+DA0FS0	em+o
carta	carta	NCFS000	carta
tinhão	tinham	VAII3P0	ter
precedido	precedido	VMP0000	preceder
a	a	DA0FS0	o
confissão	confissão	NCFS000	confissão
ja	já	RG	já
havia	havia	VMII0S0	haver
tempo	tempo	NCMS000	tempo
bastante	bastante	AQ0CS0	bastante
	.	Fp	.
e	E	CC	e
não	não	RN	não
forão	foram	VSIS3P0	ser
na	na	SPS00+DA0FS0	em+o
Igreja	igreja	NCFS000	igreja
nem	nem	CCN	nem
em	em	SPS00	em
lugar	lugar	NCMS000	lugar
al-gum	algum	DI0MS0	algum
deputado	deputado	VMP00SM	deputar
pa	para	SPS00	para
a	a	DA0FS0	o
confissão	confissão	NCFS000	confissão
,	.	Fp	.
tinhão	Tinham	VAII3P0	ter
ja	já	RG	já
passado	passado	VMP00SM	passar
â	há	VMIP3S0	haver
bastantes	bastantes	DI0CP0	bastante
dias	dias	NCMP000	dia
.	.	Fp	.
