Sor	Senhor	NP00000	senhor
devem	devem	VMIP3P0	dever
a	a	SPS00	a
Vm	VM	NP00000	VM
se	se	CS	se
não	não	RN	não
podião	podiam	VMII3P0	poder
ater	ater	VMN0000	ater
	,	Fc	,
por	por	SPS00	por
serem	serem	VSN03P0	ser
Ruis	ruins	AQ0CP0	ruim
ditas	ditas	VMP00PF	dizer
:	.	Fp	.
Em	Em	SPS00	em
cuijos	cujos	DT0MP0	cujo
termos	termos	NCMP000	termo
Eu	eu	PP1CSN00	eu
	,	Fc	,
por	por	SPS00	por
dezeijar	desejar	VMN0000	desejar
sosego	sossego	NCMS000	sossego
a	a	SPS00	a
Vm	VM	NP00000	VM
	,	Fc	,
ajustei	ajustei	VMIS1S0	ajustar
com	com	SPS00	com
elle	ele	PP3MS000	ele
q	que	CS	que
nos	nos	SPS00+DA0MP0	em+o
dias	dias	NCMP000	dia
santos	santos	NCMP000	santo
do	do	SPS00+DA0MS0	de+o
natal	Natal	NP00000	natal
fose	fosse	VMSI0S0	ir
ao	ao	SPS00+DA0MS0	a+o
girmuavo	girmuavo	NCMS000	girmuavo
ver	ver	VMN0000	ver
a	a	DA0FS0	o
dita	dita	NCFS000	dita
obra	obra	NCFS000	obra
e	e	CC	e
falar	falar	VMN0000	falar
com	com	SPS00	com
o	o	DA0MS0	o
Rdo	reverendo	NCMS000	reverendo
Vigro	vigário	NCMS000	vigário
	,	Fc	,
pera	para	SPS00	para
este	este	DD0MS0	este
propio	próprio	NCMS000	próprio
hir	ir	VMN0000	ir
pello	pela	SPS00+DA0FS0	por+o
misão	missão	NCFS000	missão
da	da	SPS00+DA0FS0	de+o
cana	Cana	NP00000	cana
brava	Brava	NP00000	cana
e	e	CC	e
Manoel	Manuel	NP00000	manuel
franco	Francisco	NP00000	francisco
Escrever	escrever	VMN0000	escrever
a	a	SPS00	a
Vm	VM	NP00000	VM
o	o	DA0MS0	o
q	que	PR0CN000	que
pasou	passou	VMIS3S0	passar
e	e	CC	e
o	o	DA0MS0	o
q	que	PR0CN000	que
se	se	P00CN000	se
carese	carece	VMIP3S0	carecer
:	.	Fp	.
Emtendo	Entendo	VMIP1S0	entender
asim	assim	RG	assim
o	o	PP3MSA00	o
faria	faria	VMIC0S0	fazer
e	e	CC	e
de	de	SPS00	de
tudo	tudo	PI0NN000	tudo
ha	há	VMIP3S0	haver
de	de	SPS00	de
avizar	avisar	VMN0000	avisar
a	a	SPS00	a
Vm	VM	NP00000	VM
	,	Fc	,
e	e	CC	e
tambem	também	RG	também
o	o	DA0MS0	o
Rdo	reverendo	NCMS000	reverendo
Vigro	vigário	NCMS000	vigário
,	.	Fp	.
e	E	CC	e
se	se	CS	se
Vm	VM	NP00000	VM
dezeija	deseja	VMIP3S0	desejar
o	o	DA0MS0	o
seu	seu	DP3MS0	seu
sosego	sossego	NCMS000	sossego
,	,	Fc	,
digo	digo	VMIP1S0	dizer
q	que	CS	que
com	com	SPS00	com
toda	toda	DI0FS0	todo
a	a	DA0FS0	o
presa	pressa	NCFS000	pressa
mande	mande	VMSP0S0	mandar
Vm	VM	NP00000	VM
ao	ao	SPS00+DA0MS0	a+o
dito	dito	VMP00SM	dizer
Rdo	reverendo	NP00000	reverendo
Vigro	vigário	NP00000	vigário
	,	Fc	,
visto	visto	VMP00SM	ver
por	por	SPS00	por
lá	lá	RG	lá
não	não	RN	não
a	a	SPS00	a
verdero	verdadeiro	AQ0MS0	verdadeiro
mandar	mandar	VMN0000	mandar
gado	gado	NCMS000	gado
	,	Fc	,
pa	para	SPS00	para
se	se	CS	se
apurar	apurar	VMN0000	apurar
com	com	SPS00	com
q	que	PR0CN000	que
se	se	P00CN000	se
va	vá	VMSP0S0	ir
pagando	pagando	X	x
a	a	SPS00	a
qm	quem	PR0CN000	quem
trabalha	trabalha	VMIP3S0	trabalhar
,	,	Fc	,
pois	pois	CS	pois
só	só	RG	só
Manoel	Manuel	NP00000	manuel
franco	Francisco	NP00000	francisco
o	o	PP3MSA00	o
acho	acho	VMIP1S0	achar
capas	capaz	AQ0CS0	capaz
de	de	SPS00	de
lhe	lhe	PP3CSD00	lhe
tirar	tirar	VMN0000	tirar
as	as	DA0FP0	o
barbas	barbas	NCFP000	barba
de	de	SPS00	de
bergonha	vergonha	NCFS000	vergonha
,	,	Fc	,
e	e	CC	e
veija	veja	VMSP0S0	ver
não	não	RN	não
descanse	descanse	VMSP0S0	descansar
neste	neste	SPS00+DD0MS0	em+este
par	particular	NCMS000	particular
	.	Fp	.
chegei	Cheguei	VMIS1S0	chegar
como	como	CS	como
digo	digo	VMIP1S0	dizer
bespora	véspera	NCFS000	véspera
de	de	SPS00	de
festa	festa	NCFS000	festa
a	a	SPS00	a
ma	minha	DP1FSS	meu
caza	casa	NCFS000	casa
	,	Fc	,
e	e	CC	e
logo	logo	RG	logo
sobre	sobre	SPS00	sobre
os	os	DA0MP0	o
dias	dias	NCMP000	dia
santos	santos	NCMP000	santo
vim	vim	VMIS1S0	vir
pa	para	SPS00	para
a	a	DA0FS0	o
side	cidade	NCFS000	cidade
donde	onde	PA000000	onde
inda	ainda	RG	ainda
fico	fico	VMIP1S0	ficar
deregido	dirigido	VMP00SM	dirigir
a	a	SPS00	a
servir	servir	VMN0000	servir
a	a	SPS00	a
Vm	VM	NP00000	VM
	.	Fp	.
na	Na	SPS00+DA0FS0	.
sua	sua	DP3FS0	seu
justeficasão	justificação	NCFS000	justificação
dei	dei	VMIS1S0	dar
a	a	DA0FS0	o
carta	carta	NCFS000	carta
a	a	SPS00	a
Pedro	Pedro	NP00000	pedro
barboza	Barboza	NP00000	Barboza
	.	Fp	.
sigurame	Assegura-me	NCFS000+PP1CS000	Assegura-me
o	o	DA0MS0	o
dito	dito	VMP00SM	dizer
ser	ser	VSN0000	ser
falesida	falecida	VMP00SF	falecer
sua	sua	DP3FS0	seu
companheira	companheira	NCFS000	companheiro
	,	Fc	,
e	e	CC	e
q	que	CS	que
morrera	morrera	VMIM0S0	morrer
em	em	SPS00	em
braga	Braga	NP00000	braga
	,	Fc	,
donde	onde	PA000000	onde
estava	estava	VMII0S0	estar
moradora	moradora	NCFS000	morador
	,	Fc	,
por	por	SPS00	por
asim	assim	RG	assim
lhe	lhe	PP3CSD00	lhe
avizar	avisar	VMN0000	avisar
sua	sua	DP3FS0	seu
Molher	mulher	NCFS000	mulher
,	.	Fp	.
porem	Porém	RG	porém
	,	Fc	,
no	no	SPS00+DA0MS0	em+o
q	que	PR0CN000	que
respta	respeita	VMIP3S0	respeitar
a	à	SPS00+DA0FS0	a+o
justificasão	justificação	NCFS000	justificação
não	não	RN	não
ha	há	VMIP3S0	haver
testemunhas	testemunhas	NCFP000	testemunha
,	,	Fc	,
o	o	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
emtendo	entendo	VMIP1S0	entender
asim	assim	RG	assim
escreve	escreve	VMIP3S0	escrever
a	a	SPS00	a
Vm	VM	NP00000	VM
Pedro	Pedro	NP00000	pedro
Barboza	Barboza	NP00000	Barboza
	,	Fc	,
e	e	CC	e
q	que	CS	que
fica	fica	VMIP3S0	ficar
serto	certo	NCMS000	certo
de	de	SPS00	de
escrever	escrever	VMN0000	escrever
neste	neste	SPS00+DD0MS0	em+este
avizo	aviso	NCMS000	aviso
pa	para	SPS00	para
a	a	DA0FS0	o
sua	sua	DP3FS0	seu
gente	gente	NCFS000	gente
	,	Fc	,
pa	para	SPS00	para
mandarem	mandarem	VMN03P0	mandar
sertidão	certidão	NCFS000	certidão
reconhesida	reconhecida	VMP00SF	reconhecer
do	do	SPS00+DA0MS0	de+o
seo	seu	DP3MS0	seu
falesimto	falecimento	NCMS000	falecimento
	.	Fp	.
esteija	Esteja	VMSP0S0	estar
Vm	VM	NP00000	VM
serto	certo	RG	certo
q	que	CS	que
eu	eu	PP1CSN00	eu
terei	terei	VMIF1S0	ter
cuido	cuidado	NCMS000	cuidado
de	de	SPS00	de
q	que	CS	que
não	não	RN	não
esquesão	esqueçam	VMSP3P0	esquecer
	,	Fc	,
e	e	CC	e
estara	estará	VMIF3S0	estar
aqui	aqui	RG	aqui
na	na	SPS00+DA0FS0	em+o
frota	frota	NCFS000	frota
:	.	Fp	.
disme	Diz-me	VMIP3S0+PP1CS000	dizer+me
mais	mais	RC	mais
ser	ser	NCMS000	ser
serto	serto	SPS00	serto
ser	ser	VSN0000	ser
morta	morta	VMP00SF	morrer
a	a	DA0FS0	o
Molher	mulher	NCFS000	mulher
do	do	SPS00+DA0MS0	de+o
Dor	doutor	NCMS000	doutor
seo	seu	DP3MS0	seu
cunhado	cunhado	NCMS000	cunhado
,	.	Fp	.
fui	Fui	VMIS1S0	ir
a	à	SPS00+DA0FS0	a+o
praiia	praia	NCFS000	praia
a	a	SPS00	a
caza	casa	NCFS000	casa
do	do	SPS00+DA0MS0	de+o
capam	capitão	NCMS000	capitão
gorgorio	Gregório	NP00000	gregório
Prra	Pereira	NP00000	pereira
saber	saber	VMN0000	saber
se	se	CS	se
tinha	tinha	VMII0S0	ter
serteza	certeza	NCFS000	certeza
disto	disto	SPS00+PD0NN000	de+este
	.	Fp	.
tambem	Também	RG	também
me	me	PP1CS000	me
dise	disse	VMIS3S0	dizer
que	que	CS	que
seo	seu	DP3MS0	seu
cunhado	cunhado	NCMS000	cunhado
lhe	lhe	PP3CSD00	lhe
tinha	tinha	VAII0S0	ter
escripto	escrito	NCMS000	escrito
de	de	SPS00	de
huas	umas	DI0FP0	um
mortes	mortes	NCFP000	morte
	,	Fc	,
e	e	CC	e
q	que	CS	que
buscaria	buscaria	SPS00	buscaria
as	as	DA0FP0	o
cartas	cartas	NCFP000	carta
pa	para	SPS00	para
rialmte	realmente	RG	realmente
se	se	CS	se
sigurar	assegurar	VMN0000	assegurar
o	o	DA0MS0	o
q	que	PR0CN000	que
dezião	diziam	VMII3P0	dizer
:	.	Fp	.
mas	Mas	CC	mas
	,	Fc	,
por	por	SPS00	por
mais	mais	RC	mais
delegensia	diligência	NCFS000	diligência
q	que	PR0CN000	que
fes	fez	VMIS3S0	fazer
	,	Fc	,
não	não	RN	não
apareserão	apareceram	VMIS3P0	aparecer
	,	Fc	,
por	por	SPS00	por
não	não	RN	não
serem	serem	VSN03P0	ser
cartas	cartas	NCFP000	carta
de	de	SPS00	de
emportansia	importância	NCFS000	importância
:	.	Fp	.
com	Com	SPS00	com
q	que	CS	que
	,	Fc	,
meu	meu	DP1MSS	meu
amo	amigo	NCMS000	amigo
	,	Fc	,
tenha	tenha	VMSP0S0	ter
pasiensia	paciência	NCFS000	paciência
	,	Fc	,
q	que	CS	que
a	a	DA0FS0	o
sertidão	certidão	NCFS000	certidão
estara	estará	VMIF3S0	estar
aqui	aqui	RG	aqui
estes	estes	DD0MP0	este
seis	seis	Z	seis
mezes	meses	NCMP000	mês
e	e	CC	e
eu	eu	PP1CSN00	eu
e	e	CC	e
Pedro	Pedro	NP00000	pedro
barboza	Barboza	NP00000	Barboza
ficamos	ficamos	VMIP1P0	ficar
com	com	SPS00	com
hese	esse	DD0MS0	esse
cuidado	cuidado	NCMS000	cuidado
,	,	Fc	,
nem	nem	CC	nem
tenho	tenho	VMIP1S0	ter
mais	mais	RC	mais
q	que	CS	que
lhe	lhe	PP3CSD00	lhe
dizer	dizer	VMN0000	dizer
neste	neste	SPS00+DD0MS0	em+este
par	particular	NCMS000	particular
	.	Fp	.
dou	Dou	VMIP1S0	dar
tambem	também	RG	também
pte	parte	NCFS000	parte
a	a	SPS00	a
Vm	VM	NP00000	VM
em	em	SPS00	em
como	como	CS	como
fui	fui	VMIS1S0	ir
bem	bem	RG	bem
sosedido	sucedido	VMP00SM	suceder
com	com	SPS00	com
as	as	DA0FP0	o
cartas	cartas	NCFP000	carta
de	de	SPS00	de
Vm	VM	NP00000	VM
e	e	CC	e
do	do	SPS00+DA0MS0	de+o
sor	senhor	NP00000	senhor
capam Mor	capitão-mor	NCMS000	capitão-mor
pa	para	SPS00	para
o	o	DA0MS0	o
Rdo	reverendo	NCMS000	reverendo
Vigro	vigário	NCMS000	vigário
	,	Fc	,
porqto	porquanto	CS	porquanto
o	o	DA0MS0	o
do	dito	NCMS000	o
	,	Fc	,
fiado	fiado	VMP00SM	fiar
nas	nas	SPS00+DA0FP0	em+o
ditas	ditas	VMP00PF	dizer
cartas	cartas	NCFP000	carta
	,	Fc	,
comproume	comprou-me	Fc	,
as	as	DA0FP0	o
novilhas	novilhas	NCFP000	novilha
e	e	CC	e
os	os	DA0MP0	o
boiotes	boiotes	NCMP000	boiote
e	e	CC	e
logo	logo	RG	logo
me	me	PP1CS000	me
setisfes	satisfez	VMIS3S0	satisfazer
em	em	SPS00	em
dro	dinheiro	NCMS000	dinheiro
	,	Fc	,
que	que	CS	que
sabe	sabe	VMIP3S0	saber
Deus	Deus	NP00000	deus
o	o	DA0MS0	o
qto	quanto	PR0CN000	quanto
lhe	lhe	PP3CSD00	lhe
agradesi	agradeci	VMIS1S0	agradecer
	,	Fc	,
pa	para	SPS00	para
me	me	PP1CS000	me
aliviar	aliviar	VMN0000	aliviar
de	de	SPS00	de
sertas	certas	AQ0FP0	certo
pontadas	pontadas	NCFP000	pontada
q	que	PR0CN000	que
me	me	PP1CS000	me
presegião	perseguiam	VMIP3P0	perseguiar
	.	Fp	.
Estimarei	Estimarei	VMIF1S0	estimar
fazerlhe	fazer-lhe	VMN0000+PP3CSD00	fazer+lhe
Vm	VM	NP00000	VM
bom	bom	AQ0MS0	bom
pagamto	pagamento	NCMS000	pagamento
	,	Fc	,
pois	pois	CS	pois
nada	nada	PI0NN00N	nada
Vm	VM	NP00000	VM
ha	há	VMIP3S0	haver
de	de	SPS00	de
perder	perder	VMN0000	perder
com	com	SPS00	com
elle	ele	PP3MS000	ele
,	.	Fp	.
he	É	VSIP3S0	ser
tudo	tudo	PI0NN000	tudo
o	o	DA0MS0	o
q	que	PR0CN000	que
poso	posso	VMIP1S0	poder
dizer	dizer	VMN0000	dizer
a	a	SPS00	a
Vm	VM	NP00000	VM
	,	Fc	,
a	a	SPS00	a
quem	quem	PR0CN000	quem
Ds	Deus	NP00000	deus
gde	guarde	VMSP0S0	guardar
mtos	muitos	DI0MP0	muito
annos	anos	NCMP000	ano
	.	Fp	.
hoije	Hoje	RG	hoje
	,	Fc	,
na	na	SPS00+DA0FS0	em+o
Ba	Bahia	NP00000	bahia
	,	Fc	,
20	20	Z	20
de	de	SPS00	de
Janro	janeiro	NCMS000	janeiro
de	de	SPS00	de
1755	1755	Z	1755
annos	anos	NCMP000	ano
	.	Fp	.
dezeijo	desejo	VMIP1S0	desejar
q	que	CS	que
Vm	VM	NP00000	VM
tem	tem	VMIP3S0	ter
de	de	SPS00	de
q	que	PR0CN000	que
se	se	P00CN000	se
ponha	ponha	VMSP0S0	pôr
na	na	SPS00+DA0FS0	em+o
ultima	última	NCFS000	último
porfissão	profissão	NCFS000	profissão
,	.	Fp	.
diseme	Disse-me	VMIS3S0+PP1CS000	dizer+me
q	que	CS	que
o	o	DA0MS0	o
sor	senhor	NCMS000	senhor
seo	seu	DP3MS0	seu
Irmão	irmão	NCMS000	irmão
não	não	RN	não
avera	haverá	VMIF3S0	haver
dar	dar	VMN0000	dar
conprimto	cumprimento	NCMS000	cumprimento
ao	ao	SPS00+DA0MS0	a+o
seo	seu	DP3MS0	seu
dezeijo	desejo	NCMS000	desejo
	,	Fc	,
e	e	CC	e
q	que	CS	que
caresia	carecia	VMII0S0	carecer
de	de	SPS00	de
qm	quem	PR0CN000	quem
tivese	tivesse	VMSI0S0	ter
mais	mais	RC	mais
fogo	fogo	NCMS000	fogo
de	de	SPS00	de
servir	servir	VMN0000	servir
a	a	SPS00	a
Vm	VM	NP00000	VM
	,	Fc	,
ponderando	ponderando	VMG0000	ponderar
o	o	DA0MS0	o
risco	risco	NCMS000	risco
de	de	SPS00	de
Vm	VM	NP00000	VM
e	e	CC	e
dezeijo	desejo	NCMS000	desejo
do	do	SPS00+DA0MS0	de+o
seo	seu	DP3MS0	seu
sosego	sossego	NCMS000	sossego
:	.	Fp	.
E	E	CC	e
	,	Fc	,
