J	Jesus	NP00000	jesus
e	e	CC	e
eu	eu	PP1CSN00	eu
delle	dele	SPS00+PP3MS000	de+ele
me	me	PP1CS000	me
fiava	fiava	VMII0S0	fiar
e	e	CC	e
seria	seria	VSIC0S0	ser
facil	fácil	AQ0CS0	fácil
q	que	CS	que
eu	eu	PP1CSN00	eu
alguã	alguma	DI0FS0	algum
ou	ou	CC	ou
alguãs	algumas	DI0FP0	algum
vezes	vezes	NCFP000	vez
disese	dissesse	VMSI0S0	dizer
à	à	SPS00+DA0FS0	a+o
da	dita	VMP00SF	dizer
mer	mulher	NCFS000	mulher
:	:	Fd	:
	&quot;	Fe	&quot;
queres	queres	VMIP2S0	querer
falar	falar	VMN0000	falar
a	a	SPS00	a
fulano	fulano	NCMS000	fulano
,	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
mto	muito	RQ	muito
teu	teu	DP2MSS	teu
amigo	amigo	NCMS000	amigo
?	?	Fi	?
	&quot;	Fe	&quot;
ou	ou	CC	ou
	&quot;	Fe	&quot;
fulano	fulano	NCMS000	fulano
(	(	Fc	(
falando	falando	VMG0000	falar
do	do	SPS00+DA0MS0	de+o
tal	tal	DD0CS0	tal
frade	frade	NCMS000	frade
)	)	Fbt	)
hé	é	VSIP3S0	ser
geneal	genial	AQ0CS0	genial
homem	homem	NCMS000	homem
;	&quot;	VMN0000	&quot;
ou	ou	CC	ou
couzas	coisas	NCFP000	coisa
semelhantes	semelhantes	AQ0CP0	semelhante
q	que	PR0CN000	que
podião	podiam	VMII3P0	poder
ser	ser	VSN0000	ser
solicitação	solicitação	NCFS000	solicitação
;	.	Fp	.
ou	Ou	CC	ou
podia	podia	VMII0S0	poder
dizer	dizer	VMN0000	dizer
ao	ao	SPS00+DA0MS0	a+o
frade	frade	NCMS000	frade
	&quot;	Fe	&quot;
vinde	vinde	VMM02P0	vir
falar	falar	VMN0000	falar
a	a	SPS00	a
fulana	fulana	NCFS000	fulano
q	que	PR0CN000	que
he	é	VSIP3S0	ser
mossa	moça	NCFS000	moço
amiga	amiga	AQ0FS0	amigo
;	&quot;	VMN0000	&quot;
ou	ou	CC	ou
:	,	Fc	,
estando	estando	VMG0000	estar
com	com	SPS00	com
elle	ele	PP3MS000	ele
á	à	SPS00+DA0FS0	a+o
porta	porta	NCFS000	porta
do	do	SPS00+DA0MS0	de+o
confissionro	confissionário	NCMS000	confissionário
ou	ou	CC	ou
dentro	dentro	RG	dentro
delle	dele	SPS00+PP3MS000	de+ele
e	e	CC	e
tambem	também	RG	também
a	a	DA0FS0	o
mer	mulher	NCFS000	mulher
,	,	Fc	,
diria	diria	VMIC0S0	dizer
eu	eu	PP1CSN00	eu
	&quot;	Fe	&quot;
não	não	RN	não
vedes	vedes	VMIP2P0	ver
como	como	PA000000	como
fulana	fulana	NCFS000	fulano
está	está	VMIP3S0	estar
fermoza	formosa	AQ0FS0	formoso
;	&quot;	Fe	&quot;
ou	ou	CC	ou
	&quot;	Fe	&quot;
hé	é	VSIP3S0	ser
mais	mais	RC	mais
vo-ssa	vossa	DP2FSP	vosso
amiga	amiga	NCFS000	amigo
do	do	SPS00+DA0MS0	de+o
q	que	CS	que
minha	minha	PX1FS0S0	meu
	&quot;	Fe	&quot;
ou	ou	CC	ou
diria	diria	VMIC0S0	dizer
pa	para	SPS00	para
a	a	DA0FS0	o
da	dita	VMP00SF	dizer
mer	mulher	NCFS000	mulher
	&quot;	Fe	&quot;
tirai	tirai	VMM02P0	tirar
o	o	DA0MS0	o
manto	manto	NCMS000	manto
pa	para	SPS00	para
q	que	CS	que
este	este	DD0MS0	este
frade	frade	NCMS000	frade
vos	vos	PP2CP000	vos
veja	veja	VMSP0S0	ver
:	&quot;	VMN0000	&quot;
ou	ou	CC	ou
couza	coisa	NCFS000	coisa
semelhante	semelhante	AQ0CS0	semelhante
;	,	Fc	,
ainda	ainda	RG	ainda
q	que	CS	que
eu	eu	PP1CSN00	eu
confesso	confesso	VMIP1S0	confessar
q	que	CS	que
não	não	RN	não
me	me	PP1CS000	me
lembra	lembra	VMIP3S0	lembrar
q	que	CS	que
eu	eu	PP1CSN00	eu
di-sese	dissesse	VMSI0S0	dizer
ou	ou	CC	ou
fizese	fizesse	VMSI0S0	fazer
cou-za	coisa	NCFS000	coisa
alguã	alguma	DI0FS0	algum
a	a	SPS00	a
respo	respeito	NCMS000	respeito
de	de	SPS00	de
solicitar	solicitar	VMN0000	solicitar
a	a	DA0FS0	o
tal	tal	DD0CS0	tal
mer	mulher	NCFS000	mulher
pa	para	SPS00	para
o	o	DA0MS0	o
tal	tal	DD0CS0	tal
fra-de	frade	NCMS000	frade
nem	nem	CC	nem
pa	para	SPS00	para
outro	outro	PI0MS000	outro
mais	mais	RC	mais
q	que	CS	que
o	o	DA0MS0	o
q	que	PR0CN000	que
de	de	SPS00	de
mim	mim	PP1CSO00	mim
ja	já	RG	já
tenho	tenho	VAIP1S0	ter
confessado	confessado	VMP0000	confessar
.	.	Fp	.
eu	Eu	PP1CSN00	eu
protesto	protesto	VMIP1S0	protestar
q	que	CS	que
me	me	PP1CS000	me
não	não	RN	não
lembra	lembra	VMIP3S0	lembrar
q	que	CS	que
nenhuã	nenhuma	DI0FS0	nenhum
destas	destas	SPS00+DD0FP0	de+este
couzas	coisas	NCFP000	coisa
fizese	fizesse	VMSI0S0	fazer
;	,	Fc	,
porem	porém	RG	porém
	,	Fc	,
como	como	CS	como
ando	ando	VMIP1S0	andar
vacilando	vacilando	VMG0000	vacilar
no	no	SPS00+DA0MS0	em+o
q	que	PR0CN000	que
me	me	PP1CS000	me
succedeo	sucedeu	VMIS3S0	suceder
,	,	Fc	,
comesei	comecei	VMIS1S0	começar
a	a	SPS00	a
duvidar	duvidar	VMN0000	duvidar
nisto	nisto	SPS00+PD0NN000	em+isto
;	.	Fp	.
e	E	CC	e
nesta	nesta	SPS00+DD0FS0	em+este
duvida	dúvida	NCFS000	dúvida
o	o	PP3MSA00	o
confesso	confesso	VMIP1S0	confessar
a	a	SPS00	a
Vmce	VM	NP00000	VM
e	e	CC	e
lhe	lhe	PP3CSD00	lhe
peço	peço	VMIP1S0	pedir
por	por	SPS00	por
amor	amor	NCMS000	amor
de	de	SPS00	de
Deus	Deus	NP00000	deus
o	o	PP3MSA00	o
reprezente	represente	VMSP0S0	representar
assim	assim	RG	assim
aos	aos	SPS00+DA0MP0	a+o
Illos	Ilustríssimos	AQSMP0	ilustre
Sres	Senhores	NP00000	senhor
Inquizidores	Inquisidores	NP00000	inquisidores
por	por	SPS00	por
q	que	CS	que
	,	Fc	,
se	se	CS	se
acazo	acaso	RG	acaso
eu	eu	PP1CSN00	eu
delinqui	delinqui	VMIS1S0	delinquir
em	em	SPS00	em
alguã	alguma	DI0FS0	algum
destas	destas	SPS00+DD0FP0	de+este
couzas	coisas	NCFP000	coisa
e	e	CC	e
me	me	PP1CS000	me
esqueserão	esqueceram	VMIS3P0	esquecer
,	,	Fc	,
esteja	esteja	VMSP0S0	teja
seguro	seguro	AQ0MS0	seguro
com	com	SPS00	com
estas	estas	DD0FP0	este
confissoens	confissões	NCFP000	confissão
e	e	CC	e
não	não	RN	não
venha	venha	VMSP0S0	vir
algum	algum	DI0MS0	algum
discredito	descrédito	NCMS000	descrédito
aos	aos	SPS00+DA0MP0	a+o
meus	meus	DP1MPS	meu
Irmãos	irmãos	NCMP000	irmão
por	por	SPS00	por
amor	amor	NCMS000	amor
de	de	SPS00	de
mim	mim	PP1CSO00	mim
;	.	Fp	.
e	E	CC	e
bem	bem	RG	bem
se	se	P00CN000	se
collige	colige	VMIP3S0	coligir
q	que	CS	que
se	se	P00CN000	se
a	a	SPS00	a
mim	mim	PP1CSO00	mim
me	me	PP1CS000	me
lembrara	lembrara	VMIM0S0	lembrar
tudo	tudo	PI0NN000	tudo
e	e	CC	e
com	com	SPS00	com
certeza	certeza	NCFS000	certeza
tudo	tudo	PI0NN000	tudo
disera	dissera	VMIM0S0	dizer
e	e	CC	e
sem	sem	SPS00	sem
duvida	dúvida	NCFS000	dúvida
livrava-me	livrava-me	VMII0S0+PP1CS000	livrar+me
de	de	SPS00	de
molestar	molestar	VMN0000	molestar
a	a	DA0FS0	o
Vmce	VM	NP00000	VM
tantas	tantas	DI0FP0	tanto
vezes	vezes	NCFP000	vez
;	,	Fc	,
a	a	SPS00	a
quem	quem	PR0CN000	quem
peço	peço	VMIP1S0	pedir
por	por	SPS00	por
amor	amor	NCMS000	amor
de	de	SPS00	de
Deos	Deus	NP00000	deus
me	me	PP1CS000	me
perdoe	perdoe	VMSP0S0	perdoar
,	,	Fc	,
porem	porém	RG	porém
	,	Fc	,
a	a	DA0FS0	o
aflição	aflição	NCFS000	aflição
e	e	CC	e
temor	temor	NCMS000	temor
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
me	me	PP1CS000	me
póde	pode	VMIP3S0	poder
succeder	suceder	VMN0000	suceder
me	me	PP1CS000	me
obri-ga	obriga	VMIP3S0	obrigar
a	a	SPS00	a
isto	isto	PD0NN000	isto
;	.	Fp	.
o	O	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
sor	Senhor	NP00000	senhor
gde	guarde	VMSP0S0	guardar
a	a	DA0FS0	o
Vmce	VM	NP00000	VM
	,	Fc	,
etca	etc	NCMS000	etc
.	.	Fp	.
Convto	Convento	NP00000	convento
de	de	SPS00	de
N	Nossa	NP00000	nossa
Sra	Senhora	NP00000	senhor
dos	dos	SPS00+DA0MP0	de+o
Anjos	Anjos	NP00000	anjos
de	de	SPS00	de
Brancanes	Brancanes	NP00000	brancanes
	,	Fc	,
em	em	SPS00	em
4	4	Z	4
de	de	SPS00	de
Março	março	NCMS000	março
de	de	SPS00	de
1724	1724	Z	1724
@	anos	NCMP000	ano
M	Muito	RQ	muito
Rdo	Reverendo	AQ0MS0	reverendo
Pe	Padre	NP00000	padre
Dor	Doutor	NP00000	doutor
e	e	CC	e
Sor	Senhor	NP00000	senhor
Prior	Prior	NP00000	prior
de	de	SPS00	de
S	São	NP00000	são
Julião	Julião	NP00000	julião
Menor	Menor	AQ0CS0	menor
Servo	servo	NCMS000	servo
e	e	CC	e
mais	mais	RC	mais
obrigado	obrigado	VMP00SM	obrigar
de	de	SPS00	de
Vmce	VM	NP00000	VM
	,	Fc	,
Fr	Frei	NP00000	frei
Mel	Manuel	NP00000	manuel
das	das	SPS00+DA0FP0	de+o
Onze	Onze	NP00000	onze
mil	Mil	NP00000	mil
Virgens	Virgens	NP00000	virgens
