J	Jesus	NP00000	jesus
esplicar	explicar	VMN0000	explicar
	.	Fp	.
so	Só	RG	só
dis	diz	VMIP3S0	dizer
	:	Fp	:
	«	Fra	«
q	Que	CS	que
bom	bom	AQ0MS0	bom
dar	dar	VMN0000	dar
mta	muita	DI0FS0	muito
mama	mama	NCFS000	mama
ao	ao	SPS00+DA0MS0	a+o
esposo	esposo	NCMS000	esposo
e	e	CC	e
a	a	SPS00	a
toda	toda	DI0FS0	todo
a	a	PR0CN000	o
santicima	Santíssima	NP00000	santo
trindade	Trindade	NP00000	trindade
	!	Fa	!
	»	Frt	»
	.	Fp	.
mto	Muito	RQ	muito
pode	pode	VMIP3S0	poder
este	este	DD0MS0	este
Sor	Senhor	NP00000	senhor
q	que	PR0CN000	que
	,	Fc	,
sentindo	sentindo	VMG0000	,
fenes	Fénix	NP00000	fénix
mamar	mamar	VMN0000	mamar
	,	Fc	,
e	e	CC	e
lhe	lhe	PP3CSD00	lhe
tirava	tirava	VMII0S0	tirar
della	dela	SPS00+PP3FS000	de+ele
e	e	CC	e
juntamte	juntamente	RG	juntamente
lhe	lhe	PP3CSD00	lhe
dava	dava	VMII0S0	dar
	,	Fc	,
q	que	CS	que
claramte	claramente	RG	claramente
o	o	PP3MSA00	o
precebia	percebia	VMII0S0	perceber
asim	assim	RG	assim
	.	Fp	.
e	E	CC	e
davalhe	dava-lhe	CC	e
com	com	SPS00	com
tanta	tanta	DI0FS0	tanto
abundancia	abundância	NCFS000	abundância
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
parecia	parecia	VMII0S0	parecer
sua	sua	DP3FS0	seu
alma	alma	NCFS000	alma
hũa	uma	DI0FS0	um
bem aventuransa	bem-aventurança	NCFS000	um
	.	Fp	.
e	E	CC	e
não	não	RN	não
so	só	RG	só
o	o	DA0MS0	o
D	divino	AQ0MS0	divino
esposo	esposo	NCMS000	esposo
Des	Deus	NP00000	deus
Pe	Padre	NP00000	padre
como	como	CS	como
tanbem	também	RG	também
o	o	DA0MS0	o
D	divino	AQ0MS0	divino
r	rei	NCMS000	rei
	,	Fc	,
e	e	CC	e
o	o	DA0MS0	o
D	divino	AQ0MS0	divino
amor	amor	NCMS000	amor
Des	Deus	NP00000	deus
	,	Fc	,
espirito	Espírito	NP00000	espírito
Sto	Santo	NP00000	santo
	,	Fc	,
e	e	CC	e
a	a	DA0FS0	o
soberana	soberana	AQ0FS0	soberano
Rainha	rainha	NCFS000	rainha
dos	dos	SPS00+DA0MP0	de+o
anjos	anjos	NCMP000	anjo
	,	Fc	,
e	e	CC	e
todos	todos	DI0MP0	todo
os	os	DA0MP0	o
bem aventurados	bem-aventurados	NCMP000	bem-aventurado
q	que	PR0CN000	que
asim	assim	RG	assim
dis	diz	VMIP3S0	dizer
se	se	P00CN000	se
ficerão	fizeram	VMIS3P0	fazer
gdes	grandes	AQ0CP0	grande
festas	festas	NCFP000	festa
em	em	SPS00	em
seo	seu	DP3MS0	seu
fundo	fundo	NCMS000	fundo
	.	Fp	.
não	Não	RN	não
sebe	sabe	VMIP3S0	saber
esplicar	explicar	VMN0000	explicar
fenes	Fénix	NP00000	fénix
o	o	DA0MS0	o
como	como	CS	como
sentia	sentia	VMIS3S0	sentir
estas	estas	DD0FP0	este
festas	festas	NCFP000	festa
	.	Fp	.
mando	Mando	VMIP1S0	mandar
onze	onze	Z	onze
filhos	filhos	NCMP000	filho
a	a	SPS00	a
meo	meu	DP1MSS	meu
pai	pai	NCMS000	pai
	.	Fp	.
fica	Fica	VMIP3S0	ficar
ca	cá	RG	cá
o	o	DA0MS0	o
meo	meu	DP1MSS	meu
jafier	Xavier	NP00000	xavier
	,	Fc	,
q	que	PR0CN000	que
foi	foi	VMIS3S0	ir
o	o	DA0MS0	o
q	que	PR0CN000	que
me	me	PP1CS000	me
deo	deu	VMIS3S0	dar
maior	maior	AQ0CS0	maior
parto	parto	NCMS000	maior
	,	Fc	,
pa	para	SPS00	para
Des	Deus	NP00000	deus
	.	Fp	.
pareselhe	Parece-lhe	VMIP3S0+PP3CSD00	parecer+lhe
a	a	SPS00	a
fenes	Fénix	NP00000	fénix
q	que	CS	que
anda	ainda	RG	ainda
tem	tem	VMIP3S0	ter
vivas	vivas	NCFP000	viva
n	na	SPS00+DA0FS0	em+o
alma	alma	NCFS000	alma
as	as	DA0FP0	o
feridas	feridas	NCFP000	ferida
q	que	PR0CN000	que
elle	ele	PP3MS000	ele
lhe	lhe	PP3CSD00	lhe
fes	fez	VMIS3S0	fazer
	.	Fp	.
e	E	CC	e
asim	assim	RG	assim
o	o	PP3MSA00	o
deixa	deixa	VMIP3S0	deixar
em	em	SPS00	em
sua	sua	DP3FS0	seu
conpanhia	companhia	NCFS000	companhia
pa	para	SPS00	para
se	se	CS	se
vingar	vingar	VMN0000	vingar
delle	dele	SPS00+PP3MS000	de+ele
	.	Fp	.
todos	Todos	PI0MP000	todo
sentio	sentiu	VMIS3S0	sentir
recebia	recebia	VMII0S0	receber
sua	sua	DP3FS0	seu
alma	alma	NCFS000	alma
do	do	SPS00+DA0MS0	de+o
D	divino	NCMS000	divino
amte	ante	SPS00	ante
das	das	SPS00+DA0FP0	de+o
asas	asas	NCFP000	asa
	.	Fp	.
agora	Agora	RG	agora
os	os	PP3MSA00	o
obrigo	obrigo	VMIP1S0	obrigar
a	a	SPS00	a
todos	todos	PI0MP000	todo
vam	vão	VMIP3P0	ir
queimar	queimar	VMN0000	queimar
os	os	DA0MP0	o
meos	meus	DP1MPS	meu
irmaos	irmãos	NCMP000	irmão
filhos	filhos	NCMP000	filho
de	de	SPS00	de
meo	meu	DP1MSS	meu
pai	pai	NCMS000	pai
no	no	SPS00+DA0MS0	em+o
D	divino	AQ0MS0	divino
fogo	fogo	NCMS000	fogo
	.	Fp	.
e	E	CC	e
lhe	lhe	PP3CSD00	lhe
emcomendo	encomendo	VMIP1S0	encomendar
mto	muito	RQ	muito
as	as	DA0FP0	o
emlustrasois	ilustrações	NCFP000	ilustração
de	de	SPS00	de
todas	todas	DI0FP0	todo
as	as	DA0FP0	o
criaturas	criaturas	NCFP000	criatura
nacidas	nascidas	VMP00PF	nascer
em	em	SPS00	em
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
mundo	mundo	NCMS000	mundo
	,	Fc	,
e	e	CC	e
as	as	DA0FP0	o
naos	naus	NCFP000	nau
da	da	SPS00+DA0FS0	de+o
india	Índia	NP00000	índia
	,	Fc	,
e	e	CC	e
os	os	DA0MP0	o
nosos	nossos	DP1MPP	nosso
mencionarios	missionários	NCMP000	missionário
	,	Fc	,
suas	suas	DP3FP0	seu
tensois	tensões	NCFP000	tensão
e	e	CC	e
coracois	corações	NCMP000	coração
	,	Fc	,
e	e	CC	e
o	o	DA0MS0	o
bem	bem	NCMS000	bem
	,	Fc	,
fruto	fruto	NCMS000	fruto
de	de	SPS00	de
suas	suas	DP3FP0	seu
misois	missões	NCFP000	missão
	.	Fp	.
e	E	CC	e
não	não	RN	não
me	me	PP1CS000	me
poso	posso	VMIP1S0	poder
deter	deter	VMN0000	deter
mais	mais	RC	mais
	.	Fp	.
aDes	Adeus	I	adeus
	.	Fp	.
f	Fénix	NP00000	fénix
