Meu	Meu	DP1MSS	meu
temsam	tenção	NCFS000	tenção
ficar	ficar	VMN0000	ficar
com	com	SPS00	com
eles	eles	PP3MP000	ele
	,	Fc	,
q	que	CS	que
se	se	P00CN000	se
me	me	PP1CS000	me
da	dá	VMIP3S0	dar
diso	disso	SPS00+PD0NN000	de+isso
	!	Fa	!
o	O	DA0MS0	o
q	que	PR0CN000	que
me	me	PP1CS000	me
mandar	mandar	VMSF0S0	mandar
e	e	CC	e
porguntra	perguntar	VMSF0S0	perguntar
o	o	DA0MS0	o
q	que	PR0CN000	que
he	é	VSIP3S0	ser
q	que	CS	que
eu	eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
maadava	mandava	VMII0S0	mandar
dizer	dizer	VMN0000	dizer
hera	era	VSII0S0	ser
q	que	CS	que
meu	meu	DP1MSS	meu
pai	pai	NCMS000	pai
não	não	RN	não
tem	tem	VMIP3S0	ter
dodostes	dotes	NCMP000	dote
para	para	SPS00	para
me	me	PP1CS000	me
dar	dar	VMN0000	dar
o	o	DA0MS0	o
dinheiro	dinheiro	NCMS000	dinheiro
	.	Fp	.
para	Para	SPS00	para
milhor	melhor	RC	melhor
dizer	dizer	VMN0000	dizer
q	que	CS	que
qm	quem	PR0CN000	quem
me	me	PP1CS000	me
quizer	quiser	VMSF0S0	querer
he	é	VSIP3S0	ser
a	a	DA0FS0	o
minha	minha	DP1FSS	meu
pesoa	pessoa	NCFS000	pessoa
	,	Fc	,
sem	sem	SPS00	sem
mais	mais	RC	mais
nada	nada	PI0NN00N	nada
	.	Fp	.
isto	Isto	PD0NN000	isto
he	é	VSIP3S0	ser
o	o	DA0MS0	o
q	que	PR0CN000	que
mendei	mandei	VMIS1S0	mandar
dizer	dizer	VMN0000	dizer
no	no	SPS00+DA0MS0	em+o
outro	outro	DI0MS0	outro
escrito	escrito	NCMS000	escrito
	,	Fc	,
q	que	CS	que
me	me	PP1CS000	me
parese	parece	VMIP3S0	parecer
posivel	possível	NCMS000	possível
não	não	RN	não
o	o	PP3MSA00	o
emtender	entender	VMN0000	entender
poroq	porque	CS	porque
nem	nem	CCN	nem
sequer	sequer	RG	sequer
huma	uma	DI0FS0	um
palavar	palavra	NCFS000	palavra
respondeo	respondeu	VMIS3S0	responder
e	e	CC	e
me	me	PP1CS000	me
parese	parece	VMIP3S0	parecer
q	que	CS	que
hera	era	VSII0S0	ser
resposta	resposta	NCFS000	resposta
o	o	DA0MS0	o
q	que	PR0CN000	que
me	me	PP1CS000	me
mandava	mandava	VMII0S0	mandar
dizer	dizer	VMN0000	dizer
o	ou	CC	ou
proguntra	perguntar	VMN0000	perguntar
q	que	CS	que
lhe	lhe	PP3CSD00	lhe
não	não	RN	não
respondo	respondo	VMIP1S0	responder
em	em	SPS00	em
tremos	termos	NCMP000	termo
menos	menos	RC	menos
verdade	verdade	NCFS000	verdade
q	que	CS	que
lhe	lhe	PP3CSD00	lhe
respondo	respondo	VMIP1S0	responder
como	como	CS	como
deve	deve	VMIP3S0	dever
ser	ser	VSN0000	ser
	.	Fp	.
agora	Agora	RG	agora
	,	Fc	,
se	se	CS	se
quer	quer	VMIP3S0	querer
saber	saber	VMN0000	saber
mais	mais	RC	mais
alguma	alguma	DI0FS0	algum
couza	coisa	NCFS000	coisa
	,	Fc	,
pode	pode	VMIP3S0	poder
mandalo	mandá-lo	VMN0000+PP3MSA00	mandar+o
proguntra	perguntar	VMN0000	perguntar
	,	Fc	,
q	que	CS	que
a	a	SPS00	a
tudo	tudo	PI0NN000	tudo
lhe	lhe	PP3CSD00	lhe
he	hei	VMIP1S0	haver
de	de	SPS00	de
dar	dar	VMN0000	dar
resposta	resposta	NCFS000	resposta
o	ou	CC	ou
dizer	dizer	VMN0000	dizer
q	que	CS	que
tenho	tenho	VMIP1S0	ter
outros	outros	DI0MP0	outro
codados	cuidados	NCMP000	cuidado
	.	Fp	.
vmce	VM	NP00000	VM
julgase	julga-se	VMIP3S0+P00CN000	julgar+se
pro	por	SPS00	por
si	si	PP3CNO00	si
	,	Fc	,
q	que	CS	que
eu	eu	PP1CSN00	eu
não	não	RN	não
quero	quero	VMIP1S0	querer
home	homem	NCMS000	homem
para	para	SPS00	para
pasar	passar	VMN0000	passar
tempo	tempo	NCMS000	tempo
	,	Fc	,
senão	senão	CC	senão
para	para	SPS00	para
cazar	casar	VMN0000	casar
	.	Fp	.
e	E	CC	e
se	se	CS	se
vmce	VM	NP00000	VM
asim	assim	RG	assim
quer	quer	VMIP3S0	querer
não	não	RN	não
esteja	esteja	VMSP0S0	estar
dizendo	dizendo	VMG0000	dizer
o	o	DA0MS0	o
q	que	PR0CN000	que
não	não	RN	não
he	é	VSIP3S0	ser
	,	Fc	,
q	que	CS	que
a	a	SPS00	a
ser	ser	VSN0000	ser
seu	seu	DP3MS0	seu
gosto	gosto	NCMS000	gosto
ja	já	RG	já
lhe	lhe	PP3CSD00	lhe
dise	disse	VMIS3S0	dizer
hera	era	VSII0S0	ser
meu	meu	PX1MS0S0	meu
	.	Fp	.
e	E	CC	e
	,	Fc	,
a	a	SPS00	a
xigrase	chegar-se	VMN0000+P00CN000	chegar+se
a	a	SPS00	a
fazer	fazer	VMN0000	fazer
	,	Fc	,
ha	há	VMIP3S0	haver
de	de	SPS00	de
ser	ser	VSN0000	ser
para	para	SPS00	para
me	me	PP1CS000	me
pro	pôr	VMN0000	pôr
logo	logo	RG	logo
na	na	SPS00+DA0FS0	em+o
minha	minha	DP1FSS	meu
caza	casa	NCFS000	casa
	,	Fc	,
q	que	CS	que
meus	meus	DP1MPS	meu
pais	pais	NCMP000	pai
não	não	RN	não
ha	há	VMIP3S0	haver
de	de	SPS00	de
querer	querer	VMN0000	querer
q	que	CS	que
fique	fique	VMSP0S0	ficar
em	em	SPS00	em
caza	casa	NCFS000	casa
nem	nem	CCN	nem
eu	eu	PP1CSN00	eu
quero	quero	VMIP1S0	querer
	,	Fc	,
q	que	CS	que
para	para	SPS00	para
os	os	PP3MPA00	o
sofre	sofrer	VMN0000	sofrer
so	só	RG	só
estou	estou	VMIP1S0	estar
frata	farta	AQ0FS0	farto
eu	eu	PP1CSN00	eu
	.	Fp	.
e	E	CC	e
	,	Fc	,
ja	já	RG	já
agora	agora	RG	agora
	,	Fc	,
se	se	CS	se
ja	já	RG	já
me	me	PP1CS000	me
emtende	entende	VMIP3S0	entender
o	o	DA0MS0	o
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
digo	digo	VMIP1S0	dizer
	,	Fc	,
o	ou	CC	ou
se	se	CS	se
fas	faz	VMIP3S0	fazer
q	que	CS	que
não	não	RN	não
presebe	percebe	VMIP3S0	perceber
	,	Fc	,
e	e	CC	e
deste	deste	SPS00+DD0MS0	de+este
quero	quero	VMIP1S0	querer
resposta	resposta	NCFS000	resposta
de	de	SPS00	de
tudo	tudo	PI0NN000	tudo
para	para	SPS00	para
saber	saber	VMN0000	saber
na	na	SPS00+DA0FS0	em+o
lei	lei	NCFS000	lei
em	em	SPS00	em
q	que	PR0CN000	que
he	hei	VMIP1S0	haver
de	de	SPS00	de
viver	viver	VMN0000	viver
	.	Fp	.
Desta	Desta	SPS00+PD0FS000	de+este
mto	muito	RQ	muito
	,	Fc	,
a	a	DA0FS0	o
mto	muito	RQ	muito
emte	até	SPS00	até
a	à	SPS00+DA0FS0	a+o
morte	morte	NCFS000	morte
frime	firme	AQ0CS0	firme
ha	há	VMIP3S0	haver
de	de	SPS00	de
ser	ser	VSN0000	ser
mais	mais	RC	mais
de	de	SPS00	de
q	que	PR0CN000	que
vmce	VM	NP00000	VM
	,	Fc	,
g	Gertrudes	NP00000	gertrudes
desde	Desde	SPS00	desde
qarta fera	quarta-feira	NCFS000	quarta-feira
q	que	CS	que
esta	está	VMIP3S0	estar
feto	feito	VMP00SM	fazer
	.	Fp	.
