10	10	Z	10
couza	coisa	NCFS000	coisa
de	de	SPS00	de
caza	casa	NCFS000	casa
,	,	Fc	,
e	e	CC	e
não	não	RN	não
lhe	lhe	PP3CSD00	lhe
falta	falta	VMIP3S0	faltar
nada	nada	PI0NN00N	nada
mais	mais	RC	mais
q	que	CS	que
ver	ver	VMN0000	ver
a	a	SPS00	a
VM	VM	NP00000	VM
	.	Fp	.
e	E	CC	e
assim	assim	RG	assim
	,	Fp	.
deste	deste	SPS00+DD0MS0	de+este
cuidado	cuidado	NCMS000	cuidado
	,	Fc	,
pode	pode	VMIP3S0	poder
VM	VM	NP00000	VM
estar	estar	VMN0000	estar
livre	livre	AQ0CS0	livre
e	e	CC	e
tratar	tratar	VMN0000	tratar
do	do	SPS00+DA0MS0	de+o
seu	seu	DP3MS0	seu
negco	negócio	NCMS000	negócio
,	.	Fp	.
e	E	CC	e
entendo	entendo	VMIP1S0	entender
está	está	VMIP3S0	estar
melhor	melhor	RC	melhor
q	que	CS	que
em	em	SPS00	em
caza	casa	NCFS000	casa
de	de	SPS00	de
Jozeph	José	NP00000	josé
de	de	SPS00	de
Govea	Gouveia	NP00000	gouveia
	,	Fc	,
pa	para	SPS00	para
onde	onde	PA000000	onde
VM	VM	NP00000	VM
queria	queria	VMII0S0	querer
q	que	CS	que
ella	ela	PP3FS000	ele
fosse	fosse	VMSI0S0	ir
,	.	Fp	.
e	E	CC	e
	,	Fc	,
qdo	quando	CS	quando
não	não	RN	não
fora	fora	VMIM0S0	ir
a	a	SPS00	a
caza	casa	NCFS000	casa
de	de	SPS00	de
minha	minha	DP1FSS	meu
Irman	irmã	NCFS000	irmão
	,	Fc	,
estava	estava	VMII0S0	estar
a	a	DA0FS0	o
minha	minha	PX1FS0S0	meu
com	com	SPS00	com
a	a	DA0FS0	o
porta	porta	NCFS000	porta
aberta	aberta	AQ0FSP	aberto
pa	para	SPS00	para
a	a	PP3FSA00	o
receber	receber	VMN0000	receber
e	e	CC	e
favorecella	favorecê-la	VMN0000+PP3FSA00	favorecer+o
em	em	SPS00	em
tudo	tudo	PI0NN000	tudo
o	o	DA0MS0	o
q	que	PR0CN000	que
pudesse	pudesse	VMSI0S0	poder
,	.	Fp	.
trate	Trate	VMSP0S0	tratar
	,	Fc	,
VM	VM	NP00000	VM
	,	Fc	,
do	do	SPS00+DA0MS0	de+o
seu	seu	DP3MS0	seu
augmto	aumento	NCMS000	aumento
e	e	CC	e
	,	Fc	,
en	em	SPS00	em
toda	toda	DI0FS0	todo
a	a	DA0FS0	o
ocupasão	ocupação	NCFS000	ocupação
q	que	PR0CN000	que
tiver	tiver	VMSF0S0	ter
	,	Fc	,
seja	seja	VSSP0S0	ser
sempre	sempre	RG	sempre
mto	muito	RQ	muito
verdadeiro	verdadeiro	AQ0MS0	verdadeiro
	,	Fc	,
bem	bem	RG	bem
procedido	procedido	VMP00SM	proceder
	.	Fp	.
e	E	CC	e
o	o	DA0MS0	o
q	que	PR0CN000	que
mais	mais	RC	mais
he	é	VSIP3S0	ser
temente	temente	AQ0CS0	temente
a	a	SPS00	a
Ds	Deus	NP00000	deus
	,	Fc	,
o	o	DA0MS0	o
q	que	PR0CN000	que
o	o	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
Snr	Senhor	NP00000	senhor
O	o	PP3MSA00	o
ajudara	ajudará	VMIF3S0	ajudar
	.	Fp	.
ahi	Aí	RG	aí
vai	vai	VMIP3S0	ir
junta	junta	AQ0FS0	junto
essa	essa	DD0FS0	esse
carta	carta	NCFS000	carta
	,	Fc	,
de	de	SPS00	de
favor	favor	NCMS000	favor
	,	Fc	,
pa	para	SPS00	para
a	a	DA0FS0	o
sna	senhora	NP00000	senhor
D	dona	NP00000	dona
Guiomar	Guiomar	NP00000	guiomar
de	de	SPS00	de
Britto	Brito	NP00000	brito
	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
mer	mulher	NCFS000	mulher
do	do	SPS00+DA0MS0	de+o
mestre	mestre	NCMS000	mestre
de	de	SPS00	de
campo	campo	NCMS000	campo
	.	Fp	.
e	E	CC	e
Benedita	Benedita	NP00000	benedita
remete	remete	VMIP3S0	remeter
a	a	SPS00	a
VM	VM	NP00000	VM
Outras	outras	PI0FP000	outro
	,	Fc	,
q	que	CS	que
todas	todas	PI0FP000	todo
se	se	P00CN000	se
procura-rão	procuraram	VMIS3P0	procurar
com	com	SPS00	com
mta	muita	DI0FS0	muito
diligsa	diligência	NCFS000	diligência
e	e	CC	e
en	em	SPS00	em
tudo	tudo	PI0NN000	tudo
obrarão	obraram	VMIS3P0	obrar
alguã	alguma	DI0FS0	algum
couza	coisa	NCFS000	coisa
	.	Fp	.
a	A	DA0FS0	o
certidão	certidão	NCFS000	certidão
da	da	SPS00+DA0FS0	de+o
cavalaria	cavalaria	NCFS000	cavalaria
não	não	RN	não
a	a	PP3FSA00	o
quizerão	quiseram	VMIS3P0	querer
passar	passar	VMN0000	passar
	.	Fp	.
farei	Farei	VMIF1S0	fazer
toda	toda	DI0FS0	todo
a	a	DA0FS0	o
diliga	diligência	NCFS000	diligência
pella	pela	SPS00+PP3FSA00	por+o
alcansar	alcançar	VMN0000	alcançar
	,	Fc	,
pa	para	SPS00	para
a	a	PP3FSA00	o
remeter	remeter	VMN0000	remeter
pa	para	SPS00	para
o	o	DA0MS0	o
anno	ano	NCMS000	ano
q	que	PR0CN000	que
vem	vem	VMIP3S0	vir
.	.	Fp	.
Sinto	Sinto	VMIP1S0	sentir
q	que	CS	que
VM	VM	NP00000	VM
tivesse	tivesse	VMSI0S0	ter
tão	tão	RC	tão
mas	más	AQ0FP0	mau
novas	novas	NCFP000	nova
do	do	SPS00+DA0MS0	de+o
sor	Senhor	NP00000	senhor
Irmão	irmão	NCMS000	irmão
	,	Fc	,
q	que	PR0CN000	que
queira	queira	VMSP0S0	querer
Ds	Deus	NP00000	deus
q	que	CS	que
sejão	sejam	VSSP3P0	ser
falssas	falsas	AQ0FP0	falso
	,	Fc	,
e	e	CC	e
q	que	CS	que
o	o	PP3MSA00	o
possa	possa	VMSP0S0	poder
a	a	SPS00	a
VM	VM	NP00000	VM
ajudar	ajudar	VMN0000	ajudar
a	a	SPS00	a
viver	viver	VMN0000	viver
	.	Fp	.
e	E	CC	e
pella	pela	SPS00+DA0FS0	por+o
pressa	pressa	NCFS000	pressa
não	não	RN	não
dar	dar	VMN0000	dar
mais	mais	RC	mais
lugar	lugar	NCMS000	lugar
fico	fico	VMIP1S0	ficar
mto	muito	RQ	muito
pa	para	SPS00	para
servir	servir	VMN0000	servir
a	a	SPS00	a
VM	VM	NP00000	VM
	,	Fc	,
q	que	PR0CN000	que
Ds	Deus	NP00000	deus
gde	guarde	VMSP0S0	guardar
	,	Fc	,
etc	etc	NCMS000	etc
	.	Fp	.
Amo	Amigo	NCMS000	amigo
e	e	CC	e
mto	muito	RQ	muito
serv	servo	AQ0MS0	servo
obrigado	obrigado	VMP00SM	obrigar
	,	Fc	,
Antonio	António	NP00000	antónio
da	da	SPS00+DA0FS0	de+o
Costa	Costa	NP00000	costa
Salgado	Salgado	NP00000	salgado
