Mto	Muito	RQ	muito
vendeo	vendeu	VMIS3S0	vender
q	que	CS	que
a	a	DA0FS0	o
da	dita	VMP00SF	dizer
Imagem	imagem	NCFS000	imagem
estava	estava	VMII0S0	estar
mto	muito	RQ	muito
ao	ao	SPS00+DA0MS0	a+o
vivo	vivo	AQ0MS0	vivo
e	e	CC	e
elle	ele	PP3MS000	ele
a	a	PP3FSA00	o
queria	queria	VMII0S0	querer
mais	mais	RC	mais
ao	ao	SPS00+DA0MS0	a+o
morto	morto	NCMS000	morto
,	.	Fp	.
porem	Porém	RG	porém
	,	Fc	,
q	que	CS	que
elle	ele	PP3MS000	ele
a	a	DA0FS0	o
poria	poria	NCFS000	poria
mais	mais	CC	mais
ao	ao	SPS00+DA0MS0	a+o
morto	morto	VMP00SM	morrer
dandolhe	dando-lhe	VMG0000+PP3CSD00	dar+lhe
Com	com	SPS00	com
hũa	uma	DI0FS0	um
enxada	enxada	NCFS000	enxada
na	na	SPS00+DA0FS0	em+o
Cabeça	cabeça	NCFS000	cabeça
;	.	Fp	.
ao	Ao	SPS00+DA0MS0	a+o
despoes	depois	RG	depois
	,	Fc	,
no	no	SPS00+DA0MS0	em+o
mesmo	mesmo	AQ0MS0	mesmo
tempo	tempo	NCMS000	tempo
ou	ou	CC	ou
pouco	pouco	NCMS000	pouco
despoes	depois	RG	depois
	,	Fc	,
estando	estando	VMG0000	estar
o	o	PP3MSA00	o
deLato	delato	VMIP1S0	delatar
em	em	SPS00	em
Caza	casa	NCFS000	casa
delle	dele	SPS00+PP3MS000	de+ele
denunciante	denunciante	NCCS000	denunciante
fazendo	fazendo	VMG0000	fazer
a	a	DA0FS0	o
barba	barba	NCFS000	barba
	,	Fc	,
disse	disse	VMIS3S0	dizer
q	que	CS	que
havia	havia	VMII0S0	haver
de	de	SPS00	de
tirar	tirar	VMN0000	tirar
de	de	SPS00	de
Caza	casa	NCFS000	casa
a	a	SPS00	a
sua	sua	DP3FS0	seu
Imagem	imagem	NCFS000	imagem
q	que	PR0CN000	que
tinha	tinha	VMII0S0	ter
de	de	SPS00	de
Cristo	Cristo	NP00000	cristo
Crucificado	Crucificado	VMP00SM	crucificar
e	e	CC	e
escondela	escondê-la	CC	e
em	em	SPS00	em
hum	um	DI0MS0	um
palheiro	palheiro	NCMS000	palheiro
porq	porque	CS	porque
sua	sua	DP3FS0	seu
mer	mulher	NCFS000	mulher
não	não	RN	não
fazia	fazia	VMII0S0	fazer
outra	outra	DI0FS0	outro
Couza	coisa	NCFS000	coisa
mais	mais	CC	mais
q	que	CS	que
estar	estar	VMN0000	estar
a	a	SPS00	a
Chorar	chorar	VMN0000	chorar
diante	diante	RG	diante
della	dela	SPS00+PP3FS000	de+ele
,	,	Fc	,
e	e	CC	e
q	que	CS	que
isso	isso	PD0NN000	isso
erão	eram	VSII3P0	ser
Lagrimas	lágrimas	NCFP000	lágrima
de	de	SPS00	de
Moisés	Moisés	NP00000	moisés
,	.	Fp	.
e	E	CC	e
isto	isto	PD0NN000	isto
mesmo	mesmo	RG	mesmo
na	na	SPS00+DA0FS0	em+o
mesma	mesma	AQ0FS0	mesmo
oCazião	ocasião	NCFS000	ocasião
lhe	lhe	PP3CSD00	lhe
ouvirão	ouviram	VMIS3P0	ouvir
Ma	Maria	NP00000	maria
Coutinha	Coutinha	NP00000	coutinha
	,	Fc	,
mer	mulher	NCFS000	mulher
delle	dele	SPS00+PP3MS000	de+ele
denunciante	denunciante	NCCS000	denunciante
	,	Fc	,
e	e	CC	e
seu	seu	DP3MS0	seu
Cunhado	cunhado	NCMS000	cunhado
Mel	Manuel	NP00000	manuel
Alv	Álvares	NP00000	álvares
Couto	Coutinho	NP00000	coutinho
	,	Fc	,
q	que	PR0CN000	que
ao	ao	SPS00+DA0MS0	a+o
deLato	delato	VMIP1S0	delatar
fazia	fazia	VMII0S0	fazer
a	a	DA0FS0	o
barba	barba	NCFS000	barba
,	.	Fp	.
e	E	CC	e
q	que	CS	que
dava	dava	VMII0S0	dar
esta	esta	DD0FS0	este
denunciação	denunciação	NCFS000	denunciação
bem	bem	RG	bem
verdadramte	verdadeiramente	RG	verdadeiramente
	.	Fp	.
e	E	CC	e
assignou	assinou	VMIS3S0	assinar
de	de	SPS00	de
seu	seu	DP3MS0	seu
sinal	sinal	NCMS000	sinal
Costumado	costumado	VMP00SM	costumar
.	.	Fp	.
Porto	Porto	NP00000	porto
	,	Fc	,
23	23	Z	23
de	de	SPS00	de
Agosto	agosto	NCMS000	agosto
de	de	SPS00	de
1723	1723	Z	1723
.	.	Fp	.
De	De	SPS00	de
Joseph	José	NP00000	josé
de	de	SPS00	de
Olivra	Oliveira	NP00000	oliveira
Despoes	Depois	RG	depois
	,	Fc	,
em	em	SPS00	em
os	os	DA0MP0	o
vinte	vinte	Z	vinte
e	e	CC	e
sinco	cinco	Z	cinco
deste	deste	SPS00+DD0MS0	de+este
mes	mês	NCMS000	mês
	,	Fc	,
apareçeo	apareceu	VMIS3S0	aparecer
Ma	Maria	NP00000	maria
Couta	Coutinha	NP00000	coutinha
	,	Fc	,
mer	mulher	NCFS000	mulher
do	do	SPS00+DA0MS0	de+o
Sobredo	sobredito	VMP00SM	sobredizer
Jozeph	José	NP00000	josé
de	de	SPS00	de
Olivra	Oliveira	NP00000	oliveira
	,	Fc	,
e	e	CC	e
disse	disse	VMIS3S0	dizer
q	que	CS	que
denunciava	denunciava	VMII0S0	denunciar
ao	ao	SPS00+DA0MS0	a+o
do	dito	VMP00SM	dizer
João	João	NP00000	joão
Glz	Gonçalves	NP00000	gonçalves
Nogra	Nogueira	NP00000	nogueira
porq	porque	CS	porque
haverá	haverá	VMIF3S0	haver
quatro	quatro	Z	quatro
annos	anos	NCMP000	ano
	,	Fc	,
indo	indo	VMG0000	ir
ella	ela	PP3FS000	ele
denunciante	denunciante	NCCS000	denunciante
a	a	SPS00	a
Caza	casa	NCFS000	casa
do	do	SPS00+DA0MS0	de+o
deLato	delato	VMIP1S0	delatar
por	por	SPS00	por
Curiozide	curiosidade	NCFS000	curiosidade
de	de	SPS00	de
ver	ver	VMN0000	ver
hũa	uma	DI0FS0	um
Imagem	imagem	NCFS000	imagem
de	de	SPS00	de
Cristo	Cristo	NP00000	cristo
q	que	CS	que
elle	ele	PP3MS000	ele
tinha	tinha	VAII0S0	ter
Comprado	comprado	VMP00SM	comprar
,	,	Fc	,
este	este	DD0MS0	este
lhe	lhe	PP3CSD00	lhe
dissera	dissera	VMIM0S0	dizer
q	que	CS	que
a	a	DA0FS0	o
da	dita	VMP00SF	dizer
imagem	imagem	NCFS000	imagem
estava	estava	VMII0S0	estar
mto	muito	RQ	muito
ao	ao	SPS00+DA0MS0	a+o
vivo	vivo	AQ0MS0	vivo
e	e	CC	e
elle	ele	PP3MS000	ele
a	a	PP3FSA00	o
queria	queria	VMII0S0	querer
mais	mais	RC	mais
ao	ao	SPS00+DA0MS0	a+o
morto	morto	NCMS000	morto
,	,	Fc	,
mais	mais	CC	mais
q	que	CS	que
isso	isso	PD0NN000	isso
tinha	tinha	VMII0S0	ter
Remedio	remédio	NCMS000	remédio
	,	Fc	,
q	que	PR0CN000	que
era	era	VSII0S0	ser
darlhe	dar-lhe	VMN0000+PP3CSD00	dar+lhe
Com	com	SPS00	com
hũa	uma	DI0FS0	um
enxada	enxada	NCFS000	enxada
na	na	SPS00+DA0FS0	em+o
Cabeça	cabeça	NCFS000	cabeça
,	.	Fp	.
e	E	CC	e
tambem	também	RG	também
denunciava	denunciava	VMII0S0	denunciar
do	do	SPS00+DA0MS0	de+o
deLato	delato	VMIP1S0	delatar
dizer	dizer	VMN0000	dizer
na	na	SPS00+DA0FS0	em+o
sobreda	sobredita	AQ0FSP	sobredito
oCazião	ocasião	NCFS000	ocasião
do	do	SPS00+DA0MS0	de+o
fazer	fazer	VMN0000	fazer
da	da	SPS00+DA0FS0	de+o
barba	barba	NCFS000	barba
q	que	PR0CN000	que
esconderia	esconderia	VMIC0S0	esconder
a	a	DA0FS0	o
Imagem	imagem	NCFS000	imagem
no	no	SPS00+DA0MS0	em+o
palheiro	palheiro	NCMS000	palheiro
por	por	SPS00	por
sua	sua	DP3FS0	seu
mer	mulher	NCFS000	mulher
não	não	RN	não
estar	estar	VMN0000	estar
a	a	SPS00	a
chorar	chorar	VMN0000	chorar
diante	diante	RG	diante
della	dela	SPS00+PP3FS000	de+ele
porq	porque	CS	porque
erão	eram	VSII3P0	ser
Lagrimas	lágrimas	NCFP000	lágrima
de	de	SPS00	de
Moizes	Moisés	NP00000	moisés
,	.	Fp	.
E	E	CC	e
q	que	CS	que
bem	bem	RG	bem
e	e	CC	e
verdadramte	verdadeiramente	RG	verdadeiramente
dava	dava	VMII0S0	dar
a	a	DA0FS0	o
dta	dita	NCFS000	dita
denunciação	denunciação	NCFS000	denunciação
	.	Fp	.
e	E	CC	e
me	me	PP1CS000	me
pedio	pediu	VMIS3S0	pedir
q	que	CS	que
assignasse	assinasse	VMSI0S0	assinar
por	por	SPS00	por
ella	ela	PP3FS000	ele
.	,	Fc	,
o	o	DA0MS0	o
q	que	PR0CN000	que
fis	fiz	VMIS1S0	fazer
.	.	Fp	.
Porto	Porto	NP00000	porto
	,	Fc	,
25	25	Z	25
de	de	SPS00	de
Agosto	agosto	NCMS000	agosto
de	de	SPS00	de
1723	1723	Z	1723
	.	Fp	.
Carlos	Carlos	NP00000	carlos
da	da	SPS00+DA0FS0	de+o
Rocha	Rocha	NP00000	rocha
Pra	Pereira	NP00000	pereira
