j	Jesus	NP00000	jesus
emferno	inferno	NCMS000	inferno
q	que	CS	que
em	em	SPS00	em
tal	tal	DD0CS0	tal
comvento	convento	NCMS000	convento
	,	Fc	,
pelas	pelas	SPS00+DA0FP0	por+o
rezois	razões	NCFP000	razão
q	que	PR0CN000	que
	,	Fc	,
estando	estando	VMG0000	estar
nele	nele	SPS00+PP3MS000	em+ele
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
não	não	RN	não
poso	posso	VMIP1S0	poder
comonicar	comunicar	VMN0000	comunicar
	.	Fp	.
q	Que	CS	que
saiba	saiba	VMSP0S0	saber
so	só	RG	só
q	que	CS	que
são	são	VSIP3P0	ser
tão	tão	RC	tão
forsozas	forçosas	AQ0FP0	forçosas
q	que	CS	que
me	me	PP1CS000	me
tem	têm	VAIP3S0	ter
aroinado	arruinado	VMP0000	arruinar
corpo	corpo	NCMS000	corpo
e	e	CC	e
alma	alma	NCFS000	alma
	.	Fp	.
e	E	CC	e
Vmce	VM	NP00000	VM
não	não	RN	não
querendo	querendo	VMG0000	querer
	,	Fc	,
pela	pela	SPS00+DA0FS0	por+o
sua	sua	DP3FS0	seu
virtude	virtude	NCFS000	virtude
quer	quer	VMIP3S0	querer
pelos	pelos	SPS00+DA0MP0	por+o
seus	seus	DP3MP0	seu
vagares	vagares	NCMP000	vagar
	,	Fc	,
q	que	CS	que
ela	ela	PP3FS000	ele
de	de	SPS00	de
todo	todo	RG	todo
se	se	P00CN000	se
perca	perca	VMSP0S0	perder
	,	Fc	,
ora	ora	RG	ora
	,	Fc	,
Snr	senhor	NCMS000	senhor
	,	Fc	,
ou	ou	CC	ou
me	me	PP1CS000	me
de	dê	VMSP0S0	dar
o	o	DA0MS0	o
remedio	remédio	NCMS000	remédio
q	que	PR0CN000	que
so	só	RG	só
he	é	VSIP3S0	ser
comveniente	conveniente	AQ0CS0	conveniente
ou	ou	CC	ou
me	me	PP1CS000	me
aforarei	aforarei	VMIF1S0	aforar
	,	Fc	,
q	que	CS	que
não	não	RN	não
sirei	serei	VSIF1S0	ser
a	a	DA0FS0	o
primeira	primeira	NCFS000	primeira
	.	Fp	.
e	E	CC	e
	,	Fc	,
se	se	CS	se
não	não	RN	não
quer	quer	VMIP3S0	querer
q	que	CS	que
me	me	PP1CS000	me
perca	perca	VMSP0S0	perder
	,	Fc	,
acudame	acuda-me	VMSP0S0+PP1CS000	acudir+me
logo	logo	RG	logo
logo	logo	RG	logo
	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
amor	amor	NCMS000	amor
de	de	SPS00	de
Ds	Deus	NP00000	deus
	.	Fp	.
e	E	CC	e
se	se	CS	se
de	de	SPS00	de
longe	longe	RG	longe
careser	carecer	VMN0000	carecer
do	do	SPS00+DA0MS0	de+o
remedio	remédio	NCMS000	remédio
da	da	SPS00+DA0FS0	de+o
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
,	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
mesmo	mesmo	AQ0MS0	mesmo
Snr	senhor	NCMS000	senhor
me	me	PP1CS000	me
fara	fará	VMIF3S0	fazer
Vmce	VM	NP00000	VM
caridade	caridade	NCFS000	caridade
de	de	SPS00	de
não	não	RN	não
se	se	P00CN000	se
valer	valer	VMN0000	valer
do	do	SPS00+DA0MS0	de+o
correio	correio	NCMS000	correio
	,	Fc	,
q	que	CS	que
tem	tem	VMIP3S0	ter
perigo	perigo	NCMS000	perigo
e	e	CC	e
demora	demora	NCFS000	demora
mandar	mandar	VMN0000	mandar
logo	logo	RG	logo
buscalo	buscá-lo	VMN0000+PP3MSA00	buscar+o
por	por	SPS00	por
hum	um	DI0MS0	um
proprio	próprio	NCMS000	próprio
a	à	SPS00+DA0FS0	a+o
minha	minha	DP1FSS	meu
custa	custa	NCFS000	custa
	,	Fc	,
q	que	CS	que
	,	Fc	,
vindo	vindo	VMG0000	vir
	,	Fc	,
satisfarei	satisfarei	VMIF1S0	satisfazer
logo	logo	RG	logo
,	.	Fp	.
pois	Pois	CS	pois
eu	eu	PP1CSN00	eu
pa	para	SPS00	para
Buscar	buscar	VMN0000	buscar
e	e	CC	e
mandalo	mandá-lo	VMN0000+PP3MSA00	mandar+o
la	lá	RG	lá
a	a	SPS00	a
Vmce	VM	NP00000	VM
pa	para	SPS00	para
q	que	CS	que
o	o	PP3MSA00	o
mande	mande	VMSP0S0	mandar
	,	Fc	,
não	não	RN	não
o	o	PP3MSA00	o
poso	posso	VMIP1S0	poder
fazer	fazer	VMN0000	fazer
sem	sem	SPS00	sem
emcomveninetes	inconvenientes	AQ0CP0	inconveniente
suspeitas	suspeitas	NCFP000	suspeita
	.	Fp	.
e	E	CC	e
demais	demais	RG	demais
istou	estou	VMIP1S0	estar
preza	presa	AQ0FSP	preso
	,	Fc	,
não	não	RN	não
me	me	PP1CS000	me
he	é	VSIP3S0	ser
fasil	fácil	AQ0CS0	fácil
achalo	achá-lo	VMN0000+PP3MSA00	achar+o
,	.	Fp	.
mas	Mas	CC	mas
se	se	CS	se
for	for	VSSF0S0	ser
o	o	DA0MS0	o
sto	Santo	AQ0MS0	santo
tribunal	Tribunal	NP00000	tribunal
	,	Fc	,
seje	seje	VSSP0S0	ser
de	de	SPS00	de
sorte	sorte	NCFS000	sorte
q	que	PR0CN000	que
se	se	P00CN000	se
não	não	RN	não
alcanse	alcance	VMSP0S0	alcançar
	,	Fc	,
nem	nem	CCN	nem
por	por	SPS00	por
sonhos	sonhos	NCMP000	sonho
	,	Fc	,
eu	eu	PP1CSN00	eu
comcorri	concorri	VMIS1S0	concorrer
	.	Fp	.
se	Se	CS	se
não	não	RN	não
	,	Fc	,
emforma	informa	VMIP3S0	informar
de	de	SPS00	de
q	que	CS	que
me	me	PP1CS000	me
vem	vem	VMIP3S0	vir
de	de	SPS00	de
la	lá	RG	lá
buscar	buscar	VMN0000	buscar
por	por	SPS00	por
queicha	queixa	NCFS000	queixa
espesial	especial	AQ0CS0	especial
	,	Fc	,
vindome	vindo-me	VMG0000+PP1CS000	vir+me
chamar	chamar	VMN0000	chamar
a	à	SPS00+DA0FS0	a+o
noitinha	noitinha	NCFS00D	noite
antes	antes	RG	antes
q	que	CS	que
a	a	DA0FS0	o
portaria	portaria	NCFS000	portaria
se	se	P00CN000	se
feche	feche	VMSP0S0	fechar
	,	Fc	,
q	que	CS	que
he	é	VSIP3S0	ser
pelas	pelas	SPS00+DA0FP0	por+o
trindades	trindades	NCFP000	trindade
	,	Fc	,
mandandome	mandando-me	VMG0000+PP1CS000	mandar+me
chamar	chamar	VMN0000	chamar
da	da	SPS00+DA0FS0	de+o
dita	dita	VMP00SF	dizer
portaria	portaria	NCFS000	portaria
	,	Fc	,
dizendome	dizendo-me	VMG0000+PP1CS000	dizer+me
que	que	CS	que
tem	tem	VMIP3S0	ter
hum	um	DI0MS0	um
recado	recado	NCMS000	recado
de	de	SPS00	de
emportansia	importância	NCFS000	importância
q	que	CS	que
so	só	RG	só
a	a	SPS00	a
mim	mim	PP1CSO00	mim
se	se	P00CN000	se
a	há	VMIP3S0	haver
de	de	SPS00	de
dar	dar	VMN0000	dar
	.	Fp	.
e	E	CC	e
	,	Fc	,
chegando	chegando	VMG0000	chegar
eu	eu	PP1CSN00	eu
e	e	CC	e
prenderemme	prenderem-me	VMN03P0+PP1CS000	prender+me
	,	Fc	,
q	que	CS	que
doutra	doutra	SPS00+DI0FS0	de+outro
sorte	sorte	NCFS000	sorte
nem	nem	CC	nem
a	a	DA0FS0	o
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
tem	tem	VMIP3S0	ter
remedio	remédio	NCMS000	remédio
nem	nem	CC	nem
me	me	PP1CS000	me
an	hão	VMIP3P0	haver
de	de	SPS00	de
levar	levar	VMN0000	levar
	,	Fc	,
porq	porque	CS	porque
se	se	CS	se
elas	elas	PP3FP000	ele
ca	cá	RG	cá
virão	viram	VMIS3P0	ver
dentro	dentro	RG	dentro
algũ	algum	DI0MS0	algum
menistro	ministro	NCMS000	ministro
pa	para	SPS00	para
semilhante	semelhante	AQ0CS0	semelhante
menisterio	ministério	NCMS000	ministério
,	,	Fc	,
era	era	VSII0S0	ser
o	o	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
q	que	CS	que
levantaremse	levantarem-se	VMN03P0+P00CN000	levantar+se
contra	contra	SPS00	contra
ele	ele	PP3MS000	ele
,	.	Fp	.
asim	Assim	RG	assim
	,	Fc	,
por	por	SPS00	por
brio	brio	NCMS000	brio
	,	Fc	,
como	como	CC	como
por	por	SPS00	por
me	me	PP1CS000	me
consomirem	consumirem	VMN03P0	consumir
no	no	SPS00+DA0MS0	em+o
seu	seu	DP3MS0	seu
poder	poder	NCMS000	poder
,	,	Fc	,
agora	agora	RG	agora
veja	veja	VMSP0S0	ver
Vmce	VM	NP00000	VM
o	o	DA0MS0	o
q	que	PR0CN000	que
fas	faz	VMIP3S0	fazer
	.	Fp	.
não	Não	RN	não
seje	seje	VSSP0S0	ser
a	a	DA0FS0	o
sua	sua	DP3FS0	seu
demora	demora	NCFS000	demora
cauza	causa	NCFS000	causa
da	da	SPS00+DA0FS0	de+o
minha	minha	DP1FSS	meu
alma	alma	NCFS000	alma
se	se	P00CN000	se
perder	perder	VMN0000	perder
,	,	Fc	,
pois	pois	CS	pois
fica	fica	VMIP3S0	ficar
emcarregado	encarregado	VMP00SM	encarregar
,	.	Fp	.
pois	Pois	CS	pois
eu	eu	PP1CSN00	eu
	,	Fc	,
inda	ainda	RG	ainda
com	com	SPS00	com
tempo	tempo	NCMS000	tempo
	,	Fc	,
se	se	CS	se
for	for	VSSF0S0	ser
como	como	CS	como
lhe	lhe	PP3CSD00	lhe
digo	digo	VMIP1S0	dizer
	,	Fc	,
e	e	CC	e
pode	pode	VMIP3S0	poder
ser	ser	VSN0000	ser
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
peso	peço	VMIP1S0	pedir
o	o	DA0MS0	o
remedio	remédio	NCMS000	remédio
	.	Fp	.
e	E	CC	e
	,	Fc	,
alem	além	RG	além
do	do	SPS00+DA0MS0	de+o
tão	tão	RC	tão
grande	grande	AQ0CS0	grande
favor	favor	NCMS000	favor
q	que	PR0CN000	que
me	me	PP1CS000	me
fas	faz	VMIP3S0	fazer
	,	Fc	,
esta	está	VMIP3S0	estar
obrigado	obrigado	VMP00SM	obrigar
por	por	SPS00	por
comsiencia	consciência	NCFS000	consciência
a	a	SPS00	a
buscarmo	buscar-mo	VMN0000+PP1CS000+PP3MSA00	buscar+me+o
,	,	Fc	,
logo	logo	RG	logo
	,	Fc	,
logo	logo	RG	logo
	.	Fp	.
mas	Mas	CC	mas
q	que	CS	que
mais	mais	RC	mais
emcovenientes	inconvenientes	NCMS000	inconveniente
tenha	tenha	VMSP0S0	ter
emqto	enquanto	CS	enquanto
ao	ao	SPS00+DA0MS0	a+o
corpo	corpo	NCMS000	corpo
,	,	Fc	,
q	que	CS	que
alma	alma	NCFS000	alma
tanto	tanto	RC	tanto
os	os	PP3MPA00	o
não	não	RN	não
tem	tem	VMIP3S0	ter
nesta	nesta	SPS00+DD0FS0	em+este
deligensia	diligência	NCFS000	diligência
	,	Fc	,
q	que	CS	que
he	é	VSIP3S0	ser
o	o	DA0MS0	o
maior	maior	AQ0CS0	maior
serviso	serviço	NCMS000	serviço
q	que	PR0CN000	que
Vmce	VM	NP00000	VM
pode	pode	VMIP3S0	poder
fazer	fazer	VMN0000	fazer
a	a	SPS00	a
Ds	Deus	NP00000	deus
	.	Fp	.
e	E	CC	e
asim	assim	RG	assim
	,	Fc	,
por	por	SPS00	por
ele	ele	PP3MS000	ele
	,	Fc	,
logo	logo	RG	logo
	,	Fc	,
logo	logo	RG	logo
	,	Fc	,
sem	sem	SPS00	sem
mais	mais	RC	mais
dilação	dilação	NCFS000	dilação
	,	Fc	,
Vmce	VM	NP00000	VM
exzicute	execute	VMSP0S0	executar
o	o	DA0MS0	o
q	que	PR0CN000	que
deve	deve	VMIP3S0	dever
por	por	SPS00	por
catolico	católico	NCMS000	católico
	,	Fc	,
acudindo	acudindo	VMG0000	acudir
a	a	SPS00	a
esta	esta	DD0FS0	este
disgrasada	desgraçada	AQ0FS0	desgraçado
alma	alma	NCFS000	alma
	.	Fp	.
Ds	Deus	NP00000	deus
gde	guarde	VMSP0S0	guardar
a	a	DA0FS0	o
Vmce	VM	NP00000	VM
	.	Fp	.
N	Nossa	NP00000	nossa
S	Senhora	NP00000	senhor
Espra	Esperança	NP00000	esperança
	,	Fc	,
oje	hoje	RG	hoje
	,	Fc	,
domingo	domingo	NP00000	domingo
de	de	SPS00	de
manhã	manhã	NCFS000	manhã
	.	Fp	.
de	De	SPS00	de
Vmce	VM	NP00000	VM
serva	serva	NCFS000	servo
	,	Fc	,
soror	Soror	NP00000	soror
Franca	Francisca	NP00000	francisca
jozepha	Josefa	NP00000	josefa
do	do	SPS00+DA0MS0	de+o
Evanga	Evangelista	NP00000	evangelista
se	Se	CS	se
dentro	dentro	RG	dentro
em	em	SPS00	em
sinco	cinco	Z	cinco
dias	dias	NCMP000	dia
the	até	SPS00	até
seis	seis	Z	seis
	,	Fc	,
q	que	CS	que
he	é	VSIP3S0	ser
o	o	DA0MS0	o
q	que	PR0CN000	que
pode	pode	VMIP3S0	poder
faltar	faltar	VMN0000	faltar
	,	Fc	,
o	o	DA0MS0	o
proprio	próprio	NCMS000	próprio
me	me	PP1CS000	me
não	não	RN	não
tira	tira	VMIP3S0	tira
daqui	daqui	SPS00+RG	de+aqui
me	me	PP1CS000	me
mato	mato	VMIP1S0	matar
	,	Fc	,
perdendo	perdendo	VMG0000	perder
vida	vida	NCFS000	vida
e	e	CC	e
alma	alma	NCFS000	alma
	.	Fp	.
digo	Digo	VMIP1S0	dizer
mais	mais	RC	mais
a	a	SPS00	a
Vmce	VM	NP00000	VM
	,	Fc	,
q	que	CS	que
	,	Fc	,
se	se	CS	se
me	me	PP1CS000	me
não	não	RN	não
da	dá	VMIP3S0	dar
remedio	remédio	NCMS000	remédio
	,	Fc	,
q	que	CS	que
como	como	CS	como
so	só	RG	só
com	com	SPS00	com
arenegar	arrenegar	VMN0000	arrenegar
	,	Fc	,
não	não	RN	não
	.	Fp	.
e	E	CC	e
muito	muito	RQ	muito
roina	arruína	VMIP3S0	arruinar
q	que	CS	que
detremino	determino	VMIP1S0	determinar
fogir	fugir	VMN0000	fugir
	.	Fp	.
e	E	CC	e
	,	Fc	,
asim	assim	RG	assim
	,	Fc	,
q	que	CS	que
Vmce	VM	NP00000	VM
	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
amor	amor	NCMS000	amor
de	de	SPS00	de
Ds	Deus	NP00000	deus
	,	Fc	,
antes	antes	RG	antes
q	que	CS	que
eu	eu	PP1CSN00	eu
o	o	PP3MSA00	o
fasa	faça	VMSP0S0	fazer
e	e	CC	e
se	se	P00CN000	se
saiba	saiba	VMSP0S0	saber
	,	Fc	,
mto	muito	RQ	muito
a	a	SPS00	a
tempo	tempo	NCMS000	tempo
me	me	PP1CS000	me
acuda	acuda	VMSP0S0	me
	.	Fp	.
e	E	CC	e
olhe	olhe	VMSP0S0	olhar
como	como	CS	como
fas	faz	VMIP3S0	fazer
isto	isto	PD0NN000	isto
	,	Fc	,
q	que	CS	que
ja	já	RG	já
não	não	RN	não
faltão	faltam	VMIP3P0	faltar
mais	mais	RC	mais
q	que	CS	que
quinze	quinze	Z	quinze
dias	dias	NCMP000	dia
	,	Fc	,
fora	fora	SPS00	fora
oje	hoje	RG	hoje
	,	Fc	,
como	como	PA000000	como
ja	já	RG	já
lhe	lhe	PP3CSD00	lhe
dise	disse	VMIS3S0	dizer
	.	Fp	.
por	Por	SPS00	por
iso	isso	PD0NN000	isso
	,	Fc	,
não	não	RN	não
demore	demore	VMSP0S0	demorar
este	este	DD0MS0	este
cazo	caso	NCMS000	caso
como	como	PA000000	como
as	as	DA0FP0	o
respostas	respostas	NCFP000	resposta
das	das	SPS00+DA0FP0	de+o
minhas	minhas	DP1FPS	meu
cartas	cartas	NCFP000	carta
	,	Fc	,
q	que	CS	que
bem	bem	RG	bem
sabe	sabe	VMIP3S0	saber
he	é	VSIP3S0	ser
cazo	caso	NCMS000	caso
apertadisimo	apertadíssimo	AQSMS0	apertado
	.	Fp	.
alem	Além	RG	além
do	do	SPS00+DA0MS0	de+o
mais	mais	RC	mais
	,	Fc	,
não	não	RN	não
consinta	consinta	VMSP0S0	consentir
Vmce	VM	NP00000	VM
eu	eu	PP1CSN00	eu
perca	perca	VMSP0S0	perder
vida	vida	NCFS000	vida
e	e	CC	e
alma	alma	NCFS000	alma
	,	Fc	,
podendo	podendo	VMG0000	poder
remediar	remediar	VMN0000	remediar
huã	uma	DI0FS0	um
couza	coisa	NCFS000	coisa
e	e	CC	e
outra	outra	DI0FS0	outro
[...]	[...]	X	X
eu	Eu	PP1CSN00	eu
não	não	RN	não
tenho	tenho	VMIP1S0	ter
pezares	pesares	NCMP000	pesar
de	de	SPS00	de
ser	ser	VSN0000	ser
relegioza	religiosa	AQ0FS0	religioso
	,	Fc	,
antes	antes	RG	antes
estimo	estimo	VMIP1S0	estimar
mto	muito	RQ	muito
o	o	DA0MS0	o
estado	estado	NCMS000	estado
	,	Fc	,
q	que	PR0CN000	que
na	na	SPS00+DA0FS0	em+o
verdade	verdade	NCFS000	verdade
não	não	RN	não
meresia	merecia	VMII0S0	merecer
	.	Fp	.
mas	Mas	CC	mas
	,	Fc	,
tão	tão	RC	tão
ser	ser	VSN0000	ser
neste	neste	SPS00+DD0MS0	em+este
comvento	convento	NCMS000	convento
	,	Fc	,
a	há	VMIP3S0	haver
tempos	tempos	NCMP000	tempo
tenho	tenho	VMIP1S0	ter
tantos	tantos	DI0MP0	tanto
pezares	pesares	NCMP000	pesar
,	,	Fc	,
como	como	CS	como
perdida	perdida	VMP00SF	perder
alma	alma	NCFS000	alma
,	,	Fc	,
por	por	SPS00	por
estar	estar	VMN0000	estar
nele	nele	SPS00+PP3MS000	em+ele
	.	Fp	.
e	E	CC	e
por	por	SPS00	por
iso	isso	PD0NN000	isso
a	a	DA0FS0	o
minha	minha	DP1FSS	meu
salvação	salvação	NCFS000	salvação
he	é	VSIP3S0	ser
emremediavel	irremediável	AQ0CS0	irremediável
,	,	Fc	,
a	à	SPS00+DA0FS0	a+o
vista	vista	NCFS000	vista
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
	,	Fc	,
como	como	CS	como
quer	quer	VMIP3S0	querer
Vmce	VM	NP00000	VM
	,	Fc	,
q	que	CS	que
me	me	PP1CS000	me
eu	eu	PP1CSN00	eu
acuze	acuse	VMSP0S0	acusar
,	.	Fp	.
se	Se	CS	se
a	a	DA0FS0	o
ocazião	ocasião	NCFS000	ocasião
q	que	PR0CN000	que
me	me	PP1CS000	me
emsita	incita	VMIP3S0	incitar
e	e	CC	e
tem	tem	VAIP3S0	ter
chegado	chegado	VMP0000	chegar
a	a	SPS00	a
este	este	DD0MS0	este
estado	estado	NCMS000	estado
mizeravel	miserável	AQ0CS0	miserável
esta	está	VMIP3S0	estar
sempre	sempre	RG	sempre
prosima	próxima	AQ0MS0	próxima
	,	Fc	,
e	e	CC	e
a	há	VMIP3S0	haver
de	de	SPS00	de
estar	estar	VMN0000	estar
asim	assim	RG	assim
,	,	Fc	,
se	se	CS	se
eu	eu	PP1CSN00	eu
ei	hei	VMIP1S0	haver
de	de	SPS00	de
comtinuar	continuar	VMN0000	continuar
ou	ou	CC	ou
fazer	fazer	VMN0000	fazer
pior	pior	RG	pior
,	,	Fc	,
e	e	CC	e
sempre	sempre	RG	sempre
perderme	perder-me	VMN0000+PP1CS000	perder+me
	,	Fc	,
pa	para	SPS00	para
q	que	PR0CN000	que
he	é	VSIP3S0	ser
iso	isso	PD0NN000	isso
	?	Fi	?
o	O	DA0MS0	o
remedio	remédio	NCMS000	remédio
	,	Fc	,
buscao	busca-o	VMM02S0+PP3MSA00	buscar+o
qm	quem	PR0CN000	quem
o	o	PP3MSA00	o
pode	pode	VMIP3S0	poder
ter	ter	VMN0000	ter
e	e	CC	e
aproveitarse	aproveitar-se	VMN0000+P00CN000	aproveitar+se
dele	dele	SPS00+PP3MS000	de+ele
	.	Fp	.
e	E	CC	e
	,	Fc	,
porem	porém	RG	porém
	,	Fc	,
eu	eu	PP1CSN00	eu
neste	neste	SPS00+DD0MS0	em+este
termos	termos	NCMS000	termo
não	não	RN	não
