Mto	Muito		
os	os	VMP0000	
comselhos	conselhos	VMP0000	
de	de	VMP0000	
Vmce	VM	VMP0000	
	,	VMP0000	
q	que	VMP0000	
esta	está	VMP0000	
primeiro	primeiro	VMP0000	
o	o	VMP0000	
meu	meu	VMP0000	
gosto	gosto	VMP0000	
	.	VMP0000	
e	E	VMP0000	
mto	muito	VMP0000	
mais	mais	VMP0000	
quando	quando	VMP0000	
vejo	vejo	VMP0000	
q	que	VMP0000	
emclauzurada	enclausurada	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
buscão	buscam	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
comonicão	comunicam	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
com	com	VMP00SF	enclausurar
alivios	alívios	VMP00SF	enclausurar
emcomsideraveis	inconsideráveis	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
quem	quem	VMP00SF	enclausurar
tanto	tanto	VMP00SF	enclausurar
devo	devo	VMP00SF	enclausurar
,	.	VMP00SF	enclausurar
e	E	VMP00SF	enclausurar
Ds	Deus	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
mais	mais	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
rogase	rogasse	VMP00SF	enclausurar
com	com	VMP00SF	enclausurar
suplicas	súplicas	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
pormesas	promessas	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
nunca	nunca	VMP00SF	enclausurar
em	em	VMP00SF	enclausurar
nenhũ	nenhum	VMP00SF	enclausurar
comflito	conflito	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
quis	quis	VMP00SF	enclausurar
valer	valer	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
pelo	pelo	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
com	com	VMP00SF	enclausurar
ele	ele	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
quero	quero	VMP00SF	enclausurar
nada	nada	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
e	E	VMP00SF	enclausurar
ja	já	VMP00SF	enclausurar
abuzei	abusei	VMP00SF	enclausurar
das	das	VMP00SF	enclausurar
suas	suas	VMP00SF	enclausurar
mizericordias	misericórdias	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
se	se	VMP00SF	enclausurar
escandeliza	escandaliza	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
tenha	Tenha	VMP00SF	enclausurar
pasiençia	paciência	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
como	como	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
quer	quer	VMP00SF	enclausurar
exzeminar	examinar	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
meu	meu	VMP00SF	enclausurar
coração	coração	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
este	este	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
sabe	sabe	VMP00SF	enclausurar
faltar	faltar	VMP00SF	enclausurar
a	à	VMP00SF	enclausurar
verdade	verdade	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
prensipalmte	principalmente	VMP00SF	enclausurar
quando	quando	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
sigura	segura	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
e	E	VMP00SF	enclausurar
fico	fico	VMP00SF	enclausurar
serta	certa	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
pode	pode	VMP00SF	enclausurar
divulgar	divulgar	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
pesoa	pessoa	VMP00SF	enclausurar
alguã	alguma	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
em	em	VMP00SF	enclausurar
nenhũ	nenhum	VMP00SF	enclausurar
tempo	tempo	VMP00SF	enclausurar
,	.	VMP00SF	enclausurar
q	Que	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
ser	ser	VMP00SF	enclausurar
asim	assim	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
tal	tal	VMP00SF	enclausurar
lhe	lhe	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
comonicara	comunicara	VMP00SF	enclausurar
asim	assim	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
ir	ir	VMP00SF	enclausurar
parar	parar	VMP00SF	enclausurar
em	em	VMP00SF	enclausurar
hũ	um	VMP00SF	enclausurar
casere	cárcere	VMP00SF	enclausurar
debacho	debaixo	VMP00SF	enclausurar
da	da	VMP00SF	enclausurar
mão	mão	VMP00SF	enclausurar
destas	destas	VMP00SF	enclausurar
senhoras	senhoras	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
donde	onde	VMP00SF	enclausurar
era	era	VMP00SF	enclausurar
emfalivel	infalível	VMP00SF	enclausurar
matarme	matar-me	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
mim	mim	VMP00SF	enclausurar
antes	antes	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
elas	elas	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
fizesem	fizessem	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
arenegar	arrenegar	VMP00SF	enclausurar
logo	logo	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
perdendo	perdendo	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
so	só	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
vida	vida	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
quero	quero	VMP00SF	enclausurar
pa	para	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
meu	meu	VMP00SF	enclausurar
logro	logro	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
mas	mas	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
comsiderar	considerar	VMP00SF	enclausurar
soparandose	separando-se	VMP00SF	enclausurar
alma	alma	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
poso	posso	VMP00SF	enclausurar
ser	ser	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
como	como	VMP00SF	enclausurar
agora	agora	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
tão	tão	VMP00SF	enclausurar
felis	feliz	VMP00SF	enclausurar
,	.	VMP00SF	enclausurar
do	Do	VMP00SF	enclausurar
sto	Santo	VMP00SF	enclausurar
ofisio	Ofício	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
zombo	zombo	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
pois	pois	VMP00SF	enclausurar
ja	já	VMP00SF	enclausurar
lhe	lhe	VMP00SF	enclausurar
dise	disse	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
se	se	VMP00SF	enclausurar
ca	cá	VMP00SF	enclausurar
emtrase	entrasse	VMP00SF	enclausurar
algum	algum	VMP00SF	enclausurar
menistro	ministro	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
se	se	VMP00SF	enclausurar
avião	haviam	VMP00SF	enclausurar
de	de	VMP00SF	enclausurar
levantar	levantar	VMP00SF	enclausurar
contra	contra	VMP00SF	enclausurar
ele	ele	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
comonidade	comunidade	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
avia	havia	VMP00SF	enclausurar
de	de	VMP00SF	enclausurar
levar	levar	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
por	Por	VMP00SF	enclausurar
meu	meu	VMP00SF	enclausurar
mal	mal	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
la	lá	VMP00SF	enclausurar
iria	iria	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
porq	porque	VMP00SF	enclausurar
emtão	então	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
tinha	tinha	VMP00SF	enclausurar
mais	mais	VMP00SF	enclausurar
remedio	remédio	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
digo	digo	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
quero	quero	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
pois	pois	VMP00SF	enclausurar
iso	isso	VMP00SF	enclausurar
la	lá	VMP00SF	enclausurar
são	são	VMP00SF	enclausurar
apertos	apertos	VMP00SF	enclausurar
grandes	grandes	VMP00SF	enclausurar
de	de	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
poderia	poderia	VMP00SF	enclausurar
zonbar	zombar	VMP00SF	enclausurar
,	.	VMP00SF	enclausurar
mas	Mas	VMP00SF	enclausurar
estimo	estimo	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
isto	isto	VMP00SF	enclausurar
se	se	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
alcanse	alcance	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
so	Só	VMP00SF	enclausurar
no	no	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
reparão	reparam	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
neste	neste	VMP00SF	enclausurar
comvento	convento	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
he	é	VMP00SF	enclausurar
em	em	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
andar	andar	VMP00SF	enclausurar
beijando	beijando	VMP00SF	enclausurar
os	os	VMP00SF	enclausurar
santinhos	santinhos	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
cruzes	cruzes	VMP00SF	enclausurar
da	da	VMP00SF	enclausurar
via	via	VMP00SF	enclausurar
sacra	sacra	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
mas	mas	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
faso	faço	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
zombaria	zombaria	VMP00SF	enclausurar
tomão	tomam	VMP00SF	enclausurar
elas	elas	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
bem	bem	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
o	o	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
eu	eu	VMP00SF	enclausurar
estimo	estimo	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
e	E	VMP00SF	enclausurar
asim	assim	VMP00SF	enclausurar
recomendo	recomendo	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
mande	mande	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
comdesinha	condessinha	VMP00SF	enclausurar
donde	onde	VMP00SF	enclausurar
aquilo	aquilo	VMP00SF	enclausurar
foi	foi	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
ja	já	VMP00SF	enclausurar
lhe	lhe	VMP00SF	enclausurar
dise	disse	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
he	é	VMP00SF	enclausurar
minha	minha	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
ma	ma	VMP00SF	enclausurar
tem	têm	VMP00SF	enclausurar
pedido	pedido	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
porq	porque	VMP00SF	enclausurar
he	é	VMP00SF	enclausurar
da	da	VMP00SF	enclausurar
grasa	graça	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
queremna	querem-na	VMP00SF	enclausurar
remeter	remeter	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
q	Que	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
se	se	VMP00SF	enclausurar
asim	assim	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
fose	fosse	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
tal	tal	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
pedira	pedira	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
ser	ser	VMP00SF	enclausurar
couza	coisa	VMP00SF	enclausurar
redicula	ridícula	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
se	Se	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
algũ	algum	VMP00SF	enclausurar
dia	dia	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
quizer	quiser	VMP00SF	enclausurar
falar	falar	VMP00SF	enclausurar
,	,	VMP00SF	enclausurar
pa	para	VMP00SF	enclausurar
algũ	algum	VMP00SF	enclausurar
ministerio	ministério	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
seja	seja	VMP00SF	enclausurar
de	de	VMP00SF	enclausurar
dia	dia	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
menos	menos	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
procure	procure	VMP00SF	enclausurar
no	no	VMP00SF	enclausurar
patio	pátio	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
q	Que	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
inda	ainda	VMP00SF	enclausurar
q	que	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
istou	estou	VMP00SF	enclausurar
doente	doente	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
ando	ando	VMP00SF	enclausurar
por	por	VMP00SF	enclausurar
eses	esses	VMP00SF	enclausurar
lugares	lugares	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
e	E	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
asim	assim	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
não	não	VMP00SF	enclausurar
comvem	convém	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
se	Se	VMP00SF	enclausurar
estranha	estranha	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
diga	diga	VMP00SF	enclausurar
o	ao	VMP00SF	enclausurar
donato	donato	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
a	à	VMP00SF	enclausurar
ora	hora	VMP00SF	enclausurar
d	de	VMP00SF	enclausurar
ave marias	avé-marias	VMP00SF	enclausurar
me	me	VMP00SF	enclausurar
quer	quer	VMP00SF	enclausurar
falar	falar	VMP00SF	enclausurar
na	na	VMP00SF	enclausurar
rodinha	rodinha	VMP00SF	enclausurar
da	da	VMP00SF	enclausurar
igreija	igreja	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
la	lá	VMP00SF	enclausurar
lhe	lhe	VMP00SF	enclausurar
falarei	falarei	VMP00SF	enclausurar
,	.	VMP00SF	enclausurar
Ds	Deus	VMP00SF	enclausurar
gde	guarde	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
N	Nossa	VMP00SF	enclausurar
S	Senhora	VMP00SF	enclausurar
Espra	Esperança	VMP00SF	enclausurar
	,	VMP00SF	enclausurar
oje	hoje	VMP00SF	enclausurar
sigunda feira	segunda-feira	VMP00SF	enclausurar
de	de	VMP00SF	enclausurar
manhã	manhã	VMP00SF	enclausurar
	.	VMP00SF	enclausurar
de	De	VMP00SF	enclausurar
Vmce	VM	VMP00SF	enclausurar
Mto	muito	VMP00SF	enclausurar
veneradora	veneradora	VMP00SF	enclausurar
e	e	VMP00SF	enclausurar
a	a	VMP00SF	enclausurar
mais	mais	VMP00SF	enclausurar
obrigada	obrigada	VMP00SF	obrigar
	,	VMP00SF	obrigar
Soror	soror	VMP00SF	obrigar
Franca	Francisca	VMP00SF	obrigar
jozepha	Josefa	VMP00SF	obrigar
do	do	VMP00SF	obrigar
Evanga	Evangelista	VMP00SF	obrigar
