j	Jesus	NP00000	jesus
lhe	lhe	PP3CSD00	lhe
não	não	RN	não
compete	compete	VMIP3S0	competir
	,	Fc	,
como	como	CS	como
agora	agora	RG	agora
sabe	sabe	VMIP3S0	saber
	.	Fp	.
e	E	CC	e
o	o	DA0MS0	o
pa	para	SPS00	para
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
escrevi	escrevi	VMIS1S0	escrever
foi	foi	VSIS3S0	ser
q	que	CS	que
comtinuão	continuam	VMIP3P0	continuar
aquelas	aquelas	DD0FP0	aquele
faltas	faltas	NCFP000	falta
de	de	SPS00	de
custume	costume	NCMS000	costume
	,	Fc	,
de	de	SPS00	de
q	que	CS	que
a	a	SPS00	a
Vmce	VM	NP00000	VM
dei	dei	VMIS1S0	dar
parte	parte	NCFS000	parte
	.	Fp	.
e	E	CC	e
Vmce	VM	NP00000	VM
me	me	PP1CS000	me
dise	disse	VMIS3S0	dizer
o	o	DA0MS0	o
avizase	avisasse	VMSI0S0	avisar
se	se	CS	se
comtinuasem	continuassem	CS	se
,	.	Fp	.
asim	Assim	RG	assim
lha	lha	PP3CSD00+PP3FSA00	lhe+o
dava	dava	VMII0S0	dar
e	e	CC	e
dou	dou	VMIP1S0	dar
,	,	Fc	,
para	para	SPS00	para
Vmce	VM	NP00000	VM
me	me	PP1CS000	me
fazer	fazer	VMN0000	fazer
favor	favor	NCMS000	favor
de	de	SPS00	de
me	me	PP1CS000	me
aplicar	aplicar	VMN0000	aplicar
algũ	algum	DI0MS0	algum
remedio	remédio	NCMS000	remédio
antes	antes	RG	antes
q	que	CS	que
me	me	PP1CS000	me
perjudique	prejudique	VMSP0S0	prejudicar
a	a	DA0FS0	o
saude	saúde	NCFS000	saúde
	.	Fp	.
e	E	CC	e
veja	veja	VMSP0S0	ver
se	se	P00CN000	se
pode	pode	VMIP3S0	poder
ser	ser	VSN0000	ser
alguma	alguma	DI0FS0	algum
rais	raiz	NCFS000	raiz
cusida	cozida	VMP00SF	cozer
n	na	SPS00+DA0FS0	em+o
agoa	água	NCFS000	água
	,	Fc	,
q	que	CS	que
couzas	coisas	NCFP000	coisa
de	de	SPS00	de
botica	botica	NCFS000	botica
	,	Fc	,
por	por	SPS00	por
experiensia	experiência	NCFS000	experiência
	,	Fc	,
tem	têm	VMIP3S0	ter
pouca	pouca	NCFS000	pouco
ou	ou	CC	ou
nenhuma	nenhuma	DI0FS0	nenhum
ificasia	eficácia	NCFS000	eficácia
,	.	Fp	.
isto	Isto	PD0NN000	isto
he	é	VSIP3S0	ser
q	que	CS	que
queria	queria	VMII0S0	querer
a	a	SPS00	a
Vmce	VM	NP00000	VM
	,	Fc	,
q	que	CS	que
	,	Fc	,
por	por	SPS00	por
ca	cá	RG	cá
não	não	RN	não
vir	vir	VMN0000	vir
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
escrevi	escrevi	VMIS1S0	escrever
	.	Fp	.
q	Que	CS	que
	,	Fc	,
se	se	CS	se
eu	eu	PP1CSN00	eu
soubera	soubera	VMIM0S0	saber
Vmce	VM	NP00000	VM
avia	havia	VMII0S0	haver
de	de	SPS00	de
vir	vir	VMN0000	vir
dentro	dentro	RG	dentro
com	com	SPS00	com
tanta	tanta	DI0FS0	tanto
brevidade	brevidade	NCFS000	brevidade
	,	Fc	,
não	não	RN	não
me	me	PP1CS000	me
cansara	cansara	VMIM0S0	cansar
niso	nisso	SPS00+PD0NN000	em+isso
	,	Fc	,
nem	nem	CC	nem
molestara	molestara	NCFS000	molestara
a	a	SPS00	a
Vmce	VM	NP00000	VM
	,	Fc	,
a	a	SPS00	a
qm	quem	PR0CN000	quem
peso	peço	VMIP1S0	pedir
se	se	CS	se
não	não	RN	não
discude	descuide	VMSP0S0	descuidar
de	de	SPS00	de
ver	ver	VMN0000	ver
se	se	CS	se
parese	aparece	VMIP3S0	aparecer
a	a	DA0FS0	o
carta	carta	NCFS000	carta
	,	Fc	,
e	e	CC	e
ma	ma	PP1CS000+PP3FSA00	me+o
de	dê	VMSP0S0	dar
ou	ou	CC	ou
ma	ma	PP1CS000+PP3FSA00	me+o
remeta	remeta	VMSP0S0	remeter
por	por	SPS00	por
clara	Clara	NP00000	clara
da	da	SPS00+DA0FS0	de+o
silva	Silva	NP00000	silva
	.	Fp	.
e	E	CC	e
pa	para	SPS00	para
q	que	PR0CN000	que
Vmce	VM	NP00000	VM
saiba	saiba	VMSP0S0	saber
q	que	CS	que
foi	foi	VMIS3S0	ir
emgano	engano	NCMS000	engano
no	no	SPS00+DA0MS0	em+o
sobreiscrito	sobrescrito	NCMS000	sobrescrito
e	e	CC	e
	,	Fc	,
juntamte	juntamente	RG	juntamente
	,	Fc	,
q	que	CS	que
a	a	DA0FS0	o
carta	carta	NCFS000	carta
q	que	PR0CN000	que
se	se	P00CN000	se
me	me	PP1CS000	me
mandou	mandou	VMIS3S0	mandar
	,	Fc	,
a	à	SPS00+DA0FS0	a+o
vista	vista	NCFS000	vista
da	da	SPS00+DA0FS0	de+o
q	que	PR0CN000	que
não	não	RN	não
tinha	tinha	VMII0S0	ter
eu	eu	PP1CSN00	eu
lugar	lugar	NCMS000	lugar
de	de	SPS00	de
mandar	mandar	VMN0000	mandar
a	a	SPS00	a
outra	outra	DI0FS0	outro
	,	Fc	,
aqui	aqui	RG	aqui
vai	vai	VMIP3S0	ir
a	a	SPS00	a
do	do	SPS00+DA0MS0	de+o
sogeito	sujeito	NCMS000	sujeito
	,	Fc	,
q	que	CS	que
so	só	RG	só
de	de	SPS00	de
Vmce	VM	NP00000	VM
fio	fio	NCMS000	fio
	.	Fp	.
e	E	CC	e
lhe	lhe	PP3CSD00	lhe
peso	peço	VMIP1S0	pedir
o	o	DA0MS0	o
segredo	segredo	NCMS000	segredo
	,	Fc	,
não	não	RN	não
so	só	RG	só
pelo	pelo	SPS00+DA0MS0	por+o
q	que	PR0CN000	que
rispeita	respeita	VMIP3S0	respeitar
a	a	SPS00	a
mim	mim	PP1CSO00	mim
mas	mas	CC	mais
ao	ao	SPS00+DA0MS0	a+o
tal	tal	RC	tal
sobgeito	sujeito	NCMS000	sujeito
	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
tão	tão	RC	tão
virtuozo	virtuoso	AQ0MS0	virtuoso
como	como	CS	como
todos	todos	PI0MP000	todo
sabem	sabem	VMIP3P0	saber
,	.	Fp	.
e	E	CC	e
fico	fico	VMIP1S0	ficar
pa	para	SPS00	para
servir	servir	VMN0000	servir
a	a	SPS00	a
Vmce	VM	NP00000	VM
	.	Fp	.
N	Nossa	NP00000	nossa
S	Senhora	NP00000	senhor
Esperança	Esperança	NP00000	esperança
	,	Fc	,
oje	hoje	RG	hoje
	,	Fc	,
quarta feira	quarta-feira	NCFS000	quarta-feira
de	de	SPS00	de
manhã	manhã	NCFS000	manhã
	.	Fp	.
de	De	SPS00	de
Vmce	VM	NP00000	VM
Prima	prima	NCFS000	primo
a	a	SPS00	a
mais	mais	RC	mais
obrigada	obrigada	VMP00SF	obrigar
	,	Fc	,
Soror	soror	NCMS000	soror
Franca	Francisca	NP00000	francisca
jozepha	Josefa	NP00000	josefa
do	do	SPS00+DA0MS0	de+o
Evangelista	Evangelista	NP00000	evangelista
