3	3	Z	3
mosterar	mostrar	VMN0000	mostrar
as	as	DA0FP0	o
mas	minhas	DP1FPS	meu
cartas	cartas	NCFP000	carta
a	a	SPS00	a
cenão	senão	CC	senão
pela	pela	SPS00+DA0FS0	por+o
colizão	colisão	NCFS000	colisão
	,	Fc	,
pois	pois	CS	pois
via	via	NCFS000	via
huma	uma	DI0FS0	um
molher	mulher	NCFS000	mulher
a	a	SPS00	a
falar	falar	VMN0000	falar
como	como	SPS00	como
dezesperada	desesperada	VMP00SF	desesperar
	,	Fc	,
q	que	PR0CN000	que
entendia	entendia	VMII0S0	entender
q	que	CS	que
hera	era	VSII0S0	ser
por	por	SPS00	por
fedelidade	fidelidade	NCFS000	fidelidade
a	à	SPS00+DA0FS0	a+o
sua	sua	DP3FS0	seu
pesoa	pessoa	NCFS000	pessoa
	!	Fp	!
hera	Era	VSII0S0	ser
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
tinha	tinha	VMII0S0	ter
dever	dever	VMN0000	dever
	!	Fp	!
q	Que	CS	que
eu	eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
hera	era	VMIP3S0	era
falsa	falsa	RG	falsamente
	?	Fp	?
não	Não	RN	não
he	é	VSIP3S0	ser
acim	assim	RG	assim
	!	Fp	!
o	Oh	I	oh
	,	Fc	,
meu	meu	DP1MSS	meu
rico	rico	AQ0MS0	rico
	,	Fc	,
digo lhe	digo-lhe	VMIP1S0+PP3CSD00	dizer+lhe
cinceramte	sinceramente	RG	sinceramente
q	que	CS	que
so	só	RG	só
coando	quando	CS	quando
vi	vi	VMIS1S0	ver
as	as	DA0FP0	o
suas	suas	DP3FP0	seu
cartas	cartas	NCFP000	carta
he	é	VSIP3S0	ser
q	que	CS	que
dei	dei	VMIS1S0	dar
credito	crédito	NCMS000	crédito
	!	Fp	!
vi	Vi	VMIS1S0	ver
q	que	CS	que
u	o	DA0MS0	o
q	que	PR0CN000	que
ela	ela	PP3FS000	ele
dezia	dizia	VMII0S0	dizer
a	a	SPS00	a
ceu	seu	DP3MS0	seu
respeito	respeito	NCMS000	respeito
	,	Fc	,
tudo	tudo	PI0NN000	tudo
hera	era	VSII0S0	ser
verdade	verdade	NCFS000	verdade
	.	Fp	.
vi	Vi	VMIS1S0	ver
hum	um	DI0MS0	um
Testemunho	testemunho	NCMS000	testemunho
enfalivel	infalível	AQ0CS0	infalível
	,	Fc	,
i	e	CC	e
q	que	CS	que
eu	eu	PP1CSN00	eu
não	não	RN	não
podia	podia	VMII0S0	poder
ja	já	RG	já
nen	nem	CC	nem
duvidar	duvidar	VMN0000	duvidar
ne	nem	CC	nem
ngar	negar	VMN0000	negar
	,	Fc	,
i	e	CC	e
q	que	CS	que
devia	devia	VMII0S0	dever
dar	dar	VMN0000	dar
todo	todo	DI0MS0	todo
o	o	DA0MS0	o
credito	crédito	NCMS000	crédito
a	a	SPS00	a
tudo	tudo	PI0NN000	tudo
de	de	SPS00	de
q	que	CS	que
ela	ela	PP3FS000	ele
ce	se	P00CN000	se
gavava	gabava	VMII0S0	gabar
	.	Fp	.
isto	Isto	PD0NN000	isto
não	não	RN	não
he	é	VSIP3S0	ser
ifeito	efeito	NCMS000	efeito
de	de	SPS00	de
siume	ciúme	NCFS000	ciúme
	,	Fc	,
Snro	Senhor	NP00000	senhor
X	X	NP00000	X
	,	Fc	,
não	não	RN	não
	!	Fp	!
ninguem	Ninguém	PI0NN00N	ninguém
ha	há	VMIP3S0	haver
q	que	PR0CN000	que
ceja	seja	VSSP0S0	ser
mais	mais	RC	mais
mestra	mestra	NCFS000	mestra
diso	disso	SPS00+PD0NN000	de+isso
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
eu	eu	PP1CSN00	eu
	,	Fc	,
bem	bem	RG	bem
u	o	PP3MSA00	o
sabe	sabe	VMIP3S0	saber
	,	Fc	,
mas	mas	CC	mais
nunca	nunca	RN	nunca
lhe	lhe	PP3CSD00	lhe
consto	constou	VMIS3S0	constar
	,	Fc	,
athe	até	SPS00	até
a	a	DA0FS0	o
prezente	presente	AQ0CS0	presente
hora	hora	NCFS000	hora
	,	Fc	,
q	que	CS	que
eu	eu	PP1CSN00	eu
dicese	dissesse	VMSI0S0	dizer
huma	uma	DI0FS0	um
so	só	AQ0CS0	só
palarvara	palavra	NCFS000	palavra
en	em	SPS00	em
ceu	seu	DP3MS0	seu
dezabono	desabono	NCMS000	desabono
	,	Fc	,
bem	bem	RG	bem
pelo	pelo	SPS00+DA0MS0	por+o
contrario	contrário	NCMS000	contrário
	!	Fp	!
mesmo	Mesmo	RG	mesmo
antão	então	RG	então
coando	quando	CS	quando
me	me	PP1CS000	me
dizião	diziam	VMII3P0	dizer
certas	certas	AQ0FP0	certo
coizas	coisas	NCFP000	coisa
saidas	saídas	VMP00PF	sair
pela	pela	SPS00+DA0FS0	por+o
sua	sua	DP3FS0	seu
boca	boca	NCFS000	boca
	,	Fc	,
olhe	olhe	VMSP0S0	olhar
q	que	CS	que
hera	era	VSII0S0	ser
huma	uma	DI0FS0	um
fera	fera	NCFS000	fera
i	e	CC	e
não	não	RN	não
dava	dava	VMII0S0	dar
Libardade	liberdade	NCFS000	liberdade
pa	para	SPS00	para
q	que	PR0CN000	que
me	me	PP1CS000	me
falacem	falassem	VMSI3P0	falar
huma	uma	DI0FS0	um
so	só	AQ0CS0	só
palavara	palavra	NCFS000	palavra
q	que	PR0CN000	que
foce	fosse	VMSI0S0	ir
en	em	SPS00	em
ceu	seu	DP3MS0	seu
dezabono	desabono	NCMS000	desabono
	.	Fp	.
nen	Nem	CC	nem
ma	Maria	NP00000	maria
...	...	Fc	...
	,	Fc	,
pois	pois	CS	pois
nen	nem	CC	nem
hesa	essa	DD0FS0	esse
mesma	mesma	AQ0FS0	mesmo
	,	Fc	,
Que	que	PR0CN000	que
foi	foi	VMIS3S0	ir
a	a	DA0FS0	o
primeira	primeira	NCFS000	primeira
q	que	PR0CN000	que
me	me	PP1CS000	me
dice	disse	VMIS3S0	dizer
q	que	CS	que
E	E.	NP00000	e.
tinha	tinha	VMII0S0	ter
cartas	cartas	NCFP000	carta
minhas	minhas	DP1FPS	meu
en	em	SPS00	em
ceu	seu	DP3MS0	seu
puder	poder	NCMS000	poder
	,	Fc	,
mandadas	mandadas	VMP00PF	mandar
pela	pela	SPS00+DA0FS0	por+o
sua	sua	DP3FS0	seu
pesoa	pessoa	NCFS000	pessoa
	!	Fp	!
eu	Eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
respondi	respondi	VMIS1S0	responder
q	que	CS	que
iso	isso	PD0NN000	isso
hera	era	VSIP3S0	ser
enpocivel	impossível	AQ0CS0	impossível
porq	porque	CS	porque
eu	eu	PP1CSN00	eu
nunca	nunca	RN	nunca
lhe	lhe	PP3CSD00	lhe
tinha	tinha	VAII0S0	ter
escrito	escrito	NCMS000	escrito
i	e	CC	e
q	que	CS	que
	,	Fc	,
ce	se	CS	se
eu	eu	PP1CSN00	eu
cahice	caísse	RG	caísse
niso	nisso	SPS00+PD0NN000	em+isso
	,	Fc	,
tinha	tinha	VMII0S0	ter
toda	toda	DI0FS0	todo
a	a	DA0FS0	o
certeza	certeza	NCFS000	certeza
q	que	CS	que
as	as	DA0MS0	o
não	não	RN	não
mosterava	mostrava	VMII0S0	mostrar
a	a	SPS00	a
ninguem	ninguém	PI0NN00N	ninguém
pois	pois	CS	pois
não	não	RN	não
hera	era	VSII0S0	ser
nenhum	nenhum	DI0MS0	nenhum
brageiro	bargueiro	NCMS000	bargueiro
	.	Fp	.
i	E	CC	e
o	o	DA0MS0	o
resto	resto	NCMS000	resto
	,	Fc	,
respondia	respondia	VMII0S0	responder
q	que	CS	que
fizecem	fizessem	VMSI3P0	fazer
de	de	SPS00	de
comta	conta	NCFS000	conta
q	que	CS	que
hera	era	VSII0S0	ser
verdade	verdade	NCFS000	verdade
	,	Fc	,
Mas	mas	CC	mais
q	que	CS	que
eu	eu	PP1CSN00	eu
não	não	RN	não
queria	queria	VMII0S0	querer
q	que	CS	que
tivecem	tivessem	VMSI3P0	ter
no	no	SPS00+DA0MS0	em+o
atrevimento	atrevimento	NCMS000	atrevimento
de	de	SPS00	de
me	me	PP1CS000	me
falar	falar	VMN0000	falar
huma	uma	DI0FS0	um
so	só	AQ0CS0	só
palavara	palavra	NCFS000	palavra
nna	na	SPS00+DA0FS0	em+o
sua	sua	DP3FS0	seu
pesoa	pessoa	NCFS000	pessoa
	.	Fp	.
i	E	CC	e
diante	diante	RG	diante
de	de	SPS00	de
mim	mim	PP1CSO00	mim
	,	Fc	,
ninguem	ninguém	PI0NN00N	ninguém
tera	terá	VMIF3S0	ter
u	o	DA0MS0	o
atrevimto	atrevimento	NCMS000	atrevimento
de	de	SPS00	de
dizer	dizer	VMN0000	dizer
coza	coisa	NCFS000	coisa
alguma	alguma	DI0FS0	algum
	.	Fp	.
se	Se	CS	se
u	o	DA0MS0	o
ceu	seu	DP3MS0	seu
Amor	amor	NCMS000	amor
foce	fosse	VMSI0S0	ir
verdadeiro	verdadeiro	AQ0MS0	verdadeiro
	,	Fc	,
nunca	nunca	RN	nunca
ronperia	romperia	VMIC0S0	romper
en	em	SPS00	em
me	me	PP1CS000	me
fazer	fazer	VMN0000	fazer
u	o	DA0MS0	o
q	que	PR0CN000	que
me	me	PP1CS000	me
fes	fez	VMIS3S0	fazer
	.	Fp	.
u	O	DA0MS0	o
q	que	PR0CN000	que
nunca	nunca	RN	nunca
deveria	deveria	VMIC0S0	dever
sahir	sair	VMN0000	sair
do	do	SPS00+DA0MS0	de+o
ceu	seu	DP3MS0	seu
peito	peito	NCMS000	peito
hera	era	VSII0S0	ser
u	o	DA0MS0	o
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
cervia	servia	VMII0S0	servir
pa	para	SPS00	para
ce	se	CS	se
devertir	divertir	VMN0000	divertir
a	a	SPS00	a
ci	si	PP3CNO00	si
i	e	CC	e
a	a	SPS00	a
quem	quem	PR0CN000	quem
lhe	lhe	PP3CSD00	lhe
parcia	parecia	VMII0S0	parecer
	.	Fp	.
q	Que	CS	que
me	me	PP1CS000	me
fas	faz	VMIP3S0	fazer
lemberarme	lembrar-me	VMN0000+PP1CS000	lembrar+me
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
tenho	tenho	VMIP1S0	ter
pasado	passado	VMP0000	passar
	,	Fc	,
ver	ver	VMN0000	ver
as	as	DA0FP0	o
suas	suas	DP3FP0	seu
finezas	finezas	NCFP000	fineza
us	os	DA0MP0	o
ceus	seus	DP3MP0	seu
portestos	protestos	NCMP000	protesto
	.	Fp	.
e	E	CC	e
pa	para	SPS00	para
q	quê	PR0CN000	quê
	?	Fp	?
pa	Para	SPS00	para
me	me	PP1CS000	me
fazer	fazer	VMN0000	fazer
ver	ver	VMN0000	ver
q	que	CS	que
dipresa	depressa	RG	depressa
hira	irá	VMIF3S0	ir
pa	para	SPS00	para
a	a	DA0FS0	o
sua	sua	DP3FS0	seu
tera	terra	NCFS000	terra
	!	Fp	!
mosterarme	Mostrar-me	VMN0000+PP1CS000	mostrar+me
q	que	CS	que
não	não	RN	não
he	é	VSIP3S0	ser
de	de	SPS00	de
todas	todas	DI0FP0	todo
	,	Fc	,
mas	mas	CC	mais
cim	sim	RG	sim
de	de	SPS00	de
huma	uma	DI0FS0	um
so	só	AQ0CS0	só
	!	Fp	!
i	E	CC	e
eu	eu	PP1CSN00	eu
antão	então	RG	então
digo	digo	VMIP1S0	dizer
q	que	CS	que
en	em	SPS00	em
toda	toda	DI0FS0	todo
a	a	DA0FS0	o
parte	parte	NCFS000	parte
aonde	onde	RG	onde
exzistir	existir	VMN0000	existir
	,	Fc	,
estimarei	estimarei	VMIF1S0	estimar
bem	bem	RG	bem
poderlhe	poder-lhe	VMN0000+PP3CSD00	poder+lhe
dar	dar	VMN0000	dar
provas	provas	NCFP000	prova
q	que	CS	que
nen	nem	RN	nem
fui	fui	VMIS1S0	ir
nen	nem	CC	nem
so	sou	VSIP1S0	ser
nen	nem	CC	nem
nunca	nunca	RN	nunca
jamais	jamais	RG	jamais
poderei	poderei	VMIF1S0	poder
cer	ser	NCMS000	ser
cenão	senão	CC	senão
sua	sua	DP3FS0	seu
	.	Fp	.
dezejo	Desejo	VMIP1S0	desejar
continui	continue	VMSP0S0	continuar
a	a	SPS00	a
pasar	passar	VMN0000	passar
bem	bem	RG	bem
como	como	CS	como
me	me	PP1CS000	me
dis	diz	VMIP3S0	dizer
i	e	CC	e
q	que	CS	que
ce	se	P00CN000	se
divirta	divirta	VMSP0S0	divertir
	,	Fc	,
gozando	gozando	VMG0000	gozar
de	de	SPS00	de
tudo	tudo	PI0NN000	tudo
q	que	PR0CN000	que
u	o	PP3MSA00	o
enteresa	interessa	VMIP3S0	interessar
	.	Fp	.
i	E	CC	e
pode	pode	VMIP3S0	poder
fazer	fazer	VMN0000	fazer
felis	feliz	AQ0CS0	feliz
	,	Fc	,
pois	pois	CS	pois
he	é	VSIP3S0	ser
u	o	DA0MS0	o
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
dezejo	desejo	VMIP1S0	desejar
	.	Fp	.
