3	3	Z	3
me	me	PP1CS000	me
dis	diz	VMIP3S0	dizer
q	que	CS	que
se	se	P00CN000	se
acha	acha	VMIP3S0	achar
prezo	preso	VMP00SM	prender
na	na	SPS00+DA0FS0	em+o
cada	Cadeia	NP00000	cadeia
nova	Nova	NP00000	nova
da	da	SPS00+DA0FS0	de+o
Corte	Corte	NP00000	corte
no	no	SPS00+DA0MS0	em+o
Limoeiro	Limoeiro	NP00000	limoeiro
im	em	SPS00	em
LisBoa	Lisboa	NP00000	lisboa
	,	Fc	,
aonde	onde	PA000000	onde
me	me	PP1CS000	me
manda	manda	VMIP3S0	mandar
pedir	pedir	VMN0000	pedir
seÇenta	sessenta	Z	sessenta
moedas	moedas	NCFP000	moeda
pa	para	SPS00	para
o	o	DA0MS0	o
Ceu	seu	DP3MS0	seu
Livramto	livramento	NCMS000	livramento
	,	Fc	,
aonde	onde	PA000000	onde
Eu	eu	PP1CSN00	eu
não	não	RN	não
poço	posso	VMIP1S0	poder
de	de	SPS00	de
deixar	deixar	VMN0000	deixar
de	de	SPS00	de
ConResponder	corresponder	VMN0000	corresponder
	,	Fc	,
mas	mas	CC	mais
se	se	P00CN000	se
me	me	PP1CS000	me
faz	faz	VMIP3S0	fazer
perzizo	preciso	AQ0MS0	preciso
acopar	ocupar	VMN0000	ocupar
Alguns	alguns	DI0MP0	algum
Snres	senhores	NCMP000	senhor
pa	para	SPS00	para
este	este	DD0MS0	este
fim	fim	NCMS000	fim
	.	Fp	.
asim	Assim	RG	assim
	,	Fc	,
quero	quero	VMIP1S0	querer
q	que	CS	que
VSa	VSa	NP00000	VSa
me	me	PP1CS000	me
faça	faça	VMSP0S0	fazer
o	o	DA0MS0	o
favor	favor	NCMS000	favor
de	de	SPS00	de
me	me	PP1CS000	me
imprestar	emprestar	VMN0000	emprestar
Vinte	vinte	Z	vinte
moedas	moedas	NCFP000	moeda
	.	Fp	.
he	E	CC	e
VSa	VSa	NP00000	VSa
Remetera	remeterá	VMIF3S0	remeter
eSte	este	DD0MS0	este
dinro	dinheiro	NCMS000	dinheiro
a	a	SPS00	a
iste	este	DD0MS0	este
meu	meu	DP1MSS	meu
primo	primo	NCMS000	primo
	.	Fp	.
sera	Será	VSIF3S0	ser
imtregue	entregue	VMP00SM	entregar
pello	pelo	SPS00+DA0MS0	por+o
seguro	seguro	RG	seguro
he	e	CC	e
	,	Fc	,
pa	para	SPS00	para
seu	seu	DP3MS0	seu
governo	governo	NCMS000	governo
de	de	SPS00	de
VSa	VSa	NP00000	VSa
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
Remeto	remeto	VMIP1S0	remeter
huma	uma	DI0FS0	um
sedolla	cédula	NCFS000	cédula
pa	para	SPS00	para
VSa	VSa	NP00000	VSa
me	me	PP1CS000	me
amostrar	mostrar	VMN0000	mostrar
Condo	quando	PA000000	quando
Eu	eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
for	for	VSSF0S0	ser
a	a	SPS00	a
pagar	pagar	VMN0000	pagar
este	este	DD0MS0	este
dinro	dinheiro	NCMS000	dinheiro
	,	Fc	,
q	que	CS	que
lhe	lhe	PP3CSD00	lhe
hei	hei	VMIP1S0	haver
de	de	SPS00	de
pagar	pagar	VMN0000	pagar
pa	para	SPS00	para
o	os	DA0MP0	o
Reis	Reis	NP00000	reis
	.	Fp	.
he	E	CC	e
	,	Fc	,
ComRespondendo	correspondendo	VMG0000	corresponder
VSa	VSa	NP00000	VSa
na	na	SPS00+DA0FS0	em+o
forma	forma	NCFS000	forma
deCaLarada	declarada	VMP00SF	declarar
	,	Fc	,
sempre	sempre	RG	sempre
sera	será	VSIF3S0	ser
Respeitado	respeitado	VMP00SM	respeitar
	,	Fc	,
e	e	CC	e
tudo	tudo	PI0NN000	tudo
Conto	quanto	PR0CN000	quanto
for	for	VMSF0S0	ir
de	de	SPS00	de
VSa	VSa	NP00000	VSa
he	e	CC	e
sera	será	VSIF3S0	ser
ReComendado	recomendado	VMP00SM	recomendar
pellos	pelos	SPS00+DA0MP0	por+o
meu	meu	DP1MSS	meu
Camaradas	camaradas	NCMP000	camarada
	.	Fp	.
este	Este	DD0MS0	este
dinro	dinheiro	NCMS000	dinheiro
a	há	VMIP3S0	haver
de	de	SPS00	de
estar	estar	VMN0000	estar
imtregue	entregue	VMP0000	entregar
athe	até	SPS00	até
o	ao	SPS00+DA0MS0	a+o
dia	dia	NCMS000	dia
26	26	Z	26
de	de	SPS00	de
nobro	novembro	NCMS000	novembro
a	a	SPS00	a
este	este	DD0MS0	este
meu	meu	DP1MSS	meu
primo	primo	NCMS000	primo
na	na	SPS00+DA0FS0	em+o
cada	Cadeia	NP00000	cadeia
nova	Nova	NP00000	nova
da	da	SPS00+DA0FS0	de+o
corte	Corte	NP00000	corte
	.	Fp	.
he	E	CC	e
	,	Fc	,
não	não	RN	não
ComRespondendo	correspondendo	VMG0000	corresponder
	,	Fc	,
se	se	P00CN000	se
lhe	lhe	PP3CSD00	lhe
ira	irá	VMIF3S0	ir
abrazar	abrasar	VMN0000	abrasar
tudo	tudo	PI0NN000	tudo
Conto	quanto	PR0CN000	quanto
tiver	tiver	VMSF0S0	ter
em	em	SPS00	em
sua	sua	DP3FS0	seu
Caza	casa	NCFS000	casa
he	e	CC	e
VSa	VSa	NP00000	VSa
ficara	ficará	VMIF3S0	ficar
feito	feito	VMP00SM	fazer
im	em	SPS00	em
Coartos	quartos	NCMP000	quarto
he	e	CC	e
o	o	DA0MS0	o
Ceu	seu	DP3MS0	seu
povo	povo	NCMS000	povo
ficara	ficará	VMIF3S0	ficar
deRutado	derrotado	VMP00SM	derrotar
	.	Fp	.
asim	Assim	RG	assim
	,	Fc	,
não	não	RN	não
queira	queira	VMSP0S0	querer
q	que	CS	que
se	se	P00CN000	se
lhe	lhe	PP3CSD00	lhe
faca	faça	VMSP0S0	fazer
estes	estes	DD0MP0	este
emçultos	insultos	NCMP000	insulto
	,	Fc	,
q	que	CS	que
Eu	eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
Juro	juro	VMIP1S0	jurar
por	por	SPS00	por
estas	estas	DD0FP0	este
cruzes	cruzes	NCFP000	cruz
	,	Fc	,
se	se	CS	se
me	me	PP1CS000	me
faltar	faltar	VMN0000	faltar
	,	Fc	,
Comforme	conforme	CS	conforme
Vai	vai	VMIP3S0	ir
este	este	DD0MS0	este
CoraÇão	coração	NCMS000	coração
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
hei	hei	VMIP1S0	haver
de	de	SPS00	de
fazer	fazer	VMN0000	fazer
o	ao	SPS00+DA0MS0	a+o
de	de	SPS00	de
VSa	VSa	NP00000	VSa
	.	Fp	.
isto	Isto	PD0NN000	isto
he	é	VSIP3S0	ser
e	em	SPS00	em
não	não	RN	não
sende	sendo	VSG0000	ser
emtregue	entregue	VMP0000	entregar
o	o	DA0MS0	o
meu	meu	DP1MSS	meu
primo	primo	NCMS000	primo
da	da	SPS00+DA0FS0	de+o
da	dita	VMP00SF	dizer
contia	quantia	NCFS000	quantia
q	que	PR0CN000	que
Eu	eu	PP1CSN00	eu
lhe	lhe	PP3CSD00	lhe
mando	mando	VMIP1S0	mandar
pedir	pedir	VMN0000	pedir
a	a	SPS00	a
VSa	VSa	NP00000	VSa
	,	Fc	,
q	que	CS	que
Eu	eu	PP1CSN00	eu
tãobem	também	RG	também
lhe	lhe	PP3CSD00	lhe
esCrevo	escrevo	VMIP1S0	escrever
pa	para	SPS00	para
saber	saber	VMN0000	saber
de	de	SPS00	de
qm	quem	PR0CN000	quem
a	há	VMIP3S0	haver
de	de	SPS00	de
aReÇeber	receber	VMN0000	receber
o	o	DA0MS0	o
denro	dinheiro	NCMS000	dinheiro
	.	Fp	.
asim	Assim	RG	assim
	,	Fc	,
logo	logo	RG	logo
q	que	CS	que
VSa	VSa	NP00000	VSa
aReÇeber	receber	VMN0000	receber
esta	esta	PD0FS000	este
	,	Fc	,
mandara	mandará	VMIF3S0	mandar
Resposta	resposta	NCFS000	resposta
o	ao	SPS00+DA0MS0	a+o
meu	meu	DP1MSS	meu
primo	primo	NCMS000	primo
	,	Fc	,
na	na	SPS00+DA0FS0	em+o
Cada	Cadeia	NP00000	cadeia
nova	Nova	NP00000	nova
da	da	SPS00+DA0FS0	de+o
Corte	Corte	NP00000	corte
no	no	SPS00+DA0MS0	em+o
Limoeiro	Limoeiro	NP00000	limoeiro
	,	Fc	,
chamado	chamado	VMP00SM	chamar
Franco	Francisco	NP00000	francisco
Joze	José	NP00000	josé
Coelho	Coelho	NP00000	coelho
Carapuça	Carapuça	NCFS000	carapuça
	,	Fc	,
pa	para	SPS00	para
elle	ele	PP3MS000	ele
me	me	PP1CS000	me
parteçipar	participar	VMN0000	participar
de	de	SPS00	de
a	a	DA0FS0	o
ConRespondenÇa	correspondência	NCFS000	correspondência
q	que	PR0CN000	que
VSa	VSa	NP00000	VSa
tem	tem	VMIP3S0	ter
	,	Fc	,
pa	para	SPS00	para
Eu	eu	PP1CSN00	eu
detreminar	determinar	VMN0000	determinar
o	o	DA0MS0	o
q	que	PR0CN000	que
hei	hei	VMIP1S0	haver
de	de	SPS00	de
fazer	fazer	VMN0000	fazer
Com	com	SPS00	com
isto	isto	PD0NN000	isto
	.	Fp	.
aDs	Adeus	I	adeus
	,	Fc	,
athe	até	SPS00	até
vista	vista	NCFS000	vista
	.	Fp	.
Deste	Deste	SPS00+DD0MS0	de+este
seu	seu	DP3MS0	seu
Cro	criado	NCMS000	criado
	,	Fc	,
Anto	António	NP00000	antónio
Joze	José	NP00000	josé
Chuço	Chuço	NP00000	chuço
	,	Fc	,
capitão	capitão	NCMS000	capitão
de	de	SPS00	de
corenta	quarenta	Z	quarenta
camaradas	camaradas	NCMP000	camarada
	.	Fp	.
