Jhs	JHS	NP00000	jhs
arbieto	Arbieto	NP00000	arbieto
me	me	PP1CS000	me
escribe	escribe	VMIP3S0	escribir
que	que	CS	que
bendra	vendrá	VMIF3S0	venir
con	con	SPS00	con
sus	sus	DP3CP0	su
cubiertas	cubiertas	NCFP000	cubierta
de	de	SPS00	de
marrega	márraga	NCFS000	márraga
y	y	CC	y
muy	muy	RQ	muy
bien	bien	RG	bien
acondiçionado	acondicionado	VMP00SM	acondicionar
	,	Fc	,
que	que	CS	que
huelgo	huelgo	VMIP1S0	holgar
mucho	mucho	RQ	mucho
d	de	SPS00	de
ello	ello	PD0NN000	ello
porque	porque	CS	porque
el	el	DA0MS0	el
honbre	hombre	NCMS000	hombre
q	que	CS	que
lo	lo	PP3CNA00	lo
tiene	tiene	VMIP3S0	tener
conprado	comprado	VMP0000	comprar
es	es	VSIP3S0	ser
honbre	hombre	NCMS000	hombre
de	de	SPS00	de
bien	bien	NCMS000	bien
	;	Fx	;
y	y	CC	y
es	es	VSIP3S0	ser
el	el	DA0MS0	el
mesmo	mismo	AQ0MS0	mismo
q	que	CS	que
lo	lo	PP3CNA00	lo
conpro	compró	VMIS3S0	comprar
de	de	SPS00	de
ju	Juan	NP00000	juan
de	de	SPS00	de
bilo	Bilbao	NP00000	bilbao
lo	lo	DA0NS0	el
que	que	PR0CN000	que
vsms	VMs	NP00000	VM
le	le	PP3CSD00	le
abran	habrán	VAIF3P0	haber
enbiado	enviado	VMP0000	enviar
	,	Fc	,
el	el	DA0MS0	el
quoal	cual	PR0CS000	cual
gasta	gasta	VMIP3S0	gastar
mas	más	RC	más
q	que	CS	que
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
demas	demás	RG	demás
juntos	juntos	AQ0MP0	junto
	.	Fp	.
y	Y	CC	y
assi	así	RG	así
cada	cada	DI0CN0	cada
año	año	NCMS000	año
podremos	podremos	VMIF1P0	poder
bender	vender	VMN0000	vender
n	en	SPS00	en
el	él	PP3MS000	él
dos	dos	Z	2
mil	mil	Z	1000
quintales	quintales	NCMP000	quintal
	.	Fp	.
y	Y	CC	y
	,	Fc	,
como	como	CS	como
les	les	PP3CPD00	le
tengo	tengo	VMIP1S0	tener
escrito	escrito	VMP00SM	escribir
	,	Fc	,
la	la	DA0FS0	el
benta	venta	NCFS000	venta
esta	está	VMIP3S0	estar
hecha	hecha	VMP00SF	hacer
a	a	SPS00	a
condiçion	condición	NCFS000	condición
que	que	CS	que
se	se	P00CN000	se
le	le	PP3CSD00	le
a	ha	VMIP3S0	haber
de	de	SPS00	de
librar	librar	VMN0000	librar
por	por	SPS00	por
todo	todo	DI0MS0	todo
el	el	DA0MS0	el
mes	mes	NCMS000	mes
de	de	SPS00	de
agosto	agosto	NCMS000	agosto
	.	Fp	.
y	Y	CC	y
assi	así	RG	así
querria	querría	VMIC0S0	querer
biniese	viniese	VMSI0S0	venir
pa	para	SPS00	para
el	el	DA0MS0	el
tienpo	tiempo	NCMS000	tiempo
	.	Fp	.
y	Y	CC	y
	,	Fc	,
si	si	CS	si
esta	está	VMIP3S0	estar
cargado	cargado	VMP00SM	cargar
en	en	SPS00	en
ochoa	Ochoa	NP00000	ochoa
de	de	SPS00	de
capetillo	Capetillo	NP00000	capetillo
	,	Fc	,
las	las	DA0FP0	el
demas	demás	NCMS000	demás
que	que	PR0CN000	que
con	con	SPS00	con
el	él	PP3MS000	él
biene	vienen	VMIP3P0	venir
bendran	vendrán	VMIF3P0	venir
a	a	SPS00	a
tienpo	tiempo	NCMS000	tiempo
	,	Fc	,
plaziendo	placiendo	VMG0000	placer
a	a	SPS00	a
dios	Dios	NP00000	dios
	,	Fc	,
y	y	CC	y
no	no	RN	no
se	se	P00CN000	se
perdera	perderá	VMIF3S0	perder
nenguna	ninguna	DI0FS0	ninguno
cosa	cosa	NCFS000	cosa
de	de	SPS00	de
que	que	CS	que
vsms	VMs	NP00000	VM
se	se	P00CN000	se
conçierten	concierten	VMSP3P0	concertar
con	con	SPS00	con
esos	esos	DD0MP0	ese
pueblos	pueblos	NCMP000	pueblo
	,	Fc	,
porq	porque	CS	porque
a	a	SPS00	a
lo	lo	DA0NS0	el
porbenir	porvenir	NCMS000	porvenir
sienpre	siempre	RG	siempre
baldra	valdrá	VMIF3S0	valer
de	de	SPS00	de
ocho	ocho	Z	8
a	a	SPS00	a
diez	diez	Z	10
sueldos	sueldos	NCMP000	sueldo
p	por	SPS00	por
años	años	NCMP000	año
	.	Fp	.
e	Y	CC	y
bea	vea	VMSP0S0	ver
lo	lo	DA0NS0	el
bendamos	vendamos	VMSP1P0	vender
a	a	SPS00	a
doze	doce	Z	12
	,	Fc	,
de	de	SPS00	de
manera	manera	NCFS000	manera
que	que	CS	que
	,	Fc	,
pues	pues	CS	pues
no	no	RN	no
abenturamos	aventuramos	VMIS1P0	aventurar
a	a	SPS00	a
perder	perder	VMN0000	perder
	,	Fc	,
no	no	RN	no
se	se	P00CN000	se
dexe	deje	VMSP0S0	dejar
el	el	DA0MS0	el
negoçio	negocio	NCMS000	negocio
de	de	SPS00	de
las	las	DA0FP0	el
manos	manos	NCFP000	mano
y	y	CC	y
no	no	RN	no
dexen	dejen	VMSP3P0	dejar
de	de	SPS00	de
conçertarse	concertarse	VMN0000+P00CN000	concertar+se
en	en	SPS00	en
nenguna	ninguna	DI0FS0	ninguno
manera	manera	NCFS000	manera
por	por	SPS00	por
los	los	DA0MP0	el
diez	diez	Z	10
años	años	NCMP000	año
o	o	CC	o
por	por	SPS00	por
el	el	DA0MS0	el
tienpo	tiempo	NCMS000	tiempo
que	que	PR0CN000	que
quisieren	quisieren	VMSF3P0	querer
.	.	Fp	.
quoato	Cuanto	PA000000	cuanto
a	a	SPS00	a
las	las	DA0FP0	el
sacas	sacas	NCFP000	saca
	,	Fc	,
si	si	CS	si
vsms	VMs	NP00000	VM
no	no	RN	no
pudieren	pudieren	VMSF3P0	poder
azer	hacer	VMN0000	hacer
nada	nada	PI0NN00N	nada
por	por	SPS00	por
este	este	DD0MS0	este
año	año	NCMS000	año
por	por	SPS00	por
ser	ser	VSN0000	ser
ya	ya	RG	ya
tarde	tarde	RG	tarde
	,	Fc	,
pa	para	SPS00	para
el	el	DA0MS0	el
año	año	NCMS000	año
que	que	PR0CN000	que
biene	viene	VMIP3S0	venir
podran	podrán	VMIF3P0	poder
señalar	señalar	VMN0000	señalar
dozientas	doscientas	NCFP000	doscienta
a	a	SPS00	a
medias	medias	NCFP000	media
como	como	CS	como
el	el	DA0MS0	el
regaliz	regaliz	NCMS000	regaliz
y	y	CC	y
de	de	SPS00	de
la	la	DA0FS0	el
parte	parte	NCFS000	parte
que	que	CS	que
a	a	SPS00	a
vsms	VMs	NP00000	VM
les	les	PP3CPD00	le
biniere	viniere	VMSF0S0	venir
	.	Fp	.
yo	Yo	PP1CSN00	yo
enbiare	enviaré	VMIF1S0	enviar
las	las	DA0FP0	el
mercaderias	mercaderías	NCFP000	mercadería
que	que	PR0CN000	que
pedieren	pidieren	VMSF3P0	pedir
por	por	SPS00	por
su	su	DP3CS0	su
cueta	cuenta	NCFS000	cuenta
y	y	CC	y
vsms	VMs	NP00000	VM
pagaran	pagarán	VMIF3P0	pagar
	,	Fc	,
como	como	CS	como
dizen	dicen	VMIP3P0	decir
	,	Fc	,
los	los	DA0MP0	el
fletes	fletes	NCMP000	flete
y	y	CC	y
aberias	averías	NCFP000	avería
de	de	SPS00	de
las	las	DA0FP0	el
mercaderias	mercaderías	NCFP000	mercadería
q	que	PR0CN000	que
les	les	PP3CPD00	le
enbiare	enviare	VMSF0S0	enviar
	;	Fx	;
y	y	CC	y
me	me	PP1CS000	me
daran	darán	VMIF3P0	dar
bueno	bueno	AQ0MS0	bueno
lo	lo	DA0NS0	el
que	que	PR0CN000	que
costare	costare	VMSF0S0	costar
fasta	hasta	SPS00	hasta
puesto	puesto	VMP00SM	poner
en	en	SPS00	en
la	la	DA0FS0	el
nao	nao	NCFS000	nao
con	con	SPS00	con
el	el	DA0MS0	el
coste	coste	NCMS000	coste
d	de	SPS00	de
el	el	DA0MS0	el
seguro	seguro	NCMS000	seguro
y	y	CC	y
costas	costas	NCFP000	costa
	.	Fp	.
las	Las	DA0FP0	el
sacas	sacas	NCFP000	saca
an	han	VMIP3P0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
de	de	SPS00	de
la	la	DA0FS0	el
suerte	suerte	NCFS000	suerte
q	que	CS	que
vsms	VMs	NP00000	VM
an	han	VAIP3P0	haber
enbiado	enviado	VMP0000	enviar
otras	otras	DI0FP0	otro
bezes	veces	NCFP000	vez
a	a	SPS00	a
brujas	Brujas	NP00000	brujas
	,	Fc	,
que	que	CS	que
creo	creo	VMIP1S0	creer
son	son	VSIP3P0	ser
las	las	DA0FP0	el
mesmas	mismas	AQ0FP0	mismo
suertes	suertes	NCFP000	suerte
que	que	CS	que
en	en	SPS00	en
esta	esta	DD0FS0	este
carta	carta	NCFS000	carta
dize	dice	VMIP3S0	decir
	,	Fc	,
de	de	SPS00	de
lo	lo	DA0NS0	el
quoal	cual	PR0CS000	cual
yo	yo	PP1CSN00	yo
me	me	PP1CS000	me
ynformare	informaré	VMIF1S0	informar
y	y	CC	y
abisare	avisaré	VMIF1S0	avisar
con	con	SPS00	con
el	el	DA0MS0	el
primero	primero	RG	primero
lo	lo	DA0NS0	el
que	que	PR0CN000	que
d	de	SPS00	de
ello	ello	PD0NN000	ello
me	me	PP1CS000	me
pareçiere	pareciere	VMSF0S0	parecer
.	.	Fp	.
esta	Esta	DD0FS0	este
memoria	memoria	NCFS000	memoria
bino	vino	VMIS3S0	venir
tarde	tarde	RG	tarde
pa	para	SPS00	para
poder	poder	VMN0000	poder
yr	ir	VMN0000	ir
en	en	SPS00	en
las	las	DA0FP0	el
naos	naos	NCFP000	nao
de	de	SPS00	de
lanas	lanas	NCFP000	lana
porq	porque	CS	porque
ya	ya	RG	ya
estan	están	VMIP3P0	estar
alla	allá	RG	allá
de	de	SPS00	de
buelta	vuelta	NCFS000	vuelta
	.	Fp	.
e	Y	CC	y
assi	así	RG	así
	,	Fc	,
benido	venido	VMP0000	venir
q	que	CS	que
sea	sea	VSSP0S0	ser
el	el	DA0MS0	el
regaliz	regaliz	NCMS000	regaliz
y	y	CC	y
librado	librado	VMP0000	librar
de	de	SPS00	de
lo	lo	DA0NS0	el
q	que	PR0CN000	que
a	a	SPS00	a
vsms	VMs	NP00000	VM
les	les	PP3CPD00	le
biniere	viniere	VMSF0S0	venir
	,	Fc	,
se	se	P00CN000	se
probera	proveerá	VMIF3S0	proveer
pa	para	SPS00	para
la	la	DA0FS0	el
de	de	SPS00	de
otubre	octubre	NCMS000	octubre
o	o	CC	o
la	la	DA0FS0	el
de	de	SPS00	de
billalon	Villalón	NP00000	villalón
	;	Fx	;
o	o	CC	o
	,	Fc	,
si	si	CS	si
quisiere	quisiere	VMSF0S0	querer
	,	Fc	,
se	se	P00CN000	se
ynbie	envíe	VMSP0S0	enviar
esta	esta	DD0FS0	este
memoria	memoria	NCFS000	memoria
o	u	CC	o
otra	otra	PI0FS000	otro
en	en	SPS00	en
las	las	DA0FP0	el
naos	naos	NCFP000	nao
de	de	SPS00	de
ochoa	Ochoa	NP00000	ochoa
de	de	SPS00	de
copetillo	Copetillo	NP00000	copetillo
y	y	CC	y
las	las	DA0FP0	el
que	que	PR0CN000	que
con	con	SPS00	con
el	él	PP3MS000	él
se	se	P00CN000	se
esperan	esperan	VMIP3P0	esperar
me	me	PP1CS000	me
lo	lo	PP3CNA00	lo
madaran	mandarán	VMIF3P0	mandar
abisar	avisar	VMN0000	avisar
con	con	SPS00	con
el	el	DA0MS0	el
primero	primero	RG	primero
	,	Fc	,
porque	porque	CS	porque
se	se	P00CN000	se
ara	hará	VMIF3S0	hacer
como	como	CS	como
lo	lo	PP3CNA00	lo
ordenaren	ordenaren	VMSF3P0	ordenar
	.	Fp	.
y	Y	CC	y
de	de	SPS00	de
oy	hoy	RG	hoy
mas	más	RC	más
lo	lo	DA0NS0	el
q	que	PR0CN000	que
vsms	VMs	NP00000	VM
pedieren	pidieren	VMSF3P0	pedir
se	se	P00CN000	se
enbiara	enviará	VMIF3S0	enviar
a	a	SPS00	a
san	San	NP00000	san
sebastian	Sebastián	NP00000	sebastián
abiendo	habiendo	VMG0000	haber
naos	naos	NCFP000	nao
pa	para	SPS00	para
alla	allá	RG	allá
	.	Fp	.
los	Los	DA0MP0	el
quoatrozientos	cuatrocientos	Z	400
ducados	ducados	NCMP000	ducado
q	que	PR0CN000	que
vsms	VMs	NP00000	VM
madan	mandan	VMIP3P0	mandar
asegurar	asegurar	VMN0000	asegurar
sobre	sobre	SPS00	sobre
el	el	DA0MS0	el
regaliz	regaliz	NCMS000	regaliz
estan	están	VMIP3P0	estar
asegurados	asegurados	NCMP000	asegurado
	,	Fc	,
q	que	CS	que
les	les	PP3CPD00	le
sera	será	VSIF3S0	ser
abiso	aviso	NCMS000	aviso
	.	Fp	.
como	Como	CS	como
las	las	DA0FP0	el
naos	naos	NCFP000	nao
partieron	partieron	VMIS3P0	partir
mas	más	RC	más
presto	presto	RG	presto
de	de	SPS00	de
lo	lo	DA0NS0	el
que	que	PR0CN000	que
pensamos	pensamos	VMIP1P0	pensar
y	y	CC	y
se	se	P00CN000	se
me	me	PP1CS000	me
quedo	quedo	VMIP1S0	quedar
aca	acá	RG	acá
la	la	DA0FS0	el
ropa	ropa	NCFS000	ropa
	,	Fc	,
aflete	fleté	VMIS1S0	fletar
un	un	DI0MS0	uno
nabio	navío	NCMS000	navío
de	de	SPS00	de
setenta	setenta	Z	70
toneles	toneles	NCMP000	tonel
que	que	PR0CN000	que
ba	va	VMIP3S0	ir
en	en	SPS00	en
conpañia	compañía	NCFS000	compañía
de	de	SPS00	de
otro	otro	DI0MS0	otro
nabio	navío	NCMS000	navío
que	que	CS	que
aqui	aquí	RG	aquí
conpro	compró	VMIS3S0	comprar
ju	Juan	NP00000	juan
martinez	Martínez	NP00000	martínez
de	de	SPS00	de
goyre	Goyre	NP00000	goyre
	,	Fc	,
las	las	DA0FP0	el
quoales	cuales	PR0CP000	cual
no	no	RN	no
agoardan	aguardan	VMIP3P0	aguardar
	.	Fp	.
que	Que	CS	que
al	al	SPS00+DA0MS0	a+el
tienpo	tiempo	NCMS000	tiempo
	,	Fc	,
si	si	CS	si
el	el	DA0MS0	el
regaliz	regaliz	NCMS000	regaliz
no	no	RN	no
estubiere	estuviere	VMSF0S0	estar
acabado	acabado	VMP00SM	acabar
de	de	SPS00	de
cargar	cargar	VMN0000	cargar
	,	Fc	,
mandaran	mandarán	VMIF3P0	mandar
vsms	VMs	NP00000	VM
se	se	P00CN000	se
cargue	cargue	VMSP0S0	cargar
en	en	SPS00	en
el	él	PP3MS000	él
	,	Fc	,
porq	porque	CS	porque
no	no	RN	no
nos	nos	PP1CP000	nos
costara	costará	VMIF3S0	costar
la	la	DA0FS0	el
metad	mitad	NCFS000	mitad
del	del	SPS00+DA0MS0	de+el
flete	flete	NCMS000	flete
q	que	PR0CN000	que
beniendo	viniendo	VMG0000	venir
en	en	SPS00	en
otra	otra	PI0FS000	otro
	.	Fp	.
y	Y	CC	y
bendra	vendrá	VMIF3S0	venir
bien	bien	RG	bien
tratado	tratado	NCMS000	tratado
	,	Fc	,
porque	porque	CS	porque
es	es	VSIP3S0	ser
buen	buen	AQ0MS0	bueno
nabio	navío	NCMS000	navío
	.	Fp	.
y	Y	CC	y
si	si	CS	si
el	el	DA0MS0	el
regaliz	regaliz	NCMS000	regaliz
fuere	fuere	VSSF0S0	ser
cargado	cargado	VMP00SM	cargar
en	en	SPS00	en
las	las	DA0FP0	el
otras	otras	DI0FP0	otro
y	y	CC	y
tubiere	tuviere	VMSF0S0	tener
sacas	sacas	NCFP000	saca
o	o	CC	o
alguna	alguna	DI0FS0	alguno
otra	otra	DI0FS0	otro
cosa	cosa	NCFS000	cosa
que	que	PR0CN000	que
le	le	PP3CSD00	le
dar	dar	VMN0000	dar
	,	Fc	,
lo	lo	PP3CNA00	lo
podra	podrá	VMIF3S0	poder
cargar	cargar	VMN0000	cargar
en	en	SPS00	en
el	él	PP3MS000	él
porque	porque	CS	porque
	,	Fc	,
como	como	CS	como
digo	digo	VMIP1S0	decir
	,	Fc	,
el	el	DA0MS0	el
flete	flete	NCMS000	flete
saldra	saldrá	VMIF3S0	salir
en	en	SPS00	en
buen	buen	AQ0MS0	bueno
barato	barato	AQ0MS0	barato
.	.	Fp	.
suplico	Suplico	VMIP1S0	suplicar
a	a	SPS00	a
vm	VM	NP00000	VM
q	que	CS	que
	,	Fc	,
si	si	CS	si
tiene	tiene	VMIP3S0	tener
amistad	amistad	NCFS000	amistad
con	con	SPS00	con
el	el	DA0MS0	el
sor	señor	NP00000	señor
sancho	Sancho	NP00000	sancho
rogel	Rogel	NP00000	rogel
o	o	CC	o
con	con	SPS00	con
algun	algún	DI0MS0	alguno
otro	otro	PI0MS000	otro
que	que	PR0CN000	que
enbia	envía	VMIP3S0	enviar
lanas	lanas	NCFP000	lana
a	a	SPS00	a
brujas	Brujas	NP00000	brujas
	,	Fc	,
aga	haga	VMSP0S0	hacer
escrebir	escribir	VMN0000	escribir
al	al	SPS00+DA0MS0	a+el
sor	señor	NP00000	señor
geronimo	Gerónimo	NP00000	gerónimo
cruzat	Cruzat	NP00000	cruzat
o	o	CC	o
al	al	SPS00+DA0MS0	a+el
que	que	PR0CN000	que
aze	hace	VMIP3S0	hacer
por	por	SPS00	por
ellos	ellos	PP3MP000	ellos
que	que	CS	que
	,	Fc	,
quoando	cuando	PA000000	cuando
ubieren	hubieren	VASF3P0	haber
de	de	SPS00	de
remetir	remitir	VMN0000	remitir
dineros	dineros	NCMP000	dinero
de	de	SPS00	de
las	las	DA0FP0	el
sacas	sacas	NCFP000	saca
	,	Fc	,
me	me	PP1CS000	me
den	den	VMSP3P0	dar
a	a	SPS00	a
canbio	cambio	NCMS000	cambio
asta	hasta	SPS00	hasta
mil	mil	Z	1000
o	o	CC	o
dos	dos	Z	2
mil	mil	Z	1000
ducados	ducados	NCMP000	ducado
por	por	SPS00	por
feria	feria	NCFS000	feria
	,	Fc	,
porque	porque	CS	porque
	,	Fc	,
como	como	CS	como
cargo	cargo	VMIP1S0	cargar
ropa	ropa	NCFS000	ropa
pa	para	SPS00	para
muchos	muchos	PI0MP000	mucho
	,	Fc	,
e	he	VMIP1S0	haber
menester	menester	NCMS000	menester
sienpre	siempre	RG	siempre
dineros	dineros	NCMP000	dinero
y	y	CC	y
	,	Fc	,
como	como	CS	como
aca	acá	RG	acá
andan	andan	VMIP3P0	andar
las	las	DA0FP0	el
cosas	cosas	NCFP000	cosa
estrechas	estrechas	AQ0FP0	estrecho
	,	Fc	,
no	no	RN	no
se	se	P00CN000	se
alla	halla	VMIP3S0	hallar
todas	todas	DI0FP0	todo
bezes	veces	NCFP000	vez
	.	Fp	.
y	Y	CC	y
assi	así	RG	así
me	me	PP1CS000	me
aran	harán	VMIF3P0	hacer
vsms	VMs	NP00000	VM
merçed	merced	NCFS000	merced
en	en	SPS00	en
azer	hacer	VMN0000	hacer
escrebir	escribir	VMN0000	escribir
lo	lo	DA0NS0	el
dicho	dicho	VMP00SM	decir
	,	Fc	,
porque	porque	CS	porque
en	en	SPS00	en
ello	ello	PD0NN000	ello
no	no	RN	no
abenturara	aventurará	VMIF3S0	aventurar
otro	otro	PI0MS000	otro
que	que	CS	que
azerme	hacerme	VMN0000+PP1CS000	hacer+me
merçe	merced	NCFS000	merced
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
lo	lo	DA0NS0	el
q	que	PR0CN000	que
yo	yo	PP1CSN00	yo
les	les	PP3CPD00	le
pudiere	pudiere	VMSF0S0	poder
serbir	servir	VMN0000	servir
aca	acá	RG	acá
lo	lo	PP3CNA00	lo
are	haré	VMIF1S0	hacer
de	de	SPS00	de
muy	muy	RQ	muy
buena	buena	AQ0FS0	bueno
boluntad	voluntad	NCFS000	voluntad
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
lo	lo	DA0NS0	el
dicho	dicho	VMP0000	decir
nro	Nuestro	DP1MSP	nuestro
sor	Señor	NP00000	señor
guoarde	guarde	VMSP0S0	guardar
y	y	CC	y
prospere	prospere	VMSP0S0	prosperar
bida	vida	NCFS000	vida
y	y	CC	y
estado	estado	NCMS000	estado
de	de	SPS00	de
vsms	VMs	NP00000	VM
como	como	CS	como
desean	desean	VMIP3P0	desear
.	.	Fp	.
