señor	Señor	NP00000	señor
antes	antes	RG	antes
	,	Fc	,
que	que	CS	que
ante	ante	SPS00	ante
de	de	SPS00	de
aier	ayer	RG	ayer
se	se	P00CN000	se
partio	partió	VMIS3S0	partir
un	un	DI0MS0	uno
librero	librero	NCMS000	librero
	,	Fc	,
hro	hermano	NCMS000	hermano
de	de	SPS00	de
una	una	DI0FS0	uno
ama	ama	NCFS000	amo
mia	mía	DP1FSS	mío
	,	Fc	,
que	que	CS	que
tiene	tiene	VMIP3S0	tener
obligaçion	obligación	NCFS000	obligación
a	a	SPS00	a
todo	todo	PI0MS000	todo
y	y	CC	y
asi	así	RG	así
lo	lo	PP3CNA00	lo
haze	hace	VMIP3S0	hacer
en	en	SPS00	en
lo	lo	DA0NS0	el
que	que	PR0CN000	que
yo	yo	PP1CSN00	yo
l	le	PP3CSD00	le
encargo	encargo	VMIP1S0	encargar
	.	Fp	.
y	Y	CC	y
si	si	CS	si
no	no	RN	no
los	los	PP3MPA00	lo
tuviera	tuviera	VMSI0S0	tener
	,	Fc	,
encomendaraselos	encomendáraselos	VMSI0S0+PP3CN000+PP3MPA00	encomendar+se+lo
yo	yo	PP1CSN00	yo
	,	Fc	,
que	que	CS	que
de	de	SPS00	de
que	que	CS	que
a	a	SPS00	a
medina	Medina	NP00000	medina
vaia	vaya	VMSP0S0	ir
los	los	PP3MPA00	lo
truxera	trajera	VMSI0S0	traer
	,	Fc	,
porq	porque	CS	porque
me	me	PP1CS000	me
dixo	dijo	VMIS3S0	decir
ser	ser	VSN0000	ser
alli	allí	RG	allí
el	el	DA0MS0	el
concurso	concurso	NCMS000	concurso
de	de	SPS00	de
toda	toda	DI0FS0	todo
la	la	DA0FS0	el
mercaduria	mercaduría	NCFS000	mercaduría
de	de	SPS00	de
libros	libros	NCMP000	libro
	.	Fp	.
pero	Pero	CC	pero
lo	lo	DA0NS0	el
q	que	PR0CN000	que
se	se	P00CN000	se
puede	puede	VMIP3S0	poder
perder	perder	VMN0000	perder
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
poco	poco	NCMS000	poco
de	de	SPS00	de
tienpo	tiempo	NCMS000	tiempo
	,	Fc	,
q	que	CS	que
podra	podrá	VMIF3S0	poder
vm	VM	NP00000	VM
esperar	esperar	VMN0000	esperar
hasta	hasta	SPS00	hasta
q	que	CS	que
yo	yo	PP1CSN00	yo
a	a	SPS00	a
toledo	Toledo	NP00000	toledo
l	le	PP3CSD00	le
escriva	escriba	VMSP0S0	escribir
lo	lo	DA0NS0	el
que	que	PR0CN000	que
aqui	aquí	RG	aquí
l	le	PP3CSD00	le
encomedara	encomendara	VMSI0S0	encomendar
	,	Fc	,
si	si	CS	si
me	me	PP1CS000	me
acordara	acordara	VMSI0S0	acordar
antes	antes	RG	antes
que	que	CS	que
se	se	P00CN000	se
fuera	fuera	VMSI0S0	ir
	;	Fx	;
y	y	CC	y
si	si	CS	si
el	él	PP3MS000	él
los	los	PP3MPA00	lo
tiene	tiene	VMIP3S0	tener
	,	Fc	,
el	él	PP3MS000	él
los	los	PP3MPA00	lo
enbiara	enviará	VMIF3S0	enviar
luego	luego	RG	luego
sin	sin	SPS00	sin
falta	falta	NCFS000	falta
	.	Fp	.
libros	Libros	NCMP000	libro
de	de	SPS00	de
Romançe	romance	NCMS000	romance
	,	Fc	,
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
q	que	PR0CN000	que
ai	hay	VMIP3S0	haber
que	que	CS	que
echar	echar	VMN0000	echar
mano	mano	NCFS000	mano
me	me	PP1CS000	me
pareçe	parece	VMIP3S0	parecer
tiene	tiene	VMIP3S0	tener
o	o	CC	o
a	ha	VAIP3S0	haber
visto	visto	VMP0000	ver
	,	Fc	,
pues	pues	CS	pues
tiene	tiene	VMIP3S0	tener
a	a	SPS00	a
don	don	NP00000	don
Antonio	Antonio	NP00000	antonio
de	de	SPS00	de
guivara	Guevara	NP00000	guevara
y	y	CC	y
a	a	SPS00	a
Mexia	Mejía	NP00000	mejía
	,	Fc	,
que	que	CS	que
son	son	VSIP3P0	ser
agora	ahora	RG	ahora
las	las	DA0FP0	el
obras	obras	NCFP000	obra
a	a	SPS00	a
que	que	CS	que
todos	todos	PI0MP000	todo
mas	más	RC	más
se	se	P00CN000	se
dan	dan	VMIP3P0	dar
por	por	SPS00	por
ser	ser	VSN0000	ser
istoriales	historiales	NCMP000	historial
y	y	CC	y
autenticas	auténticas	AQ0FP0	auténtico
	.	Fp	.
un	Un	DI0MS0	uno
libro	libro	NCMS000	libro
me	me	PP1CS000	me
dio	dio	VMIS3S0	dar
este	este	DD0MS0	este
librero	librero	NCMS000	librero
q	que	PR0CN000	que
se	se	P00CN000	se
yntitula	intitula	VMIP3S0	intitular
suma	Suma	NCFS000	suma
de	de	SPS00	de
yllustres	ilustres	AQ0CP0	ilustre
varones	varones	NCMP000	varón
	,	Fc	,
pero	pero	CC	pero
yo	yo	PP1CSN00	yo
lei	leí	VMIS1S0	leer
dos	dos	Z	2
o	o	CC	o
tres	tres	Z	3
dias	días	NCMP000	día
en	en	SPS00	en
el	él	PP3MS000	él
y	y	CC	y
	,	Fc	,
por	por	SPS00	por
dios	Dios	NP00000	dios
	,	Fc	,
q	que	CS	que
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
bolvi	volví	VMIS1S0	volver
porq	porque	CS	porque
	,	Fc	,
allende	allende	RG	allende
de	de	SPS00	de
su	su	DP3CS0	su
Romançe	romance	NCMS000	romance
ser	ser	VSN0000	ser
pesado	pesado	VMP0000	pesar
	,	Fc	,
alega	alega	VMIP3S0	alegar
a	a	SPS00	a
hrdo	Hernando	NP00000	hernando
de	de	SPS00	de
pulgar	Pulgar	NP00000	pulgar
y	y	CC	y
a	a	SPS00	a
otros	otros	DI0MP0	otro
contenporaneos	contemporáneos	NCMP000	contemporáneo
en	en	SPS00	en
q	que	CS	que
nada	nada	PI0NN00N	nada
se	se	P00CN000	se
acredita	acredita	VMIP3S0	acreditar
	.	Fp	.
y	Y	CC	y
creamelo	créamelo	NP00000	créamelo
vm	VM	NP00000	VM
porq	porque	CS	porque
	,	Fc	,
asi	así	RG	así
no	no	RN	no
ser	ser	VSN0000	ser
el	él	PP3MS000	él
	,	Fc	,
afiçion	afición	NCFS000	afición
m	me	PP1CS000	me
engañara	engañara	VMSI0S0	engañar
por	por	SPS00	por
ser	ser	VSN0000	ser
el	el	DA0MS0	el
autor	autor	NCMS000	autor
pariente	pariente	NCMS000	pariente
mio	mío	DP1MSS	mío
	,	Fc	,
qu	que	CS	que
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
Ju	Juan	NP00000	juan
sedeño	Sedeño	NP00000	sedeño
	,	Fc	,
natural	natural	NCMS000	natural
de	de	SPS00	de
arevalo	Arévalo	NP00000	arévalo
	,	Fc	,
q	que	CS	que
la	la	DA0FS0	el
primera	primera	AO0FS0	primero
çelestina	Celestina	NCFS000	celestina
en	en	SPS00	en
metro	metro	NCMS000	metro
traduxo	tradujo	VMIS3S0	traducir
	.	Fp	.
e	He	VAIP1S0	haber
estado	estado	VMP0000	estar
ocupado	ocupado	VMP00SM	ocupar
	;	Fx	;
por	por	SPS00	por
tanto	tanto	RG	tanto
	,	Fc	,
Vm	VM	NP00000	VM
perdone	perdone	VMSP0S0	perdonar
mi	mi	DP1CSS	mi
tardança	tardanza	NCFS000	tardanza
y	y	CC	y
los	los	DA0MP0	el
borrones	borrones	NCMP000	borrón
	,	Fc	,
q	que	CS	que
son	son	VSIP3P0	ser
en	en	SPS00	en
fin	fin	NCMS000	fin
como	como	CS	como
deprisa	deprisa	RG	deprisa
	.	Fp	.
en	En	SPS00	en
la	la	DA0FS0	el
noche	noche	NCFS000	noche
escrivire	escribiré	VMIF1S0	escribir
muy	muy	RQ	muy
largo	largo	RG	largo
	.	Fp	.
ora	Ahora	RG	ahora
	,	Fc	,
porqu	porque	CS	porque
entienda	entienda	VMSP0S0	entender
Vm	VM	NP00000	VM
parte	parte	NCFS000	parte
de	de	SPS00	de
mis	mis	DP1CPS	mi
cosas	cosas	NCFP000	cosa
y	y	CC	y
haga	haga	VMSP0S0	hacer
sobr	sobre	SPS00	sobre
ellas	ellas	PP3FP000	ellos
algo	algo	RQ	algo
	,	Fc	,
al	al	SPS00+DA0MS0	a+el
pie	pie	NCMS000	pie
de	de	SPS00	de
la	la	DA0FS0	el
letra	letra	NCFS000	letra
	,	Fc	,
si	si	CS	si
no	no	RN	no
me	me	PP1CS000	me
olvidare	olvidare	VMSF0S0	olvidar
	,	Fc	,
dire	diré	VMIF1S0	decir
una	una	DI0FS0	uno
parteçilla	partecilla	NCFS000	partecilla
de	de	SPS00	de
una	una	DI0FS0	uno
carta	carta	NCFS000	carta
q	que	PR0CN000	que
escrevi	escribí	VMIS1S0	escribir
a	a	SPS00	a
mi	mi	DP1CSS	mi
descanso	descanso	NCMS000	descanso
sobre	sobre	SPS00	sobre
qu	que	CS	que
ella	ella	PP3FS000	él
me	me	PP1CS000	me
mandava	mandaba	VMII0S0	mandar
me	me	PP1CS000	me
diese	diese	VMSI0S0	dar
a	a	SPS00	a
plazer	placer	NCMS000	placer
com	con	SPS00	con
mis	mis	DP1CPS	mi
duedos	deudos	NCMP000	deudo
y	y	CC	y
amigos	amigos	NCMP000	amigo
	,	Fc	,
y	y	CC	y
no	no	RN	no
hiziese	hiciese	VMSI0S0	hacer
la	la	DA0FS0	el
vida	vida	NCFS000	vida
tan	tan	RC	tan
triste	triste	AQ0CS0	triste
como	como	CS	como
le	le	PP3CSD00	le
deçian	decían	VMII3P0	decir
q	que	CS	que
hago	hago	VMIP1S0	hacer
	.	Fp	.
	¿	Fia	¿
q	Qué	DT0CN0	qué
alegria	alegría	NCFS000	alegría
me	me	PP1CS000	me
podra	podrá	VMIF3S0	poder
dar	dar	VMN0000	dar
un	un	DI0MS0	uno
codiçioso	codicioso	NCMS000	codicioso
pariente	pariente	NCMS000	pariente
y	y	CC	y
un	un	DI0MS0	uno
pesado	pesado	VMP0000	pesar
amigo	amigo	NP00000	amigo
que	que	CS	que
se	se	P00CN000	se
pueda	pueda	VMSP0S0	poder
ygualar	igualar	VMN0000	igualar
con	con	SPS00	con
acordarme	acordarme	VMN0000+PP1CS000	acordar+me
yo	yo	PP1CSN00	yo
a	a	SPS00	a
mis	mis	DP1CPS	mi
solas	solas	AQ0FP0	solo
de	de	SPS00	de
aquellas	aquellas	DD0FP0	aquel
dulçes	dulces	AQ0CP0	dulce
palabras	palabras	NCFP000	palabra
con	con	SPS00	con
tanto	tanto	RG	tanto
amor	amor	NP00000	amor
dichas	dichas	VMP00PF	decir
y	y	CC	y
con	con	SPS00	con
obras	obras	NCFP000	obra
mostradas	mostradas	VMP00PF	mostrar
	?	Fit	?
pues	Pues	CS	pues
de	de	SPS00	de
aquel	aquel	DD0MS0	aquel
deleitable	deleitable	AQ0CS0	deleitable
conçierto	concierto	NCMS000	concierto
	,	Fc	,
	¿	Fia	¿
que	qué	DT0CN0	qué
memoria	memoria	NCFS000	memoria
a	a	SPS00	a
conprehenderlo	comprenderlo	VMN0000+PP3MSA00	comprender+lo
basta	basta	VMIP3S0	bastar
ni	ni	CC	ni
que	qué	DT0CN0	qué
juizio	juicio	NCMS000	juicio
mas	más	RC	más
de	de	SPS00	de
dar	dar	VMN0000	dar
gras	gracias	NCFP000	gracia
al	al	SPS00+DA0MS0	a+el
criador	Creador	NP00000	creador
como	como	CS	como
lo	lo	PP3CNA00	lo
quiere	quiere	VMIP3S0	querer
guardar	guardar	VMN0000	guardar
que	que	CS	que
no	no	RN	no
salga	salga	VMSP0S0	salir
de	de	SPS00	de
si	sí	RG	sí
para	para	SPS00	para
poderlo	poderlo	VMN0000+PP3CNA00	poder+lo
goçar	gozar	VMN0000	gozar
	?	Fit	?
pues	Pues	CS	pues
	¿	Fia	¿
q	qué	PT0CN000	qué
dire	diré	VMIF1S0	decir
de	de	SPS00	de
aquel	aquel	DD0MS0	aquel
efeto	efecto	NCMS000	efecto
de	de	SPS00	de
la	la	DA0FS0	el
noche	noche	NCFS000	noche
primera	primera	AO0FS0	primero
y	y	CC	y
de	de	SPS00	de
la	la	DA0FS0	el
burla	burla	NCFS000	burla
q	que	PR0CN000	que
pense	pensé	VMIS1S0	pensar
y	y	CC	y
tan	tan	RC	tan
Reida	reída	VMP00SF	reír
y	y	CC	y
aconpañada	acompañada	VMP00SF	acompañar
con	con	SPS00	con
estar	estar	VMN0000	estar
solos	solos	AQ0MP0	solo
	?	Fit	?
pues	Pues	CS	pues
de	de	SPS00	de
lo	lo	DA0NS0	el
pasado	pasado	VMP00SM	pasar
hasta	hasta	SPS00	hasta
el	el	DA0MS0	el
dia	día	NCMS000	día
no	no	RN	no
es	es	VSIP3S0	ser
liçito	lícito	AQ0MS0	lícito
deçirse	decirse	VMN0000+P00CN000	decir+se
	,	Fc	,
no	no	RN	no
porq	porque	CS	porque
no	no	RN	no
rriçibiria	recibiría	VMIC0S0	recibir
gusto	gusto	NCMS000	gusto
en	en	SPS00	en
contarlo	contarlo	VMN0000+PP3MSA00	contar+lo
	,	Fc	,
pero	pero	CC	pero
avie	había	VMII0S0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
a	a	SPS00	a
solas	solas	RG	solas
	,	Fc	,
q	que	CS	que
por	por	SPS00	por
carta	carta	NCFS000	carta
no	no	RN	no
es	es	VSIP3S0	ser
Raçonable	razonable	AQ0CS0	razonable
	.	Fp	.
mas	Mas	CC	mas
de	de	SPS00	de
aquel	aquel	DD0MS0	aquel
apresurar	apresurar	VMN0000	apresurar
de	de	SPS00	de
oras	horas	NCFP000	hora
del	del	SPS00+DA0MS0	de+el
ynportuno	importuno	AQ0MS0	importuno
rrelox	reloj	NCMS000	reloj
	,	Fc	,
q	qué	PT0CN000	qué
dire	diré	VMIF1S0	decir
sino	sino	CC	sino
q	que	CS	que
la	la	DA0FS0	el
pena	pena	NCFS000	pena
q	que	CS	que
de	de	SPS00	de
acordarme	acordarme	VMN0000+PP1CS000	acordar+me
d	de	SPS00	de
ello	ello	PD0NN000	ello
siento	siento	VMIP1S0	sentir
la	la	DA0FS0	el
paso	paso	NCMS000	paso
con	con	SPS00	con
el	el	DA0MS0	el
çumoso	zumoso	AQ0MS0	zumoso
Reir	reír	VMN0000	reír
de	de	SPS00	de
toda	toda	DI0FS0	todo
mi	mi	DP1CSS	mi
esperança	esperanza	NCFS000	esperanza
	,	Fc	,
quando	cuando	PA000000	cuando
con	con	SPS00	con
un	un	DI0MS0	uno
gustoso	gustoso	AQ0MS0	gustoso
rriso	riso	NCMS000	riso
de	de	SPS00	de
ver	ver	VMN0000	ver
las	las	DA0FP0	el
maldiçiones	maldiciones	NCFP000	maldición
que	que	CS	que
al	al	SPS00+DA0MS0	a+el
rrelox	reloj	NCMS000	reloj
dava	daba	VMII0S0	dar
su	su	DP3CS0	su
boca	boca	NCFS000	boca
con	con	SPS00	con
la	la	DA0FS0	el
mia	mía	PX1FS0S0	mío
ynmerita	inmérita	CS	inmérita
juntava	juntaba	VMII0S0	juntar
	,	Fc	,
hasta	hasta	SPS00	hasta
aquel	aquel	DD0MS0	aquel
despedir	despedir	VMN0000	despedir
postrero	postrero	NCMS000	postrero
con	con	SPS00	con
tantos	tantos	DI0MP0	tanto
solloços	sollozos	NCMP000	sollozo
	,	Fc	,
acordandome	acordándome	VMG0000+PP1CS000	acordar+me
q	que	CS	que
brebe	breve	RG	breve
avia	había	VMII0S0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
y	y	CC	y
no	no	RN	no
era	era	VSII0S0	ser
justo	justo	AQ0MS0	justo
tanbien	también	RG	también
que	que	CS	que
tanta	tanta	DI0FS0	tanto
gloria	gloria	NCFS000	gloria
sin	sin	SPS00	sin
sobresalto	sobresalto	NCMS000	sobresalto
se	se	P00CN000	se
goçase	gozase	VMSI0S0	gozar
	,	Fc	,
porque	porque	CS	porque
con	con	SPS00	con
ello	ello	PD0NN000	ello
no	no	RN	no
se	se	P00CN000	se
tinie	tiene	VMIP3S0	tener
enbidia	envidia	NCFS000	envidia
a	a	SPS00	a
la	la	DA0FS0	el
de	de	SPS00	de
los	los	DA0MP0	el
santos	santos	NCMP000	santo
	,	Fc	,
quanto	cuanto	PA000000	cuanto
mas	más	RC	más
si	si	CS	si
duradera	duradera	AQ0FS0	duradero
fuera	fuera	VSSI0S0	ser
	,	Fc	,
esto	esto	PD0NN000	esto
es	es	VSIP3S0	ser
	.	Fp	.
vm	VM	NP00000	VM
puede	puede	VMIP3S0	poder
conjeturarlo	conjeturarlo	VMN0000+PP3MSA00	conjeturar+lo
	.	Fp	.
la	La	DA0FS0	el
burla	burla	NCFS000	burla
alegada	alegada	VMP00SF	alegar
fue	fue	VMIS3S0	ir
q	que	CS	que
	,	Fc	,
yendo	yendo	VMG0000	ir
a	a	SPS00	a
su	su	DP3CS0	su
camara	cámara	NCFS000	cámara
despues	después	RG	después
de	de	SPS00	de
me	me	PP1CS000	me
aver	haber	VAN0000	haber
abierto	abierto	VMP0000	abrir
	,	Fc	,
no	no	RN	no
se	sé	VMIP1S0	saber
q	qué	DT0CN0	qué
rrecelo	recelo	NCMS000	recelo
uvo	hubo	VMIS3S0	haber
y	y	CC	y
mandome	mandome	VMIS3S0+PP1CS000	mandar+me
q	que	CS	que
fuese	fuese	VMSI0S0	ir
a	a	SPS00	a
quitarlo	quitarlo	VMN0000+PP3MSA00	quitar+lo
porq	porque	CS	porque
no	no	RN	no
nos	nos	PP1CP000	nos
sintiesen	sintiesen	VMSI3P0	sentir
	.	Fp	.
y	Y	CC	y
fui	fui	VMIS1S0	ir
y	y	CC	y
a	a	SPS00	a
la	la	DA0FS0	el
buelta	vuelta	NCFS000	vuelta
halle	hallé	VMIS1S0	hallar
la	la	DA0FS0	el
puerta	puerta	NCFS000	puerta
çerrada	cerrada	VMP00SF	cerrar
y	y	CC	y
llame	llamé	VMIS1S0	llamar
dos	dos	Z	2
o	o	CC	o
tres	tres	Z	3
veçes	veces	NCFP000	vez
y	y	CC	y
	,	Fc	,
como	como	CS	como
no	no	RN	no
me	me	PP1CS000	me
abrian	abrían	VMII3P0	abrir
	,	Fp	,
cai	caí	VMIS1S0	caer
en	en	SPS00	en
mi	mi	DP1CSS	mi
neçedad	necedad	NCFS000	necedad
	.	Fp	.
q	Que	CS	que
aviendo	habiendo	VAG0000	haber
entrado	entrado	VMP0000	entrar
y	y	CC	y
con	con	SPS00	con
tanto	tanto	DI0MS0	tanto
peligro	peligro	NCMS000	peligro
perder	perder	VMN0000	perder
tal	tal	RC	tal
ocasion	ocasión	NCFS000	ocasión
por	por	SPS00	por
cosa	cosa	NCFS000	cosa
ninguna	ninguna	DI0FS0	ninguno
creiendo	creyendo	VMG0000	creer
	,	Fc	,
acatando	acatando	VMG0000	acatar
tanbien	también	RG	también
ella	ella	PP3FS000	él
mi	mi	DP1CSS	mi
cortedad	cortedad	NCFS000	cortedad
	,	Fc	,
q	que	CS	que
aun	aun	RG	aun
por	por	SPS00	por
dios	Dios	NP00000	dios
no	no	RN	no
la	la	PP3FSA00	lo
bese	besé	VMIS1S0	besar
	,	Fc	,
con	con	SPS00	con
en	en	SPS00	en
mi	mi	DP1CSS	mi
vida	vida	NCFS000	vida
aver	haber	VAN0000	haber
tocado	tocado	VMP0000	tocar
mi	mi	DP1CSS	mi
mano	mano	NCFS000	mano
a	a	SPS00	a
la	la	DA0FS0	el
suia	suya	PX3FS000	suyo
	,	Fc	,
fue	fue	VMIS3S0	ir
su	su	DP3CS0	su
benignidad	benignidad	NCFS000	benignidad
tal	tal	RC	tal
q	que	CS	que
me	me	PP1CS000	me
abrio	abrió	VMIS3S0	abrir
	,	Fc	,
donde	donde	PA000000	donde
dimos	dimos	VMIS1P0	dar
conclusion	conclusión	NCFS000	conclusión
a	a	SPS00	a
tanta	tanta	DI0FS0	tanto
pena	pena	NCFS000	pena
como	como	CS	como
yo	yo	PP1CSN00	yo
sentia	sentía	VMII0S0	sentir
y	y	CC	y
ella	ella	PP3FS000	él
	,	Fc	,
q	que	CS	que
no	no	RN	no
menos	menos	RC	menos
lo	lo	PP3CNA00	lo
deçia	decía	VMII0S0	decir
si	si	CSI	si
era	era	VSII0S0	ser
a	a	SPS00	a
la	la	PP3FSA00	lo
saber	saber	VMN0000	saber
	.	Fp	.
y	Y	CC	y
entrado	entrado	VMP0000	entrar
le	le	PP3CSD00	le
dixe	dije	VMIS1S0	decir
lo	lo	DA0NS0	el
q	que	PR0CN000	que
avia	había	VAII0S0	haber
pensado	pensado	VMP0000	pensar
	;	Fx	;
de	de	SPS00	de
q	que	CS	que
no	no	RN	no
poca	poca	DI0FS0	poco
rrisa	risa	NCFS000	risa
fue	fue	VMIS3S0	ir
la	la	DA0FS0	el
suia	suya	PX3FS000	suyo
	.	Fp	.
Vm	VM	NP00000	VM
m	me	PP1CS000	me
estara	estará	VMIF3S0	estar
esperando	esperando	VMG0000	esperar
y	y	CC	y
a	a	SPS00	a
la	la	DA0FS0	el
noche	noche	NCFS000	noche
terne	tendré	VMIF1S0	tener
mas	más	RC	más
espaçio	espacio	NCMS000	espacio
y	y	CC	y
escrevire	escribiré	VMIF1S0	escribir
muy	muy	RQ	muy
ad	ad	NP00000	ad
longun	longum	NP00000	longum
y	y	CC	y
lo	lo	DA0NS0	el
de	de	SPS00	de
la	la	DA0FS0	el
noche	noche	NCFS000	noche
seguda	segunda	AO0FS0	segundo
	,	Fc	,
q	que	CS	que
fue	fue	VMIS3S0	ir
muy	muy	RQ	muy
lastimoso	lastimoso	AQ0MS0	lastimoso
para	para	SPS00	para
mi	mí	PP1CSO00	mí
	.	Fp	.
y	Y	CC	y
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
dicho	dicho	VMP00SM	decir
y	y	CC	y
lo	lo	DA0NS0	el
q	que	PR0CN000	que
dixere	dijere	VMSF0S0	decir
en	en	SPS00	en
tal	tal	RC	tal
materia	materia	NCFS000	materia
yra	irá	VMIF3S0	ir
debaxo	debajo	RG	debajo
del	del	SPS00+DA0MS0	de+el
sello	sello	NCMS000	sello
de	de	SPS00	de
la	la	DA0FS0	el
palabra	palabra	NCFS000	palabra
q	que	CS	que
Vm	VM	NP00000	VM
me	me	PP1CS000	me
a	ha	VAIP3S0	haber
dado	dado	VMP0000	dar
	.	Fp	.
de	De	SPS00	de
quedo	quedo	VMIP1S0	quedar
por	por	SPS00	por
servidor	servidor	NCMS000	servidor
perpetuo	perpetuo	AQ0MS0	perpetuo
	.	Fp	.
que	Que	CS	que
sus	sus	DP3CP0	su
manos	manos	NCFP000	mano
besa	besa	VMIP3S0	besar
	.	Fp	.
