YHus	Yhesús	NP00000	yhesús
çelo	celo	NCMS000	celo
de	de	SPS00	de
mi	mi	DP1CSS	mi
pbecho	provecho	NCMS000	provecho
de	de	SPS00	de
como	como	CS	como
aca	acá	RG	acá
se	se	P00CN000	se
avian	habían	VAII3P0	haber
vendido	vendido	VMP0000	vender
y	y	CC	y
q	que	CS	que
	,	Fc	,
si	si	CS	si
vm	VM	NP00000	VM
me	me	PP1CS000	me
enviara	enviara	VMSI0S0	enviar
algunos	algunos	PI0MP000	alguno
fardeles	fardeles	NCMP000	fardel
	,	Fc	,
los	los	PP3MPA00	lo
hubiera	hubiera	VASI0S0	haber
bendido	vendido	VMP0000	vender
	,	Fc	,
y	y	CC	y
con	con	SPS00	con
esto	esto	PD0NN000	esto
me	me	PP1CS000	me
an	han	VAIP3P0	haber
dado	dado	VMP0000	dar
en	en	SPS00	en
los	los	DA0MP0	el
ojos	ojos	NCMP000	ojo
	,	Fc	,
aunque	aunque	CS	aunque
en	en	SPS00	en
ello	ello	PD0NN000	ello
ba	va	VMIP3S0	ir
poco	poco	RQ	poco
	;	Fx	;
mas	mas	CC	mas
ni	ni	CC	ni
aun	aún	RG	aun
por	por	SPS00	por
eso	eso	PD0NN000	eso
no	no	RN	no
quiero	quiero	VMIP1S0	querer
tener	tener	VMN0000	tener
trabiesa	traviesa	NCFS000	traviesa
con	con	SPS00	con
nynguno	ninguno	PI0MS00N	ninguno
	,	Fc	,
sino	sino	CC	sino
hazerme	hacerme	VMN0000+PP1CS000	hacer+me
humylde	humilde	AQ0CS0	humilde
como	como	CS	como
pbe	pobre	AQ0CS0	pobre
conpanero	compañero	NCMS000	compañero
y	y	CC	y
trabajar	trabajar	VMN0000	trabajar
con	con	SPS00	con
mi	mi	DP1CSS	mi
sudor	sudor	NCMS000	sudor
	,	Fc	,
haziendome	haciéndome	VMG0000+PP1CS000	hacer+me
d	de	SPS00	de
el	él	PP3MS000	él
como	como	CS	como
moço	mozo	NCMS000	mozo
por	por	SPS00	por
sustener	sostener	VMN0000	sostener
la	la	DA0FS0	el
honrra	honra	NCFS000	honra
de	de	SPS00	de
donde	donde	PA000000	donde
soy	soy	VSIP1S0	ser
natural	natural	NCMS000	natural
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
supco	suplico	VMIP1S0	suplicar
a	a	SPS00	a
vm	VM	NP00000	VM
que	que	CS	que
en	en	SPS00	en
nynguna	ninguna	DI0FS0	ninguno
manera	manera	NCFS000	manera
no	no	RN	no
me	me	PP1CS000	me
envie	envíe	VMSP0S0	enviar
real	real	NCMS000	real
de	de	SPS00	de
ropa	ropa	NCFS000	ropa
por	por	SPS00	por
cosa	cosa	NCFS000	cosa
de	de	SPS00	de
conpania	compañía	NCFS000	compañía
	;	Fx	;
antes	antes	RG	antes
le	le	PP3CSD00	le
envie	envíe	VMSP0S0	enviar
vm	VM	NP00000	VM
al	al	SPS00+DA0MS0	a+el
señor	señor	NP00000	señor
jacobe	Jacobe	NP00000	jacobe
de	de	SPS00	de
agurto	Agurto	NP00000	agurto
	.	Fp	.
como	Como	CS	como
asta	hasta	SPS00	hasta
agora	ahora	RG	ahora
e	he	VAIP1S0	haber
stado	estado	VMP0000	estar
como	como	CS	como
criado	criado	NCMS000	criado
de	de	SPS00	de
todos	todos	DI0MP0	todo
estos	estos	DD0MP0	este
señores	señores	NCMP000	señor
y	y	CC	y
agora	ahora	RG	ahora
me	me	PP1CS000	me
ben	ven	VMIP3P0	ver
que	que	CS	que
negoçio	negocio	NCMS000	negocio
tanto	tanto	RC	tanto
como	como	CS	como
ellos	ellos	PP3MP000	ellos
en	en	SPS00	en
las	las	DA0FP0	el
mercaderias	mercaderías	NCFP000	mercadería
q	que	PR0CN000	que
tengo	tengo	VMIP1S0	tener
	,	Fc	,
con	con	SPS00	con
esto	esto	PD0NN000	esto
he	he	VAIP1S0	haber
visto	visto	VMP0000	ver
se	se	P00CN000	se
me	me	PP1CS000	me
hazen	hacen	VMIP3P0	hacer
algunos	algunos	PI0MS000	alguno
	,	Fc	,
en	en	SPS00	en
quien	quien	PR0CS000	quien
yo	yo	PP1CSN00	yo
los	los	PP3MPA00	lo
tenia	tenía	VMII0S0	tener
por	por	SPS00	por
señores	señores	NP00000	señor
	,	Fc	,
muy	muy	RQ	muy
escuros	oscuros	NP00000	oscuro
	,	Fc	,
donde	donde	PA000000	donde
vm	VM	NP00000	VM
	,	Fc	,
como	como	CS	como
por	por	SPS00	por
sus	sus	DP3CP0	su
cartas	cartas	NCFP000	carta
me	me	PP1CS000	me
ha	ha	VAIP3S0	haber
escrito	escrito	VMP0000	escribir
que	que	CS	que
si	si	CS	si
quiero	quiero	VMIP1S0	querer
credito	crédito	NCMS000	crédito
de	de	SPS00	de
asta	hasta	SPS00	hasta
myle	mil	Z	1000
coronas	coronas	NCFP000	corona
de	de	SPS00	de
cada	cada	DI0CN0	cada
fra	feria	NCFS000	feria
me	me	PP1CS000	me
los	los	PP3MPA00	lo
enbiara	enviará	VMIF3S0	enviar
	,	Fc	,
yo	yo	PP1CSN00	yo
supco	suplico	VMIP1S0	suplicar
a	a	SPS00	a
vm	VM	NP00000	VM
que	que	CS	que
a	a	SPS00	a
no	no	RN	no
menester	menester	NCMS000	menester
me	me	PP1CS000	me
aga	haga	VMSP0S0	hacer
mrd	merced	NCFS000	merced
de	de	SPS00	de
enviar	enviar	VMN0000	enviar
	,	Fc	,
porq	porque	CS	porque
no	no	RN	no
tengo	tengo	VMIP1S0	tener
neçesidad	necesidad	NCFS000	necesidad
de	de	SPS00	de
nynguno	ninguno	PI0MS00N	ninguno
d	de	SPS00	de
ellos	ellos	PP3MP000	ellos
sino	sino	CC	sino
ablarles	hablarles	VMN0000+PP3CPD00	hablar+le
con	con	SPS00	con
la	la	DA0FS0	el
gorra	gorra	NCFS000	gorra
en	en	SPS00	en
la	la	DA0FS0	el
mano	mano	NCFS000	mano
y	y	CC	y
azer	hacer	VMN0000	hacer
probechos	provechos	NCMP000	provecho
	.	Fp	.
y	Y	CC	y
de	de	SPS00	de
nynguna	ninguna	DI0FS0	ninguno
cosa	cosa	NCFS000	cosa
de	de	SPS00	de
mys	mis	DP1CPS	mi
negoçios	negocios	NCMP000	negocio
	,	Fc	,
de	de	SPS00	de
lo	lo	DA0NS0	el
que	que	PR0CN000	que
me	me	PP1CS000	me
envia	envía	VMIP3S0	enviar
	,	Fc	,
ny	ni	CC	ni
de	de	SPS00	de
una	una	DI0FS0	uno
cosa	cosa	NCFS000	cosa
ny	ni	CC	ni
de	de	SPS00	de
otra	otra	PI0FS000	otro
le	le	PP3CSD00	le
supco	suplico	VMIP1S0	suplicar
no	no	RN	no
de	dé	VMSP0S0	dar
parte	parte	NCFS000	parte
a	a	SPS00	a
nynguno	ninguno	PI0MS00N	ninguno
d	de	SPS00	de
ellos	ellos	PP3MP000	ellos
ny	ni	CC	ni
menos	menos	RC	menos
le	le	PP3CSD00	le
descubra	descubra	VMSP0S0	descubrir
nynguna	ninguna	DI0FS0	ninguno
cosa	cosa	NCFS000	cosa
a	a	SPS00	a
po	Pedro	NP00000	pedro
de	de	SPS00	de
çuaço	Çuaço	NP00000	çuaço
	,	Fc	,
porque	porque	CS	porque
	,	Fc	,
como	como	CS	como
ariba	arriba	RG	arriba
le	le	PP3CSD00	le
digo	digo	VMIP1S0	decir
	,	Fc	,
a	a	SPS00	a
la	la	DA0FS0	el
hora	hora	NCFS000	hora
se	se	P00CN000	se
sabe	sabe	VMIP3S0	saber
	.	Fp	.
asi	Así	RG	así
vien	bien	RG	bien
le	le	PP3CSD00	le
ago	hago	VMIP1S0	hacer
saber	saber	VMN0000	saber
como	como	CS	como
ju	Juan	NP00000	juan
lopez	López	NP00000	lópez
de	de	SPS00	de
jauregui	Jáuregui	NP00000	jáuregui
me	me	PP1CS000	me
a	ha	VAIP3S0	haber
pagado	pagado	VMP0000	pagar
pa	para	SPS00	para
la	la	DA0FS0	el
de	de	SPS00	de
la	la	DA0FS0	el
roldana	roldana	NCFS000	roldana
que	que	CS	que
se	se	P00CN000	se
perdio	perdió	VMIS3S0	perder
en	en	SPS00	en
la	la	DA0FS0	el
de	de	SPS00	de
martiarto	Martiartu	NP00000	martiartu
vii	7	Z	7
l	libras	NCFP000	libra
de	de	SPS00	de
gso	grueso	NCMS000	grueso
	,	Fc	,
que	que	CS	que
tantos	tantos	DI0MP0	tanto
balieron	valieron	VMIS3P0	valer
lo	lo	DA0NS0	el
que	que	PR0CN000	que
de	de	SPS00	de
la	la	DA0FS0	el
roldana	roldana	NCFS000	roldana
se	se	P00CN000	se
salio	salió	VMIS3S0	salir
	,	Fc	,
como	como	CS	como
paresçe	parece	VMIP3S0	parecer
por	por	SPS00	por
cuenta	cuenta	NCFS000	cuenta
por	por	SPS00	por
menor	menor	AQ0CS0	menor
ante	ante	SPS00	ante
los	los	DA0MP0	el
fieles	fieles	NCCP000	fiel
de	de	SPS00	de
la	la	DA0FS0	el
uniberçidad	universidad	NCFS000	universidad
	.	Fp	.
de	De	SPS00	de
lo	lo	DA0NS0	el
demas	demás	NCMS000	demás
del	del	SPS00+DA0MS0	de+el
seguro	seguro	NCMS000	seguro
de	de	SPS00	de
las	las	DA0FP0	el
zabras	zabras	NCFP000	zabra
me	me	PP1CS000	me
hizo	hizo	VMIS3S0	hacer
hazer	hacer	VMN0000	hacer
buenos	buenos	AQ0MP0	bueno
al	al	SPS00+DA0MS0	a+el
dho	dicho	NCMS000	dicho
Ju	Juan	NP00000	juan
lopez	López	NP00000	lópez
	,	Fc	,
me	me	PP1CS000	me
dize	dice	VMIP3S0	decir
q	que	CS	que
vm	VM	NP00000	VM
me	me	PP1CS000	me
a	ha	VMIP3S0	haber
de	de	SPS00	de
azer	hacer	VMN0000	hacer
buenos	buenos	AQ0MP0	bueno
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
supco	suplico	VMIP1S0	suplicar
a	a	SPS00	a
vm	VM	NP00000	VM
me	me	PP1CS000	me
aga	haga	VMSP0S0	hacer
buenos	buenos	AQ0MP0	bueno
	,	Fc	,
que	que	CS	que
basta	basta	VMIP3S0	bastar
tanto	tanto	DI0MS0	tanto
tpo	tiempo	NCMS000	tiempo
	,	Fc	,
que	que	CS	que
los	los	DA0MP0	el
tratos	tratos	NCMP000	trato
ciertos	ciertos	AQ0MP0	cierto
an	han	VMIP3P0	haber
de	de	SPS00	de
ser	ser	VSN0000	ser
10	10	Z	10
s	sueldos	NCMP000	sueldo
10	10	Z	10
s	sueldos	NCMP000	sueldo
	.	Fp	.
y	Y	CC	y
d	de	SPS00	de
esta	esta	DD0FS0	este
ves	vez	NCFS000	vez
pidole	pídole	VMIP1S0+PP3CSD00	pedir+le
por	por	SPS00	por
mrd	merced	NCFS000	merced
no	no	RN	no
dexe	deje	VMSP0S0	dejar
de	de	SPS00	de
hablarse	hablarse	VMN0000+P00CN000	hablar+se
con	con	SPS00	con
el	el	DA0MS0	el
dho	dicho	NCMS000	dicho
Juan	Juan	NP00000	juan
lopes	López	NP00000	lópez
sobre	sobre	SPS00	sobre
ello	ello	PD0NN000	ello
.	.	Fp	.
por	Por	SPS00	por
las	las	DA0FP0	el
otras	otras	DI0FP0	otro
le	le	PP3CSD00	le
tengo	tengo	VMIP1S0	tener
escrito	escrito	VMP00SM	escribir
q	que	CS	que
	,	Fc	,
si	si	CS	si
my	mi	DP1CSS	mi
criado	criado	NCMS000	criado
esta	está	VMIP3S0	estar
alla	allá	RG	allá
y	y	CC	y
le	le	PP3CSD00	le
demandare	demandare	VMSF0S0	demandar
algunos	algunos	DI0MP0	alguno
dineros	dineros	NCMP000	dinero
pa	para	SPS00	para
cargar	cargar	VMN0000	cargar
pa	para	SPS00	para
panplona	Pamplona	NP00000	pamplona
algunas	algunas	DI0FP0	alguno
mercaderias	mercaderías	NCFP000	mercadería
	,	Fc	,
que	que	CS	que
vm	VM	NP00000	VM
no	no	RN	no
le	le	PP3CSD00	le
de	dé	VMSP0S0	dar
solo	sólo	RG	sólo
un	un	DI0MS0	uno
real	real	NCMS000	real
.	.	Fp	.
la	La	DA0FS0	el
cargazon	cargazón	NCFS000	cargazón
q	que	PR0CN000	que
yo	yo	PP1CSN00	yo
enbie	envié	VMIS1S0	enviar
a	a	SPS00	a
pedir	pedir	VMN0000	pedir
a	a	SPS00	a
vm	VM	NP00000	VM
le	le	PP3CSD00	le
supco	suplico	VMIP1S0	suplicar
trabaje	trabaje	VMSI0S0	trabajar
no	no	RN	no
se	se	P00CN000	se
me	me	PP1CS000	me
falte	falte	VMSP0S0	faltar
de	de	SPS00	de
nyngun	ningún	DI0MS0	ninguno
sortimio	surtimiento	NCMS000	surtimiento
d	de	SPS00	de
ello	ello	PD0NN000	ello
y	y	CC	y
se	se	P00CN000	se
cargue	cargue	VMSP0S0	cargar
en	en	SPS00	en
las	las	DA0FP0	el
pras	primeras	AO0FP0	primero
naos	naos	NCFP000	nao
que	que	PR0CN000	que
se	se	P00CN000	se
ofrescieren	ofrecieren	VMSF3P0	ofrecer
.	.	Fp	.
en	En	SPS00	en
la	la	DA0FS0	el
roldana	roldana	NCFS000	roldana
de	de	SPS00	de
los	los	DA0MP0	el
alfileres	alfileres	NCMP000	alfiler
me	me	PP1CS000	me
cargara	cargará	VMIF3S0	cargar
8	8	Z	8
ds	docenas	NCFP000	docena
de	de	SPS00	de
4	4	Z	4
l	libras	NCFP000	libra
	,	Fc	,
porq	porque	CS	porque
yo	yo	PP1CSN00	yo
pensaba	pensaba	VMII0S0	pensar
valerme	valerme	VMN0000+PP1CS000	valer+me
con	con	SPS00	con
lo	lo	DA0NS0	el
q	que	PR0CN000	que
tenia	tenía	VMII0S0	tener
por	por	SPS00	por
vender	vender	VMN0000	vender
	,	Fc	,
donde	donde	PA000000	donde
ayer	ayer	RG	ayer
vendi	vendí	VMIS1S0	vender
a	a	SPS00	a
un	un	DI0MS0	uno
honbre	hombre	NCMS000	hombre
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
que	que	PR0CN000	que
tenia	tenía	VMII0S0	tener
con	con	SPS00	con
otras	otras	DI0FP0	otro
mercaderias	mercaderías	NCFP000	mercadería
	,	Fc	,
donde	donde	PA000000	donde
quedo	quedo	VMIP1S0	quedar
vien	bien	RG	bien
linpio	limpio	AQ0MS0	limpio
de	de	SPS00	de
mercaderias	mercaderías	NCFP000	mercadería
	,	Fc	,
lores	lores	NCMP000	lord
a	a	SPS00	a
dios	Dios	NP00000	dios
	,	Fc	,
aunque	aunque	CS	aunque
casi	casi	RG	casi
todo	todo	DI0MS0	todo
fiado	fiado	VMP00SM	fiar
	,	Fc	,
q	que	CS	que
en	en	SPS00	en
lo	lo	DA0NS0	el
q	que	PR0CN000	que
no	no	RN	no
se	se	P00CN000	se
fia	fía	VMIP3S0	fiar
no	no	RN	no
ay	hay	VMIP3S0	haber
ynteres	interés	NCMS000	interés
	.	Fp	.
las	Las	DA0FP0	el
çintas	cintas	NCFP000	cinta
blancas	blancas	AQ0FP0	blanca
q	que	PR0CN000	que
me	me	PP1CS000	me
enbio	envió	VMIS3S0	enviar
a	a	SPS00	a
13	13	Z	13
s	sueldos	NCMP000	sueldo
heran	eran	VSII3P0	ser
muy	muy	RQ	muy
buenas	buenas	AQ0FP0	bueno
y	y	CC	y
los	los	PP3MPA00	lo
he	he	VAIP1S0	haber
bendido	vendido	VMP0000	vender
todos	todos	PI0MP000	todo
a	a	SPS00	a
mas	más	RC	más
abantaja	ventaja	NCFS000	ventaja
q	que	CS	que
nynguna	ninguna	DI0FS0	ninguno
mercaderia	mercadería	NCFS000	mercadería
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
cargarme	cargarme	VMN0000+PP1CS000	cargar+me
a	a	SPS00	a
una	una	DI0FS0	uno
buena	buena	AQ0FS0	bueno
pate	parte	NCFS000	parte
d	de	SPS00	de
ellos	ellos	PP3MP000	ellos
con	con	SPS00	con
myrar	mirar	VMN0000	mirar
q	que	CS	que
sean	sean	VSSP3P0	ser
buenas	buenas	AQ0FP0	bueno
y	y	CC	y
estrechas	estrechas	AQ0FP0	estrecho
	.	Fp	.
maço	Mazo	NP00000	mazo
de	de	SPS00	de
ylo	hilo	NCMS000	hilo
de	de	SPS00	de
gante	Gante	NP00000	gante
tampoco	tampoco	RG	tampoco
se	se	P00CN000	se
me	me	PP1CS000	me
a	ha	VAIP3S0	haber
sobrado	sobrado	VMP0000	sobrar
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
sea	sea	VSSP0S0	ser
de	de	SPS00	de
los	los	DA0MP0	el
primeros	primeros	AO0MP0	primero
en	en	SPS00	en
conprar	comprar	VMN0000	comprar
todo	todo	DI0MS0	todo
el	el	DA0MS0	el
ylo	hilo	NCMS000	hilo
de	de	SPS00	de
baço	bazo	NCMS000	bazo
q	que	PR0CN000	que
pudiere	pudiere	VMSF0S0	poder
aver	haber	VMN0000	haber
	,	Fc	,
porq	porque	CS	porque
tengo	tengo	VMIP1S0	tener
por	por	SPS00	por
çierto	cierto	AQ0MS0	cierto
q	que	CS	que
por	por	SPS00	por
todos	todos	PI0MS000	todo
ba	va	VMIP3S0	ir
abiso	aviso	NCMS000	aviso
sobre	sobre	SPS00	sobre
ello	ello	PD0NN000	ello
.	.	Fp	.
en	En	SPS00	en
el	el	DA0MS0	el
anbar	ámbar	NCMS000	ámbar
a	ha	VMIP3S0	haber
de	de	SPS00	de
tener	tener	VMN0000	tener
mucho	mucho	DI0MS0	mucho
peso	peso	NCMS000	peso
en	en	SPS00	en
conprarlo	comprarlo	VMN0000+PP3MSA00	comprar+lo
porq	porque	CS	porque
ba	va	VMIP3S0	ir
mucho	mucho	RQ	mucho
en	en	SPS00	en
conosçer	conocer	VMN0000	conocer
.	.	Fp	.
dizenme	Dícenme	VMIP3P0+PP1CS000	decir+me
q	que	CS	que
se	se	P00CN000	se
a	ha	VAIP3S0	haber
baxado	bajado	VMP0000	bajar
por	por	SPS00	por
mas	más	RC	más
de	de	SPS00	de
ii	2	Z	2
s	sueldos	NCMP000	sueldo
por	por	SPS00	por
l	libra	NCFS000	libra
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
seale	séale	SPS00	séale
aviso	aviso	NCMS000	aviso
	.	Fp	.
digole	Dígole	VMIP1S0+PP3CSD00	decir+le
porque	porque	CS	porque
me	me	PP1CS000	me
paresçe	parece	VMIP3S0	parecer
a	ha	VMIP3S0	haber
tres	tres	Z	3
o	o	CC	o
cuatro	cuatro	Z	4
fras	ferias	NCFP000	feria
q	que	CS	que
no	no	RN	no
a	ha	VAIP3S0	haber
cargado	cargado	VMP0000	cargar
pa	para	SPS00	para
nynguno	ninguno	PI0MS00N	ninguno
de	de	SPS00	de
sus	sus	DP3CP0	su
honbres	hombres	NCMP000	hombre
de	de	SPS00	de
aca	acá	RG	acá
y	y	CC	y
porque	porque	CS	porque
no	no	RN	no
le	le	PP3CSD00	le
tomen	tomen	VMSP3P0	tomar
con	con	SPS00	con
pensar	pensar	VMN0000	pensar
q	que	CS	que
esta	está	VMIP3S0	estar
el	el	DA0MS0	el
preçio	precio	NCMS000	precio
q	que	PR0CN000	que
solia	solía	VMII0S0	soler
ser	ser	VSN0000	ser
	.	Fp	.
vm	VM	NP00000	VM
perdone	perdone	VMSP0S0	perdonar
my	mi	DP1CSS	mi
atrbimio	atrevimiento	NCMS000	atrevimiento
	.	Fp	.
ya	Ya	RG	ya
puede	puede	VMIP3S0	poder
pensar	pensar	VMN0000	pensar
q	que	CS	que
vm	VM	NP00000	VM
esta	está	VMIP3S0	estar
al	al	SPS00+DA0MS0	a+el
cabo	cabo	NCMS000	cabo
de	de	SPS00	de
todas	todas	DI0FP0	todo
estas	estas	DD0FP0	este
gras	gracias	NCFP000	gracia
mas	más	RC	más
de	de	SPS00	de
lo	lo	DA0NS0	el
q	que	PR0CN000	que
yo	yo	PP1CSN00	yo
puedo	puedo	VMIP1S0	poder
dezir	decir	VMN0000	decir
	.	Fp	.
el	El	DA0MS0	el
retorno	retorno	NCMS000	retorno
de	de	SPS00	de
las	las	DA0FP0	el
lanas	lanas	NCFP000	lana
espero	espero	VMIP1S0	esperar
me	me	PP1CS000	me
alcançara	alcanzará	VMIF3S0	alcanzar
pa	para	SPS00	para
esta	ésta	PD0FS000	este
de	de	SPS00	de
villalon	Villalón	NP00000	villalón
en	en	SPS00	en
roanes	ruanes	NP00000	ruanes
	,	Fc	,
donde	donde	PA000000	donde
me	me	PP1CS000	me
allare	hallaré	VMIF1S0	hallar
con	con	SPS00	con
mucha	mucha	DI0FS0	mucho
ropa	ropa	NCFS000	ropa
	,	Fc	,
porq	porque	CS	porque
tanvien	también	RG	también
tengo	tengo	VMIP1S0	tener
cargado	cargado	VMP00SM	cargar
por	por	SPS00	por
via	vía	NCFS000	vía
de	de	SPS00	de
enantes	Nantes	NP00000	nantes
çierta	cierta	AQ0FS0	cierto
mercaderia	mercadería	NCFS000	mercadería
de	de	SPS00	de
rens	Rennes	NP00000	rennes
	,	Fc	,
y	y	CC	y
de	de	SPS00	de
burdeos	Burdeos	NP00000	burdeos
