somos	Somos	VSIP1P0	ser
ayuda	ayuda	NCFS000	ayuda
de	de	SPS00	de
dios	Dios	NP00000	dios
en	en	SPS00	en
este	este	DD0MS0	este
año	año	NCMS000	año
me	me	PP1CS000	me
pondre	pondré	VMIF1S0	poner
redondo	redondo	NCMS000	redondo
de	de	SPS00	de
todo	todo	PI0MS000	todo
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
vramrd	VM	NP00000	VM
puede	puede	VMIP3S0	poder
tomar	tomar	VMN0000	tomar
plazer	placer	NCMS000	placer
	.	Fp	.
el	El	DA0MS0	el
vellaco	bellaco	NCMS000	bellaco
del	del	SPS00+DA0MS0	de+el
honbre	hombre	NCMS000	hombre
de	de	SPS00	de
roan	Ruan	NP00000	ruan
dizen	dicen	VMIP3P0	decir
que	que	CS	que
ha	ha	VAIP3S0	haber
ganado	ganado	VMP0000	ganar
con	con	SPS00	con
mi	mi	DP1CSS	mi
hazienda	hacienda	NCFS000	hacienda
y	y	CC	y
de	de	SPS00	de
otros	otros	DI0MP0	otro
encomenderos	encomenderos	NCMP000	encomendero
	,	Fc	,
que	que	CS	que
lo	lo	PP3CNA00	lo
mismo	mismo	RG	mismo
les	les	PP3CPD00	le
deve	debe	VMIP3S0	deber
mas	más	RC	más
de	de	SPS00	de
tres	tres	Z	3
mill	mil	Z	1000
dus	ducados	NCMP000	ducado
	,	Fc	,
que	que	CS	que
ha	ha	VAIP3S0	haber
andado	andado	VMP0000	andar
aprobechandose	aprovechándose	VMG0000+P00CN000	aprovechar+se
de	de	SPS00	de
nro	nuestro	DP1MSP	nuestro
dio	dinero	NCMS000	dinero
haziendo	haciendo	VMG0000	hacer
biajes	viajes	NCMP000	viaje
de	de	SPS00	de
burdeos	Burdeos	NP00000	burdeos
hasta	hasta	SPS00	hasta
roan	Ruan	NP00000	ruan
	;	Fx	;
y	y	CC	y
	,	Fc	,
agora	ahora	RG	ahora
que	que	CS	que
esta	está	VMIP3S0	estar
rico	rico	AQ0MS0	rico
	,	Fc	,
con	con	SPS00	con
darnos	darnos	VMN0000+PP1CP000	dar+nos
escusa	excusa	VMIP3S0	excusar
que	que	CS	que
tenia	tenía	VMII0S0	tener
fiado	fiado	VMP00SM	fiar
las	las	DA0FP0	el
sacas	sacas	NCFP000	saca
y	y	CC	y
pte	parte	NCFS000	parte
por	por	SPS00	por
vender	vender	VMN0000	vender
nos	nos	PP1CP000	nos
biene	viene	VMIP3S0	venir
a	a	SPS00	a
pagar	pagar	VMN0000	pagar
nra	nuestra	DP1FSP	nuestro
hazienda	hacienda	NCFS000	hacienda
	.	Fp	.
que	Que	CS	que
plegua	plega	VMSP0S0	placer
a	a	SPS00	a
dios	Dios	NP00000	dios
	,	Fc	,
despues	después	RG	después
que	que	CS	que
nos	nos	PP1CP000	nos
aya	haya	VASP0S0	haber
dado	dado	VMP0000	dar
nra	nuestra	DP1FSP	nuestro
hazienda	hacienda	NCFS000	hacienda
	,	Fc	,
muera	muera	VMSP0S0	morir
mala	mala	AQ0FS0	malo
muerte	muerte	NCFS000	muerte
porq	porque	CS	porque
dios	Dios	NP00000	dios
no	no	RN	no
le	le	PP3CSD00	le
dexe	deje	VMSP0S0	dejar
gozar	gozar	VMN0000	gozar
de	de	SPS00	de
hazienda	hacienda	NCFS000	hacienda
mal	mal	RG	mal
ganada	ganada	VMP00SF	ganar
.	.	Fp	.
aqui	Aquí	RG	aquí
sera	será	VSIF3S0	ser
la	la	DA0FS0	el
memoa	memoria	NCFS000	memoria
pa	para	SPS00	para
la	la	DA0FS0	el
de	de	SPS00	de
pascoa	Pascua	NP00000	pascua
	.	Fp	.
suco	Suplico	VMIP1S0	suplicar
le	le	PP3CSD00	le
cumpla	cumpla	VMSP0S0	cumplir
que	que	CS	que
no	no	RN	no
falte	falte	VMSP0S0	faltar
nyngua	ninguna	DI0FS0	ninguno
suerte	suerte	NCFS000	suerte
que	que	PR0CN000	que
le	le	PP3CSD00	le
ynvio	envío	VMIP1S0	enviar
a	a	SPS00	a
pedir	pedir	VMN0000	pedir
	.	Fp	.
con	Con	SPS00	con
la	la	DA0FS0	el
aventaja	ventaja	NCFS000	ventaja
que	que	PR0CN000	que
biene	viene	VMIP3S0	venir
del	del	SPS00+DA0MS0	de+el
dinero	dinero	NCMS000	dinero
	,	Fc	,
creo	creo	VMIP1S0	creer
nos	nos	PP1CP000	nos
baldra	valdrá	VMIF3S0	valer
mas	más	RC	más
este	este	DD0MS0	este
año	año	NCMS000	año
que	que	CS	que
no	no	RN	no
dos	dos	Z	2
años	años	NCMP000	año
pasados	pasados	VMP00PM	pasar
en	en	SPS00	en
probecho	provecho	NCMS000	provecho
	,	Fc	,
porq	porque	CS	porque
cremos	creemos	VMIP1P0	creer
q	que	CS	que
el	el	DA0MS0	el
dio	dinero	NCMS000	dinero
vendra	vendrá	VMIF3S0	venir
de	de	SPS00	de
alla	allá	RG	allá
a	a	SPS00	a
mucho	mucho	DI0MS0	mucho
probecho	provecho	NCMS000	provecho
nro	nuestro	PX1MS0P0	nuestro
	.	Fc	,
ay	Hay	VMIP3S0	haber
cartas	cartas	NCFP000	carta
de	de	SPS00	de
flandes	Flandes	NP00000	flandes
de	de	SPS00	de
ayer	ayer	RG	ayer
aqui	aquí	RG	aquí
y	y	CC	y
no	no	RN	no
me	me	PP1CS000	me
allo	hallo	VMIP1S0	hallar
con	con	SPS00	con
carta	carta	NCFS000	carta
de	de	SPS00	de
vramrd	VM	NP00000	VM
	;	Fx	;
q	que	CS	que
creo	creo	VMIP1S0	creer
en	en	SPS00	en
vallid	Valladolid	NP00000	valladolid
abran	habrán	VAIF3P0	haber
quedado	quedado	VMP0000	quedar
devaxo	debajo	RG	debajo
de	de	SPS00	de
cartas	cartas	NCFP000	carta
de	de	SPS00	de
dio	Diego	NP00000	diego
de	de	SPS00	de
carrion	Carrión	NP00000	carrión
	,	Fc	,
q	que	CS	que
de	de	SPS00	de
oy	hoy	RG	hoy
a	a	SPS00	a
mañana	mañana	RG	mañana
espero	espero	VMIP1S0	esperar
me	me	PP1CS000	me
las	las	PP3FPA00	lo
ynbiara	enviará	VMIF3S0	enviar
	,	Fc	,
de	de	SPS00	de
que	que	CS	que
con	con	SPS00	con
deseo	deseo	NCMS000	deseo
estoy	estoy	VMIP1S0	estar
de	de	SPS00	de
verlas	verlas	VMN0000+PP3FPA00	ver+lo
	.	Fp	.
con	Con	SPS00	con
tanto	tanto	RG	tanto
	,	Fc	,
no	no	RN	no
ay	hay	VMIP3S0	haber
q	que	CS	que
mas	más	RC	más
dezir	decir	VMN0000	decir
a	a	SPS00	a
vramd	VM	NP00000	VM
.	.	Fp	.
de	De	SPS00	de
quoanto	cuanto	PA000000	cuanto
le	le	PP3CSD00	le
suplico	suplico	VMIP1S0	suplicar
no	no	RN	no
se	se	P00CN000	se
de	dé	VMSP0S0	dar
pena	pena	NCFS000	pena
en	en	SPS00	en
lo	lo	DA0NS0	el
que	que	PR0CN000	que
me	me	PP1CS000	me
toca	toca	VMIP3S0	tocar
a	a	SPS00	a
mi	mí	PP1CSO00	mí
	,	Fc	,
que	que	CS	que
yo	yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
mas	más	RC	más
cargo	cargo	NCMS000	cargo
que	que	CS	que
vm	VM	NP00000	VM
mandarme	mandarme	VMN0000+PP1CS000	mandar+me
que	que	CS	que
no	no	RN	no
me	me	PP1CS000	me
traya	traiga	VMSP0S0	traer
a	a	SPS00	a
cuestas	cuestas	NCFP000	cuesta
como	como	CS	como
hasta	hasta	SPS00	hasta
agora	ahora	RG	ahora
	.	Fp	.
por	Por	SPS00	por
ende	ende	RG	ende
	,	Fc	,
vramd	VM	NP00000	VM
puede	puede	VMIP3S0	poder
tomar	tomar	VMN0000	tomar
plazer	placer	NCMS000	placer
	.	Fp	.
asi	Así	RG	así
con	con	SPS00	con
tanto	tanto	RG	tanto
digo	digo	VMIP1S0	decir
sea	sea	VSSP0S0	ser
con	con	SPS00	con
vramd	VM	NP00000	VM
.	.	Fp	.
quiero	Quiero	VMIP1S0	querer
dezir	decir	VMN0000	decir
a	a	SPS00	a
vramrd	VM	NP00000	VM
q	que	CS	que
tengo	tengo	VMIP1S0	tener
miedo	miedo	NCMS000	miedo
que	que	CS	que
en	en	SPS00	en
esta	esta	DD0FS0	este
yda	ida	NCFS000	ida
de	de	SPS00	de
panplona	Pamplona	NP00000	pamplona
no	no	RN	no
me	me	PP1CS000	me
podre	podré	VMIF1S0	poder
defender	defender	VMN0000	defender
de	de	SPS00	de
tomar	tomar	VMN0000	tomar
muger	mujer	NCFS000	mujer
	,	Fc	,
porque	porque	CS	porque
me	me	PP1CS000	me
cargaran	cargarán	VMIF3P0	cargar
tanto	tanto	RC	tanto
la	la	DA0FS0	el
mano	mano	NCFS000	mano
que	que	CS	que
como	como	CS	como
hasta	hasta	SPS00	hasta
agoa	ahora	RG	ahora
me	me	PP1CS000	me
he	he	VAIP1S0	haber
defendido	defendido	VMP0000	defender
de	de	SPS00	de
un	un	DI0MS0	uno
año	año	NCMS000	año
a	a	SPS00	a
otro	otro	PI0MS000	otro
no	no	RN	no
creo	creo	VMIP1S0	creer
me	me	PP1CS000	me
podre	podré	VMIF1S0	poder
defender	defender	VMN0000	defender
	,	Fc	,
porque	porque	CS	porque
asi	así	RG	así
estoy	estoy	VMIP1S0	estar
avisado	avisado	VMP00SM	avisar
por	por	SPS00	por
cartas	cartas	NCFP000	carta
de	de	SPS00	de
nabarra	Navarra	NP00000	navarra
de	de	SPS00	de
mi	mi	DP1CSS	mi
gente	gente	NCFS000	gente
	.	Fp	.
todavia	Todavía	RG	todavía
hare	haré	VMIF1S0	hacer
de	de	SPS00	de
no	no	RN	no
afetuar	efectuar	VMN0000	efectuar
por	por	SPS00	por
este	este	DD0MS0	este
año	año	NCMS000	año
por	por	SPS00	por
verme	verme	VMN0000+PP1CS000	ver+me
pmo	primero	RG	primero
recogido	recogido	VMP00SM	recoger
	,	Fc	,
que	que	CS	que
	,	Fc	,
quando	cuando	PA000000	cuando
estuviere	estuviere	VMSF0S0	estar
con	con	SPS00	con
mi	mi	DP1CSS	mi
muger	mujer	NCFS000	mujer
	,	Fc	,
no	no	RN	no
tenga	tenga	VMSP0S0	tener
q	que	CS	que
tener	tener	VMN0000	tener
el	el	DA0MS0	el
pensamio	pensamiento	NCMS000	pensamiento
en	en	SPS00	en
tantas	tantas	DI0FP0	tanto
partes	partes	NCFP000	parte
	.	Fp	.
doy	Doy	VMIP1S0	dar
qa	cuenta	NCFS000	cuenta
a	a	SPS00	a
vramd	VM	NP00000	VM
	,	Fc	,
pues	pues	CS	pues
debo	debo	VMIP1S0	deber
obligaçion	obligación	NCFS000	obligación
pa	para	SPS00	para
ello	ello	PD0NN000	ello
.	.	Fp	.
a	A	SPS00	a
serviçio	servicio	NCMS000	servicio
de	de	SPS00	de
vramcd	VM	NP00000	VM
	,	Fc	,
Ro	Rodrigo	NP00000	rodrigo
d	de	SPS00	de
espinosa	Espinosa	NP00000	espinosa
