Señor	Señor	NP00000	señor
lo	lo	PP3CNA00	lo
espero	espero	VMIP1S0	esperar
	,	Fc	,
porque	porque	CS	porque
ansi	así	RG	así
lo	lo	PP3CNA00	lo
are	haré	VMIF1S0	hacer
yo	yo	PP1CSN00	yo
	.	Fp	.
señor	Señor	NP00000	señor
	,	Fc	,
que	que	CS	que
en	en	SPS00	en
verdad	verdad	NCFS000	verdad
yo	yo	PP1CSN00	yo
estava	estaba	VMII0S0	estar
determinado	determinado	VMP00SM	determinar
de	de	SPS00	de
me	me	PP1CS000	me
yr	ir	VMN0000	ir
para	para	SPS00	para
navidar	Navidad	NP00000	navidad
a	a	SPS00	a
olgarme	holgarme	VMN0000+PP1CS000	holgar+me
con	con	SPS00	con
vamd	VM	NP00000	VM
y	y	CC	y
con	con	SPS00	con
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
de	de	SPS00	de
su	su	DP3CS0	su
casa	casa	NCFS000	casa
	,	Fc	,
porque	porque	CS	porque
yo	yo	PP1CSN00	yo
tenia	tenía	VMII0S0	tener
algunos	algunos	DI0MP0	alguno
dineros	dineros	NCMP000	dinero
allegados	allegados	VMP00PM	allegar
	.	Fp	.
y	Y	CC	y
aora	ahora	RG	ahora
ame	hame	VAIP3S0+PP1CS000	haber+me
suzedido	sucedido	VMP0000	suceder
estas	estas	DD0FP0	este
pasiones	pasiones	NCFP000	pasión
donde	donde	PA000000	donde
los	los	PP3MPA00	lo
gasto	gasto	VMIP1S0	gastar
y	y	CC	y
gastare	gastaré	VMIF1S0	gastar
	;	Fx	;
que	que	CS	que
	,	Fc	,
si	si	CS	si
no	no	RN	no
fuera	fuera	VSSI0S0	ser
por	por	SPS00	por
allarme	hallarme	VMN0000+PP1CS000	hallar+me
con	con	SPS00	con
dineros	dineros	NCMP000	dinero
	,	Fc	,
ya	ya	RG	ya
me	me	PP1CS000	me
uvieran	hubieran	VASI3P0	haber
afrentado	afrentado	VMP0000	afrentar
	.	Fp	.
y	Y	CC	y
aun	aún	RG	aun
an	han	VMIP3P0	haber
de	de	SPS00	de
pagar	pagar	VMN0000	pagar
aca	acá	RG	acá
por	por	SPS00	por
mi	mí	PP1CSO00	mí
mas	más	RC	más
de	de	SPS00	de
cuarenta	cuarenta	Z	40
ducados	ducados	NCMP000	ducado
	,	Fc	,
sin	sin	SPS00	sin
los	los	DA0MP0	el
que	que	PR0CN000	que
yo	yo	PP1CSN00	yo
e	he	VAIP1S0	haber
pagado	pagado	VMP0000	pagar
	,	Fc	,
que	que	CS	que
me	me	PP1CS000	me
llevaron	llevaron	VMIS3P0	llevar
los	los	DA0MP0	el
de	de	SPS00	de
segovia	Segovia	NP00000	segovia
ocho	ocho	Z	8
mil	mil	Z	1000
y	y	CC	y
tantos	tantos	DI0MP0	tanto
maravedis	maravedís	NCMP000	maravedí
	.	Fp	.
señor	Señor	NP00000	señor
	,	Fc	,
vamd	VM	NP00000	VM
venga	venga	VMSP0S0	venir
mui	muy	RQ	muy
brebe	breve	RG	breve
	,	Fc	,
porque	porque	CS	porque
la	la	DA0FS0	el
corte	corte	NCFS000	corte
viene	viene	VMIP3S0	venir
a	a	SPS00	a
esta	esta	DD0FS0	este
villa	villa	NCFS000	villa
	.	Fp	.
y	Y	CC	y
si	si	CS	si
viene	viene	VMIP3S0	venir
el	el	DA0MS0	el
alcalde	alcalde	NCMS000	alcalde
Ronquillo	Ronquillo	NP00000	ronquillo
en	en	SPS00	en
ella	ella	PP3FS000	él
	,	Fc	,
costarme	costarme	VMN0000+PP1CS000	costar+me
a	ha	VMIP3S0	haber
mui	muy	RQ	muy
caro	caro	AQ0MS0	caro
y	y	CC	y
no	no	RN	no
saldre	saldré	VMIF1S0	salir
en	en	SPS00	en
toda	toda	DI0FS0	todo
mi	mi	DP1CSS	mi
vida	vida	NCFS000	vida
d	de	SPS00	de
esta	esta	DD0FS0	este
carzel	cárcel	NCFS000	cárcel
	.	Fp	.
ago	Hago	VMIP1S0	hacer
saver	saber	VMN0000	saber
a	a	SPS00	a
vamd	VM	NP00000	VM
que	que	CS	que
yo	yo	PP1CSN00	yo
ya	ya	RG	ya
no	no	RN	no
puedo	puedo	VMIP1S0	poder
mas	más	RC	más
escrevir	escribir	VMN0000	escribir
a	a	SPS00	a
vasmds	VMs	NP00000	VM
porque	porque	CS	porque
no	no	RN	no
allo	hallo	VMIP1S0	hallar
mensajeros	mensajeros	NCMP000	mensajero
como	como	PA000000	como
yo	yo	PP1CSN00	yo
quiero	quiero	VMIP1S0	querer
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
las	las	DA0FP0	el
prisiones	prisiones	NCFP000	prisión
no	no	RN	no
puedo	puedo	VMIP1S0	poder
salir	salir	VMN0000	salir
como	como	PA000000	como
otros	otros	DI0MP0	otro
presos	presos	NCMP000	preso
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
esto	esto	PD0NN000	esto
zeso	ceso	VMIP1S0	cesar
	.	Fp	.
d	De	SPS00	de
esta	esta	DD0FS0	este
carzel	cárcel	NCFS000	cárcel
de	de	SPS00	de
oquaña	Ocaña	NP00000	ocaña
	,	Fc	,
a	a	SPS00	a
mandamiento	mandamiento	NCMS000	mandamiento
de	de	SPS00	de
vasmds	VMs	NP00000	VM
	,	Fc	,
con	con	SPS00	con
mas	más	RC	más
deseo	deseo	NCMS000	deseo
de	de	SPS00	de
me	me	PP1CS000	me
ver	ver	VMN0000	ver
con	con	SPS00	con
vamd	VM	NP00000	VM
	,	Fc	,
y	y	CC	y
mi	mi	DP1CSS	mi
señora	señora	NP00000	señor
ana	Ana	NP00000	ana
perez	Pérez	NP00000	pérez
	,	Fc	,
y	y	CC	y
con	con	SPS00	con
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
de	de	SPS00	de
su	su	DP3CS0	su
casa	casa	NCFS000	casa
	,	Fc	,
y	y	CC	y
de	de	SPS00	de
ver	ver	VMN0000	ver
a	a	SPS00	a
su	su	DP3CS0	su
sobrenica	sobrinica	NCFS00D	sobrina
	,	Fc	,
que	que	PR0CN000	que
la	la	PP3FSA00	lo
tengo	tengo	VMIP1S0	tener
mui	muy	RQ	muy
mucho	mucho	DI0MS0	mucho
deseo	deseo	NCMS000	deseo
de	de	SPS00	de
ver	ver	VMN0000	ver
	,	Fc	,
como	como	PA000000	como
es	es	VSIP3S0	ser
Razon	razón	NCFS000	razón
	.	Fp	.
Fecha	Fecha	NCFS000	fecha
a	a	SPS00	a
xxiiii	XXIIII	Z	24
dias	días	NCMP000	día
d	de	SPS00	de
este	este	DD0MS0	este
mes	mes	NCMS000	mes
de	de	SPS00	de
novienbre	noviembre	NCMS000	noviembre
d	de	SPS00	de
este	este	DD0MS0	este
presente	presente	AQ0CS0	presente
año	año	NCMS000	año
	.	Fp	.
quedo	Quedo	VMIP1S0	quedar
Rogando	rogando	VMG0000	rogar
a	a	SPS00	a
dios	Dios	NP00000	dios
por	por	SPS00	por
vasmds	VMs	NP00000	VM
como	como	PA000000	como
por	por	SPS00	por
mi	mí	PP1CSO00	mí
mismo	mismo	AQ0MS0	mismo
	,	Fc	,
y	y	CC	y
deseando	deseando	VMG0000	desear
la	la	DA0FS0	el
venida	venida	NCFS000	venida
de	de	SPS00	de
vamd	VM	NP00000	VM
	,	Fc	,
y	y	CC	y
que	que	CS	que
venga	venga	VMSP0S0	venir
con	con	SPS00	con
salud	salud	NCFS000	salud
como	como	PA000000	como
yo	yo	PP1CSN00	yo
deseo	deseo	VMIP1S0	desear
	.	Fp	.
po	Pero	NP00000	pero
lopez	López	NP00000	lópez
de	de	SPS00	de
la	la	DA0FS0	el
cañada	Cañada	NP00000	cañada
a	A	SPS00	a
mi	mi	DP1CSS	mi
esposa	esposa	NCFS000	esposo
	,	Fc	,
que	que	CS	que
no	no	RN	no
tenga	tenga	VMSP0S0	tener
pena	pena	NCFS000	pena
ninguna	ninguna	DI0FS0	ninguno
anque	aunque	CS	aunque
se	se	P00CN000	se
aga	haga	VMSP0S0	hacer
esto	esto	PD0NN000	esto
	,	Fc	,
que	que	CS	que
si	si	CS	si
lo	lo	PP3CNA00	lo
yze	hice	VMIS1S0	hacer
fue	fue	VSIS3S0	ser
por	por	SPS00	por
salvarme	salvarme	VMN0000+PP1CS000	salvar+me
la	la	DA0FS0	el
vida	vida	NCFS000	vida
	.	Fp	.
y	Y	CC	y
no	no	RN	no
tenga	tenga	VMSP0S0	tener
pasion	pasión	NCFS000	pasión
	,	Fc	,
que	que	CS	que
yo	yo	PP1CSN00	yo
are	haré	VMIF1S0	hacer
como	como	PA000000	como
quien	quien	PR0CS000	quien
soy	soy	VSIP1S0	ser
anque	aunque	CS	aunque
me	me	PP1CS000	me
cueste	cueste	VMSP0S0	costar
la	la	DA0FS0	el
bida	vida	NCFS000	vida
	,	Fc	,
por	por	SPS00	por
vida	vida	NCFS000	vida
de	de	SPS00	de
mi	mi	DP1CSS	mi
yja	hija	NCFS000	hijo
	,	Fc	,
que	que	CS	que
no	no	RN	no
ay	hay	VMIP3S0	haber
otra	otra	DI0FS0	otro
cosa	cosa	NCFS000	cosa
que	que	PR0CN000	que
mas	más	RC	más
quiera	quiera	VMSP0S0	querer
en	en	SPS00	en
este	este	DD0MS0	este
mundo	mundo	NCMS000	mundo
	.	Fp	.
esta	Esta	DD0FS0	este
letra	letra	NCFS000	letra
mi	mi	DP1CSS	mi
ermano	hermano	NCMS000	hermano
la	la	PP3FSA00	lo
leera	leerá	VMIF3S0	leer
a	a	SPS00	a
vasmds	VMs	NP00000	VM
	,	Fc	,
porque	porque	CS	porque
ansi	así	RG	así
va	va	VMIP3S0	ir
escrita	escrita	VMP00SF	escribir
la	la	DA0FS0	el
carta	carta	NCFS000	carta
de	de	SPS00	de
mi	mi	DP1CSS	mi
ermano	hermano	NCMS000	hermano
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
ella	ella	PP3FS000	él
va	va	VMIP3S0	ir
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
que	que	PR0CN000	que
se	se	P00CN000	se
a	ha	VMIP3S0	haber
de	de	SPS00	de
azer	hacer	VMN0000	hacer
y	y	CC	y
el	el	DA0MS0	el
aviso	aviso	NCMS000	aviso
que	que	PR0CN000	que
mas	más	RC	más
toca	toca	VMIP3S0	tocar
para	para	SPS00	para
vasmds	VMs	NP00000	VM
y	y	CC	y
para	para	SPS00	para
mi	mí	PP1CSO00	mí
	.	Fp	.
