señor	Señor	NP00000	señor
d	de	SPS00	de
el	él	PP3MS000	él
de	de	SPS00	de
presonas	personas	NCFP000	persona
q	que	CS	que
de	de	SPS00	de
alla	allá	RG	allá
an	han	VAIP3P0	haber
venydo	venido	VMP0000	venir
	.	Fp	.
y	Y	CC	y
esta	está	VMIP3S0	estar
bueno	bueno	AQ0MS0	bueno
	,	Fc	,
aunq	aunque	CS	aunque
juega	juega	VMIP3S0	jugar
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
q	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
y	y	CC	y
a	a	SPS00	a
esta	esta	DD0FS0	este
Causa	causa	NCFS000	causa
ni	ni	CC	ni
tiene	tiene	VMIP3S0	tener
un	un	DI0MS0	uno
Real	real	NCMS000	real
	.	Fp	.
El	Él	PP3MS000	él
lo	lo	PP3CNA00	lo
a	ha	VAIP3S0	haber
echo	hecho	VMP0000	hacer
tan	tan	RC	tan
Ruynmente	ruinmente	RG	ruinmente
q	que	CS	que
aun	aún	RG	aun
una	una	DI0FS0	uno
carta	carta	NCFS000	carta
no	no	RN	no
nos	nos	PP1CP000	nos
a	ha	VAIP3S0	haber
escrito	escrito	VMP0000	escribir
	.	Fp	.
no	No	RN	no
se	sé	VMIP1S0	saber
q	qué	PT0CN000	qué
s	es	VSIP3S0	ser
la	la	DA0FS0	el
Causa	causa	NCFS000	causa
	:	Fd	:
o	o	CC	o
si	si	CS	si
es	es	VSIP3S0	ser
con	con	SPS00	con
las	las	DA0FP0	el
Rebueltas	revueltas	NCFP000	revuelta
q	que	PR0CN000	que
ay	hay	VMIP3S0	haber
en	en	SPS00	en
la	la	DA0FS0	el
tieRa	tierra	NCFS000	tierra
	(	Fba	(
q	que	CS	que
todos	todos	DI0MP0	todo
los	los	DA0MP0	el
navios	navíos	NCMP000	navío
q	que	PR0CN000	que
an	han	VAIP3P0	haber
venido	venido	VMP0000	venir
aver	haber	VAN0000	haber
venido	venido	VMP0000	venir
	)	Fbt	)
u	o	CC	o
yendo	yendo	VMG0000	ir
es	es	VSIP3S0	ser
sin	sin	SPS00	sin
liçençia	licencia	NCFS000	licencia
	.	Fp	.
a	A	SPS00	a
lo	lo	DA0NS0	el
q	que	PR0CN000	que
bm	VM	NP00000	VM
dize	dice	VMIP3S0	decir
de	de	SPS00	de
domyngo	Domingo	NP00000	domingo
de	de	SPS00	de
las	las	DA0FP0	el
nieves	Nieves	NP00000	nieves
q	que	CS	que
le	le	PP3CSD00	le
Castige	castigue	VMSP0S0	castigar
	,	Fc	,
El	él	PP3MS000	él
esta	está	VMIP3S0	estar
tan	tan	RC	tan
Cuerdo	cuerdo	NCMS000	cuerdo
y	y	CC	y
entiende	entiende	VMIP3S0	entender
tam	tan	RC	tan
bien	bien	RG	bien
los	los	DA0MP0	el
negoçios	negocios	NCMP000	negocio
q	que	CS	que
en	en	SPS00	en
brebe	breve	AQ0CS0	breve
tiempo	tiempo	NCMS000	tiempo
El	él	PP3MS000	él
yr	ir	VMN0000	ir
Rico	rico	AQ0MS0	rico
a	a	SPS00	a
dar	dar	VMN0000	dar
descanso	descanso	NCMS000	descanso
a	a	SPS00	a
vrasmds	VMs	NP00000	VM
	.	Fp	.
El	Él	PP3MS000	él
a	ha	VAIP3S0	haber
tenido	tenido	VMP0000	tener
e	y	CC	y
tiene	tiene	VMIP3S0	tener
una	una	DI0FS0	uno
compañia	compañía	NCFS000	compañía
buena	buena	AQ0FS0	bueno
en	en	SPS00	en
q	que	CS	que
a	ha	VAIP3S0	haber
ganado	ganado	VMP0000	ganar
bien	bien	RG	bien
de	de	SPS00	de
comer	comer	VMN0000	comer
	.	Fp	.
de	de	SPS00	de
aqui	aquí	RG	aquí
a	a	SPS00	a
çinco	cinco	Z	5
meses	meses	NCMP000	mes
allaron	hallaron	VMIS3P0	hallar
otra	otra	PI0FS000	otro
muy	muy	RQ	muy
mexor	mejor	AQ0CS0	mejor
	,	Fc	,
porq	porque	CS	porque
todos	todos	PI0MP000	todo
le	le	PP3CSD00	le
codician	codician	VMIP3P0	codiciar
tener	tener	VMN0000	tener
en	en	SPS00	en
su	su	DP3CS0	su
azienda	hacienda	NCFS000	hacienda
	.	Fp	.
El	Él	PP3MS000	él
nunca	nunca	RN	nunca
a	ha	VAIP3S0	haber
salido	salido	VMP0000	salir
de	de	SPS00	de
mi	mi	DP1CSS	mi
casa	casa	NCFS000	casa
a	a	SPS00	a
ny	ni	CC	ni
saldra	saldrá	VMIF3S0	salir
mientras	mientras	RG	mientras
en	en	SPS00	en
la	la	DA0FS0	el
tieRa	tierra	NCFS000	tierra
estuviere	estuviere	VMSF0S0	estar
	,	Fc	,
y	y	CC	y
sienpre	siempre	RG	siempre
mos	nos	PP1CP000	nos
tratamos	tratamos	VMIS1P0	tratar
como	como	CS	como
verdaderos	verdaderos	NCMP000	verdadero
hernos	hermanos	NCMP000	hermano
	.	Fp	.
lo	Lo	DA0NS0	el
q	que	PR0CN000	que
de	de	SPS00	de
presente	presente	NCMS000	presente
se	se	P00CN000	se
ofreçe	ofrece	VMIP3S0	ofrecer
q	que	CS	que
azer	hacer	VMN0000	hacer
saber	saber	VMN0000	saber
a	a	SPS00	a
vm	VM	NP00000	VM
es	es	VSIP3S0	ser
q	que	CS	que
el	el	DA0MS0	el
jurado	jurado	NCMS000	jurado
alo	Alonso	NP00000	alonso
Roman	Román	NP00000	román
de	de	SPS00	de
buelta	vuelta	NCFS000	vuelta
del	del	SPS00+DA0MS0	de+el
peru	Perú	PP2CSN00	perú
se	se	P00CN000	se
vino	vino	VMIS3S0	venir
por	por	SPS00	por
aqui	aquí	RG	aquí
y	y	CC	y
muy	muy	RQ	muy
brabo	bravo	AQ0MS0	bravo
diziendo	diciendo	VMG0000	decir
q	que	CS	que
le	le	PP3CSD00	le
devia	debía	VMII0S0	deber
oro	oro	NCMS000	oro
y	y	CC	y
moro	moro	NCMS000	moro
	.	Fp	.
y	Y	CC	y
algunos	algunos	DI0MP0	alguno
dias	días	NCMP000	día
anduvimos	anduvimos	VMIS1P0	andar
a	a	SPS00	a
malas	malas	AQ0FP0	malo
	.	Fp	.
y	Y	CC	y
al	al	SPS00+DA0MS0	a+el
fin	fin	NCMS000	fin
fuymos	fuimos	VMIS1P0	ir
de	de	SPS00	de
aCuerdo	acuerdo	NCMS000	acuerdo
q	que	CS	que
lo	lo	PP3CNA00	lo
dexasemos	dejásemos	VMSI1P0	dejar
todo	todo	DI0MS0	todo
en	en	SPS00	en
manos	manos	NCFP000	mano
de	de	SPS00	de
dos	dos	Z	2
mercaderes	mercaderes	NCMP000	mercader
	,	Fc	,
lo	lo	PP3CNA00	lo
qual	cual	CC	cual
dexamos	dejamos	VMIS1P0	dejar
	.	Fp	.
e	Y	CC	y
pusome	púsome	VMIS3S0+PP1CS000	poner+me
sobre	sobre	SPS00	sobre
adiçiones	adiciones	NCFP000	adición
a	a	SPS00	a
las	las	DA0FP0	el
qas	cuentas	NCFP000	cuenta
q	que	PR0CN000	que
montavan	montaban	VMII3P0	montar
sobre	sobre	SPS00	sobre
veynte	veinte	Z	20
myll	mil	Z	1000
ps	pesos	NCMP000	peso
	,	Fc	,
todas	todas	DI0FP0	todo
con	con	SPS00	con
trayçiones	traiciones	NCFP000	traición
y	y	CC	y
maliçias	malicias	NCFP000	malicia
sacadas	sacadas	VMP00PF	sacar
de	de	SPS00	de
donde	donde	PA000000	donde
El	él	PP3MS000	él
a	ha	VMIP3S0	haber
de	de	SPS00	de
yr	ir	VMN0000	ir
a	a	SPS00	a
parare	parar	VMN0000	parar
y	y	CC	y
todas	todas	DI0FP0	todo
ellas	ellas	PP3FP000	ellos
	.	Fp	.
y	Y	CC	y
espero	espero	VMIP1S0	esperar
los	los	DA0MP0	el
terçeros	terceros	NCMP000	tercero
eçeto	excepto	CS	excepto
las	las	DA0FP0	el
deudas	deudas	NCFP000	deuda
q	que	PR0CN000	que
yo	yo	PP1CSN00	yo
avia	había	VAII0S0	haber
fiado	fiado	VMP0000	fiar
	.	Fp	.
e	Y	CC	y
d	de	SPS00	de
ellas	ellas	PP3FP000	ellos
avia	había	VMII0S0	haber
a	a	SPS00	a
bordo	bordo	NCMS000	bordo
vM	5000	Z	5000
pos	pesos	NCMP000	peso
en	en	SPS00	en
Ruynes	ruines	NCMP000	ruin
e	y	CC	y
onbres	hombres	NCMP000	hombre
muertos	muertos	VMP00PM	morir
	.	Fp	.
e	Y	CC	y
d	de	SPS00	de
estas	éstas	PD0FP000	este
mandaro	mandaron	VMIS3P0	mandar
los	los	DA0MP0	el
terçeros	terceros	NCMP000	tercero
q	que	CS	que
yo	yo	PP1CSN00	yo
tomase	tomase	VMSI0S0	tomar
myll	mil	Z	1000
pos	pesos	NCMP000	peso
y	y	CC	y
q	que	CS	que
obligase	obligase	VMSI0S0	obligar
por	por	SPS00	por
ellos	ellos	PP3MP000	ellos
a	a	SPS00	a
pagarselos	pagárselos	VMN0000+PP3CN000+PP3MPA00	pagar+se+lo
en	en	SPS00	en
tres	tres	Z	3
aos	años	NCMP000	año
	:	Fd	:
en	en	SPS00	en
cada	cada	DI0CN0	cada
un	un	DI0MS0	uno
año	año	NCMS000	año
el	el	DA0MS0	el
to	tercio	NCMS000	tercio
	.	Fp	.
y	Y	CC	y
ansimismo	asimismo	RG	asimismo
me	me	PP1CS000	me
condenaron	condenaron	VMIS3P0	condenar
q	que	CS	que
pagase	pagase	VMSI0S0	pagar
por	por	SPS00	por
mi	mi	DP1CSS	mi
herno	hermano	NP00000	hermano
franco	Francisco	NP00000	francisco
mynes	Martínez	NP00000	martínez
de	de	SPS00	de
un	un	DI0MS0	uno
seguro	seguro	NCMS000	seguro
dozientos	doscientos	Z	200
dos	ducados	NCMP000	ducado
	,	Fc	,
los	los	DA0MP0	el
quales	cuales	PR0CP000	cual
page	pagué	VMIS1S0	pagar
luego	luego	RG	luego
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
esto	esto	PD0NN000	esto
Concluymos	concluimos	VMIS1P0	concluir
nuestras	nuestras	DP1FPP	nuestro
Cuentas	cuentas	NCFP000	cuenta
y	y	CC	y
nos	nos	PP1CP000	nos
dimos	dimos	VMIS1P0	dar
fin	fin	NCMS000	fin
e	y	CC	y
gusto	gusto	NCMS000	gusto
en	en	SPS00	en
forma	forma	NCFS000	forma
y	y	CC	y
qdamos	quedamos	VMIP1P0	quedar
muy	muy	RQ	muy
conformes	conformes	AQ0CP0	conforme
e	y	CC	y
amigos	amigos	NCMP000	amigo
	,	Fc	,
de	de	SPS00	de
suerte	suerte	NCFS000	suerte
q	que	CS	que
lo	lo	DA0NS0	el
q	que	PR0CN000	que
stuvo	estuvo	VMIS3S0	estar
aqui	aquí	RG	aquí
no	no	RN	no
se	se	P00CN000	se
allava	hallaba	VMII0S0	hallar
una	una	DI0FS0	uno
ora	hora	NCFS000	hora
sin	sin	SPS00	sin
mi	mí	PP1CSO00	mí
.	.	Fp	.
aunq	Aunque	CC	aunque
fuy	fui	VSIS1S0	ser
agraviado	agraviado	VMP00SM	agraviar
en	en	SPS00	en
arto	harto	RG	harto
	,	Fc	,
yo	yo	PP1CSN00	yo
qdo	quedo	VMIP1S0	quedar
muy	muy	RQ	muy
contento	contento	AQ0MS0	contento
por	por	SPS00	por
verme	verme	VMN0000+PP1CS000	ver+me
del	del	SPS00+DA0MS0	de+el
todo	todo	PI0MS000	todo
libre	libre	AQ0CS0	libre
d	de	SPS00	de
el	él	PP3MS000	él
	.	Fp	.
fuera	Fuera	RG	fuera
d	de	SPS00	de
esto	esto	PD0NN000	esto
susedio	sucedió	VMIS3S0	suceder
una	una	DI0FS0	uno
pestelençia	pestilencia	NCFS000	pestilencia
en	en	SPS00	en
esta	esta	DD0FS0	este
çiudad	ciudad	NCFS000	ciudad
y	y	CC	y
veynte	veinte	Z	20
leguas	leguas	NCFP000	legua
a	a	SPS00	a
la	la	DA0FS0	el
Redonda	redonda	NCFS000	redonda
entre	entre	SPS00	entre
los	los	DA0MP0	el
naturales	naturales	AQ0CP0	natural
d	de	SPS00	de
esta	esta	DD0FS0	este
tierra	tierra	NCFS000	tierra
y	y	CC	y
aun	aún	RG	aun
entre	entre	SPS00	entre
españoles	españoles	NCMP000	español
	.	Fp	.
q	Que	CS	que
ubo	hubo	VMIS3S0	haber
muchos	muchos	DI0MP0	mucho
meses	meses	NCMP000	mes
q	que	PR0CN000	que
cada	cada	DI0CN0	cada
dia	día	NCMS000	día
sola	sola	AQ0FS0	solo
en	en	SPS00	en
esta	esta	DD0FS0	este
çiudad	ciudad	NCFS000	ciudad
morian	morían	VMII3P0	morir
sobre	sobre	SPS00	sobre
myll	mil	Z	1000
animas	ánimas	NCFP000	ánima
y	y	CC	y
algunos	algunos	DI0MP0	alguno
españoles	españoles	NCMP000	español
a	a	SPS00	a
Rebueltas	revueltas	NCFP000	revuelta
de	de	SPS00	de
ellos	ellos	PP3MP000	ellos
.	,	Fc	,
adonde	adonde	PA000000	adonde
se	se	P00CN000	se
me	me	PP1CS000	me
murieron	murieron	VMIS3P0	morir
dos	dos	Z	2
esclavos	esclavos	AQ0MP0	esclavo
q	que	CS	que
balia	valía	NCFS000	valía
sobre	sobre	SPS00	sobre
rs	reales	NCMP000	real
sin	sin	SPS00	sin
otros	otros	DI0MP0	otro
tres	tres	Z	3
naborias	naborías	NCFP000	naboría
y	y	CC	y
otros	otros	DI0MP0	otro
enfermos	enfermos	NCMP000	enfermo
de	de	SPS00	de
casa	casa	NCFS000	casa
y	y	CC	y
mi	mi	DP1CSS	mi
muger	mujer	NCFS000	mujer
	,	Fc	,
q	que	CS	que
la	la	PP3FSA00	lo
tuve	tuve	VMIS1S0	tener
muy	muy	RQ	muy
al	al	SPS00+DA0MS0	a+el
cabo	cabo	NCMS000	cabo
	.	Fp	.
q	Que	CS	que
todo	todo	DI0MS0	todo
ello	ello	PD0NN000	ello
me	me	PP1CS000	me
costo	costó	VMIS3S0	costar
sobre	sobre	SPS00	sobre
myll	mil	Z	1000
Castellanos	castellanos	NCMP000	castellano
de	de	SPS00	de
perdidas	pérdidas	NCFP000	pérdida
.	.	Fp	.
y	Y	CC	y
allende	allende	RG	allende
de	de	SPS00	de
todo	todo	DI0MS0	todo
esto	esto	PD0NN000	esto
	,	Fc	,
donde	donde	PA000000	donde
pense	pensé	VMIS1S0	pensar
Retaurallo	restaurarlo	VMN0000+PP3MSA00	restaurar+lo
en	en	SPS00	en
la	la	DA0FS0	el
myna	mina	NCFS000	mina
q	que	CS	que
se	se	P00CN000	se
dio	dio	VMIS3S0	dar
en	en	SPS00	en
sentencia	sentencia	NCFS000	sentencia
en	en	SPS00	en
nuestro	nuestro	DP1MSP	nuestro
favor	favor	NCMS000	favor
despues	después	RG	después
de	de	SPS00	de
av	haber	VAN0000	haber
gastado	gastado	VMP0000	gastar
sobre	sobre	SPS00	sobre
pos	pesos	NCMP000	peso
en	en	SPS00	en
el	el	DA0MS0	el
pleyto	pleito	NCMS000	pleito
de	de	SPS00	de
costas	costas	NCFP000	costa
	,	Fc	,
cuando	cuando	PA000000	cuando
fuymos	fuimos	VMIS1P0	ir
a	a	SPS00	a
bella	verla	VMN0000+PP3FSA00	ver+lo
no	no	RN	no
allamos	hallamos	VMIS1P0	hallar
metal	metal	NCMS000	metal
	,	Fc	,
q	que	CS	que
todo	todo	PI0MS000	todo
se	se	P00CN000	se
avia	había	VAII0S0	haber
hurtado	hurtado	VMP0000	hurtar
	,	Fc	,
q	que	CS	que
segun	según	SPS00	según
creo	creo	VMIP1S0	creer
fue	fue	VMIS3S0	ir
sobre	sobre	SPS00	sobre
dos	dos	Z	2
myll	mil	Z	1000
ms	maravedís	NCMP000	maravedí
de	de	SPS00	de
plata	plata	NCFS000	plata
	.	Fp	.
pero	Pero	CC	pero
	,	Fc	,
acordandose	acordándose	VMG0000+P00CN000	acordar+se
dios	Dios	NP00000	dios
de	de	SPS00	de
los	los	DA0MP0	el
suyos	suyos	PX3MP000	suyo
y	y	CC	y
aviendo	habiendo	VMG0000	haber
misericordia	misericordia	NCFS000	misericordia
de	de	SPS00	de
mi	mí	PP1CSO00	mí
aunq	aunque	CC	aunque
pecador	pecador	NCMS000	pecador
	,	Fc	,
salio	salió	VMIS3S0	salir
de	de	SPS00	de
traves	través	NCMS000	través
un	un	DI0MS0	uno
vo	vecino	NCMS000	vecino
d	de	SPS00	de
esta	esta	DD0FS0	este
çiudad	ciudad	NCFS000	ciudad
	(	Fba	(
de	de	SPS00	de
los	los	DA0MP0	el
mas	más	RC	más
onRados	honrados	VMP00PM	honrar
e	y	CC	y
mas	más	RC	más
Rico	rico	AQ0MS0	rico
	)	Fbt	)
y	y	CC	y
me	me	PP1CS000	me
ablo	habló	VMIS3S0	hablar
q	que	CS	que
yziese	hiciese	VMSI0S0	hacer
conpañia	compañía	NCFS000	compañía
con	con	SPS00	con
El	él	PP3MS000	él
y	y	CC	y
q	que	CS	que
tomase	tomase	VMSI0S0	tomar
yo	yo	PP1CSN00	yo
lo	lo	DA0NS0	el
que	que	PR0CN000	que
quixese	quisiese	VMSI0S0	querer
de	de	SPS00	de
ganançia	ganancia	NCFS000	ganancia
	.	Fp	.
es	Es	VSIP3S0	ser
onbre	hombre	NCMS000	hombre
q	que	PR0CN000	que
puede	puede	VMIP3S0	poder
olgadamente	holgadamente	RG	holgadamente
meter	meter	VMN0000	meter
LM	50000	Z	50000
pos	pesos	NCMP000	peso
en	en	SPS00	en
