YHus	Yhesús	NP00000	yhesús
el	el	DA0MS0	el
sortimyento	surtimiento	NCMS000	surtimiento
junto	junto	RG	junto
no	no	RN	no
quisi	quise	VMIS1S0	querer
ynbiar	enviar	VMN0000	enviar
lo	lo	DA0NS0	el
que	que	PR0CN000	que
bino	vino	VMIS3S0	venir
de	de	SPS00	de
primero	primero	RG	primero
para	para	SPS00	para
billalon	Villalón	NP00000	villalón
	,	Fc	,
porque	porque	CS	porque
esta	esta	DD0FS0	este
negra	negra	AQ0FS0	negro
merçeria	mercería	NCFS000	mercería
no	no	RN	no
es	es	VSIP3S0	ser
como	como	CS	como
otros	otros	DI0MP0	otro
tratos	tratos	NCMP000	trato
	,	Fc	,
que	que	CS	que
una	una	DI0FS0	uno
cosa	cosa	NCFS000	cosa
que	que	PR0CN000	que
falte	falte	VMSP0S0	faltar
puede	puede	VMIP3S0	poder
estar	estar	VMN0000	estar
hombre	hombre	NCMS000	hombre
asentado	asentado	VMP00SM	asentar
cabo	cabo	NCMS000	cabo
ellas	ellas	PP3FP000	ellos
	.	Fp	.
como	Como	CS	como
por	por	SPS00	por
las	las	DA0FP0	el
otras	otras	DI0FP0	otro
le	le	PP3CSD00	le
tengo	tengo	VMIP1S0	tener
escrito	escrito	VMP00SM	escribir
a	a	SPS00	a
vm	VM	NP00000	VM
	,	Fc	,
aguo	hago	VMIP1S0	hacer
por	por	SPS00	por
salir	salir	VMN0000	salir
quoanto	cuanto	PA000000	cuanto
puedo	puedo	VMIP1S0	poder
d	de	SPS00	de
ello	ello	PD0NN000	ello
por	por	SPS00	por
dar	dar	VMN0000	dar
descanso	descanso	NCMS000	descanso
a	a	SPS00	a
vm	VM	NP00000	VM
y	y	CC	y
a	a	SPS00	a
my	mí	PP1CSO00	mí
mismo	mismo	AQ0MS0	mismo
	,	Fc	,
aunque	aunque	CS	aunque
me	me	PP1CS000	me
toma	toma	VMIP3S0	tomar
el	el	DA0MS0	el
tienpo	tiempo	NCMS000	tiempo
muy	muy	RQ	muy
esparçido	esparcido	VMP00SM	esparcir
	.	Fp	.
qu	Que	CS	que
el	el	DA0MS0	el
honbre	hombre	NCMS000	hombre
no	no	RN	no
puede	puede	VMIP3S0	poder
estar	estar	VMN0000	estar
a	a	SPS00	a
caballo	caballo	NCMS000	caballo
tan	tan	RC	tan
brebe	breve	RG	breve
como	como	CS	como
la	la	DA0FS0	el
voluntad	voluntad	NCFS000	voluntad
le	le	PP3CSD00	le
conbida	convida	VMIP3S0	convidar
	,	Fc	,
mas	mas	CC	mas
yo	yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
el	el	DA0MS0	el
especial	especial	AQ0CS0	especial
cuydado	cuidado	NCMS000	cuidado
de	de	SPS00	de
cortar	cortar	VMN0000	cortar
el	el	DA0MS0	el
tienpo	tiempo	NCMS000	tiempo
quto	cuanto	PA000000	cuanto
puedo	puedo	VMIP1S0	poder
por	por	SPS00	por
no	no	RN	no
esperar	esperar	VMN0000	esperar
a	a	SPS00	a
tanto	tanto	RC	tanto
enogar	enojar	VMN0000	enojar
a	a	SPS00	a
vm	VM	NP00000	VM
.	.	Fp	.
lo	Lo	DA0NS0	el
que	que	PR0CN000	que
ay	hay	VMIP3S0	haber
de	de	SPS00	de
mas	más	RC	más
y	y	CC	y
de	de	SPS00	de
menos	menos	RC	menos
en	en	SPS00	en
esta	esta	DD0FS0	este
memoria	memoria	NCFS000	memoria
es	es	VSIP3S0	ser
lo	lo	DA0NS0	el
seguiente	siguiente	AQ0CS0	siguiente
.	.	Fp	.
falta	Falta	NCFS000	falta
en	en	SPS00	en
lo	lo	DA0NS0	el
que	que	PR0CN000	que
ay	hay	VMIP3S0	haber
de	de	SPS00	de
menos	menos	RC	menos
que	que	CS	que
en	en	SPS00	en
una	una	DI0FS0	uno
rroldana	roldana	NCFS000	roldana
de	de	SPS00	de
ojas	hojas	NCFP000	hoja
ay	hay	VMIP3S0	haber
menos	menos	RC	menos
i	y	CC	y
co	ciento	Z	100
	;	Fx	;
y	y	CC	y
en	en	SPS00	en
la	la	DA0FS0	el
rroldana	roldana	NCFS000	roldana
no	número	NCMS000	número
6	6	Z	6
,	,	Fc	,
2	2	Z	2
mzs	mazos	NCMP000	mazo
de	de	SPS00	de
ylo	hilo	NCMS000	hilo
negro	negro	AQ0MS0	negro
.	.	Fp	.
ay	Hay	VMIP3S0	haber
de	de	SPS00	de
mas	más	RC	más
	,	Fc	,
en	en	SPS00	en
la	la	DA0FS0	el
rroldana	roldana	NCFS000	roldana
no	número	NCMS000	número
6	6	Z	6
,	,	Fc	,
5	5	Z	5
dzs	docenas	NCFP000	docena
de	de	SPS00	de
ylo	hilo	NCMS000	hilo
crudo	crudo	NCMS000	crudo
	;	Fx	;
en	en	SPS00	en
la	la	DA0FS0	el
rroldana	roldana	NCFS000	roldana
no	número	NCMS000	número
7	7	Z	7
	,	Fc	,
1	1	Z	1
mz	mazo	NCMS000	mazo
de	de	SPS00	de
ylo	hilo	NCMS000	hilo
negro	negro	AQ0MS0	negro
	,	Fc	,
8	8	Z	8
grs	gruesas	NCFP000	gruesa
de	de	SPS00	de
bco	blanco	NCMS000	blanco
6	6	Z	6
dzs	docenas	NCFP000	docena
	,	Fc	,
1M	1000	Z	1000
de	de	SPS00	de
corchetes	corchetes	NCMP000	corchete
negros	negros	AQ0MP0	negro
	,	Fc	,
que	que	CS	que
d	de	SPS00	de
ello	ello	PD0NN000	ello
se	se	P00CN000	se
le	le	PP3CSD00	le
ara	hará	VMIF3S0	hacer
acredor	acreedor	NCMS000	acreedor
y	y	CC	y
deudor	deudor	NCMS000	deudor
	.	Fp	.
de	De	SPS00	de
la	la	DA0FS0	el
otra	otra	DI0FS0	otro
carguazon	cargazón	NCFS000	cargazón
pasada	pasada	VMP00SF	pasar
hubo	hubo	VMIS3S0	haber
algo	algo	PI0CS000	algo
de	de	SPS00	de
menos	menos	RC	menos
	,	Fc	,
que	que	CS	que
la	la	DA0FS0	el
rrazon	razón	NCFS000	razón
d	de	SPS00	de
ello	ello	PD0NN000	ello
no	no	RN	no
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
tengo	tengo	VMIP1S0	tener
ynbiado	enviado	VMP0000	enviar
por	por	SPS00	por
holbido	olvido	NCMS000	olvido
	,	Fc	,
que	que	CS	que
de	de	SPS00	de
la	la	DA0FS0	el
de	de	SPS00	de
mayo	mayo	NCMS000	mayo
se	se	PP3CN000	se
la	la	PP3FSA00	lo
ynbiare	enviaré	VMIF1S0	enviar
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
esto	esto	PD0NN000	esto
asta	hasta	SPS00	hasta
ber	ver	VMN0000	ver
cartas	cartas	NCFP000	carta
suyas	suyas	PX3FP000	suyo
no	no	RN	no
ay	hay	VMIP3S0	haber
que	que	CS	que
mas	más	RC	más
dezir	decir	VMN0000	decir
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
nueso	Nuestro	DP1MSP	nuestro
señor	Señor	NP00000	señor
goarde	guarde	VMSP0S0	guardar
y	y	CC	y
prospere	prospere	VMSP0S0	prosperar
su	su	DP3CS0	su
muy	muy	RQ	muy
noble	noble	AQ0CS0	noble
persona	persona	NCFS000	persona
con	con	SPS00	con
la	la	DA0FS0	el
señora	señora	NP00000	señor
e	e	CC	y
hijos	hijos	NCMP000	hijo
.	.	Fp	.
de	De	SPS00	de
my	mi	DP1CSS	mi
esposa	esposa	NCFS000	esposo
le	le	PP3CSD00	le
ago	hago	VMIP1S0	hacer
saber	saber	VMN0000	saber
ba	va	VMIP3S0	ir
pesandose	pesándose	VMG0000+P00CN000	pesar+se
de	de	SPS00	de
su	su	DP3CS0	su
preynadiz	preñadez	NCFS000	preñadez
	,	Fc	,
que	que	CS	que
la	la	PP3FSA00	lo
tiene	tiene	VMIP3S0	tener
con	con	SPS00	con
mucho	mucho	DI0MS0	mucho
descanso	descanso	NCMS000	descanso
	.	Fp	.
que	Que	CS	que
	,	Fc	,
aunque	aunque	CS	aunque
ba	va	VMIP3S0	ir
entrando	entrando	VMG0000	entrar
en	en	SPS00	en
los	los	DA0MP0	el
siete	siete	Z	7
meses	meses	NCMP000	mes
	,	Fc	,
no	no	RN	no
recibe	recibe	VMIP3S0	recibir
mas	más	RC	más
pena	pena	NCFS000	pena
que	que	CS	que
si	si	CS	si
no	no	RN	no
estubiese	estuviese	VMSI0S0	estar
preynada	preñada	VMP00SF	preñar
	.	Fp	.
que	Que	CS	que
creo	creo	VMIP1S0	creer
ayuda	ayuda	NCFS000	ayuda
	,	Fc	,
despues	después	RG	después
de	de	SPS00	de
dios	Dios	NP00000	dios
	,	Fc	,
la	la	DA0FS0	el
mucha	mucha	DI0FS0	mucho
gloria	gloria	NCFS000	gloria
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
en	en	SPS00	en
si	sí	NCMS000	sí
y	y	CC	y
el	el	DA0MS0	el
mucho	mucho	DI0MS0	mucho
fabor	favor	NCMS000	favor
de	de	SPS00	de
regalo	regalo	NCMS000	regalo
que	que	PR0CN000	que
le	le	PP3CSD00	le
dan	dan	VMIP3P0	dar
sus	sus	DP3CP0	su
padres	padres	NCMP000	padre
y	y	CC	y
deudos	deudos	NCMP000	deudo
	.	Fp	.
porq	Porque	CS	porque
de	de	SPS00	de
todo	todo	PI0MS000	todo
se	se	P00CN000	se
olguara	holgará	VMIF3S0	holgar
vm	VM	NP00000	VM
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
escribo	escribo	VMIP1S0	escribir
	.	Fc	,
ella	Ellas	PP3FP000	ellos
vesa	besa	VMIP3S0	besar
las	las	DA0FP0	el
manos	manos	NCFP000	mano
de	de	SPS00	de
vm	VM	NP00000	VM
y	y	CC	y
de	de	SPS00	de
la	la	DA0FS0	el
señora	señora	NP00000	señor
mill	mil	Z	1000
vezes	veces	NCFP000	vez
	.	Fp	.
y	Y	CC	y
asi	así	RG	así
xpo	XPO	NP00000	xpo
sea	sea	VSSP0S0	ser
con	con	SPS00	con
todos	todos	PI0MP000	todo
.	.	Fp	.
a	A	SPS00	a
serviçio	servicio	NCMS000	servicio
de	de	SPS00	de
vm	VM	NP00000	VM
	,	Fc	,
Ro	Rodrigo	NP00000	rodrigo
d	de	SPS00	de
espinosa	Espinosa	NP00000	espinosa
