YHus	Yhesús	NP00000	yhesús
cartas	cartas	NCFP000	carta
	.	Fp	.
despues	Después	RG	después
me	me	PP1CS000	me
allo	hallo	VMIP1S0	hallar
con	con	SPS00	con
otra	otra	DI0FS0	otro
carta	carta	NCFS000	carta
con	con	SPS00	con
unibaso	Univaso	NP00000	univaso
	,	Fc	,
cerrada	cerrada	VMP00SF	cerrar
de	de	SPS00	de
24	24	Z	24
de	de	SPS00	de
ago	agosto	NCMS000	agosto
	,	Fc	,
y	y	CC	y
dentro	dentro	RG	dentro
una	una	DI0FS0	uno
memoria	memoria	NCFS000	memoria
de	de	SPS00	de
lo	lo	DA0NS0	el
que	que	PR0CN000	que
abia	había	VAII0S0	haber
cargado	cargado	VMP0000	cargar
en	en	SPS00	en
la	la	DA0FS0	el
de	de	SPS00	de
pascua	Pascua	NP00000	pascua
	.	Fp	.
y	Y	CC	y
beo	veo	VMIP1S0	ver
dize	dice	VMIP3S0	decir
a	ha	VAIP3S0	haber
rresçibido	recibido	VMP0000	recibir
una	una	DI0FS0	uno
mia	mía	PX1FS0S0	mío
con	con	SPS00	con
unibaso	Univaso	NP00000	univaso
	.	Fp	.
y	Y	CC	y
	,	Fc	,
como	como	CS	como
no	no	RN	no
le	le	PP3CSD00	le
he	he	VAIP1S0	haber
enbiado	enviado	VMP0000	enviar
memoria	memoria	NCFS000	memoria
para	para	SPS00	para
la	la	DA0FS0	el
de	de	SPS00	de
junio	junio	NCMS000	junio
	,	Fc	,
no	no	RN	no
a	ha	VAIP3S0	haber
cargado	cargado	VMP0000	cargar
nengunas	ningunas	DI0FP0	ninguno
mras	mercerías	NCFP000	mercería
mas	más	RC	más
de	de	SPS00	de
las	las	DA0FP0	el
q	que	PR0CN000	que
tenia	tenía	VMII0S0	tener
conpradas	compradas	VMP00PF	comprar
de	de	SPS00	de
la	la	DA0FS0	el
de	de	SPS00	de
pascua	Pascua	NP00000	pascua
,	.	Fp	.
por	Por	SPS00	por
çierto	cierto	AQ0MS0	cierto
	,	Fc	,
yo	yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
enbiadas	enviadas	NCFP000	enviado
	;	Fx	;
y	y	CC	y
otro	otro	PI0MS000	otro
q	que	CS	que
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
pariente	pariente	NCMS000	pariente
de	de	SPS00	de
ximon	Simón	NP00000	simón
coadrado	Cuadrado	NP00000	cuadrado
que	que	CS	que
yba	iban	VMII3P0	ir
en	en	SPS00	en
un	un	DI0MS0	uno
ynboltorio	envoltorio	NCMS000	envoltorio
	,	Fc	,
que	que	CS	que
las	las	PP3FPA00	lo
enbie	envié	VMIS1S0	enviar
a	a	SPS00	a
burgos	Burgos	NP00000	burgos
consinadas	consignadas	VMP00PF	consignar
al	al	SPS00+DA0MS0	a+el
señor	señor	NP00000	señor
ynigo	Íñigo	NP00000	íñigo
del	del	SPS00+DA0MS0	de+el
espital	Espital	NP00000	espital
	,	Fc	,
me	me	PP1CS000	me
dize	dice	VMIP3S0	decir
tiene	tiene	VMIP3S0	tener
respuesta	respuesta	NCFS000	respuesta
de	de	SPS00	de
aquella	aquella	DD0FS0	aquel
carta	carta	NCFS000	carta
	,	Fc	,
donde	donde	PA000000	donde
no	no	RN	no
se	sé	VMIP1S0	saber
que	qué	DT0CN0	qué
bentura	ventura	NCFS000	ventura
tienen	tienen	VMIP3P0	tener
las	las	DA0FP0	el
mis	mis	DP1CPS	mi
cartas	cartas	NCFP000	carta
	.	Fp	.
beo	Veo	VMIP1S0	ver
dize	dice	VMIP3S0	decir
que	que	CS	que
	,	Fc	,
como	como	CS	como
no	no	RN	no
aya	haya	VASP0S0	haber
rresçibido	recibido	VMP0000	recibir
memoria	memoria	NCFS000	memoria
mia	mía	DP1FSS	mío
	,	Fc	,
acordo	acordó	VMIS3S0	acordar
de	de	SPS00	de
conprar	comprar	VMN0000	comprar
algunas	algunas	DI0FP0	alguno
mras	mercerías	NCFP000	mercería
q	que	PR0CN000	que
le	le	PP3CSD00	le
pareçia	parecía	VMII0S0	parecer
y	y	CC	y
cargaria	cargaría	VMIC0S0	cargar
en	en	SPS00	en
estas	estas	DD0FP0	este
naos	naos	NCFP000	nao
	,	Fc	,
de	de	SPS00	de
que	que	CS	que
guelgo	huelgo	VMIP1S0	holgar
mucho	mucho	RQ	mucho
d	de	SPS00	de
ello	ello	PD0NN000	ello
q	que	CS	que
tenga	tenga	VMSP0S0	tener
algund	algún	DI0MS0	alguno
sortimi	surtimiento	NCMS000	surtimiento
para	para	SPS00	para
con	con	SPS00	con
lo	lo	DA0NS0	el
que	que	PR0CN000	que
se	se	P00CN000	se
nos	nos	PP1CP000	nos
queda	queda	VMIP3S0	quedar
de	de	SPS00	de
bender	vender	VMN0000	vender
	,	Fc	,
q	que	CS	que
esta	ésta	PD0FS000	este
de	de	SPS00	de
ote	octubre	NCMS000	octubre
no	no	RN	no
puede	puede	VMIP3S0	poder
ser	ser	VSN0000	ser
sino	sino	CC	sino
buena	buena	AQ0FS0	bueno
a	a	SPS00	a
causa	causa	NCFS000	causa
de	de	SPS00	de
tanto	tanto	DI0MS0	tanto
tienpo	tiempo	NCMS000	tiempo
que	que	CS	que
no	no	RN	no
a	ha	VAIP3S0	haber
benido	venido	VMP0000	venir
rropa	ropa	NCFS000	ropa
	.	Fp	.
y	Y	CC	y
tanbien	también	RG	también
	,	Fc	,
dexando	dejando	VMG0000	dejar
aparte	aparte	RG	aparte
de	de	SPS00	de
la	la	DA0FS0	el
falta	falta	NCFS000	falta
q	que	PR0CN000	que
ay	hay	VMIP3S0	haber
de	de	SPS00	de
las	las	DA0FP0	el
mras	mercerías	NCFP000	mercería
.	,	Fc	,
esta	ésta	PD0FS000	este
de	de	SPS00	de
ote	octubre	NCMS000	octubre
es	es	VSIP3S0	ser
la	la	DA0FS0	el
mejor	mejor	AQ0CS0	mejor
fa	feria	NCFS000	feria
de	de	SPS00	de
todo	todo	DI0MS0	todo
el	el	DA0MS0	el
año	año	NCMS000	año
	,	Fc	,
que	que	CS	que
creo	creo	VMIP1S0	creer
sera	será	VSIF3S0	ser
gran	gran	AQ0CS0	gran
feria	feria	NCFS000	feria
de	de	SPS00	de
bentas	ventas	NCFP000	venta
a	a	SPS00	a
causa	causa	NCFS000	causa
que	que	CS	que
los	los	DA0MP0	el
ofiçiales	oficiales	NCMP000	oficial
ban	van	VMIP3P0	ir
a	a	SPS00	a
la	la	DA0FS0	el
guerra	guerra	NCFS000	guerra
.	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
señor	señor	NP00000	señor
	,	Fc	,
si	si	CS	si
caros	caros	RG	caros
nos	nos	PP1CP000	nos
cuestan	cuestan	VMIP3P0	costar
	,	Fc	,
benderlas	venderlas	VMN0000+PP3FPA00	vender+lo
caras	caras	NCFP000	cara
	;	Fx	;
maiormente	mayormente	RG	mayormente
	,	Fc	,
como	como	CS	como
dize	dice	VMIP3S0	decir
	,	Fc	,
si	si	CS	si
bienen	vienen	VMIP3P0	venir
pocos	pocos	PI0MP000	poco
se	se	P00CN000	se
benderan	venderán	VMIF3P0	vender
bien	bien	RG	bien
bendidas	vendidas	VMP00PF	vender
	.	Fp	.
de	De	SPS00	de
los	los	DA0MP0	el
maiores	mayores	AQ0CP0	mayor
tengo	tengo	VMIP1S0	tener
por	por	SPS00	por
bender	vender	VMN0000	vender
250	250	Z	250
pza	piezas	NCFP000	pieza
arriba	arriba	RG	arriba
	,	Fc	,
de	de	SPS00	de
que	que	CS	que
no	no	RN	no
me	me	PP1CS000	me
pesa	pesa	VMIP3S0	pesar
	.	Fp	.
a	A	SPS00	a
lo	lo	DA0NS0	el
que	que	PR0CN000	que
dize	dice	VMIP3S0	decir
que	que	CS	que
la	la	DA0FS0	el
moneda	moneda	NCFS000	moneda
perdemos	perdemos	VMIP1P0	perder
13	13	Z	13
y	y	CC	y
14	14	Z	14
por	por	SPS00	por
100	100	Z	100
	,	Fc	,
	¿	Fia	¿
q	qué	PT0CN000	qué
hemos	hemos	VMIP1P0	haber
de	de	SPS00	de
azer	hacer	VMN0000	hacer
sino	sino	CC	sino
dar	dar	VMN0000	dar
graçias	gracias	NCFP000	gracia
a	a	SPS00	a
dios	Dios	NP00000	dios
	?	Fit	?
pues	Pues	CS	pues
es	es	VSIP3S0	ser
este	éste	PD0MS000	este
el	el	DA0MS0	el
año	año	NCMS000	año
de	de	SPS00	de
los	los	DA0MP0	el
merçeros	merceros	NCMP000	mercero
	,	Fc	,
mo	medio	NCMS000	medio
mal	mal	RG	mal
fuera	fuera	VSSI0S0	ser
si	si	CS	si
nos	nos	PP1CP000	nos
tomara	tomara	VMSI0S0	tomar
rrecoguidos	recogidos	NCMP000	recogido
como	como	CS	como
algunos	algunos	DI0MP0	alguno
burgaleses	burgaleses	NCMP000	burgalés
	,	Fc	,
q	que	CS	que
sobre	sobre	SPS00	sobre
nra	nuestra	DP1FSP	nuestro
azienda	hacienda	NCFS000	hacienda
an	han	VAIP3P0	haber
cobrado	cobrado	VMP0000	cobrar
todos	todos	PI0MS000	todo
y	y	CC	y
cerraron	cerraron	VMIS3P0	cerrar
las	las	DA0FP0	el
puertas	puertas	NCFP000	puerta
de	de	SPS00	de
no	no	RN	no
fiar	fiar	VMN0000	fiar
	,	Fc	,
donde	donde	PA000000	donde
causa	causa	VMIP3S0	causar
d	de	SPS00	de
esto	esto	PD0NN000	esto
se	se	P00CN000	se
nos	nos	PP1CP000	nos
an	han	VAIP3P0	haber
alçado	alzado	VMP0000	alzar
algunos	algunos	DI0MP0	alguno
deudores	deudores	NCMP000	deudor
	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
plazera	placerá	VMIF3S0	placer
a	a	SPS00	a
dios	Dios	NP00000	dios
q	que	CS	que
tras	tras	SPS00	tras
este	este	DD0MS0	este
año	año	NCMS000	año
benga	venga	VMSP0S0	venir
otro	otro	PI0MS000	otro
q	que	CS	que
sera	será	VSIF3S0	ser
bueno	bueno	AQ0MS0	bueno
para	para	SPS00	para
los	los	DA0MP0	el
merçeros	merceros	NCMP000	mercero
	,	Fc	,
q	que	CS	que
lo	lo	DA0NS0	el
perdido	perdido	VMP00SM	perder
tornemos	tornemos	VMSP1P0	tornar
a	a	SPS00	a
ganar	ganar	VMN0000	ganar
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
esto	esto	PD0NN000	esto
hemos	hemos	VMIP1P0	haber
de	de	SPS00	de
aprestar	aprestar	VMN0000	aprestar
paçiençia	paciencia	NCFS000	paciencia
.	.	Fp	.
a	A	SPS00	a
lo	lo	DA0NS0	el
que	que	PR0CN000	que
dize	dice	VMIP3S0	decir
el	el	DA0MS0	el
plazer	placer	NCMS000	placer
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
en	en	SPS00	en
que	que	CS	que
la	la	DA0FS0	el
de	de	SPS00	de
mayo	mayo	NCMS000	mayo
me	me	PP1CS000	me
allaria	hallaría	VMIC0S0	hallar
con	con	SPS00	con
suma	suma	NCFS000	suma
de	de	SPS00	de
rropa	ropa	NCFS000	ropa
y	y	CC	y
bien	bien	RG	bien
sortido	surtido	NCMS000	surtido
q	que	CS	que
aria	haría	VMIC0S0	hacer
buena	buena	AQ0FS0	bueno
fa	feria	NCFS000	feria
	,	Fc	,
de	de	SPS00	de
que	que	CS	que
le	le	PP3CSD00	le
ago	hago	VMIP1S0	hacer
saber	saber	VMN0000	saber
q	que	CS	que
	,	Fc	,
como	como	CS	como
no	no	RN	no
pensamos	pensamos	VMIP1P0	pensar
que	que	CS	que
el	el	DA0MS0	el
dinero	dinero	NCMS000	dinero
abia	había	VMII0S0	haber
de	de	SPS00	de
benir	venir	VMN0000	venir
tan	tan	RC	tan
estrecho	estrecho	NCMS000	estrecho
	,	Fc	,
que	que	CS	que
las	las	DA0FP0	el
mras	mercerías	NCFP000	mercería
dimos	dimos	VMIS1P0	dar
todas	todas	DI0FP0	todo
al	al	SPS00+DA0MS0	a+el
preçio	precio	NCMS000	precio
q	que	CS	que
otras	otras	DI0FP0	otro
bezes	veces	NCFP000	vez
fiadas	fiadas	VMP00PF	fiar
	,	Fc	,
donde	donde	PA000000	donde
daria	daría	VMIC0S0	dar
100	100	Z	100
pzas	piezas	NCFP000	pieza
de	de	SPS00	de
oro	oro	NCMS000	oro
por	por	SPS00	por
no	no	RN	no
las	las	PP3FPA00	lo
aber	haber	VAN0000	haber
bendido	vendido	VMP0000	vender
	,	Fc	,
q	que	CS	que
de	de	SPS00	de
qo	contado	NCMS000	contado
las	las	PP3FPA00	lo
obiera	hubiera	VASI0S0	haber
bendido	vendido	VMP0000	vender
por	por	SPS00	por
mas	más	RC	más
preçio	precio	NCMS000	precio
en	en	SPS00	en
esta	esta	DD0FS0	este
fa	feria	NCFS000	feria
	.	Fp	.
dize	Dice	VMIP3S0	decir
que	que	CS	que
de	de	SPS00	de
oy	hoy	RG	hoy
mas	más	RC	más
hemos	hemos	VMIP1P0	haber
de	de	SPS00	de
bender	vender	VMN0000	vender
las	las	DA0FP0	el
mras	mercerías	NCFP000	mercería
a	a	SPS00	a
1800	1800	Z	1800
libras	libras	NCFP000	libra
de	de	SPS00	de
grueso	grueso	NCMS000	grueso
	.	Fp	.
por	Por	SPS00	por
çierto	cierto	AQ0MS0	cierto
	,	Fc	,
segund	según	SPS00	según
biene	viene	VMIP3S0	venir
el	el	DA0MS0	el
dio	dinero	NCMS000	dinero
	,	Fc	,
las	las	DA0FP0	el
costas	costas	NCFP000	costa
por	por	SPS00	por
lo	lo	DA0NS0	el
menos	menos	RC	menos
an	han	VMIP3P0	haber
de	de	SPS00	de
baler	valer	VMN0000	valer
tanto	tanto	RC	tanto
como	como	CS	como
vm	VM	NP00000	VM
dize	dice	VMIP3S0	decir
	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
cada	cada	DI0CN0	cada
uno	uno	PI0MS000	uno
bera	verá	VMIF3S0	ver
lo	lo	DA0NS0	el
que	que	PR0CN000	que
le	le	PP3CSD00	le
cunple	cumple	VMIP3S0	cumplir
	.	Fp	.
a	A	SPS00	a
lo	lo	DA0NS0	el
que	que	PR0CN000	que
dize	dice	VMIP3S0	decir
le	le	PP3CSD00	le
desplazera	desplacerá	VMIF3S0	desplacer
si	si	CS	si
tengo	tengo	VMIP1S0	tener
azienda	hacienda	NCFS000	hacienda
en	en	SPS00	en
françia	Francia	NP00000	francia
porq	porque	CS	porque
abra	habrá	VMIF3S0	haber
trabajo	trabajo	NCMS000	trabajo
de	de	SPS00	de
lo	lo	PP3CNA00	lo
pasar	pasar	VMN0000	pasar
	,	Fc	,
agole	hágole	SPS00	hágole
saber	saber	VMN0000	saber
tengo	tengo	VMIP1S0	tener
alla	allá	RG	allá
bien	bien	RG	bien
3M	3000	Z	3000
ducados	ducados	NCMP000	ducado
pasados	pasados	VMP00PM	pasar
hen	en	SPS00	en
hesas	esas	DD0FP0	ese
lanas	lanas	NCFP000	lana
que	que	CS	que
no	no	RN	no
se	sé	VMIP1S0	saber
q	qué	DT0CN0	qué
despacho	despacho	NCMS000	despacho
ternan	tendrán	VMIF3P0	tener
con	con	SPS00	con
esta	esta	DD0FS0	este
guerra	guerra	NCFS000	guerra
	.	Fp	.
q	Que	CS	que
a	ha	VMIP3S0	haber
dos	dos	Z	2
meses	meses	NCMP000	mes
que	que	CS	que
no	no	RN	no
tengo	tengo	VMIP1S0	tener
carta	carta	NCFS000	carta
de	de	SPS00	de
roan	Ruan	NP00000	ruan
	,	Fc	,
q	que	CS	que
de	de	SPS00	de
rrazon	razón	NCFS000	razón
se	se	P00CN000	se
an	han	VMIP3P0	haber
de	de	SPS00	de
bender	vender	VMN0000	vender
bien	bien	RG	bien
	.	Fp	.
yo	Yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
escrito	escrito	VMP00SM	escribir
que	que	CS	que
	,	Fc	,
bendidas	vendidas	VMP00PF	vender
que	que	CS	que
sean	sean	VSSP3P0	ser
	,	Fc	,
me	me	PP1CS000	me
las	las	PP3FPA00	lo
enbie	envíe	VMSP0S0	enviar
en	en	SPS00	en
rroanes	ruanes	NP00000	ruanes
	,	Fc	,
que	que	CS	que
dizen	dicen	VMIP3P0	decir
se	se	P00CN000	se
an	han	VAIP3P0	haber
baxado	bajado	VMP0000	bajar
mas	más	RC	más
35	35	Z	35
por	por	SPS00	por
100	100	Z	100
	,	Fc	,
q	que	CS	que
los	los	DA0MP0	el
que	que	PR0CN000	que
balian	valían	VMII3P0	valer
a	a	SPS00	a
40	40	Z	40
l	libras	NCFP000	libra
valen	valen	VMIP3P0	valer
a	a	SPS00	a
27	27	Z	27
l	libras	NCFP000	libra
	.	Fp	.
sy	Si	CS	si
pa	para	SPS00	para
esta	ésta	PD0FS000	este
de	de	SPS00	de
ote	octubre	NCMS000	octubre
alcançan	alcanzan	VMIP3P0	alcanzar
.	,	Fc	,
are	haré	VMIF1S0	hacer
mi	mi	DP1CSS	mi
probecho	provecho	NCMS000	provecho
	,	Fc	,
que	que	CS	que
no	no	RN	no
ay	hay	VMIP3S0	haber
en	en	SPS00	en
toda	toda	DI0FS0	todo
la	la	DA0FS0	el
fa	feria	NCFS000	feria
una	una	DI0FS0	uno
bala	bala	NCFS000	bala
de	de	SPS00	de
rruan	Ruan	NP00000	ruan
bueno	bueno	AQ0MS0	bueno
.	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
al	al	SPS00+DA0MS0	a+el
pasar	pasar	VMN0000	pasar
de	de	SPS00	de
françia	Francia	NP00000	francia
para	para	SPS00	para
castilla	Castilla	NP00000	castilla
	,	Fc	,
no	no	RN	no
tengo	tengo	VMIP1S0	tener
temor	temor	NCMS000	temor
q	que	CS	que
no	no	RN	no
lo	lo	PP3CNA00	lo
pase	pase	VMSP0S0	pasar
sin	sin	SPS00	sin
rrisgo	riesgo	NCMS000	riesgo
	,	Fc	,
que	que	CS	que
cuando	cuando	PA000000	cuando
onbre	hombre	NCMS000	hombre
de	de	SPS00	de
nabarra	Navarra	NP00000	navarra
no	no	RN	no
pasare	pasare	VMSF0S0	pasar
lo	lo	PP3CNA00	lo
pasare	pasaré	VMIF1S0	pasar
yo	yo	PP1CSN00	yo
	,	Fc	,
porque	porque	CS	porque
tengo	tengo	VMIP1S0	tener
salboconduto	salvoconducto	NCMS000	salvoconducto
del	del	SPS00+DA0MS0	de+el
prinçipe	príncipe	NCMS000	príncipe
de	de	SPS00	de
vearn	Bearne	NP00000	bearne
q	que	CS	que
yo	yo	PP1CSN00	yo
e	y	CC	y
mis	mis	DP1CPS	mi
criados	criados	NCMP000	criado
puedan	puedan	VMSP3P0	poder
entrar	entrar	VMN0000	entrar
e	y	CC	y
salir	salir	VMN0000	salir
en	en	SPS00	en
toda	toda	DI0FS0	todo
biarne	Bearne	NCFS000	bearne
y	y	CC	y
toda	toda	DI0FS0	todo
su	su	DP3CS0	su
tierra	tierra	NCFS000	tierra
y	y	CC	y
sacar	sacar	VMN0000	sacar
y	y	CC	y
entrar	entrar	VMN0000	entrar
todas	todas	DI0FP0	todo
las	las	DA0FP0	el
mras	mercerías	NCFP000	mercería
q	que	PR0CN000	que
quisiere	quisiere	VMSF0S0	querer
.	.	Fp	.
y	Y	CC	y
tambien	también	RG	también
me	me	PP1CS000	me
an	han	VAIP3P0	haber
ofresçido	ofrecido	VMP0000	ofrecer
salboconduto	salvoconducto	NCMS000	salvoconducto
del	del	SPS00+DA0MS0	de+el
rrei	rey	NCMS000	rey
de	de	SPS00	de
françia	Francia	NP00000	francia
	,	Fc	,
q	que	CS	que
un	un	DI0MS0	uno
secretario	secretario	NCMS000	secretario
del	del	SPS00+DA0MS0	de+el
principe	príncipe	NCMS000	príncipe
fue	fue	VMIS3S0	ir
a	a	SPS00	a
la	la	DA0FS0	el
corte	corte	NCFS000	corte
del	del	SPS00+DA0MS0	de+el
rrei	rey	NCMS000	rey
de	de	SPS00	de
françia	Francia	NP00000	francia
	,	Fc	,
el	el	DA0MS0	el
qual	cual	PR0CS000	cual
se	se	P00CN000	se
ofrescio	ofreció	VMIS3S0	ofrecer
que	que	CS	que
sin	sin	SPS00	sin
falta	falta	NCFS000	falta
aria	haría	VMIC0S0	hacer
por	por	SPS00	por
cobrar	cobrar	VMN0000	cobrar
	.	Fp	.
y	Y	CC	y
caso	caso	NCMS000	caso
q	que	CS	que
no	no	RN	no
ayamos	hayamos	VMSP1P0	haber
del	del	SPS00+DA0MS0	de+el
rrei	rey	NCMS000	rey
de	de	SPS00	de
françia	Francia	NP00000	francia
	,	Fc	,
me	me	PP1CS000	me
basta	basta	VMIP3S0	bastar
del	del	SPS00+DA0MS0	de+el
prinçipe	príncipe	NCMS000	príncipe
porque	porque	CS	porque
esta	está	VMIP3S0	estar
en	en	SPS00	en
su	su	DP3CS0	su
tierra	tierra	NCFS000	tierra
la	la	DA0FS0	el
rropa	ropa	NCFS000	ropa
	.	Fp	.
bendra	Vendrá	VMIF3S0	venir
en	en	SPS00	en
nonbre	nombre	NCMS000	nombre
del	del	SPS00+DA0MS0	de+el
françes	francés	NCMS000	francés
que	que	PR0CN000	que
tiene	tiene	VMIP3S0	tener
las	las	DA0FP0	el
sacas	sacas	NCFP000	saca
y	y	CC	y
de	de	SPS00	de
alli	allí	RG	allí
en	en	SPS00	en
mi	mi	DP1CSS	mi
nonbre	nombre	NCMS000	nombre
las	las	PP3FPA00	lo
puedo	puedo	VMIP1S0	poder
sacar	sacar	VMN0000	sacar
	,	Fc	,
donde	donde	PA000000	donde
no	no	RN	no
corremos	corremos	VMIP1P0	correr
peligro	peligro	NCMS000	peligro
.	.	Fp	.
otrosi	Otrosí	NCMS000	otrosí
dize	dice	VMIP3S0	decir
como	como	CS	como
a	ha	VAIP3S0	haber
pagado	pagado	VMP0000	pagar
los	los	DA0MP0	el
1530	1530	Z	1530
e	escudos	NCMP000	escudo
q	que	PR0CN000	que
tome	tomé	VMIS1S0	tomar
sobre	sobre	SPS00	sobre
vm	VM	NP00000	VM
en	en	SPS00	en
la	la	DA0FS0	el
de	de	SPS00	de
villalon	Villalón	NP00000	villalón
y	y	CC	y
lo	lo	DA0NS0	el
mucho	mucho	RQ	mucho
que	que	PR0CN000	que
le	le	PP3CSD00	le
desplaze	desplace	VMIP3S0	desplacer
de	de	SPS00	de
la	la	DA0FS0	el
gran	gran	AQ0CS0	gran
perdida	pérdida	NCFS000	pérdida
	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
como	como	CS	como
por	por	SPS00	por
esta	esta	DD0FS0	este
otra	otra	DI0FS0	otro
parte	parte	NCFS000	parte
digo	digo	VMIP1S0	decir
	,	Fc	,
hemos	hemos	VMIP1P0	haber
de	de	SPS00	de
aprestar	aprestar	VMN0000	aprestar
paçiença	paciencia	NCFS000	paciencia
y	y	CC	y
a	a	SPS00	a
vramd	VM	NP00000	VM
beso	beso	VMIP1S0	besar
las	las	DA0FP0	el
manos	manos	NCFP000	mano
por	por	SPS00	por
la	la	DA0FS0	el
buena	buena	AQ0FS0	bueno
boluntad	voluntad	NCFS000	voluntad
	.	Fp	.
beo	Veo	VMIP1S0	ver
que	que	CS	que
para	para	SPS00	para
estos	estos	DD0MP0	este
1530	1530	Z	1530
e	escudos	NCMP000	escudo
a	ha	VAIP3S0	haber
tomado	tomado	VMP0000	tomar
sobre	sobre	SPS00	sobre
mi	mí	PP1CSO00	mí
1400	1400	Z	1400
ds	ducados	NCMP000	ducado
para	para	SPS00	para
esta	ésta	PD0FS000	este
de	de	SPS00	de
agosto	agosto	NCMS000	agosto
	,	Fc	,
a	a	SPS00	a
mas	más	RC	más
de	de	SPS00	de
los	los	DA0MP0	el
1000	1000	Z	1000
ds	ducados	NCMP000	ducado
que	que	PR0CN000	que
tomo	tomó	VMIS3S0	tomar
de	de	SPS00	de
primero	primero	RG	primero
.	.	Fp	.
por	Por	SPS00	por
todas	todas	DI0FP0	todo
mis	mis	DP1CPS	mi
cartas	cartas	NCFP000	carta
le	le	PP3CSD00	le
tenia	tenía	VMII0S0	tener
escrito	escrito	VMP00SM	escribir
q	que	CS	que
para	para	SPS00	para
ago	agosto	NCMS000	agosto
no	no	RN	no
me	me	PP1CS000	me
cargase	cargase	VMSI0S0	cargar
	,	Fc	,
porq	porque	CS	porque
en	en	SPS00	en
estas	estas	DD0FP0	este
fas	ferias	NCFP000	feria
de	de	SPS00	de
rrioseco	Rioseco	NP00000	rioseco
no	no	RN	no
tenemos	tenemos	VMIP1P0	tener
rreçibos	recibos	NCMP000	recibo
	;	Fx	;
por	por	SPS00	por
tanto	tanto	RG	tanto
	,	Fc	,
que	que	CS	que
me	me	PP1CS000	me
yziese	hiciese	VMSI0S0	hacer
md	merced	NCFS000	merced
que	que	CS	que
	,	Fc	,
ahunque	aunque	CS	aunque
fuese	fuese	VMSI0S0	ir
a	a	SPS00	a
mi	mi	DP1CSS	mi
daño	daño	NCMS000	daño
	,	Fc	,
los	los	DA0MP0	el
tomase	tomase	VMSI0S0	tomar
para	para	SPS00	para
ote	octubre	NCMS000	octubre
	.	Fp	.
mas	Mas	CC	mas
	,	Fc	,
como	como	CS	como
vramçd	VM	NP00000	VM
dize	dice	VMIP3S0	decir
	,	Fc	,
a	ha	VAIP3S0	haber
causado	causado	VMP0000	causar
que	que	CS	que
