señor	Señor	NP00000	señor
presupuesto	presupuesto	NCMS000	presupuesto
dicho	dicho	VMP00SM	decir
	.	Fp	.
y	Y	CC	y
aunq	aunque	CS	aunque
es	es	VSIP3S0	ser
verdad	verdad	NCFS000	verdad
que	que	CS	que
persona	persona	NCFS000	persona
de	de	SPS00	de
cuenca	Cuenca	NP00000	cuenca
no	no	RN	no
la	la	PP3FSA00	lo
conoçe	conoce	VMIP3S0	conocer
por	por	SPS00	por
no	no	RN	no
ser	ser	VSN0000	ser
de	de	SPS00	de
aqui	aquí	RG	aquí
	,	Fc	,
pero	pero	CC	pero
viniendo	viniendo	VMG0000	venir
a	a	SPS00	a
oidos	oídos	NCMP000	oído
d	de	SPS00	de
esta	ésta	PD0FS000	este
podrialo	podríalo	SPS00	podríalo
deçir	decir	VMN0000	decir
a	a	SPS00	a
mi	mi	DP1CSS	mi
hro	hermano	NCMS000	hermano
y	y	CC	y
a	a	SPS00	a
otras	otras	DI0FP0	otro
personas	personas	NCFP000	persona
que	que	PR0CN000	que
supiesen	supiesen	VMSI3P0	saber
lo	lo	DA0NS0	el
que	que	PR0CN000	que
tan	tan	RC	tan
ençelado	encelado	VMP00SM	encelar
esta	está	VMIP3S0	estar
por	por	SPS00	por
coiunturas	coyunturas	NCFP000	coyuntura
	,	Fc	,
y	y	CC	y
tanbien	también	RG	también
por	por	SPS00	por
no	no	RN	no
aver	haber	VAN0000	haber
faltado	faltado	VMP0000	faltar
sospecha	sospecha	NCFS000	sospecha
	,	Fc	,
aunq	aunque	CS	aunque
tan	tan	RC	tan
liviana	liviana	AQ0FS0	liviano
q	que	CS	que
no	no	RN	no
se	se	P00CN000	se
puede	puede	VMIP3S0	poder
llamar	llamar	VMN0000	llamar
	,	Fc	,
porq	porque	CS	porque
a	a	SPS00	a
saberse	saberse	VMN0000+P00CN000	saber+se
del	del	SPS00+DA0MS0	de+el
todo	todo	PI0MS000	todo
no	no	RN	no
menos	menos	RC	menos
que	que	CS	que
la	la	DA0FS0	el
vida	vida	NCFS000	vida
o	o	CC	o
irme	irme	VMN0000+PP1CS000	ir+me
aparte	aparte	RG	aparte
donde	donde	PA000000	donde
no	no	RN	no
pareçiese	pareciese	VMSI0S0	parecer
en	en	SPS00	en
mi	mi	DP1CSS	mi
vida	vida	NCFS000	vida
me	me	PP1CS000	me
costaria	costaría	VMIC0S0	costar
	.	Fp	.
por	Por	SPS00	por
tanto	tanto	RG	tanto
	,	Fc	,
por	por	SPS00	por
amor	amor	NCMS000	amor
de	de	SPS00	de
dios	Dios	NP00000	dios
	,	Fc	,
pues	pues	CS	pues
yo	yo	PP1CSN00	yo
en	en	SPS00	en
vm	VM	NP00000	VM
me	me	PP1CS000	me
fio	fío	VMIP1S0	fiar
	,	Fc	,
no	no	RN	no
salga	salga	VMSP0S0	salir
de	de	SPS00	de
los	los	DA0MP0	el
dos	dos	Z	2
	,	Fc	,
que	que	CS	que
	,	Fc	,
allende	allende	RG	allende
del	del	SPS00+DA0MS0	de+el
peligro	peligro	NCMS000	peligro
en	en	SPS00	en
q	que	CS	que
vm	VM	NP00000	VM
me	me	PP1CS000	me
ponia	ponía	VMII0S0	poner
	,	Fc	,
ganava	ganaba	VMIP1S0	ganar
vm	VM	NP00000	VM
muy	muy	RQ	muy
poco	poco	RQ	poco
	.	Fp	.
eme	Heme	VAIP1S0+PP1CS000	haber+me
alargado	alargado	VMP0000	alargar
tanto	tanto	RC	tanto
	,	Fc	,
aunq	aunque	CS	aunque
bien	bien	RG	bien
se	sé	VMIP1S0	saber
ser	ser	VSN0000	ser
muy	muy	RQ	muy
escusado	excusado	VMP00SM	excusar
para	para	SPS00	para
con	con	SPS00	con
vm	VM	NP00000	VM
por	por	SPS00	por
ser	ser	VSN0000	ser
su	su	DP3CS0	su
discreçion	discreción	NCFS000	discreción
tanta	tanta	DI0FS0	tanto
	,	Fc	,
pero	pero	CC	pero
el	el	DA0MS0	el
puro	puro	AQ0MS0	puro
temor	temor	NCMS000	temor
lo	lo	PP3CNA00	lo
a	ha	VAIP3S0	haber
causado	causado	VMP0000	causar
para	para	SPS00	para
encargarlo	encargarlo	VMN0000+PP3MSA00	encargar+lo
mas	más	RC	más
a	a	SPS00	a
Vm	VM	NP00000	VM
	.	Fp	.
ya	Ya	RG	ya
q	que	CS	que
a	a	SPS00	a
escrevirlo	escribirlo	VMN0000+PP3CNA00	escribir+lo
yva	iba	VMII0S0	ir
	,	Fc	,
por	por	SPS00	por
dios	Dios	NP00000	dios
	,	Fc	,
que	que	CS	que
letra	letra	NCFS000	letra
no	no	RN	no
puedo	puedo	VMIP1S0	poder
señalar	señalar	VMN0000	señalar
	,	Fc	,
que	que	CS	que
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
escrito	escrito	NCMS000	escrito
lo	lo	PP3CNA00	lo
escrevia	escribía	VMII0S0	escribir
con	con	SPS00	con
yntinçion	intención	NCFS000	intención
de	de	SPS00	de
agora	ahora	RG	ahora
deçirlo	decirlo	VMN0000+PP3CNA00	decir+lo
a	a	SPS00	a
vm	VM	NP00000	VM
	,	Fc	,
pero	pero	CC	pero
	,	Fc	,
aunque	aunque	CS	aunque
se	sé	VMIP1S0	saber
quien	quien	PR0CS000	quien
vm	VM	NP00000	VM
es	es	VSIP3S0	ser
	,	Fc	,
themo	temo	VMIP1S0	temer
	,	Fc	,
si	si	CS	si
primero	primero	RG	primero
su	su	DP3CS0	su
palabra	palabra	NCFS000	palabra
no	no	RN	no
me	me	PP1CS000	me
da	da	VMIP3S0	dar
debaxo	debajo	RG	debajo
de	de	SPS00	de
su	su	DP3CS0	su
firma	firma	NCFS000	firma
	,	Fc	,
que	que	CS	que
fuera	fuera	RG	fuera
de	de	SPS00	de
los	los	DA0MP0	el
dos	dos	Z	2
nadie	nadie	PI0NN00N	nadie
lo	lo	PP3CNA00	lo
sabra	sabrá	VMIF3S0	saber
lo	lo	DA0NS0	el
q	que	PR0CN000	que
con	con	SPS00	con
vm	VM	NP00000	VM
yo	yo	PP1CSN00	yo
comunicare	comunicare	VMSF0S0	comunicar
	,	Fc	,
porqu	porque	CS	porque
es	es	VSIP3S0	ser
el	el	DA0MS0	el
negoçio	negocio	NCMS000	negocio
tan	tan	RC	tan
delicado	delicado	AQ0MS0	delicado
que	que	CS	que
no	no	RN	no
dudo	dudo	VMIP1S0	dudar
que	que	CS	que
a	a	SPS00	a
Vm	VM	NP00000	VM
cause	cause	VMSP0S0	causar
admiraçion	admiración	NCFS000	admiración
y	y	CC	y
aun	aun	RG	aun
a	a	SPS00	a
mi	mí	PP1CSO00	mí
terror	terror	NCMS000	terror
con	con	SPS00	con
toda	toda	DI0FS0	todo
la	la	DA0FS0	el
seguridad	seguridad	NCFS000	seguridad
q	que	CS	que
de	de	SPS00	de
vm	VM	NP00000	VM
terne	tendré	VMIF1S0	tener
con	con	SPS00	con
darme	darme	VMN0000+PP1CS000	dar+me
primero	primero	RG	primero
su	su	DP3CS0	su
fe	fe	NCFS000	fe
	.	Fp	.
y	Y	CC	y
si	si	CS	si
u	usted	PP2CS000	usted
a	ha	VAIP3S0	haber
Reçebido	recibido	VMP0000	recibir
enojo	enojo	NCMS000	enojo
con	con	SPS00	con
averl	haberle	VAN0000+PP3CSD00	haber+le
en	en	SPS00	en
todo	todo	DI0MS0	todo
esto	esto	PD0NN000	esto
y	y	CC	y
al	al	SPS00+DA0MS0	a+el
cabo	cabo	NCMS000	cabo
no	no	RN	no
deçir	decir	VMN0000	decir
nada	nada	PI0NN00N	nada
	,	Fc	,
a	a	SPS00	a
vm	VM	NP00000	VM
suplico	suplico	VMIP1S0	suplicar
no	no	RN	no
lo	lo	PP3CNA00	lo
rreçiba	reciba	VMSP0S0	recibir
	,	Fc	,
que	que	CS	que
de	de	SPS00	de
puro	puro	AQ0MS0	puro
miedo	miedo	NCMS000	miedo
lo	lo	PP3CNA00	lo
dexo	dejo	VMIP1S0	dejar
y	y	CC	y
de	de	SPS00	de
la	la	DA0FS0	el
poca	poca	DI0FS0	poco
fe	fe	NCFS000	fe
qu	que	CS	que
en	en	SPS00	en
amigos	amigos	NCMP000	amigo
e	he	VAIP1S0	haber
hallado	hallado	VMP0000	hallar
	.	Fp	.
la	La	DA0FS0	el
md	merced	NCFS000	merced
que	que	PR0CN000	que
Vm	VM	NP00000	VM
me	me	PP1CS000	me
puede	puede	VMIP3S0	poder
hazer	hacer	VMN0000	hacer
mientras	mientras	RG	mientras
que	que	CS	que
la	la	DA0FS0	el
palabra	palabra	NCFS000	palabra
la	la	DA0FS0	el
noche	noche	NCFS000	noche
venidera	venidera	AQ0FS0	venidero
me	me	PP1CS000	me
da	da	VMIP3S0	dar
sera	será	VSIF3S0	ser
unas	unas	DI0FP0	uno
coplas	coplas	NCFP000	copla
	:	Fd	:
como	cómo	PA000000	cómo
un	un	DI0MS0	uno
galan	galán	AQ0CS0	galán
se	se	P00CN000	se
quexa	queja	NCFS000	queja
muy	muy	RQ	muy
bravamente	bravamente	RG	bravamente
por	por	SPS00	por
aver	haber	VAN0000	haber
dexado	dejado	VMP0000	dejar
el	el	DA0MS0	el
lugar	lugar	NCMS000	lugar
donde	donde	PA000000	donde
su	su	DP3CS0	su
señora	señora	NP00000	señor
quedava	quedaba	VMII0S0	quedar
	,	Fc	,
aunqu	aunque	CS	aunque
ella	ella	PP3FS000	él
le	le	PP3CSD00	le
dio	dio	VMIS3S0	dar
la	la	DA0FS0	el
lica	licencia	NCFS000	licencia
porque	porque	CS	porque
cunplia	cumplía	VMII0S0	cumplir
a	a	SPS00	a
el	él	PP3MS000	él
	.	Fp	.
en	En	SPS00	en
esto	esto	PD0NN000	esto
se	se	P00CN000	se
podra	podrá	VMIF3S0	poder
ocupar	ocupar	VMN0000	ocupar
mañana	mañana	RG	mañana
y	y	CC	y
vendran	vendrán	VMIF3P0	venir
con	con	SPS00	con
todas	todas	DI0FP0	todo
las	las	DA0FP0	el
exsajeraçiones	exageraciones	NCFP000	exageración
de	de	SPS00	de
desesperaçion	desesperación	NCFS000	desesperación
posibles	posibles	AQ0CP0	posible
	.	Fp	.
y	Y	CC	y
con	con	SPS00	con
suplicar	suplicar	VMN0000	suplicar
a	a	SPS00	a
Vm	VM	NP00000	VM
me	me	PP1CS000	me
perdone	perdone	VMSP0S0	perdonar
	,	Fc	,
pues	pues	CS	pues
mi	mi	DP1CSS	mi
poco	poco	DI0MS0	poco
conoçimiento	conocimiento	NCMS000	conocimiento
con	con	SPS00	con
vm	VM	NP00000	VM
en	en	SPS00	en
parte	parte	NCFS000	parte
me	me	PP1CS000	me
disculpa	disculpa	VMIP3S0	disculpar
	,	Fc	,
çeso	ceso	VMIP1S0	cesar
quedando	quedando	VMG0000	quedar
por	por	SPS00	por
servidor	servidor	NCMS000	servidor
de	de	SPS00	de
Vm	VM	NP00000	VM
	.	Fp	.
de	De	SPS00	de
lo	lo	DA0NS0	el
que	que	PR0CN000	que
e	he	VAIP1S0	haber
visto	visto	VMP0000	ver
de	de	SPS00	de
las	las	DA0FP0	el
obras	obras	NCFP000	obra
de	de	SPS00	de
Vm	VM	NP00000	VM
	,	Fc	,
aunque	aunque	CS	aunque
soi	soy	VSIP1S0	ser
tan	tan	RC	tan
poco	poco	RQ	poco
que	que	CS	que
no	no	RN	no
ai	hay	VMIP3S0	haber
neçesidad	necesidad	NCFS000	necesidad
meterme	meterme	VMN0000+PP1CS000	meter+me
en	en	SPS00	en
lo	lo	DA0NS0	el
q	que	PR0CN000	que
no	no	RN	no
se	sé	VMIP1S0	saber
	,	Fc	,
estan	están	VMIP3P0	estar
tan	tan	RC	tan
buenas	buenas	AQ0FP0	bueno
y	y	CC	y
tan	tan	RC	tan
sutiles	sutiles	NCMP000	sutil
que	que	CS	que
no	no	RN	no
basta	basta	VMIP3S0	bastar
mi	mi	DP1CSS	mi
pobre	pobre	AQ0CS0	pobre
juizio	juicio	NCMS000	juicio
a	a	SPS00	a
conprehenderlo	comprenderlo	VMN0000+PP3MSA00	comprender+lo
	.	Fp	.
y	Y	CC	y
dudo	dudo	VMIP1S0	dudar
por	por	SPS00	por
mas	más	RC	más
delicado	delicado	AQ0MS0	delicado
que	que	CS	que
fuese	fuese	VMSI0S0	ir
no	no	RN	no
deçir	decir	VMN0000	decir
lo	lo	DA0NS0	el
que	que	PR0CN000	que
yo	yo	PP1CSN00	yo
digo	digo	VMIP1S0	decir
	,	Fc	,
porque	porque	CS	porque
aquel	aquel	DD0MS0	aquel
trastocar	trastocar	VMN0000	trastocar
y	y	CC	y
por	por	SPS00	por
tan	tan	RC	tan
jentil	gentil	AQ0CS0	gentil
arte	arte	NCCS000	arte
hasta	hasta	SPS00	hasta
oi	hoy	RG	hoy
lo	lo	PP3CNA00	lo
e	he	VAIP1S0	haber
visto	visto	VMP0000	ver
	,	Fc	,
y	y	CC	y
porque	porque	CS	porque
alabanças	alabanzas	NCFP000	alabanza
mias	mías	DP1FPS	mío
seran	serán	VSIF3P0	ser
superfluas	superfluas	AQ0FP0	superfluo
donde	donde	PA000000	donde
ello	ello	PD0NN000	ello
se	se	PP3CN000	se
la	la	PP3FSA00	lo
trae	trae	VMIP3S0	traer
consigo	consigo	SPS00+PP3CNO00	con+sí
	.	Fp	.
no	No	RN	no
digo	digo	VMIP1S0	decir
mas	más	RC	más
hasta	hasta	SPS00	hasta
saber	saber	VMN0000	saber
lo	lo	DA0NS0	el
que	que	PR0CN000	que
mas	más	RC	más
vm	VM	NP00000	VM
es	es	VSIP3S0	ser
servido	servido	VMP00SM	servir
q	que	CS	que
se	se	P00CN000	se
haga	haga	VMSP0S0	hacer
	.	Fp	.
