Señor	Señor	NP00000	señor
el	el	DA0MS0	el
notario	notario	NCMS000	notario
q	que	CS	que
se	se	PP3CN000	se
los	los	PP3MPA00	lo
diese	diese	VMSI0S0	dar
	,	Fc	,
q	que	CS	que
montan	montan	VMIP3P0	montar
todos	todos	PI0MS000	todo
xviiiº	XVIII	Z	18
Rs	reales	NCMP000	real
	.	Fp	.
qdan	Quedan	VMIP3P0	quedar
quatro	cuatro	Z	4
	.	Fp	.
Vramd	VM	NP00000	VM
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
aquerde	acuerde	VMSP0S0	acordar
u	o	CC	o
se	se	PP3CN000	se
lo	lo	PP3CNA00	lo
enbie	envíe	VMSP0S0	enviar
a	a	SPS00	a
deçir	decir	VMN0000	decir
porq	porque	CS	porque
es	es	VSIP3S0	ser
asi	así	RG	así
	.	Fp	.
los	Los	DA0MP0	el
quatro	cuatro	Z	4
Reales	reales	NCMP000	real
q	que	PR0CN000	que
qedan	quedan	VMIP3P0	quedar
	,	Fc	,
por	por	SPS00	por
no	no	RN	no
los	los	PP3MPA00	lo
aver	haber	VAN0000	haber
tenido	tenido	VMP0000	tener
	,	Fc	,
de	de	SPS00	de
verguença	vergüenza	NCFS000	vergüenza
no	no	RN	no
he	he	VAIP1S0	haber
ydo	ido	VMP0000	ir
a	a	SPS00	a
ver	ver	VMN0000	ver
a	a	SPS00	a
Vramd	VM	NP00000	VM
	;	Fx	;
y	y	CC	y
mas	más	RC	más
verguença	vergüenza	NCFS000	vergüenza
tengo	tengo	VMIP1S0	tener
de	de	SPS00	de
los	los	DA0MP0	el
dineros	dineros	NCMP000	dinero
q	que	PR0CN000	que
Vramd	VM	NP00000	VM
pago	pagó	VMIS3S0	pagar
por	por	SPS00	por
mi	mí	PP1CSO00	mí
sin	sin	SPS00	sin
devermelo	debérmelo	VMN0000+PP1CS000+PP3CNA00	deber+me+lo
	,	Fc	,
q	que	CS	que
por	por	SPS00	por
esto	esto	PD0NN000	esto
no	no	RN	no
boy	voy	VMIP1S0	ir
a	a	SPS00	a
ber	ver	VMN0000	ver
a	a	SPS00	a
Vramd	VM	NP00000	VM
asta	hasta	SPS00	hasta
le	le	PP3CSD00	le
aver	haber	VAN0000	haber
pagado	pagado	VMP0000	pagar
	.	Fp	.
sabe	Sabe	VMIP3S0	saber
dios	Dios	NP00000	dios
si	si	CS	si
yo	yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
arto	harto	DI0MS0	harto
quydado	cuidado	NCMS000	cuidado
	,	Fc	,
mas	más	RC	más
q	que	CS	que
Vramd	VM	NP00000	VM
piensa	piensa	VMIP3S0	pensar
anq	aunque	CS	aunque
vramd	VM	NP00000	VM
me	me	PP1CS000	me
tenga	tenga	VMSP0S0	tener
por	por	SPS00	por
descuydado	descuidado	VMP00SM	descuidar
	.	Fp	.
y	Y	CC	y
no	no	RN	no
puedo	puedo	VMIP1S0	poder
mas	más	RC	más
poq	porque	CS	porque
el	el	DA0MS0	el
telar	telar	NCMS000	telar
me	me	PP1CS000	me
dan	dan	VMIP3P0	dar
poco	poco	RQ	poco
por	por	SPS00	por
el	él	PP3MS000	él
	.	Fp	.
y	Y	CC	y
si	si	CS	si
tubiese	tuviese	VMSI0S0	tener
la	la	DA0FS0	el
resta	resta	NCFS000	resta
q	que	PR0CN000	que
falta	falta	VMIP3S0	faltar
ya	ya	RG	ya
le	le	PP3CSD00	le
abria	habría	VAIC0S0	haber
dado	dado	VMP0000	dar
por	por	SPS00	por
lo	lo	DA0NS0	el
q	que	PR0CN000	que
me	me	PP1CS000	me
diesen	diesen	VMSI3P0	dar
	.	Fp	.
y	Y	CC	y
esperando	esperando	VMG0000	esperar
un	un	DI0MS0	uno
dia	día	NCMS000	día
por	por	SPS00	por
otro	otro	PI0MS000	otro
averlos	haberlos	VMN0000+PP3MPA00	haber+lo
estoy	estoy	VMIP1S0	estar
esperando	esperando	VMG0000	esperar
y	y	CC	y
prometo	prometo	VMIP1S0	prometer
a	a	SPS00	a
Vramd	VM	NP00000	VM
q	que	CS	que
no	no	RN	no
le	le	PP3CSD00	le
oso	oso	VMIP1S0	osar
dexar	dejar	VMN0000	dejar
por	por	SPS00	por
ver	ver	VMN0000	ver
si	si	CSI	si
los	los	PP3MPA00	lo
da	da	VMIP3S0	dar
para	para	SPS00	para
solo	sólo	RG	sólo
pagar	pagar	VMN0000	pagar
a	a	SPS00	a
Vramd	VM	NP00000	VM
	,	Fc	,
q	que	CS	que
no	no	RN	no
tengo	tengo	VMIP1S0	tener
lugar	lugar	NCMS000	lugar
d	de	SPS00	de
ver	ver	VMN0000	ver
a	a	SPS00	a
Vramd	VM	NP00000	VM
	.	Fp	.
y	Y	CC	y
no	no	RN	no
ay	hay	VMIP3S0	haber
cosa	cosa	NCFS000	cosa
q	que	PR0CN000	que
mas	más	RC	más
pena	pena	NCFS000	pena
me	me	PP1CS000	me
q	que	CS	que
no	no	RN	no
aver	haber	VAN0000	haber
pagado	pagado	VMP0000	pagar
a	a	SPS00	a
Vramd	VM	NP00000	VM
	,	Fc	,
como	como	CS	como
veo	veo	VMIP1S0	ver
q	que	CS	que
es	es	VSIP3S0	ser
raçon	razón	NCFS000	razón
y	y	CC	y
como	como	CS	como
Vramd	VM	NP00000	VM
lo	lo	PP3CNA00	lo
a	ha	VMIP3S0	haber
menester	menester	NCMS000	menester
	.	Fp	.
y	Y	CC	y
Vramd	VM	NP00000	VM
me	me	PP1CS000	me
perdone	perdone	VMSP0S0	perdonar
mi	mi	DP1CSS	mi
descuydo	descuido	NCMS000	descuido
porq	porque	CS	porque
no	no	RN	no
puedo	puedo	VMIP1S0	poder
mas	más	RC	más
	.	Fp	.
y	Y	CC	y
no	no	RN	no
me	me	PP1CS000	me
culpe	culpe	VMSP0S0	culpar
Vramd	VM	NP00000	VM
porq	porque	CS	porque
no	no	RN	no
boy	voy	VMIP1S0	ir
a	a	SPS00	a
ver	ver	VMN0000	ver
a	a	SPS00	a
Vramd	VM	NP00000	VM
	,	Fc	,
porq	porque	CS	porque
no	no	RN	no
tengo	tengo	VMIP1S0	tener
lugar	lugar	NCMS000	lugar
porq	porque	CS	porque
quando	cuando	PA000000	cuando
vengo	vengo	VMIP1S0	venir
a	a	SPS00	a
mi	mi	DP1CSS	mi
casa	casa	NCFS000	casa
son	son	VSIP3P0	ser
las	las	DA0FP0	el
doçe	doce	Z	12
d	de	SPS00	de
la	la	DA0FS0	el
noche	noche	NCFS000	noche
	.	Fp	.
y	Y	CC	y
si	si	CS	si
Vramd	VM	NP00000	VM
qiere	quiere	VMIP3S0	querer
q	que	CS	que
venda	venda	VMSP0S0	vender
El	el	DA0MS0	el
telar	telar	NCMS000	telar
por	por	SPS00	por
lo	lo	DA0NS0	el
q	que	PR0CN000	que
me	me	PP1CS000	me
dieren	dieren	VMSF3P0	dar
darle	darle	VMN0000+PP3CSD00	dar+le
e	he	VAIP1S0	haber
y	y	CC	y
dareselo	daréselo	VMIF1S0+PP3CN000+PP3CNA00	dar+se+lo
a	a	SPS00	a
Vramd	VM	NP00000	VM
asta	hasta	SPS00	hasta
q	que	CS	que
me	me	PP1CS000	me
den	den	VMSP3P0	dar
la	la	DA0FS0	el
resta	resta	NCFS000	resta
q	que	PR0CN000	que
falta	falta	VMIP3S0	faltar
	.	Fp	.
mucho	Mucho	RQ	mucho
me	me	PP1CS000	me
huelgo	huelgo	VMIP1S0	holgar
q	que	CS	que
Vramd	VM	NP00000	VM
me	me	PP1CS000	me
enbia	envía	VMIP3S0	enviar
a	a	SPS00	a
deçir	decir	VMN0000	decir
q	que	CS	que
la	la	DA0FS0	el
sentençia	sentencia	NCFS000	sentencia
sera	será	VSIF3S0	ser
muy	muy	RQ	muy
brebe	breve	AQ0CS0	breve
	.	Fp	.
Vramd	VM	NP00000	VM
me	me	PP1CS000	me
pedone	perdone	VMSP0S0	perdonar
	,	Fc	,
por	por	SPS00	por
amor	amor	NCMS000	amor
d	de	SPS00	de
dios	Dios	NP00000	dios
	,	Fc	,
y	y	CC	y
supla	supla	VMSP0S0	suplir
mis	mis	DP1CPS	mi
cortedades	cortedades	NCFP000	cortedad
	,	Fc	,
q	que	CS	que
no	no	RN	no
es	es	VSIP3S0	ser
mas	más	RC	más
en	en	SPS00	en
mi	mi	DP1CSS	mi
mano	mano	NCFS000	mano
	.	Fp	.
q	Que	CS	que
sabe	sabe	VMIP3S0	saber
dios	Dios	NP00000	dios
si	si	CS	si
yo	yo	PP1CSN00	yo
siento	siento	VMIP1S0	sentir
la	la	DA0FS0	el
prision	prisión	NCFS000	prisión
d	de	SPS00	de
Vramd	VM	NP00000	VM
	.	Fp	.
servidor	Servidor	NCMS000	servidor
d	de	SPS00	de
Vramd	VM	NP00000	VM
	,	Fc	,
Juan	Juan	NP00000	juan
d	de	SPS00	de
guzman	Guzmán	NP00000	guzmán
