Somos	Somos	VSIP1P0	ser
me	me	PP1CS000	me
dices	dices	VMIP2S0	decir
has	has	VAIP2S0	haber
recibido	recibido	VMP0000	recibir
	.	Fp	.
en	En	SPS00	en
punto	punto	NCMS000	punto
a	a	SPS00	a
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
me	me	PP1CS000	me
dices	dices	VMIP2S0	decir
de	de	SPS00	de
bender	vender	VMN0000	vender
la	la	DA0FS0	el
gabia	Gavia	NP00000	gavia
	,	Fc	,
ya	ya	RG	ya
abras	habrás	VAIF2S0	haber
recibido	recibido	VMP0000	recibir
una	una	DI0FS0	uno
mia	mía	PX1FS0S0	mío
en	en	SPS00	en
qe	que	CS	que
te	te	PP2CS000	te
decia	decía	VMII0S0	decir
qe	que	CS	que
no	no	RN	no
solo	sólo	RG	sólo
abia	había	VAII0S0	haber
dicho	dicho	VMP0000	decir
qe	que	CS	que
bendia	vendía	VMII0S0	vender
la	la	DA0FS0	el
gabia	Gavia	NP00000	gavia
	,	Fc	,
sino	sino	CC	sino
qe	que	CS	que
lo	lo	PP3CNA00	lo
queria	quería	VMII0S0	querer
bender	vender	VMN0000	vender
todo	todo	PI0MS000	todo
	,	Fc	,
pues	pues	CS	pues
yo	yo	PP1CSN00	yo
esto	esto	PD0NN000	esto
lo	lo	PP3CNA00	lo
he	he	VAIP1S0	haber
cho	hecho	VMP0000	hacer
aconsejada	aconsejada	VMP00SF	aconsejar
por	por	SPS00	por
fernandez	Fernández	NP00000	fernández
	,	Fc	,
qe	que	CS	que
creo	creo	VMIP1S0	creer
no	no	RN	no
tratara	tratará	VMIF3S0	tratar
a	a	SPS00	a
aconsejarme	aconsejarme	VMN0000+PP1CS000	aconsejar+me
cosas	cosas	NCFP000	cosa
qe	que	PR0CN000	que
nos	nos	PP1CP000	nos
perjudiqen	perjudiquen	VMSP3P0	perjudicar
	;	Fx	;
ygualmente	igualmente	RG	igualmente
el	el	DA0MS0	el
pedimento	pedimento	NCMS000	pedimento
	,	Fc	,
pues	pues	CS	pues
todo	todo	PI0MS000	todo
se	se	P00CN000	se
aria	haría	VMIC0S0	hacer
con	con	SPS00	con
el	el	DA0MS0	el
fin	fin	NCMS000	fin
de	de	SPS00	de
que	que	CS	que
nos	nos	PP1CP000	nos
dejasen	dejasen	VMSI3P0	dejar
de	de	SPS00	de
enbargos	embargos	NCMP000	embargo
y	y	CC	y
demas	demás	NCMS000	demás
	.	Fp	.
si	Si	CS	si
esto	esto	PD0NN000	esto
no	no	RN	no
te	te	PP2CS000	te
parece	parece	VMIP3S0	parecer
qe	que	CS	que
debia	debía	VMII0S0	deber
de	de	SPS00	de
acerlo	hacerlo	VMN0000+PP3CNA00	hacer+lo
	,	Fc	,
siento	siento	VMIP1S0	sentir
el	el	DA0MS0	el
aberlo	haberlo	VAN0000+PP3CNA00	haber+lo
echo	hecho	VMP0000	hacer
	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
a	a	SPS00	a
la	la	DA0FS0	el
benta	venta	NCFS000	venta
	,	Fc	,
	¿	Fia	¿
te	te	PP2CS000	te
parece	parece	VMIP3S0	parecer
qe	que	CS	que
	,	Fc	,
aunqe	aunque	CS	aunque
me	me	PP1CS000	me
biera	viera	VMSI0S0	ver
necesitada	necesitada	NCFS000	necesitado
	,	Fc	,
me	me	PP1CS000	me
desaria	desharía	VMIC0S0	deshacer
de	de	SPS00	de
una	una	DI0FS0	uno
posesion	posesión	NCFS000	posesión
qe	que	PR0CN000	que
tan	tan	RC	tan
en	en	SPS00	en
estima	estima	VMIP3S0	estimar
la	la	PP3FSA00	lo
tenemos	tenemos	VMIP1P0	tener
	?	Fit	?
aunqe	Aunque	CS	aunque
bendiera	vendiera	VMSI0S0	vender
	,	Fc	,
hay	hay	VMIP3S0	haber
donde	donde	PA000000	donde
echar	echar	VMN0000	echar
mano	mano	NCFS000	mano
	,	Fc	,
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
no	no	RN	no
he	he	VAIP1S0	haber
cho	hecho	VMP0000	hacer
mas	más	RC	más
que	que	CS	que
para	para	SPS00	para
pagar	pagar	VMN0000	pagar
a	a	SPS00	a
los	los	DA0MP0	el
qe	que	PR0CN000	que
se	se	P00CN000	se
les	les	PP3CPD00	le
debian	debía	VMII0S0	deber
	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
a	a	SPS00	a
tu	tu	DP2CSS	tu
P	padre	NCMS000	padre
	,	Fc	,
me	me	PP1CS000	me
parece	parece	VMIP3S0	parecer
qe	que	CS	que
no	no	RN	no
tengo	tengo	VMIP1S0	tener
qe	que	CS	que
decirte	decirte	VMN0000+PP2CS000	decir+te
sus	sus	DP3CP0	su
modos	modos	NCMP000	modo
de	de	SPS00	de
pensar	pensar	VMN0000	pensar
y	y	CC	y
que	que	CS	que
asta	hasta	SPS00	hasta
aora	ahora	RG	ahora
no	no	RN	no
se	se	P00CN000	se
abia	había	VAII0S0	haber
acordado	acordado	VMP0000	acordar
de	de	SPS00	de
bosotros	vosotros	PP2MP000	vosotros
y	y	CC	y
aora	ahora	RG	ahora
lo	lo	PP3CNA00	lo
ace	hace	VMIP3S0	hacer
para	para	SPS00	para
meter	meter	VMN0000	meter
cisma	cisma	NCMS000	cisma
	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
dejo	dejo	VMIP1S0	dejar
a	a	SPS00	a
tu	tu	DP2CSS	tu
disposicion	disposición	NCFS000	disposición
el	el	DA0MS0	el
Pensar	pensar	VMN0000	pensar
sobre	sobre	SPS00	sobre
esto	esto	PD0NN000	esto
	.	Fp	.
la	La	DA0FS0	el
acareada	acarreada	VMP00SF	acarrear
la	la	PP3FSA00	lo
hicimos	hicimos	VMIS1P0	hacer
juntos	juntos	AQ0MP0	junto
y	y	CC	y
la	la	PP3FSA00	lo
era	era	VSII0S0	ser
la	la	PP3FSA00	lo
tubimos	tuvimos	VMIS1P0	tener
junta	junta	NCFS000	junta
	.	Fp	.
el	El	DA0MS0	el
tio	tío	NCMS000	tío
Antonio	Antonio	NP00000	antonio
con	con	SPS00	con
su	su	DP3CS0	su
burro	burro	NCMS000	burro
y	y	CC	y
la	la	DA0FS0	el
jaca	jaca	NCFS000	jaca
acareo	acarreó	VMIS3S0	acarrear
con	con	SPS00	con
los	los	DA0MP0	el
de	de	SPS00	de
tu	tu	DP2CSS	tu
P	padre	NCMS000	padre
asta	hasta	SPS00	hasta
qe	que	CS	que
acabamos	acabamos	VMIS1P0	acabar
de	de	SPS00	de
recojer	recoger	VMN0000	recoger
	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
a	a	SPS00	a
la	la	DA0FS0	el
biña	viña	NCFS000	viña
de	de	SPS00	de
las	Las	DA0FP0	el
rosas	Rosas	NP00000	rosas
	,	Fc	,
nada	nada	PI0NN00N	nada
he	he	VAIP1S0	haber
cho	hecho	VMP0000	hacer
por	por	SPS00	por
ber	ver	VMN0000	ver
y	y	CC	y
tu	tú	PP2CSN00	tú
entonces	entonces	RG	entonces
aras	harás	VMIF2S0	hacer
lo	lo	DA0NS0	el
que	que	PR0CN000	que
gustes	gustes	VMSP2S0	gustar
	.	Fp	.
a	A	SPS00	a
esta	esta	DD0FS0	este
fecha	fecha	NCFS000	fecha
ya	ya	RG	ya
abras	habrás	VAIF2S0	haber
recibido	recibido	VMP0000	recibir
la	la	DA0FS0	el
contestacion	contestación	NCFS000	contestación
de	de	SPS00	de
estebez	Estévez	NP00000	estévez
y	y	CC	y
abras	habrás	VAIF2S0	haber
bisto	visto	VMP0000	ver
el	el	DA0MS0	el
motibo	motivo	NCMS000	motivo
de	de	SPS00	de
no	no	RN	no
aberlo	haberlo	VAN0000+PP3CNA00	haber+lo
echo	hecho	VMP0000	hacer
antes	antes	RG	antes
	.	Fp	.
y	Y	CC	y
tanbien	también	RG	también
te	te	PP2CS000	te
decia	decía	VMII0S0	decir
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
sabia	sabía	VMII0S0	saber
de	de	SPS00	de
particular	particular	NCMS000	particular
en	en	SPS00	en
cuanto	cuanto	PA000000	cuanto
a	a	SPS00	a
la	la	DA0FS0	el
policia	policía	NCFS000	policía
	.	Fp	.
se	Se	P00CN000	se
dice	dice	VMIP3S0	decir
qe	que	CS	que
queda	queda	VMIP3S0	quedar
esta	ésta	PD0FS000	este
	;	Fx	;
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
es	es	VSIP3S0	ser
ellos	ellos	PP3MP000	ellos
todabia	todavía	RG	todavía
permanecen	permanecen	VMIP3P0	permanecer
en	en	SPS00	en
el	el	DA0MS0	el
Pueblo	pueblo	NCMS000	pueblo
	.	Fp	.
en	En	SPS00	en
Catalluña	Cataluña	NP00000	cataluña
creo	creo	VMIP1S0	creer
qe	que	CS	que
a	ha	VAIP3S0	haber
bido	habido	VMP0000	haber
mucha	mucha	DI0FS0	mucho
sangre	sangre	NCFS000	sangre
y	y	CC	y
parece	parece	VMIP3S0	parecer
qe	que	CS	que
el	el	DA0MS0	el
Jeneran	general	NCCS000	general
España	España	NP00000	españa
a	ha	VAIP3S0	haber
hido	ido	VMP0000	ir
mandando	mandando	VMG0000	mandar
bastante	bastante	RQ	bastante
numero	número	NCMS000	número
de	de	SPS00	de
tropas	tropas	NCFP000	tropa
con	con	SPS00	con
muchas	muchas	DI0FP0	mucho
facultades	facultades	NCFP000	facultad
dadas	dadas	VMP00PF	dar
Por	por	SPS00	por
el	el	DA0MS0	el
Rey	rey	NCMS000	rey
	;	Fx	;
y	y	CC	y
tanbien	también	RG	también
se	se	P00CN000	se
dice	dice	VMIP3S0	decir
qe	que	CS	que
bajan	bajan	VMIP3P0	bajar
franceses	franceses	NCMP000	francés
	.	Fp	.
no	No	RN	no
se	sé	VMIP1S0	saber
en	en	SPS00	en
que	qué	PT0CN000	qué
bendra	vendrá	VMIF3S0	venir
a	a	SPS00	a
parar	parar	VMN0000	parar
esto	esto	PD0NN000	esto
	.	Fp	.
a	A	SPS00	a
dos	dos	Z	2
batallones	batallones	NCMP000	batallón
de	de	SPS00	de
Realistas	realistas	AQ0CP0	realista
los	los	PP3MPA00	lo
an	han	VAIP3P0	haber
desarmado	desarmado	VMP0000	desarmar
	.	Fp	.
no	No	RN	no
te	te	PP2CS000	te
se	sé	VMIP1S0	saber
decir	decir	VMN0000	decir
mas	más	RC	más
de	de	SPS00	de
noticias	noticias	NCFP000	noticia
	.	Fp	.
este	Este	DD0MS0	este
año	año	NCMS000	año
estamos	estamos	VMIP1P0	estar
mui	muy	RQ	muy
mal	mal	RG	mal
de	de	SPS00	de
cosechas	cosechas	NCFP000	cosecha
	.	Fp	.
las	Las	DA0FP0	el
rosas	Rosas	NP00000	rosas
tubo	tuvo	VMIS3S0	tener
27	27	Z	27
cargas	cargas	NCFP000	carga
porqe	porque	CS	porque
todo	todo	DI0MS0	todo
eran	eran	VSII3P0	ser
unos	unos	DI0MP0	uno
racimitos	racimitos	NCMP000	racimito
mui	muy	RQ	muy
chicos	chicos	NCMP000	chico
y	y	CC	y
dio	dio	VMIS3S0	dar
50	50	Z	50
cantaras	cántaras	NCFP000	cántara
de	de	SPS00	de
mosto	mosto	NCMS000	mosto
	.	Fp	.
en	En	SPS00	en
la	la	DA0FS0	el
gabia	Gavia	NP00000	gavia
enpezamos	empezamos	VMIS1P0	empezar
a	a	SPS00	a
bendimiar	vendimiar	VMN0000	vendimiar
ayer	ayer	RG	ayer
y	y	CC	y
tenemos	tenemos	VMIP1P0	tener
cojidads	cogidas	NCFP000	cogida
de	de	SPS00	de
blanca	blanca	NCFS000	blanca
30	30	Z	30
y	y	CC	y
de	de	SPS00	de
tinta	tinta	NCFS000	tinta
tenemos	tenemos	VMIP1P0	tener
cojidas	cogidas	NCFP000	cogida
14	14	Z	14
	.	Fp	.
no	No	RN	no
se	sé	VMIP1S0	saber
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
saldra	saldrá	VMIF3S0	salir
	,	Fc	,
mas	mas	CC	mas
de	de	SPS00	de
todo	todo	PI0MS000	todo
te	te	PP2CS000	te
abisare	avisaré	VMIF1S0	avisar
	.	Fp	.
aqui	Aquí	RG	aquí
no	no	RN	no
a	ha	VAIP3S0	haber
buelto	vuelto	VMP0000	volver
a	a	SPS00	a
llober	llover	VMN0000	llover
desde	desde	SPS00	desde
mayo	mayo	NCMS000	mayo
	.	Fp	.
los	Los	DA0MP0	el
enjertos	injertos	NCMP000	injerto
ya	ya	CC	ya
algunos	algunos	DI0MP0	alguno
les	les	PP3CPD00	le
hemos	hemos	VAIP1P0	haber
cojido	cogido	VMP0000	coger
	.	Fp	.
hubas	Uvas	NP00000	uvas
ban	van	VMIP3P0	ir
mui	muy	RQ	muy
buenas	buenas	AQ0FP0	bueno
	.	Fp	.
la	La	DA0FS0	el
huba	uva	NCFS000	uva
que	que	PR0CN000	que
mas	más	RC	más
a	ha	VAIP3S0	haber
cargado	cargado	VMP0000	cargar
a	ha	VAIP3S0	haber
sido	sido	VSP0000	ser
el	el	DA0MS0	el
estrecho	estrecho	NCMS000	estrecho
	.	Fp	.
este	Este	DD0MS0	este
año	año	NCMS000	año
enjertaremos	injertaremos	VMIF1P0	injertar
otras	otras	DI0FP0	otro
pocas	pocas	PI0FP000	poco
de	de	SPS00	de
cepas	cepas	NCFP000	cepa
	.	Fp	.
la	La	DA0FS0	el
almendra	almendra	NCFS000	almendra
en	en	SPS00	en
lo	lo	DA0NS0	el
tenprano	temprano	RG	temprano
no	no	RN	no
las	las	PP3FPA00	lo
a	ha	VAIP3S0	haber
bido	habido	VMP0000	haber
	.	Fc	,
hemos	Hemos	VAIP1P0	haber
cojido	cogido	VMP0000	coger
12	12	Z	12
costales	costales	NCMP000	costal
en	en	SPS00	en
los	los	DA0MP0	el
qe	que	PR0CN000	que
hay	hay	VMIP3S0	haber
fuera	fuera	RG	fuera
de	de	SPS00	de
los	los	DA0MP0	el
cerrados	cerrados	VMP00PM	cerrar
	.	Fp	.
estos	Éstos	PD0MP000	este
estan	están	VMIP3P0	estar
mui	muy	RQ	muy
buenos	buenos	AQ0MP0	bueno
	.	Fp	.
beremos	Veremos	VMIF1P0	ver
como	cómo	PA000000	cómo
salen	salen	VMIP3P0	salir
	.	Fp	.
yo	Yo	PP1CSN00	yo
fui	fui	VMIS1S0	ir
alla	allá	RG	allá
cuando	cuando	PA000000	cuando
se	se	P00CN000	se
cojieron	cogieron	VMIS3P0	coger
	,	Fc	,
aunqe	aunque	CS	aunque
no	no	RN	no
me	me	PP1CS000	me
allaba	hallaba	VMII0S0	hallar
mui	muy	RQ	muy
buena	buena	AQ0FS0	bueno
por	por	SPS00	por
aber	haber	VAN0000	haber
esto	estado	VMP0000	estar
cinco	cinco	Z	5
dias	días	NCMP000	día
en	en	SPS00	en
cama	cama	NCFS000	cama
con	con	SPS00	con
tercianas	tercianas	NCFP000	terciana
	.	Fp	.
pero	Pero	CC	pero
	,	Fc	,
por	por	SPS00	por
fin	fin	NCMS000	fin
	,	Fc	,
el	el	DA0MS0	el
cirujano	cirujano	NCCS000	cirujano
qe	que	PR0CN000	que
hay	hay	VMIP3S0	haber
nuebo	nuevo	AQ0MS0	nuevo
me	me	PP1CS000	me
las	las	PP3FPA00	lo
corto	cortó	VMIS3S0	cortar
con	con	SPS00	con
dos	dos	Z	2
sangrias	sangrías	NCFP000	sangría
	,	Fc	,
una	una	DI0FS0	uno
purga	purga	NCFS000	purga
y	y	CC	y
refrescos	refrescos	NCMP000	refresco
	.	Fp	.
el	Él	PP3MS000	él
es	es	VSIP3S0	ser
un	un	DI0MS0	uno
ente	ente	NCMS000	ente
bien	bien	RG	bien
raro	raro	AQ0MS0	raro
	,	Fc	,
pero	pero	CC	pero
parece	parece	VMIP3S0	parecer
que	que	CS	que
no	no	RN	no
se	se	P00CN000	se
ba	va	VMIP3S0	ir
portando	portando	VMG0000	portar
mal	mal	RG	mal
	,	Fc	,
a	a	SPS00	a
lo	lo	DA0NS0	el
menos	menos	RC	menos
no	no	RN	no
es	es	VSIP3S0	ser
tan	tan	RC	tan
picaro	pícaro	NCMS000	pícaro
como	como	CS	como
el	el	DA0MS0	el
otro	otro	PI0MS000	otro
	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
a	a	SPS00	a
la	la	DA0FS0	el
pregunta	pregunta	NCFS000	pregunta
que	que	PR0CN000	que
me	me	PP1CS000	me
aces	haces	VMIP2S0	hacer
de	de	SPS00	de
Romo	Romo	NP00000	romo
	,	Fc	,
ya	ya	RG	ya
ace	hace	VMIP3S0	hacer
algo	algo	PI0CS000	algo
de	de	SPS00	de
tiempo	tiempo	NCMS000	tiempo
qe	que	CS	que
preguntando	preguntando	VMG0000	preguntar
por	por	SPS00	por
el	él	PP3MS000	él
camino	camino	NCMS000	camino
de	de	SPS00	de
la	la	DA0FS0	el
Ynojosa	Hinojosa	NP00000	hinojosa
me	me	PP1CS000	me
dijo	dijo	VMIS3S0	decir
qe	que	CS	que
estaba	estaba	VMII0S0	estar
en	en	SPS00	en
salamanca	Salamanca	NP00000	salamanca
	.	Fp	.
no	No	RN	no
se	sé	VMIP1S0	saber
si	si	CSI	si
permanecera	permanecerá	VMIF3S0	permanecer
alla	allá	RG	allá
todabia	todavía	RG	todavía
	.	Fp	.
en	En	SPS00	en
cuanto	cuanto	PA000000	cuanto
qe	que	CS	que
me	me	PP1CS000	me
dices	dices	VMIP2S0	decir
qe	que	CS	que
crees	crees	VMIP2S0	creer
aya	haya	VASP0S0	haber
hido	ido	VMP0000	ir
al	al	SPS00+DA0MS0	a+el
socoro	socorro	NCMS000	socorro
	,	Fc	,
no	no	RN	no
fui	fui	VMIS1S0	ir
porqe	porque	CS	porque
nada	nada	PI0NN00N	nada
tenia	tenía	VMII0S0	tener
qe	que	CS	que
acer	hacer	VMN0000	hacer
	.	Fp	.
tu	Tú	PP2CSN00	tú
tanbien	también	RG	también
abras	habrás	VAIF2S0	haber
recibido	recibido	VMP0000	recibir
dos	dos	Z	2
qe	que	PR0CN000	que
te	te	PP2CS000	te
escribi	escribí	VMIS1S0	escribir
luego	luego	RG	luego
qe	que	CS	que
me	me	PP1CS000	me
participaste	participaste	VMIS2S0	participar
te	te	PP2CS000	te
marchabas	marchabas	VMII2S0	marchar
de	de	SPS00	de
escallon	Escallón	NP00000	escallón
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
una	una	DI0FS0	uno
de	de	SPS00	de
ellas	ellas	PP3FP000	ellos
te	te	PP2CS000	te
dcia	decía	VMII0S0	decir
la	la	DA0FS0	el
ropa	ropa	NCFS000	ropa
qe	que	PR0CN000	que
te	te	PP2CS000	te
mandaba	mandaba	VMII0S0	mandar
	,	Fc	,
cuia	cuya	PU0FS000	cuyo
ropa	ropa	NCFS000	ropa
bolbi	volví	VMIS1S0	volver
a	a	SPS00	a
recojer	recoger	VMN0000	recoger
	.	Fp	.
te	Te	PP2CS000	te
mande	mandé	VMIS1S0	mandar
las	las	DA0FP0	el
fianbreras	fiambreras	NCFP000	fiambrera
y	y	CC	y
la	la	DA0FS0	el
bota	bota	NCFS000	bota
como	como	CS	como
me	me	PP1CS000	me
mandaste	mandaste	VMIS2S0	mandar
y	y	CC	y
estas	estas	DD0FP0	este
dos	dos	Z	2
cosas	cosas	NCFP000	cosa
estaran	estarán	VMIF3P0	estar
en	en	SPS00	en
tu	tu	DP2CSS	tu
poder	poder	NCMS000	poder
	.	Fp	.
tanbien	También	RG	también
te	te	PP2CS000	te
escribi	escribí	VMIS1S0	escribir
luego	luego	RG	luego
qe	que	CS	que
recoji	recogí	VMIS1S0	recoger
lo	lo	DA0NS0	el
qe	que	PR0CN000	que
estaba	estaba	VMII0S0	estar
en	en	SPS00	en
poiares	Poyales	NP00000	poyales
	(	Fba	(
no	no	RN	no
se	sé	VMIP1S0	saber
como	cómo	PA000000	cómo
se	se	P00CN000	se
estrabian	extravían	VMIP3P0	extraviar
las	las	DA0FP0	el
cartas	cartas	NCFP000	carta
	)	Fbt	)
	:	Fd	:
un	un	DI0MS0	uno
colchon	colchón	NCMS000	colchón
	,	Fc	,
la	la	DA0FS0	el
olla	olla	NCFS000	olla
	,	Fc	,
una	una	DI0FS0	uno
jarra	jarra	NCFS000	jarra
y	y	CC	y
nada	nada	PI0NN00N	nada
mas	más	RC	más
	,	Fc	,
porqe	porque	CS	porque
la	la	DA0FS0	el
tia	tía	NCFS000	tía
se	se	P00CN000	se
quedo	quedó	VMIS3S0	quedar
con	con	SPS00	con
lo	lo	DA0NS0	el
demas	demás	NCMS000	demás
	.	Fp	.
ya	Ya	RG	ya
tenia	tenía	VMII0S0	tener
cerrada	cerrada	VMP00SF	cerrar
esta	ésta	PD0FS000	este
	,	Fc	,
pero	pero	CC	pero
no	no	RN	no
la	la	PP3FSA00	lo
pudieron	pudieron	VMIS3P0	poder
llebar	llevar	VMN0000	llevar
hoy	hoy	RG	hoy
	,	Fc	,
qe	que	CS	que
la	la	PP3FSA00	lo
llevaran	llevarán	VMIF3P0	llevar
mañana	mañana	RG	mañana
	.	Fp	.
y	Y	CC	y
me	me	PP1CS000	me
alegro	alegro	VMIP1S0	alegrar
	,	Fc	,
porqe	porque	CS	porque
acaba	acaba	VMIP3S0	acabar
de	de	SPS00	de
llegar	llegar	VMN0000	llegar
Alegrando	Alejandro	NP00000	alejandro
de	de	SPS00	de
los	los	DA0MP0	el
baños	Baños	NCMP000	baño
de	de	SPS00	de
ledesma	Ledesma	NP00000	ledesma
y	y	CC	y
le	le	PP3CSD00	le
an	han	VAIP3P0	haber
escrito	escrito	VMP0000	escribir
a	a	SPS00	a
el	el	DA0MS0	el
medico	médico	NCMS000	médico
	,	Fc	,
qe	que	CS	que
tu	tú	PP2CSN00	tú
ya	ya	RG	ya
lo	lo	PP3CNA00	lo
conoces	conoces	VMIP2S0	conocer
	,	Fc	,
qe	que	CS	que
hes	es	VSIP3S0	ser
aquel	aquél	PD0MS000	aquel
qe	que	PR0CN000	que
tanto	tanto	RC	tanto
hiba	iba	VMII0S0	ir
en	en	SPS00	en
casa	casa	NCFS000	casa
de	de	SPS00	de
carrasco	Carrasco	NP00000	carrasco
	,	Fc	,
qe	que	CS	que
se	se	P00CN000	se
enpeño	empeñó	VMIS3S0	empeñar
cuando	cuando	PA000000	cuando
tu	tú	PP2CSN00	tú
fuiste	fuiste	VSIS2S0	ser
preso	preso	AQ0MS0	preso
	(	Fba	(
creo	creo	VMIP1S0	creer
qe	que	CS	que
te	te	PP2CS000	te
acordaras	acordarás	VMIF2S0	acordar
	)	Fbt	)
	.	Fp	.
pues	Pues	CS	pues
a	a	SPS00	a
ste	éste	PD0MS000	este
le	le	PP3CSA00	le
dicen	dicen	VMIP3P0	decir
qe	que	CS	que
a	ha	VAIP3S0	haber
tenido	tenido	VMP0000	tener
qe	que	CS	que
salir	salir	VMN0000	salir
el	el	DA0MS0	el
Rey	rey	NCMS000	rey
de	de	SPS00	de
madrid	Madrid	NP00000	madrid
en	en	SPS00	en
posta	posta	NCFS000	posta
para	para	SPS00	para
Catalluña	Cataluña	NP00000	cataluña
	,	Fc	,
pues	pues	CS	pues
aquello	aquello	PD0NN000	aquello
dice	dice	VMIP3S0	decir
qe	que	CS	que
esta	está	VMIP3S0	estar
mui	muy	RQ	muy
malo	malo	AQ0MS0	malo
	,	Fc	,
prueba	prueba	NCFS000	prueba
de	de	SPS00	de
ello	ello	PD0NN000	ello
cuando	cuando	PA000000	cuando
a	ha	VAIP3S0	haber
salido	salido	VMP0000	salir
el	el	DA0MS0	el
Rey	rey	NCMS000	rey
	.	Fp	.
nada	Nada	PI0NN00N	nada
mas	más	RC	más
me	me	PP1CS000	me
a	ha	VAIP3S0	haber
dicho	dicho	VMP0000	decir
qe	que	CS	que
mereca	merezca	VMSP0S0	merecer
la	la	DA0FS0	el
atencion	atención	NCFS000	atención
	.	Fp	.
Alegrando	Alejandro	NP00000	alejandro
me	me	PP1CS000	me
da	da	VMIP3S0	dar
