jhs	JHS	NP00000	JHS
emquiatar	inquietar	VMN0000	inquietar
cõ	com	SPS00	com
caminhos	caminhos	NCMP000	caminho
agora	agora	RG	agora
na	na	SPS00+DA0FS0	em+o
coresma	Quaresma	NP00000	quaresma
	,	Fc	,
mas	mas	CC	mais
fasa	faça	VMSP0S0	fazer
o	o	DA0MS0	o
q	que	PR0CN000	que
lhe	lhe	PP3CSD00	lhe
pareser	parecer	VMN0000	parecer
mais	mais	RC	mais
serviso	serviço	NCMS000	serviço
de	de	SPS00	de
nosso	Nosso	DP1MSP	nosso
snor	Senhor	NP00000	senhor
	,	Fc	,
q	que	CS	que
isso	isso	PD0NN000	isso
sera	será	VSIF3S0	ser
mais	mais	RC	mais
asertado	acertado	VMP00SM	acertar
q	que	CS	que
o	o	DA0MS0	o
meu	meu	DP1MSS	meu
pareser	parecer	NCMS000	parecer
,	.	Fp	.
mandeilhe	Mandei-lhe	VMIS1S0+PP3CSD00	mandar+lhe
a	a	DA0FS0	o
sua	sua	DP3FS0	seu
crus	cruz	NCFS000	cruz
porq	porque	CS	porque
ca	cá	RG	cá
tenho	tenho	VMIP1S0	ter
a	a	DA0FS0	o
outra	outra	PI0FS000	outro
q	que	PR0CN000	que
me	me	PP1CS000	me
deu	deu	VMIS3S0	dar
e	e	CC	e
não	não	RN	não
o	o	PP3MSA00	o
quero	quero	VMIP1S0	querer
roubar	roubar	VMN0000	roubar
,	.	Fp	.
se	Se	CS	se
elle	ele	PP3MS000	ele
tem	tem	VMIP3S0	ter
saudades	saudades	NCFP000	saudade
da	da	SPS00+DA0FS0	de+o
irmãsinha	irmãzinha	NCFS00D	irmão
	,	Fc	,
ella	ela	PP3FS000	ele
dis	diz	VMIP3S0	dizer
q	que	CS	que
mais	mais	RC	mais
resio	receio	NCMS000	receio
tem	tem	VMIP3S0	ter
de	de	SPS00	de
as	as	PP3FPA00	o
ter	ter	VMN0000	ter
suas	suas	PX3FP000	seu
	,	Fc	,
porq	porque	CS	porque
so	só	RG	só
dos	dos	SPS00+DA0MP0	de+o
servos	servos	NCMP000	servo
de	de	SPS00	de
Ds	Deus	NP00000	deus
se	se	P00CN000	se
hão	hão	VMIP3P0	haver
de	de	SPS00	de
ter	ter	VMN0000	ter
e	e	CC	e
q	que	CS	que
ella	ela	PP3FS000	ele
	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
grãde	grande	AQ0CS0	grande
pecadora	pecadora	NCFS000	pecador
	,	Fc	,
e	e	CC	e
q	que	CS	que
a	a	PP3FSA00	o
sofre	sofre	VMIP3S0	sofrer
nosso	Nosso	DP1MSP	nosso
snor	Senhor	NP00000	senhor
so	só	RG	só
pelos	pelos	SPS00+DA0MP0	por+o
merisimentos	merecimentos	NCMP000	merecimento
do	do	SPS00+DA0MS0	de+o
irmãosinho	irmãozinho	NCMS00D	irmão
,	.	Fp	.
pareseme	Parece-me	VMIP3S0+PP1CS000	parecer+me
q	que	CS	que
não	não	RN	não
he	é	VSIP3S0	ser
oje	hoje	RG	hoje
dia	dia	NCMS000	dia
pera	para	SPS00	para
o	o	PP3MSA00	o
emquiatar	inquietar	VMN0000	inquietar
mais	mais	RC	mais
	.	Fp	.
assi	Assim	RG	assim
	,	Fc	,
por	por	SPS00	por
não	não	RN	não
ser	ser	VSN0000	ser
o	o	DA0MS0	o
diabinho	diabinho	NCMS00D	diabo
da	da	SPS00+DA0FS0	de+o
temtasão	tentação	NCFS000	tentação
	,	Fc	,
não	não	RN	não
paso	passo	VMIP1S0	passar
daqui	daqui	SPS00+RG	de+aqui
	.	Fp	.
e	E	CC	e
acabo	acabo	VMIP1S0	acabar
pedidolhe	pedindo-lhe	VMG0000+PP3CSD00	pedir+lhe
se	se	P00CN000	se
não	não	RN	não
esquesa	esqueça	VMSP0S0	esquecer
de	de	SPS00	de
min	mim	PP1CSO00	mim
diante	diante	RG	diante
de	de	SPS00	de
Ds	Deus	NP00000	deus
	,	Fc	,
q	que	CS	que
eu	eu	PP1CSN00	eu
faso	faço	VMIP1S0	fazer
o	o	DA0MS0	o
mesmo	mesmo	AQ0MS0	mesmo
	.	Fp	.
desta	Desta	SPS00+DD0FS0	de+este
irmãsinha	irmãzinha	NCFS00D	irmão
