Sor	Senhor	NP00000	senhor
mto	muito	RQ	muito
morenos	morenos	NCMP000	moreno
	.	Fp	.
en	Em	SPS00	em
efeito	efeito	NCMS000	efeito
que	que	CS	que
os	os	DA0MP0	o
não	não	RN	não
qizeran	quiseram	VMIS3P0	querer
por	por	SPS00	por
nhũ	nenhum	DI0MS0	nenhum
dro	dinheiro	NCMS000	dinheiro
	.	Fp	.
e	E	CC	e
ben	bem	RG	bem
entendo	entendo	VMIP1S0	entender
q	que	CS	que
se	se	CS	se
não	não	RN	não
ouver	houver	VMSF0S0	haver
falta	falta	NCFS000	falta
	,	Fc	,
a	a	SPS00	a
que	que	CS	que
oje	hoje	RG	hoje
não	não	RN	não
ha	há	VMIP3S0	haver
	,	Fc	,
q	que	CS	que
não	não	RN	não
se	se	P00CN000	se
gastaran	gastarão	NCFS000	gastarão
	,	Fc	,
mas	mas	CC	mais
a	a	SPS00	a
tudo	tudo	PI0NN000	tudo
lhe	lhe	PP3CSD00	lhe
ven	vem	VMIP3S0	vir
seu	seu	DP3MS0	seu
tenpo	tempo	NCMS000	tempo
	.	Fp	.
e	E	CC	e
	,	Fc	,
do	do	SPS00+DA0MS0	de+o
q	que	PR0CN000	que
ouver	houver	VMSF0S0	haver
	,	Fc	,
irei	irei	VMIF1S0	ir
avizando	avisando	VMG0000	avisar
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
e	E	CC	e
a	a	SPS00	a
dona	dona	NP00000	dona
madalena	Madalena	NP00000	madalena
não	não	RN	não
ei	hei	VMIP1S0	haver
dado	dado	VMP0000	dar
os	os	DA0MP0	o
200	200	Z	200
Rs	reales	NCMP000	real
	.	Fp	.
darlhos ei	Dar-lhos-ei	Fp	.
breve	breve	RG	breve
	,	Fc	,
porque	porque	CS	porque
sebastian	Sebastião	NP00000	sebastião
lopes	Lopes	NP00000	lopes
me	me	PP1CS000	me
ha	há	VMIP3S0	haver
dito	dito	VMP00SM	dizer
os	os	DA0MP0	o
dara	dará	VMIF3S0	dar
	.	Fp	.
eu	Eu	PP1CSN00	eu
não	não	RN	não
lhos	lhos	PP3CSD00+PP3MPA00	lhe+o
ei	hei	VMIP1S0	haver
dado	dado	VMP00SM	dar
de	de	SPS00	de
caza	casa	NCFS000	casa
por	por	SPS00	por
vm	VM	NP00000	VM
ordenar	ordenar	VMN0000	ordenar
lho	lho	PP3CSD00+PP3MSA00	lhe+o
dese	desse	VMSI0S0	dar
o	o	DA0MS0	o
de	de	SPS00	de
sebastian	Sebastião	NP00000	sebastião
lopez	Lopes	NP00000	lopes
	.	Fp	.
no	No	SPS00+DA0MS0	em+o
que	que	PR0CN000	que
vm	VM	NP00000	VM
me	me	PP1CS000	me
avizou	avisou	VMIS3S0	avisar
de	de	SPS00	de
que	que	CS	que
aqlas	aquelas	DD0FP0	aquele
bestas	bestas	NCFP000	besta
era	era	VMIP3S0	era
ben	bem	RG	bem
fosen	fossem	VMSI3P0	ir
a	a	SPS00	a
menos	menos	RC	menos
preso	preço	NCMS000	preço
	,	Fc	,
eu	eu	PP1CSN00	eu
o	o	DA0MS0	o
fratei	fretei	NCMS000	fretei
e	e	CC	e
não	não	RN	não
ha	há	VMIP3S0	haver
q	que	CS	que
falar	falar	VMN0000	falar
niso	nisso	SPS00+PD0NN000	em+isso
	.	Fp	.
e	E	CC	e
asi	assim	RG	assim
não	não	RN	não
ha	há	VMIP3S0	haver
de	de	SPS00	de
que	que	PR0CN000	que
avizar	avisar	VMN0000	avisar
	,	Fc	,
somte	somente	RG	somente
que	que	CS	que
meu	meu	DP1MSS	meu
irmão	irmão	NCMS000	irmão
me	me	PP1CS000	me
esCreveo	escreveu	VMIS3S0	escrever
mandase	mandasse	VMSI0S0	mandar
pa	para	SPS00	para
vm	VM	NP00000	VM
3	3	Z	3
Vas	varas	NCFP000	vara
1/3	1/3	Z	1/3
de	de	SPS00	de
veludo	veludo	NCMS000	veludo
claro	claro	AQ0MS0	claro
e	e	CC	e
huãs	umas	DI0FP0	um
mangas	mangas	NCFP000	manga
a	a	DA0FS0	o
corte	corte	NCFS000	corte
pa	para	SPS00	para
ellas	elas	PP3FP000	ele
	.	Fp	.
asi	Assim	RG	assim
que	que	CS	que
Con	como	SPS00	como
o	o	DA0MS0	o
portador	portador	NCMS000	portador
mando	mandou	VMIS3S0	mandar
ditas	ditas	VMP00PF	dizer
3	3	Z	3
Vas	varas	NCFP000	vara
1/3	1/3	Z	1/3
de	de	SPS00	de
tersio	terço	NCMS000	terço
	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
q	que	PR0CN000	que
Custo	custou	VMIS3S0	custar
a	a	SPS00	a
42	42	Z	42
Rs	reales	NCMP000	real
Va	vara	NCFS000	vara
	,	Fc	,
mta	muita	DI0FS0	muito
140	140	Z	140
Reles	reales	NCMP000	real
	.	Fp	.
e	E	CC	e
asi	assim	RG	assim
mais	mais	RC	mais
hũ	um	DI0MS0	um
Corte	corte	NCFS000	corte
pa	para	SPS00	para
as	as	DA0FP0	o
mangas	mangas	NCFP000	manga
q	que	PR0CN000	que
he	é	VSIP3S0	ser
mto	muito	RQ	muito
bon	bom	AQ0MS0	bom
custo	custo	NCMS000	custo
	,	Fc	,
36	36	Z	36
Rs	reales	NCMP000	real
	,	Fc	,
q	que	CS	que
san	são	VSIP3P0	ser
176	176	Z	176
Rs	reales	NCMP000	real
	.	Fp	.
eu	Eu	PP1CSN00	eu
tinha	tinha	VMII0S0	ter
qua	cá	RG	cá
do	do	SPS00+DA0MS0	de+o
anbre	ambre	NCMS000	ambre
166	166	Z	166
Rs	reales	NCMP000	real
	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
q	que	PR0CN000	que
os	os	DA0MP0	o
dez	dez	Z	dez
q	que	PR0CN000	que
faltan	faltam	VMIP3P0	faltar
dara	dará	VMIF3S0	dar
meu	meu	X	X
irmão	irmão	NCMS000	irmão
menos	menos	RC	menos
a	a	SPS00	a
vm	VM	NP00000	VM
dos	dos	SPS00+DA0MP0	de+o
1	1	Z	1
U	mil	Z	mil
100	100	Z	100
Rs	reales	NCMP000	real
q	que	PR0CN000	que
deu	deu	VMIS3S0	dar
lourenso	Lourenço	NP00000	lourenço
lopes	Lopes	NP00000	lopes
do	do	SPS00+DA0MS0	de+o
resibo	recibo	NCMS000	recibo
	.	Fp	.
me	Me	PP1CS000	me
avize	avise	VMSP0S0	avisar
vm	VM	NP00000	VM
ha	há	VMIP3S0	haver
de	de	SPS00	de
ser	ser	NCMS000	ser
a	a	SPS00	a
gosto	gosto	NCMS000	gosto
	,	Fc	,
q	que	CS	que
eu	eu	PP1CSN00	eu
o	o	PP3MSA00	o
tenho	tenho	VMIP1S0	ter
por	por	SPS00	por
bon	bom	AQ0MS0	bom
	.	Fp	.
o	O	DA0MS0	o
coreio	correio	NCMS000	correio
de	de	SPS00	de
lixa	Lxa	NP00000	lisboa
vira	virá	VMIF3S0	vir
amanha	amanhã	RG	amanhã
	.	Fp	.
trazendo	Trazendo	VMG0000	trazer
Cartas	cartas	NCFP000	carta
	,	Fc	,
as	as	PP3FPA00	o
mandarei	mandarei	VMIF1S0	mandar
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
a	A	SPS00	a
qen	quem	PR0CN000	quem
deos	Deus	NP00000	deus
gde	guarde	VMSP0S0	guardar
Como	como	CS	como
pode	pode	VMIP3S0	poder
	,	Fc	,
etc	etc	NCMS000	etc
	.	Fp	.
Fernan	Fernão	NP00000	fernão
Franco	Franco	NP00000	franco
