Sor	Senhor	NP00000	senhor
u	libras	NCFP000	libra
657	657	Z	657
com	com	SPS00	com
a	a	DA0FS0	o
marca	marca	NCFS000	marca
em	em	SPS00	em
margien	margem	NCFS000	margem
	,	Fc	,
o	o	DA0MS0	o
ql	qual	PR0CS000	qual
vai	vai	VMIP3S0	ir
consignado	consignado	VMP00SM	consignar
a	a	SPS00	a
Pinto	Pinto	NP00000	pinto
pa	para	SPS00	para
q	que	CS	que
em	em	SPS00	em
do	dito	VMP00SM	dizer
siga	siga	VMSP0S0	seguir
a	a	DA0FS0	o
hordem	ordem	NCFS000	ordem
de	de	SPS00	de
Vm	VM	NP00000	VM
;	.	Fp	.
espro	Espero	VMIP1S0	esperar
	(	Fb	(
no	número	NCMS000	número
Y	Y	SPS00	Y
8	8	Z	8
Paus	paus	NCMP000	pau
	)	Fb	)
avera	haverá	VAIF3S0	haver
Ja	já	RG	já
chegado	chegado	VMP0000	chegar
em	em	SPS00	em
paz	paz	NCFS000	paz
e	e	CC	e
	,	Fc	,
em	em	SPS00	em
falta	falta	NCFS000	falta
	,	Fc	,
que	que	CS	que
não	não	RN	não
seja	seja	VSSP0S0	ser
a	a	DA0FS0	o
perda	perda	NCFS000	perda
mais	mais	RC	mais
q	que	CS	que
o	o	DA0MS0	o
premio	prémio	NCMS000	prémio
do	do	SPS00+DA0MS0	de+o
seguro	seguro	NCMS000	seguro
	,	Fc	,
q	que	CS	que
nas	nas	SPS00+DA0FP0	em+o
passadas	passadas	NCFP000	passada
pedi	pedi	VMIS1S0	pedir
a	a	SPS00	a
Vm	VM	NP00000	VM
fizese	fizesse	VMSI0S0	fazer
nele	nele	SPS00+PP3MS000	em+ele
	,	Fc	,
de	de	SPS00	de
f	florins	NCMP000	florim
200	200	Z	200
:	.	Fp	.
No	No	SPS00+DA0MS0	em+o
navio	navio	NCMS000	navio
marcus	Marcus	NP00000	marcus
corsius	Corsius	NP00000	corsius
supliquei	supliquei	VMIS1S0	suplicar
a	a	SPS00	a
Vm	VM	NP00000	VM
q	que	CS	que
a	à	SPS00+DA0FS0	a+o
vista	vista	NCFS000	vista
dele	dele	SPS00+PP3MS000	de+ele
	,	Fc	,
não	não	RN	não
avendo	havendo	VAG0000	haver
chegado	chegado	VMP0000	chegar
o	o	DA0MS0	o
navio	navio	NCMS000	navio
st	Santo	NP00000	santo
Jorge	Jorge	NP00000	jorge
	,	Fc	,
mre	mestre	NCMS000	mestre
mels	Mels	NP00000	mels
stevense	Stevense	NP00000	stevense
,	,	Fc	,
e	e	CC	e
o	o	DA0MS0	o
navio	navio	NCMS000	navio
St	Santo	NP00000	santo
Juão	João	NP00000	joão
	,	Fc	,
msre	mestre	NCMS000	mestre
Jacob	Jacob	NP00000	jacob
Harsenbos	Harsenbos	NP00000	harsenbos
,	,	Fc	,
q	que	PR0CN000	que
vão	vão	VMIP3P0	ir
a	a	SPS00	a
descaregar	descarregar	VMN0000	descarregar
a	a	SPS00	a
midelbo	Midelburgo	NP00000	midelburgo
que	que	PR0CN000	que
partirão	partiram	VMIS3P0	partir
em	em	SPS00	em
sua	sua	DP3FS0	seu
compa	companhia	NCFS000	companhia
	,	Fc	,
me	me	PP1CS000	me
fizese	fizesse	VMSI0S0	fazer
neles	neles	SPS00+PP3MP000	em+ele
sem	sem	SPS00	sem
falta	falta	NCFS000	falta
seguro	seguro	NCMS000	seguro
,	,	Fc	,
a	a	SPS00	a
saber	saber	VMN0000	saber
no	no	SPS00+DA0MS0	em+o
st	Santo	NP00000	santo
Juão	João	NP00000	joão
f	florins	NCMP000	florim
150	150	Z	150
e	e	CC	e
no	no	SPS00+DA0MS0	em+o
st	Santo	NP00000	santo
Jorge	Jorge	NP00000	jorge
f	florins	NCMP000	florim
100	100	Z	100
:	.	Fp	.
espro	Espero	VMIP1S0	esperar
averão	haverão	VAIF3P0	haver
chegado	chegado	VMP0000	chegar
pro	primeiro	RG	primeiro
com	com	SPS00	com
se	se	P00CN000	se
escusara	escusara	VMIM0S0	escusar
ese	esse	DD0MS0	esse
gasto	gasto	NCMS000	gasto
;	.	Fp	.
no	No	SPS00+DA0MS0	em+o
st	Santo	NP00000	santo
Juão	João	NP00000	joão
	,	Fc	,
q	que	PR0CN000	que
ds	Deus	NP00000	deus
aJa	haja	VASP0S0	haver
levado	levado	VMP0000	levar
em	em	SPS00	em
paz	paz	NCFS000	paz
	,	Fc	,
embarquei	embarquei	VMIS1S0	embarcar
a	a	SPS00	a
sab	saber	VMN0000	saber
1/2	meio	AQ0MS0	meio
ocf	ocsof	X	X
de	de	SPS00	de
u	libras	NCFP000	libra
200	200	Z	200
netto	neto	AQ0MS0	neto
e	e	CC	e
1	1	DI0MS0	um
doble	doble	X	X
ancora	ancora	X	X
	(	Fb	(
no	número	NCMS000	número
YA	YA	NP00000	YA
1	1	Z	1
ate	até	SPS00	até
6	6	Z	6
	)	Fb	)
de	de	SPS00	de
sumo	sumo	NCMS000	sumo
de	de	SPS00	de
limão	limão	NCMS000	limão
marcado	marcado	VMP00SM	marcar
como	como	CS	como
em	em	SPS00	em
Margien	margem	NCFS000	margem
de	de	SPS00	de
q	que	PR0CN000	que
Ja	já	RG	já
mandei	mandei	VMIS1S0	mandar
a	a	SPS00	a
Vm	VM	NP00000	VM
os	os	DA0MP0	o
conhesimtos	conhecimentos	NCMP000	conhecimento
	.	Fp	.
nele	Nele	SPS00+PP3MS000	em+ele
embarquei	embarquei	VMIS1S0	embarcar
mais	mais	RC	mais
1	1	Z	1
ocf	ocsof	X	X
de	de	SPS00	de
u	libras	NCFP000	libra
500	500	Z	500
e	e	CC	e
2	2	Z	2
meos	meios	NCMP000	meio
	,	Fc	,
1	1	Z	1
de	de	SPS00	de
u	libras	NCFP000	libra
277	277	Z	277
e	e	CC	e
o	o	DA0MS0	o
sego	segundo	NCMS000	segundo
de	de	SPS00	de
u	libras	NCFP000	libra
250	250	Z	250
	,	Fc	,
com	com	SPS00	com
mais	mais	RC	mais
1	1	DI0MS0	um
doble	doble	X	X
ancora	ancora	X	X
de	de	SPS00	de
sumo	sumo	NCMS000	sumo
de	de	SPS00	de
limão	limão	NCFS000	limão
	,	Fc	,
tudo	tudo	PI0NN000	tudo
marcado	marcado	VMP00SM	marcar
com	com	SPS00	com
a	a	DA0FS0	o
marca	marca	NCFS000	marca
asima	acima	RG	acima
	,	Fc	,
de	de	SPS00	de
q	que	PR0CN000	que
neste	neste	SPS00+DD0MS0	em+este
mando	mando	VMIP1S0	mandar
a	a	SPS00	a
Vm	VM	NP00000	VM
a	a	DA0FS0	o
segda	segunda	AO0FS0	segundo
via	via	NCFS000	via
do	do	SPS00+DA0MS0	de+o
conhesimto	conhecimento	NCMS000	conhecimento
	.	Fp	.
No	No	SPS00+DA0MS0	em+o
st	Santo	NP00000	santo
Jorge	Jorge	NP00000	jorge
	,	Fc	,
msre	mestre	NCMS000	mestre
mets	Mets	NP00000	mets
stevense	Stevense	NP00000	stevense
	,	Fc	,
embarquei	embarquei	VMIS1S0	embarcar
1	1	Z	1
ocf	ocsof	X	X
d	de	SPS00	de
asucar	açúcar	NCMS000	açúcar
pesante	pesante	AQ0CS0	pesante
neto	neto	AQ0MS0	neto
u	libras	NCFP000	libra
555	555	Z	555
com	com	SPS00	com
mais	mais	RC	mais
15	15	Z	15
paus	paus	NCMP000	pau
letros	letros	X	X
de	de	SPS00	de
u	libras	NCFP000	libra
957	957	Z	957
:	,	Fc	,
exselentismos	excelentíssimos	AQSMP0	excelente
e	e	CC	e
bem letrados	bem-letrados	AQ0MS0	bem-letrado
	(	Fb	(
no	numero	NCMS000	número
YA	YA	NP00000	YA
1	1	Z	1
ocf	ocsof	X	X
	)	Fb	)
com	com	SPS00	com
a	a	DA0FS0	o
marca	marca	NCFS000	marca
em	em	SPS00	em
margien	margem	NCFS000	margem
	,	Fc	,
do	do	SPS00+DA0MS0	de+o
ql	qual	PR0CS000	qual
Pau	pau	NCMS000	pau
avizara	avisará	VMIF3S0	avisar
Vm	VM	NP00000	VM
a	a	SPS00	a
Pinto	Pinto	NP00000	pinto
q	que	CS	que
entrege	entregue	VMP00SM	entregar
a	a	SPS00	a
Cornelis	Cornelis	NP00000	cornelis
Janse	Janse	NP00000	janse
u	libras	NCFP000	libra
680	680	Z	680
como	como	CS	como
parese	parece	VMIP3S0	parecer
por	por	SPS00	por
o	o	DA0MS0	o
conhesimto	conhecimento	NCMS000	conhecimento
q	que	PR0CN000	que
mnas	nas	SPS00+DA0FP0	em+o
passadas	passadas	NCFP000	passada
	(	Fb	(
Y	Y	SPS00	Y
15	15	Z	15
Paus	paus	NCMP000	pau
	)	Fb	)
remeti	remeti	VMIS1S0	remeter
a	a	SPS00	a
Vm	VM	NP00000	VM
pagando	pagando	VMG0000	pagar
do	dito	VMP00SM	dizer
o	o	DA0MS0	o
frete	frete	NCMS000	frete
de	de	SPS00	de
ditta	dita	VMP00SF	dizer
somma	soma	NCFS000	soma
e	e	CC	e
tomandolle	tomando-lhe	VMG0000+PP3CSD00	tomar+lhe
resibo	recibo	NCMS000	recibo
	.	Fp	.
Da	Da	SPS00+DA0FS0	de+o
metade	metade	NCFS000	metade
do	do	SPS00+DA0MS0	de+o
neto	neto	AQ0MS0	neto
rendimto	rendimento	NCMS000	rendimento
da	da	SPS00+DA0FS0	de+o
doble	doble	X	X
ancora	ancora	X	X
de	de	SPS00	de
sumo	sumo	NCMS000	sumo
de	de	SPS00	de
limão	limão	NCMS000	limão
no	número	NCMS000	número
2	2	Z	2
:	,	Fc	,
q	que	PR0CN000	que
he	é	VSIP3S0	ser
o	o	DA0MS0	o
Baril	barril	NCMS000	barril
q	que	PR0CN000	que
não	não	RN	não
tem	tem	VMIP3S0	ter
arcos	arcos	NCMP000	arco
de	de	SPS00	de
ferro	ferro	NCMS000	ferro
	,	Fc	,
entregara	entregará	VMIF3S0	entregar
Vm	VM	NP00000	VM
a	à	SPS00+DA0FS0	a+o
horden	ordem	NCFS000	ordem
de	de	SPS00	de
Jacob	Jacob	NP00000	jacob
nassi	Nassi	NP00000	nassi
	.	Fp	.
Nas	Nas	SPS00+DA0FP0	em+o
passadas	passadas	NCFP000	passada
tãobem	também	RG	também
supliquei	supliquei	VMIS1S0	suplicar
a	a	SPS00	a
Vm	VM	NP00000	VM
me	me	PP1CS000	me
mandase	mandasse	VMSI0S0	mandar
fazer	fazer	VMN0000	fazer
seguro	seguro	NCMS000	seguro
no	no	SPS00+DA0MS0	em+o
navio	navio	NCMS000	navio
Andenbur	Andenbur	NP00000	andenbur
	,	Fc	,
msre	mestre	NCMS000	mestre
Jan	Jan	NP00000	jan
andrese	Andrese	NP00000	andrese
	,	Fc	,
q	que	PR0CN000	que
vai	vai	VMIP3S0	ir
a	a	SPS00	a
descaregar	descarregar	VMN0000	descarregar
a	a	SPS00	a
essa	essa	PD0FS000	esse
	,	Fc	,
a	a	SPS00	a
Valor	valor	NCMS000	valor
de	de	SPS00	de
f	florins	NCMP000	florim
200	200	Z	200
e	e	CC	e
	,	Fc	,
en	em	SPS00	em
falta	falta	NCFS000	falta
a	à	SPS00+DA0FS0	a+o
vista	vista	NCFS000	vista
desta	desta	SPS00+DD0FS0	de+este
	,	Fc	,
p	por	SPS00	por
o	o	DA0MS0	o
preso	preço	NCMS000	preço
posivel	possível	AQ0CS0	possível
	,	Fc	,
aenpersentandolle	apresentando-lhe	VMG0000+PP3CSD00	apresentar+lhe
f	florins	NCMP000	florim
100	100	Z	100
:	,	Fc	,
q	que	PR0CN000	que
são	são	VSIP3P0	ser
f	florins	NCMP000	florim
300	300	Z	300
q	que	PR0CN000	que
ja	já	RG	já
tenho	tenho	VMIP1S0	ter
nele	nele	SPS00+PP3MS000	em+ele
	,	Fc	,
q	que	CS	que
espero	espero	VMIP1S0	esperar
avera	haverá	VAIF3S0	haver
feito	feito	VMP0000	fazer
;	.	Fp	.
nele	Nele	SPS00+PP3MS000	em+ele
embarquei	embarquei	VMIS1S0	embarcar
o	o	DA0MS0	o
q	que	PR0CN000	que
abaixo	abaixo	RG	abaixo
digo	digo	VMIP1S0	dizer
embarcado	embarcado	VMP00SM	embarcar
	.	Fp	.
mais	Mais	RC	mais
peso	peço	VMIP1S0	pedir
não	não	RN	não
aja	haja	VMSP0S0	haver
falta	falta	NCFS000	falta
	.	Fp	.
Os	Os	DA0MP0	o
asucares	açúcares	NCMP000	açúcar
entendo	entendo	VMIP1S0	entender
averão	haverão	VAIF3P0	haver
montado	montado	VMP0000	montar
muito	muito	RQ	muito
pois	pois	CS	pois
os	os	DA0MP0	o
daqui	daqui	SPS00+RG	de+aqui
são	são	VSIP3P0	ser
so	só	RG	só
os	os	DA0MP0	o
q	que	PR0CN000	que
poden	podem	VMIP3P0	poder
hir	ir	VMN0000	ir
a	a	SPS00	a
essa	essa	DD0FS0	esse
e	e	CC	e
os	aos	SPS00+DA0MP0	a+o
de	de	SPS00	de
Portugal	Portugal	NP00000	portugal
,	,	Fc	,
pois	pois	CS	pois
os	os	DA0MP0	o
das	das	SPS00+DA0FP0	de+o
Illa	ilha	NCFS000	ilha
são	são	VSIP3P0	ser
defendidos	defendidos	VMP00PM	defender
,	,	Fc	,
e	e	CC	e
assi	assim	RG	assim
se	se	P00CN000	se
entende	entende	VMIP3S0	entender
Averão	haverão	VAIF3P0	haver
chegado	chegado	VMP0000	chegar
a	a	SPS00	a
12	12	Z	12
grosos	grosas	NCFP000	grosa
ou	ou	CC	ou
mais	mais	RC	mais
pque	porque	CS	porque
na	na	SPS00+DA0FS0	em+o
passada	passada	NCFS000	passada
	,	Fc	,
não	não	RN	não
avendo	havendo	VMG0000	haver
gerra	guerra	NCFS000	guerra
mais	mais	RC	mais
q	que	CS	que
com	com	SPS00	com
o	o	DA0MS0	o
ingres	inglês	NCMS000	inglês
e	e	CC	e
podendo	podendo	VMG0000	poder
os	os	DA0MP0	o
das	das	SPS00+DA0FP0	de+o
Illas	ilhas	NCFP000	ilha
hir	ir	VMN0000	ir
pa	para	SPS00	para
essa	essa	PD0FS000	esse
	,	Fc	,
chegarão	chegaram	VMIS3P0	chegar
a	a	SPS00	a
Valer	valer	VMN0000	valer
10	10	Z	10
grosos	grosas	NCFP000	grosa
e	e	CC	e
en	em	SPS00	em
Amburgo	Hamburgo	NP00000	hamburgo
13	13	Z	13
:	.	Fp	.
e	E	CC	e
assi	assim	RG	assim
espero	espero	VMIP1S0	esperar
como	como	CS	como
tenho	tenho	VMIP1S0	ter
por	por	SPS00	por
serto	certo	NCMS000	certo
q	que	CS	que
	,	Fc	,
na	na	SPS00+DA0FS0	em+o
venda	venda	NCFS000	venda
deles	deles	SPS00+PP3MP000	de+ele
,	,	Fc	,
me	me	PP1CS000	me
avera	haverá	VAIF3S0	haver
Vm	VM	NP00000	VM
feito	feito	VMP0000	fazer
favor	favor	NCMS000	favor
e	e	CC	e
fara	fará	VMIF3S0	fazer
no	no	SPS00+DA0MS0	em+o
q	que	CS	que
remeto	remeto	VMIP1S0	remeter
en	em	SPS00	em
sigir	seguir	VMN0000	seguir
o	o	DA0MS0	o
que	que	PR0CN000	que
mais	mais	RC	mais
asertado	acertado	VMP00SM	acertar
lle	lhe	PP3CSD00	lhe
pareser	parecer	VMN0000	parecer
pa	para	SPS00	para
meo	meu	DP1MSS	meu
benefisio	benefício	NCMS000	benefício
;	.	Fp	.
e	E	CC	e
assi	assim	RG	assim
	,	Fc	,
avendo	havendo	VAG0000	haver
Vm	VM	NP00000	VM
Ja	já	RG	já
vendido	vendido	VMP0000	vender
o	o	DA0MS0	o
que	que	PR0CN000	que
lle	lhe	PP3CSD00	lhe
remeti	remeti	VMIS1S0	remeter
em	em	SPS00	em
dos	ditos	VMP00PM	dizer
navios	navios	NCMP000	navio
e	e	CC	e
remeto	remeto	VMIP1S0	remeter
	,	Fc	,
avendo	havendo	VMG0000	haver
ainda	ainda	RG	ainda
gerras	guerras	NCFP000	guerra
	,	Fc	,
se	se	P00CN000	se
sirvira	servirá	VMIF3S0	servir
determo	deter-mo	VMN0000+PP1CS000+PP3MSA00	deter+me+o
ate	até	SPS00	até
oitra	outra	DI0FS0	outro
ordem	ordem	NCFS000	ordem
;	.	Fp	.
porem	Porém	RG	porém
	,	Fc	,
avendo	havendo	VMG0000	haver
vindo	vindo	VMG0000	vir
dessa	dessa	SPS00+PD0FS000	de+esse
pa	para	SPS00	para
defensa	defesa	NCFS000	defesa
desta	desta	SPS00+DD0FS0	de+este
Colonia	colónia	NCFS000	colónia
4	4	Z	4
ou	ou	CC	ou
5	5	Z	5
naus	naus	NCFP000	nau
de	de	SPS00	de
gerra	guerra	NCFS000	guerra
	,	Fc	,
me	me	PP1CS000	me
mandara	mandará	VMIF3S0	mandar
1/2	metade	NCFS000	metade
do	do	SPS00+DA0FS0	de+o
q	que	CS	que
de	de	SPS00	de
ma	minha	DP1FSS	meu
qta	quantia	NCFS000	quantia
tiver	tiver	VMSF0S0	ter
no	no	SPS00+DA0MS0	em+o
q	que	CS	que
abaixo	abaixo	RG	abaixo
digo	digo	VMIP1S0	dizer
na	na	SPS00+DA0FS0	em+o
pra	primeira	AO0FS0	primeiro
oCazião	ocasião	NCFS000	ocasião
	,	Fc	,
bem	bem	RG	bem
entendido	entendido	VMP00SM	entender
mandandomo	mandando-mo	VMG0000+PP1CS000+PP3MSA00	mandar+me+o
asegurar	assegurar	VMN0000	assegurar
e	e	CC	e
peso	peço	VMIP1S0	pedir
que	que	CS	que
não	não	RN	não
aja	haja	VMSP0S0	haver
falta	falta	NCFS000	falta
,	.	Fp	.
E	E	CC	e
assi	assim	RG	assim
tãobem	também	RG	também
	,	Fc	,
fazendose	fazendo-se	VMG0000+P00CN000	fazer+se
as	as	DA0FP0	o
pases	pazes	NCFP000	paz
	,	Fc	,
me	me	PP1CS000	me
mandara	mandará	VMIF3S0	mandar
logo	logo	RG	logo
logo	logo	RG	logo
tudo	tudo	PI0NN000	tudo
o	o	DA0MS0	o
q	que	PR0CN000	que
de	de	SPS00	de
ma	minha	DP1FSS	meu
qta	quantia	NCFS000	quantia
tiver	tiver	VMSF0S0	ter
na	na	SPS00+DA0FS0	em+o
pra	primeira	AO0FS0	primeiro
oCazião	ocasião	NCFS000	ocasião
	,	Fc	,
asegurandomo	assegurando-mo	VMG0000+PP1CS000+PP3MSA00	assegurar+me+o
	,	Fc	,
pque	porque	CS	porque
no	no	SPS00+DA0MS0	em+o
vir	vir	VMN0000	vir
no	no	SPS00+DA0MS0	em+o
pro	primeiro	AO0MS0	primeiro
consiste	consiste	VMIP3S0	consistir
o	o	DA0MS0	o
avanso	avanço	NCMS000	avanço
pque	porque	CS	porque
de	de	SPS00	de
prezente	presente	NCMS000	presente
estão	estão	VMIP3P0	estar
valendo	valendo	VMG0000	valer
os	os	DA0MP0	o
mantimtos	mantimentos	NCMP000	mantimento
e	e	CC	e
fazendas	fazendas	NCFP000	fazenda
presos	preços	NCMP000	preço
inqueriveis	incríveis	AQ0CP0	incrível
	:	Fd	:
a	a	SPS00	a
u	libras	NCFP000	libra
de	de	SPS00	de
carne	carne	NCFS000	carne
20	20	Z	20
placas	placas	NCFP000	placa
e	e	CC	e
a	a	DA0FS0	o
u	libras	NCFP000	libra
de	de	SPS00	de
sabão	sabão	NCFS000	sabão
f	florins	NCMP000	florim
2	2	Z	2
e	e	CC	e
o	o	DA0MS0	o
tabaco	tabaco	NCMS000	tabaco
de	de	SPS00	de
folla	folha	NCFS000	folha
f	florins	NCMP000	florim
5	5	Z	5
e	e	CC	e
o	o	DA0MS0	o
demais	demais	NCMS000	demais
pelo	pelo	SPS00+DA0MS0	por+o
consegte	conseguinte	AQ0CS0	conseguinte
	.	Fp	.
e	E	CC	e
cada	cada	DI0CN0	cada
dia	dia	NCMS000	dia
sera	será	VSIF3S0	ser
pior	pior	RC	pior
p	por	SPS00	por
a	a	DA0FS0	o
gde	grande	AQ0CS0	grande
falta	falta	NCFS000	falta
q	que	PR0CN000	que
ai	há	VMIP3S0	haver
	!	Fa	!
Rvi	Recebi	VMIS1S0	receber
	,	Fc	,
como	como	CS	como
Ja	já	RG	já
avizei	avisei	VMIS1S0	avisar
a	a	DA0FS0	o
Vm	VM	NP00000	VM
	,	Fc	,
os	os	DA0MP0	o
2	2	Z	2
Bariletes	barriletes	NCMP000	barrilete
de	de	SPS00	de
farinha	farinha	NCFS000	farinha
q	que	PR0CN000	que
Pinto	Pinto	NP00000	pinto
me	me	PP1CS000	me
remeteo	remeteu	VMIS3S0	remeter
p	por	SPS00	por
orden	ordem	NCFS000	ordem
de	de	SPS00	de
Vm	VM	NP00000	VM
no	no	SPS00+DA0MS0	em+o
navio	navio	NCMS000	navio
a	A	DA0FS0	o
susana	Susana	NP00000	susana
	,	Fc	,
de	de	SPS00	de
que	que	PR0CN000	que
lle	lhe	PP3CSD00	lhe
dei	dei	VMIS1S0	dar
ja	já	RG	já
avizo	aviso	NCMS000	aviso
,	.	Fp	.
hum	Um	DI0MS0	um
deles	deles	SPS00+PP3MP000	de+ele
	,	Fc	,
a	a	SPS00	a
saber	saber	VMN0000	saber
o	o	DA0MS0	o
da	da	SPS00+DA0FS0	de+o
farinha	farinha	NCFS000	farinha
branca	branca	AQ0FS0	branco
	,	Fc	,
chego	chegou	VMIS3S0	chegar
cagie	quase	RG	quase
todo	todo	DI0MS0	todo
perdido	perdido	VMP00SM	perder
	,	Fc	,
todo	todo	DI0MS0	todo
ensopado	ensopado	VMP00SM	ensopar
em	em	SPS00	em
azeite	azeite	NCMS000	azeite
e	e	CC	e
a	a	DA0FS0	o
oitra	outra	DI0FS0	outro
de	de	SPS00	de
toda	toda	DI0FS0	todo
farinha	farinha	NCFS000	farinha
veo	veio	VMIS3S0	vir
pasadeira	pasadeira	X	X
	.	Fp	.
porem	Porém	RG	porém
	,	Fc	,
chego	chegou	VMIS3S0	chegar
em	em	SPS00	em
tempo	tempo	NCMS000	tempo
que	que	CS	que
a	à	SPS00+DA0FS0	a+o
fome	fome	NCFS000	fome
não	não	RN	não
ai	há	VMIP3S0	haver
ruin	ruim	AQ0CS0	ruim
pão	pão	NCMS000	pão
.	.	Fp	.
nos	Nós	PP1CP000	nós
andamos	andamos	VMIP1P0	andar
ainda	ainda	RG	ainda
com	com	SPS00	com
a	a	DA0FS0	o
nosa	nossa	DP1FSP	nosso
sentinelas	sentinelas	NCFP000	sentinela
as	às	SPS00+DA0FP0	a+o
boltas	voltas	NCFP000	volta
	,	Fc	,
repartido	repartido	VMP00SM	repartir
a	a	DA0FS0	o
nação	nação	NCFS000	nação
em	em	SPS00	em
